A	B	nOverlap
regulation of immature T cell proliferation in thymus	positive regulation of apoptotic process	2
regulation of immature T cell proliferation in thymus	regulation of stress-activated MAPK cascade	2
regulation of immature T cell proliferation in thymus	regulation of protein binding	2
regulation of immature T cell proliferation in thymus	regulation of stress-activated protein kinase signaling cascade	2
regulation of immature T cell proliferation in thymus	regulation of leukocyte differentiation	2
response to vitamin A	cardiac muscle cell differentiation	2
response to vitamin A	striated muscle cell differentiation	2
response to vitamin A	epithelial tube morphogenesis	2
response to vitamin A	reproductive structure development	2
response to vitamin A	tissue morphogenesis	2
response to vitamin A	reproductive system development	2
response to vitamin A	embryonic morphogenesis	2
response to vitamin A	muscle tissue development	2
response to vitamin A	muscle structure development	2
response to vitamin A	heart development	2
nucleobase-containing small molecule biosynthetic process	glycosyl compound biosynthetic process	2
nucleobase-containing small molecule biosynthetic process	small molecule biosynthetic process	2
regulation of single stranded viral RNA replication via double stranded DNA intermediate	single stranded viral RNA replication via double stranded DNA intermediate	2
positive regulation of keratinocyte migration	epithelial cell migration	2
positive regulation of keratinocyte migration	epithelium migration	2
positive regulation of keratinocyte migration	tissue migration	2
positive regulation of keratinocyte migration	regulation of keratinocyte migration	2
positive regulation of keratinocyte migration	ameboidal-type cell migration	2
regulation of thymocyte apoptotic process	negative regulation of immune system process	2
regulation of thymocyte apoptotic process	gland development	2
regulation of thymocyte apoptotic process	negative regulation of lymphocyte apoptotic process	2
regulation of thymocyte apoptotic process	regulation of leukocyte differentiation	2
genomic imprinting	heterochromatin formation	2
genomic imprinting	negative regulation of gene expression, epigenetic	2
regulation of establishment of planar polarity involved in neural tube closure	epithelial tube morphogenesis	2
regulation of establishment of planar polarity involved in neural tube closure	tissue morphogenesis	2
regulation of establishment of planar polarity involved in neural tube closure	establishment of planar polarity involved in neural tube closure	2
regulation of establishment of planar polarity involved in neural tube closure	epithelial tube formation	2
regulation of establishment of planar polarity involved in neural tube closure	embryonic morphogenesis	2
regulation of establishment of planar polarity involved in neural tube closure	morphogenesis of embryonic epithelium	2
regulation of establishment of planar polarity involved in neural tube closure	establishment of planar polarity of embryonic epithelium	2
regulation of establishment of planar polarity involved in neural tube closure	neural tube development	2
regulation of establishment of planar polarity involved in neural tube closure	tube formation	2
regulation of establishment of planar polarity involved in neural tube closure	Wnt-protein binding	2
type B pancreatic cell apoptotic process	positive regulation of programmed cell death	2
type B pancreatic cell apoptotic process	positive regulation of apoptotic process	2
type B pancreatic cell apoptotic process	regulation of protein secretion	2
type B pancreatic cell apoptotic process	regulation of protein transport	2
protein transport along microtubule	microtubule-based protein transport	2
fatty acid derivative catabolic process	fatty acid transport	2
positive regulation of phospholipid metabolic process	response to oxidative stress	2
positive regulation of phospholipid metabolic process	positive regulation of programmed cell death	2
positive regulation of phospholipid metabolic process	regulation of lipid metabolic process	2
positive regulation of phospholipid metabolic process	positive regulation of apoptotic process	2
positive regulation of phospholipid metabolic process	lytic vacuole	2
positive regulation of phospholipid metabolic process	lysosome	2
response to BMP	cellular response to BMP stimulus	8
response to BMP	anterior/posterior axis specification	2
response to BMP	positive regulation of ossification	2
response to BMP	regulation of epithelial to mesenchymal transition	4
response to BMP	anterior/posterior pattern specification	4
response to BMP	negative regulation of immune system process	3
response to BMP	somatic stem cell population maintenance	2
response to BMP	cardiac muscle tissue growth	2
response to BMP	muscle cell proliferation	3
response to BMP	cardiac muscle cell differentiation	2
response to BMP	face morphogenesis	2
response to BMP	positive regulation of p38MAPK cascade	2
response to BMP	striated muscle cell differentiation	3
response to BMP	epithelial tube morphogenesis	5
response to BMP	myelination	2
response to BMP	reproductive structure development	3
response to BMP	tissue morphogenesis	5
response to BMP	branching involved in prostate gland morphogenesis	2
response to BMP	positive regulation of cardiocyte differentiation	2
response to BMP	reproductive system development	3
response to BMP	epithelial tube formation	3
response to BMP	ensheathment of neurons	2
response to BMP	axon ensheathment	2
response to BMP	positive regulation of stress-activated MAPK cascade	2
response to BMP	positive regulation of epithelial to mesenchymal transition	3
response to BMP	regulation of ossification	3
response to BMP	regulation of biomineral tissue development	2
response to BMP	embryonic morphogenesis	5
response to BMP	positive regulation of stress-activated protein kinase signaling cascade	2
response to BMP	regulation of biomineralization	2
response to BMP	morphogenesis of embryonic epithelium	3
response to BMP	face development	2
response to BMP	aortic valve morphogenesis	2
response to BMP	positive regulation of BMP signaling pathway	3
response to BMP	positive regulation of programmed cell death	3
response to BMP	muscle tissue development	3
response to BMP	sensory organ morphogenesis	2
