Gene1	Gene2	Annotation	Direction	Score	weight	Scaled_weight
RPL38	RPS26	catalyze; catalyzed by; complex; input	<->	1	2027.83738951723	0.790210118210944
PTPN11	STAT3	activated by; complex; inhibite; input	<-|	1	2027.70131486468	0.790203154399045
FMR1	KHDRBS1	predicted	-	0.92	2027.66645752864	0.790201370450615
HNRNPM	SYF2	complex; input	-	1	2027.66322945494	0.790201205240885
MAGOH	RPSA	complex; input	-	1	2027.38191825028	0.790186806991704
RBMX	SNRPD1	complex; input	-	1	2027.18363767883	0.790176657268852
RPS19	TRAM1	complex; input	-	1	2027.16281494217	0.790175591322623
DNM2	SH3KBP1	complex; input	-	1	2027.01600731659	0.790168075715626
PARP1	PPM1G	predicted	-	0.58	2026.97977694727	0.790166220869803
PML	RPL11	predicted	-	0.64	2026.88553720433	0.790161396027477
NCBP2	RPS14	complex; input	-	1	2026.82676901283	0.790158387127501
CAPN1	MAPK3	reaction	-	1	2026.81807322888	0.790157941900604
CRKL	ELMO2	complex; input	-	1	2026.6969144883	0.790151738335915
RPL37A	RPS9	catalyze; catalyzed by; complex; input	<->	1	2026.64303605023	0.790148979535289
NUP85	PDS5B	complex; input	-	1	2026.61596969746	0.790147593597521
GSK3B	PSMC2	catalyzed by	<-	1	2026.600532834	0.790146803141688
SF3B3	SRRM2	complex; input	-	1	2026.59797148154	0.790146671985188
SEH1L	THOC2	activate; input	->	1	2026.56598085853	0.790145033860806
MAGOH	NUP37	activated by; catalyzed by; complex; input	<-	1	2026.53689657604	0.790143544537195
EIF2B2	EIF2B5	catalyze; catalyzed by; complex; input	<->	1	2026.42402793956	0.790137764652028
CANX	HSP90B1	predicted	-	1	2026.42119141922	0.790137619392632
PQBP1	U2SURP	complex; input	-	1	2026.34878995579	0.790133911614515
HSP90AB1	RPL7	predicted	-	0.99	2026.31911284587	0.790132391770785
RAD50	RFC5	complex; input	-	1	2026.29012348173	0.790130907126852
RNPS1	RPS16	complex; input	-	1	2026.19985524442	0.790126284047366
GTF2F2	PRPF4	complex; input	-	1	2026.09964976663	0.790121151791796
DNAJC3	RPL26	activate	->	1	2026.06384000097	0.790119317650168
RNPS1	RPL6	complex; input	-	1	2026.04401651487	0.790118302296407
PAF1	SUPT5H	complex; input	-	1	2025.98918014207	0.790115493540016
CAPZA2	GALNT2	complex; input	-	1	2025.94118425066	0.790113035095354
HDAC3	WDR5	catalyzed by; input	<-	1	2025.59655656583	0.790095380871757
BCLAF1	SERBP1	predicted	-	0.59	2025.54992963796	0.790092992085991
CWC27	RBM22	complex; input	-	1	2025.47028355467	0.790088911539206
RBM17	USP39	complex; input	-	1	2025.45035612648	0.790087890562425
PCBP2	SNRNP200	complex; input	-	1	2025.33451622533	0.790081955335244
RAD21	USP9X	expression regulates	->	1	2025.23751771156	0.790076985213029
POLR2E	SRSF7	complex; input	-	1	2025.21030587663	0.79007559085875
CCT8	DCAF7	complex; input	-	1	2025.14285247244	0.790072134416315
CDC5L	HSPA5	predicted	-	0.64	2025.08723364566	0.790069284313833
PCBP1	SUGP1	complex; input	-	1	2025.05272488875	0.790067515925536
ATXN2	ITPR1	PPrel: activation	->	1	2024.9627799731	0.790062906590453
EEF1A1	RPS6	catalyzed by; complex; input	<-	1	2024.92292108398	0.790060863908404
MAX	PPP2CA	activated by	<-	1	2024.89048218983	0.790059201455407
DNM2	VAMP8	complex; input	-	1	2024.64886695297	0.790046818136892
TAF5	UBE2I	predicted	-	0.73	2024.6260700578	0.790045649668995
EIF3D	RPS6	complex; input	-	1	2024.6036891951	0.790044502512282
CBX3	POLR1D	activate	->	1	2024.60353759149	0.790044494741622
CPSF1	PCF11	catalyzed by; complex; input	<-	1	2024.48122864706	0.790038225432308
CENPC	RANBP2	complex; input	-	1	2024.44421508087	0.790036328117052
PSMB2	RELA	catalyze	->	1	2024.42164839833	0.790035171331972
NCBP2	WDR33	complex; input	-	1	2024.41272766193	0.790034714044775
NUP54	SRSF9	activate; input	->	1	2024.26746917714	0.790027267644383
VAMP4	VTI1A	PPrel: activation; complex; input	->	1	2024.26344468501	0.790027061328829
COPA	TMED3	complex; input	-	1	2024.25964935224	0.790026866760752
RBBP4	SMARCA5	input	-	1	2024.02682434476	0.790014930268055
IARS	MARS	complex	-	1	2024.01212178016	0.790014176449606
AP2B1	GRB2	complex; input	-	1	2023.97120288106	0.790012078458833
HMGB1	SP100	predicted	-	0.64	2023.84204827866	0.79000545617536
MAPRE1	SMC3	complex; input	-	1	2023.83672600621	0.790005183271668
GRB2	IK	predicted	-	0.64	2023.77835504864	0.790002190207963
NUP155	SRSF1	activate; input	->	1	2023.47133217998	0.789986445700617
RPL37A	RPL5	catalyze; catalyzed by; complex; input	<->	1	2023.42844708189	0.789984246310312
FNBP1	GAPVD1	complex; input	-	1	2023.35711126057	0.789980587702794
RPS10	SSR1	complex; input	-	1	2023.32716639581	0.789979051879034
RPS23	RPS6	catalyze; catalyzed by; complex; input; reaction	<->	1	2023.32018940533	0.789978694037194
PSMA7	SKP1	catalyze	->	1	2023.0899394596	0.789966884089181
RBPJ	TBL1XR1	complex; input	-	1	2022.99713599735	0.78996212364692
EIF3K	RPS19	complex; input	-	1	2022.72643424798	0.789948236494399
COX6B1	LRPPRC	activated by	<-	1	2022.69306377936	0.789946524441851
EEFSEC	RPS18	complex; input	-	1	2022.64295020253	0.789943953340784
DYNLL1	SEH1L	complex; input	-	1	2022.60466167755	0.789941988886739
RPS26	SEC61B	complex; input	-	1	2022.53211881977	0.789938266857357
CYFIP1	FXR2	PPrel: binding/association; predicted	-	1	2022.50824633894	0.789937041978772
PPP2R2A	RNPS1	complex; input	-	1	2022.46313153951	0.789934727133721
HNRNPDL	SF3B1	predicted	-	0.97	2022.41742194029	0.789932381716767
ELAVL1	POLR2E	complex; input	-	1	2022.35633568883	0.789929247221712
CCT7	HSP90AA1	predicted	-	0.56	2022.25315576736	0.789923952575517
ALYREF	LSM8	complex; input	-	1	2022.25116488186	0.789923850411179
RPS14	SRP54	complex; input	-	1	2022.14402751839	0.789918352398749
GBF1	SPTBN1	complex; input	-	1	2022.05867295725	0.789913972014921
PSMB7	UBB	catalyze	->	1	2022.00198944436	0.789911062923003
MAGOH	RPL22	complex; input	-	1	2021.94795454638	0.789908289686471
ATM	KAT8	predicted	-	0.64	2021.79142632886	0.789900255760411
PHF5A	WDR33	complex; input	-	1	2021.70331758	0.789895733240376
GSK3B	PPP2CA	catalyze; complex	->	1	2021.67110851038	0.78989407993694
GAPDH	HSP90AB1	predicted	-	1	2021.40606292933	0.78988047404913
CSTF1	HNRNPH2	complex; input	-	1	2021.30590396805	0.789875332010203
MAPK1	ROCK1	PPrel: inhibition, phosphorylation	-|	1	2021.23857360865	0.789871875208448
RBMX	SF1	complex; input	-	1	2021.09804539308	0.789864659991335
GTF2A1	PRMT1	complex; input	-	1	2021.00298663987	0.789859779053264
RNPS1	THOC3	complex; input	-	1	2021.0016445829	0.789859710141639
EIF2S2	RPL9	catalyzed by	<-	1	2020.99998121867	0.78985962473154
GEMIN6	RAE1	activated by	<-	1	2020.99935621827	0.789859592639125
HNRNPUL1	LSM8	complex; input	-	1	2020.83239887006	0.789851019385835
POLR2E	SF3B1	complex; input	-	1	2020.82031460858	0.789850398831993
FMR1	TIA1	predicted	-	0.65	2020.67130141869	0.78984274636654
ACO2	OGDH	predicted	-	0.56	2020.58712042337	0.78983842306247
HNRNPAB	TRIM28	predicted	-	0.98	2020.31793902141	0.789824597438126
SF3B3	SRSF9	complex; input	-	1	2020.24923493174	0.789821068381667
CTNNBL1	NCBP2	complex; input	-	1	2020.24921272078	0.789821067240759
AQR	XAB2	complex; input	-	1	2020.15010673539	0.789815976348068
DHX9	POLR2H	complex; input	-	1	2020.12413022796	0.789814641941217
SEH1L	WDR33	activate	->	1	2019.95939017026	0.789806178885138
RPL23	SPCS3	catalyzed by	<-	1	2019.69301928193	0.78979249337125
RAD23A	USP5	predicted	-	0.98	2019.66950129803	0.789791284985472
KPNA4	NUP93	catalyzed by	<-	1	2019.57167371558	0.789786258321147
MAPK1	RANBP1	predicted	-	0.5	2019.33637026955	0.789774166751812
NDUFA2	NDUFA5	complex	-	1	2019.32820465429	0.789773747118965
BET1	DYNLL1	complex; input	-	1	2019.30320820042	0.789772462534898
HMGN1	USP7	complex; input	-	1	2019.18551880522	0.789766414186435
AAAS	NUP98	catalyze; catalyzed by; complex; input	<->	1	2019.15358441951	0.789764772938735
HNRNPK	RNF2	catalyzed by	<-	1	2019.14053619109	0.78976410232576
RFC2	XRCC6	predicted	-	0.56	2019.07811922155	0.789760894349126
RFC4	USP10	complex; input	-	1	2018.99449180929	0.789756596087145
DHX16	PPIH	input	-	1	2018.91661106704	0.789752593031045
PRPF19	SRSF5	complex; input	-	1	2018.86303708915	0.789749839248597
CPSF1	SNRPB	complex; input	-	1	2018.83566077079	0.789748432036749
HSPA5	PRKDC	predicted	-	0.64	2018.81727547459	0.789747486975419
MAGOH	SF3B2	complex; input	-	1	2018.79509795574	0.789746346970612
BCAS2	HNRNPH2	complex; input	-	1	2018.73315724605	0.789743162927419
HNRNPF	POLR2H	activated by; complex; inhibited by; input	-	1	2018.71558308307	0.789742259515168
HSPE1	PPIA	predicted	-	0.64	2018.69313002219	0.789741105288282
ATG13	PIK3R4	catalyze	->	1	2018.61123388379	0.789736895208935
HNRNPA1	RPL11	predicted	-	0.59	2018.51976803919	0.789732192972579
COPS3	PSMC3	predicted	-	0.66	2018.46338632388	0.789729294296443
DDX23	HNRNPH2	complex; input	-	1	2018.14263106197	0.789712802203439
ATP2B4	STAT3	expression regulated by	<-	1	2017.88351255992	0.789699477338913
EXOSC3	RPS6	catalyze	->	1	2017.66001752127	0.789687982994689
RUVBL1	VPS72	complex; predicted	-	1	2017.63873282193	0.789686888256736
CTNNBL1	PHF5A	complex; input	-	1	2017.5453749558	0.78968208643636
DHX9	RNPS1	complex; input	-	1	2017.50571708154	0.789680046583972
DNAJC3	RPL35	activate	->	1	2017.49907938251	0.789679705161698
EIF4H	RPL13A	complex; input	-	1	2017.46240321682	0.789677818635326
ARF4	SEC22B	complex; input	-	1	2017.3511661128	0.789672096678861
CUL4A	GTF2H1	complex; input	-	1	2017.31876373818	0.789670429864724
RPL37	RPS27	catalyze; catalyzed by; complex; input	<->	1	2017.18763042757	0.789663683948156
GPKOW	SNRPF	complex; input	-	1	2017.13381001313	0.789660915127109
GTF2F1	HNRNPA3	complex; input	-	1	2017.11459447139	0.789659926555019
ACAD9	NDUFV2	complex; input	-	1	2017.10519398141	0.789659442929417
CENPC	ZW10	complex; input	-	1	2016.93031577947	0.78965044558572
NCBP2	SRSF7	complex; input	-	1	2016.85813806291	0.789646731872463
THOC2	WDR33	complex; input	-	1	2016.8479434006	0.7896462073224
NUP133	RAE1	catalyze; catalyzed by; complex; input	<->	1	2016.81996056092	0.789644767496463
UBE2K	UBE2N	predicted	-	0.58	2016.7138007127	0.789639304977713
DCTN2	TUBGCP2	complex; input	-	1	2016.58136235875	0.78963248987953
NACA	RPL35A	predicted	-	0.59	2016.49096383039	0.789627837836768
CWC15	PCF11	complex; input	-	1	2016.47472186443	0.789627001978934
PCBP1	SF3A2	complex; input	-	1	2016.38311790849	0.789622287652359
PQBP1	SF3A3	complex; input	-	1	2016.36915226749	0.789621568902657
EIF4A3	HNRNPA1	complex; input	-	1	2016.35474575228	0.789620827457896
LAMTOR1	LAMTOR2	complex; input; reaction	-	1	2016.27426883787	0.789616685540873
SNRNP70	SNRPB2	complex; input	-	1	2016.26440124654	0.789616177672742
DCTN5	DYNC1LI1	complex; input	-	1	2016.18219878374	0.789611946755286
NUDT21	SYF2	complex; input	-	1	2016.11872323399	0.789608679584148
HNRNPF	RNPS1	complex; input	-	1	2016.09899564543	0.789607664157922
NFKB1	RPS3	PPrel: activated by	<-	1	2015.9588562025	0.789600450559191
PQBP1	SNW1	complex; input	-	1	2015.7581780693	0.789590119892323
HNRNPH2	PPIE	complex; input	-	1	2015.74119217423	0.789589245431839
AP1S2	AP3D1	predicted	-	0.96	2015.42008290432	0.789572712837153
NUP188	NUP93	PPrel: binding/association; catalyze; catalyzed by; complex; input	<->	1	2015.40588680588	0.789571981877674
HSPA8	POLR2L	complex; input	-	1	2015.30784984381	0.789566933797571
EIF3L	EIF4B	complex; input	-	1	2015.1919207259	0.789560964104828
ARPC3	GRB2	complex; input	-	1	2015.18270778354	0.789560489675765
CCNK	SUPT16H	complex; input	-	1	2015.0991748736	0.789556187971635
CWF19L1	SYF2	predicted	-	0.64	2015.09528433554	0.78955598761579
LAMP2	RAB7A	PPrel: activated, indirect effect	<-	1	2015.08702919354	0.789555562489265
PPP1CC	PPP1R8	predicted	-	0.99	2015.08383129681	0.789555397802263
ISY1	PCBP2	complex; input	-	1	2015.05299963056	0.789553810003158
THOC1	THOC7	PPrel: binding/association; complex	-	1	2015.00292811201	0.789551231319681
INTS6	POLR2B	catalyzed by; complex; input	<-	1	2014.85452405448	0.78954358813349
CCT6A	CCT8	complex	-	1	2014.83513534891	0.789542589524291
DYNC1I2	RAB1B	complex; input	-	1	2014.628557445	0.789531949197464
NUP107	NUP160	catalyze; catalyzed by; complex; input	<->	1	2014.58033137327	0.789529465032385
RBMX	UPF3B	complex; input	-	1	2014.57522055853	0.78952920176658
RPL13	RPS26	catalyze; catalyzed by; complex; input	<->	1	2014.52886851304	0.789526814072048
EIF3E	EIF3G	complex	-	1	2014.50515185177	0.789525592354071
CRNKL1	HNRNPH2	complex; input	-	1	2014.41346749409	0.789520869276268
CKAP5	NDE1	complex; input	-	1	2014.34083355633	0.789517127419535
COPS5	SFPQ	predicted	-	0.98	2014.3344879072	0.789516800506577
ABCE1	RPL7	predicted	-	0.73	2014.2977931591	0.789514910059036
PSMD6	PTEN	catalyze	->	1	2014.21783626211	0.789510790703978
POLR2C	SSU72	activated by	<-	1	2014.19509468622	0.789509619035023
PHF5A	SRSF7	complex; input	-	1	2014.1588388052	0.789507751068064
ELAVL1	NCBP2	complex; input	-	1	2014.01593793074	0.789500388235424
FUS	SF3B3	complex; input	-	1	2013.95814939658	0.789497410587412
RPL37	RPL4	catalyze; catalyzed by; complex; input	<->	1	2013.795961777	0.789489053150664
CD44	RELA	GErel: expression by	<-	1	2013.74375572033	0.789486362858748
COG4	VPS53	complex; input	-	1	2013.7378262286	0.789486057294702
CUL1	DYNLL1	predicted	-	0.64	2013.65733523001	0.789481909269183
EXOSC3	PARN	complex; input	-	1	2013.59493869984	0.789478693610452
CHERP	SNRNP70	complex; input	-	1	2013.57822977295	0.78947783248465
DDX47	RPS9	activated by; complex; input	<-	1	2013.51159660268	0.789474398348512
ANKFY1	VPS35	predicted	-	0.64	2013.45752250046	0.789471611397297
ARPC1A	CAPZA2	predicted	-	0.98	2013.26037977192	0.789461450129296
EIF4A2	RPS26	complex; input	-	1	2013.11383927882	0.78945389639229
VPS26B	VPS35	predicted	-	1	2013.05832486131	0.789451034641619
ACTR1A	COPG1	complex; input	-	1	2012.98995242422	0.789447509955646
PABPN1	POLR2E	complex; input	-	1	2012.9462984262	0.789445259473983
RELA	RPL23	predicted	-	0.64	2012.93441734005	0.789444646963409
EIF2S2	RPLP0	catalyzed by	<-	1	2012.90811280812	0.789443290862077
CNTRL	DCTN2	complex	-	1	2012.49040588981	0.789421754064037
NCBP2	SF3B1	complex; input	-	1	2012.4862515535	0.789421539845706
NDUFA3	NDUFC2	complex	-	1	2012.48197167217	0.789421319153183
PPIL1	SRSF5	complex; input	-	1	2012.46929599945	0.789420665528056
SEH1L	SRSF7	activate; input	->	1	2012.42141928572	0.789418196712826
EXOSC3	TEX10	catalyze	->	1	2012.17772655355	0.789405629519532
RPL7	RPS26	catalyze; catalyzed by; complex; input	<->	1	2012.16517415546	0.789404982153253
NUP43	SRSF9	activate; input	->	1	2012.12883938109	0.789403108232965
POLR2B	PRPF31	complex; input	-	1	2011.97994549528	0.78939542886461
RPL24	SRP14	complex; input	-	1	2011.90218201979	0.789391417900647
RBMX	SNRNP200	complex; input	-	1	2011.82701500581	0.789387540712272
LYAR	NPM1	predicted	-	0.58	2011.62204821077	0.789376967587649
DHX15	MAGOH	complex; input	-	1	2011.56653204013	0.789374103624272
EIF3A	PTEN	predicted	-	0.56	2011.54212358431	0.789372844417963
LSM3	PRPF40A	input	-	1	2011.47327399659	0.789369292458528
IDH3A	PSMC5	predicted	-	0.66	2011.386805947	0.78936483138806
PTBP1	SRPK1	predicted	-	0.92	2011.38042711005	0.789364502282708
ELAVL1	PHF5A	complex; input	-	1	2011.32044258395	0.789361407431025
GEMIN5	NUP107	activated by	<-	1	2011.30836867224	0.789360784476444
SF3A2	SYNCRIP	predicted	-	0.64	2011.15712630718	0.78935298079593
UTP6	XRN2	activated by; catalyzed by	<-	1	2011.12237336666	0.78935118755906
DDX42	PRPF19	complex; input	-	1	2011.10988524431	0.789350543169719
DNAJC8	PCF11	complex; input	-	1	2011.09604167916	0.789349828834611
IMP3	RPS13	activated by	<-	1	2011.04209994249	0.789347045366244
COG4	TMED9	complex; input	-	1	2010.85917213496	0.789337605481931
CWC15	SNRPB	complex; input	-	1	2010.85148132656	0.789337208583376
POLR2A	SF3B3	complex; input	-	1	2010.7940226862	0.789334243274708
GTF2B	GTF2H4	catalyzed by; complex; expression regulates; input	<->	1	2010.72787731521	0.789330829558874
GTF2F1	YBX1	complex; input	-	1	2010.69764150563	0.789329269072718
CCAR1	CD2BP2	complex; input	-	1	2010.38992953795	0.789313386560249
CAPZA1	DYNLL2	complex; input	-	1	2010.25269952496	0.789306302667461
VPS29	VPS35	complex; predicted	-	1	2010.16090582033	0.789301563953314
CCAR1	WBP11	complex; input	-	1	2010.03825566803	0.789295231982982
SLC25A6	YWHAE	predicted	-	0.64	2010.03711206003	0.789295172940944
KIF2A	RCC2	complex; input	-	1	2009.97050397861	0.789291734050055
EIF4A3	THOC5	complex; input	-	1	2009.92984180021	0.789289634657259
CCAR1	DHX38	complex; input	-	1	2009.92271125832	0.789289266502211
POLR2L	USP7	complex; input	-	1	2009.90941915631	0.789288580217859
PHF5A	SF3B1	complex	-	1	2009.79280349066	0.789282559041307
PRPF8	TRA2B	complex; input	-	1	2009.78176801359	0.78928198923222
RPS27	RPS6	catalyze; catalyzed by; complex; input; reaction	<->	1	2009.75371086512	0.789280540507029
CENPC	SEC13	complex; input	-	1	2009.70136369822	0.789277837517575
CSTF1	THOC6	complex; input	-	1	2009.62646077894	0.789273969720659
CSNK1A1	PSMD1	catalyzed by	<-	1	2009.54108273852	0.78926956083922
MAPRE1	TAOK1	complex; input	-	1	2009.43430893064	0.789264046826897
SRSF7	THOC2	complex; input	-	1	2009.32158363818	0.789258225150088
EEFSEC	RPL35A	complex; input	-	1	2009.18166798069	0.789250998777634
RPL38	SSR4	complex; input	-	1	2009.18153197075	0.78925099175274
CCNT1	NCBP1	catalyze; complex; input	->	1	2009.08767448548	0.789246143913242
NELFA	POLR2E	complex; input	-	1	2008.94044281556	0.789238538783724
CPSF7	LSM3	input	-	1	2008.61835077339	0.78922189944346
PFDN1	PFDN6	complex	-	1	2008.44046598536	0.789212708735459
CTBP1	NBN	input	-	1	2008.32602492724	0.789206795521038
CPSF1	SNRNP40	complex; input	-	1	2008.18282348316	0.789199395771544
SF3A1	TRA2B	complex; input	-	1	2008.08731318522	0.789194460107034
RPS23	SRPRB	complex; input	-	1	2008.03269864653	0.789191637698117
DHX16	PRPF3	input	-	1	2007.99354426295	0.78918961420283
LSM8	SF3B5	complex; input	-	1	2007.79303662702	0.789179251366459
RPS3A	SPCS3	catalyzed by	<-	1	2007.68435406465	0.78917363389296
NUDC	XPO1	complex; input	-	1	2007.67891083578	0.789173352540898
HSP90AA1	VDAC3	predicted	-	0.66	2007.29746165214	0.789153634123966
RPA2	USP10	complex; input	-	1	2007.29690485324	0.789153605338382
BRD3	TAF5	predicted	-	0.56	2007.24470068819	0.789150906433749
SART1	UBL5	predicted	-	0.98	2007.18739828698	0.789147943874445
BAG6	MYDGF	predicted	-	0.64	2006.97036040727	0.789136722153882
POLR2H	WDR61	complex; input	-	1	2006.83152791379	0.78912954332603
CPSF3	LSM6	input	-	1	2006.76239093407	0.789125968167358
COPS7B	POLR2C	input	-	1	2006.76048777531	0.789125869750925
EEF2	RPS28	input	-	1	2006.72086106494	0.78912382054728
NEK9	NUP188	catalyze	->	1	2006.44426633097	0.789109515963478
NUP160	NUP54	catalyze; catalyzed by; complex; input	<->	1	2006.39067135921	0.789106743977058
RPL4	RPS6	catalyze; catalyzed by; complex; input	<->	1	2006.37454149401	0.789105909709537
EFTUD2	PPWD1	complex; input	-	1	2006.27573341959	0.789100799020301
CTNNBL1	WDR33	complex; input	-	1	2006.13859895174	0.789093705542716
HDAC2	IKZF1	predicted	-	0.64	2006.06697061024	0.789090000270951
DYNC1I2	TUBGCP3	complex; input	-	1	2005.85048580599	0.789078800896212
PQBP1	SF3B2	complex; input	-	1	2005.85044640444	0.789078798857747
AIMP2	RARS	complex	-	1	2005.80639259442	0.789076519680784
POLR2E	SRSF6	complex; input	-	1	2005.61326789104	0.789066527550699
RELA	TAF9	predicted	-	0.64	2005.50985538801	0.789061176668313
DNAJC8	SNRPB	complex; input	-	1	2005.48780039327	0.789060035439052
BAX	XRCC6	complex; input	-	1	2005.44952544046	0.789058054883009
RPL27	UPF3B	complex; input	-	1	2005.43842821187	0.789057480644451
POLR2E	SYMPK	complex; input	-	1	2005.42888113162	0.789056986617518
NPM1	PA2G4	predicted	-	0.64	2005.1688200821	0.78904352849248
MRPL19	MRPL34	complex	-	1	2005.03621837152	0.78903666569953
CSTF3	HNRNPA0	complex; input	-	1	2004.76537871351	0.789022647000209
DDX42	PPIL1	complex; input	-	1	2004.74069839361	0.789021369449178
EML4	NEK9	catalyzed by; inhibited by	-	1	2004.73009813896	0.789020820733219
KIF5B	TUBA1B	predicted	-	0.97	2004.69803144174	0.789019160801797
PPP1CC	RAD21	complex; input	-	1	2004.68494003711	0.789018483118077
NCBP2	PABPN1	complex; input	-	1	2004.64470859344	0.789016400487695
ATIC	EEF2	predicted	-	0.73	2004.63123420481	0.789015702959979
PSMB8	PSMD10	complex	-	1	2004.47082643461	0.789007398782208
CUL1	RBBP6	catalyze; catalyzed by; input	<->	1	2004.39112742761	0.789003272583326
RBM22	SNRNP70	complex; input	-	1	2004.26956595407	0.788996978753353
