	Gene1	Gene2	Annotation	Direction	Score
8612	NF1	STAT3	complex; input	-	1
8613	NF1	STAT5B	complex; input	-	1
8614	NFAM1	ZAP70	predicted	-	0.54
8615	NFATC1	STAT3	GErel: expression by	<-	1
8616	NFE2L2	SUMO2	predicted	-	0.64
8617	NFIA	POLR1D	activate	->	1
8618	NFIA	POLR3C	activate	->	1
8619	NFIB	POLR1D	activate	->	1
8620	NFIB	POLR3C	activate	->	1
8621	NFIC	POLR1D	activate	->	1
8622	NFIC	POLR3C	activate	->	1
8623	NFIL3	STAT3	expression regulated by	<-	1
8624	NFIX	POLR1D	activate	->	1
8625	NFIX	POLR3C	activate	->	1
8626	NFKB1	SELPLG	expression regulates	->	1
8627	NFKB1	SRC	activated by	<-	1
8628	NFKB1	STAT3	reaction	-	1
8629	NFKB1	STAT5B	predicted	-	0.54
8630	NFKB1	TSPO	expression regulates	->	1
8631	NFKB2	STAT3	predicted	-	0.64
8632	NFKBIA	SRC	activated by	<-	1
8633	NFKBIA	STAT3	reaction	-	1
8634	NFKBIA	STAT5B	predicted	-	0.54
8635	NFKBIA	SUMO2	predicted	-	0.54
8636	NFKBIA	TAB1	PPrel: activated, phosphorylation, indirect effect	<-	1
8637	NFKBIB	TAB1	PPrel: activated, phosphorylation, indirect effect	<-	1
8638	NFKBIZ	STAT3	expression regulated by	<-	1
8639	NFYC	STAT3	predicted	-	0.56
8640	NFYC	STAT5B	predicted	-	0.56
8641	NGEF	SRC	activated by; complex; input	<-	1
8642	NGF	STAT3	catalyze	->	1
8643	NHLRC1	UBE2H	predicted	-	0.64
8644	NIBAN2	SMARCC1	expression regulated by	<-	1
8645	NIBAN2	STAT3	expression regulated by	<-	1
8646	NKX2-1	SRC	predicted	-	0.64
8647	NKX3-1	WDR77	predicted	-	0.64
8648	NLK	STAT3	predicted	-	0.54
8649	NLK	TAB1	activated by	<-	1
8650	NMDAR2C	PPP1CB	PPrel: inhibited by, dephosphorylation	|-	1
8651	NMI	STAT3	predicted	-	0.64
8652	NMI	STAT5B	predicted	-	0.64
8653	NNMT	STAT3	expression regulated by	<-	1
8654	NOC4L	RRP8	predicted	-	0.64
8655	NOD1	TAB1	complex; input	-	1
8656	NOD2	TAB1	complex; input	-	1
8657	NOL3	STAT3	expression regulated by	<-	1
8658	NONO	PPP1CB	predicted	-	0.64
8659	NONO	PSPC1	predicted	-	0.98
8660	NONO	SMARCC1	predicted	-	0.58
8661	NOP14	RRP8	predicted	-	0.64
8662	NOP53	RRP8	predicted	-	0.64
8663	NOP58	SUMO2	catalyzed by; input	<-	1
8664	NOS1	PRKAR1A	activated by	<-	1
8665	NOS2	SRC	activated by	<-	1
8666	NOS2	STAT3	expression regulated by	<-	1
8667	NOS2	STAT5B	predicted	-	0.54
8668	NOS3	PTPN11	complex; input	-	1
8669	NOTCH1	SMARCC1	predicted	-	0.64
8670	NOTCH1	TAB1	predicted	-	0.64
8671	NPC1	NPC2	input	-	1
8672	NPC1	OSBPL5	PPrel: binding/association	-	1
8673	NPC1	TMEM97	predicted	-	0.64
8674	NPC1	VPS4A	predicted	-	0.64
8675	NPC1	VPS4B	predicted	-	0.99
8676	NPHS1	SRC	predicted	-	0.64
8677	NPM1	SUMO2	catalyzed by; input	<-	1
8678	NR1H2	SUMO2	input	-	1
8679	NR1H3	SUMO2	input	-	1
8680	NR2E1	RCOR1	predicted	-	0.64
8681	NR2E3	RABEP1	predicted	-	0.5
8682	NR3C1	RABEP1	expression regulates	->	1
8683	NR3C1	SMARCC1	complex; inhibit; input	-|	1
8684	NR3C1	STAT3	predicted	-	0.54
8685	NR3C1	STAT5B	predicted	-	0.99
8686	NR3C1	SUMO2	activated by	<-	1
8687	NR4A1	STAT3	predicted	-	0.64
8688	NR4A2	RCOR1	predicted	-	0.54
8689	NR4A2	SUMO2	input	-	1
8690	NR4A3	RCOR1	predicted	-	0.54
8691	NR5A1	SUMO2	input; predicted	-	1
8692	NR5A2	SUMO2	predicted	-	0.99
8693	NRAS	PEBP1	complex; input; reaction	-	1
8694	NRAS	PIK3C3	catalyze; inhibited by	|->	1
8695	NRAS	PTPN11	activated by; inhibited by	-	1
8696	NRAS	SRC	PPrel: activated by; PPrel: activated, indirect effect; activated by; reaction	<-	1
8697	NRBF2	PIK3C3	PPrel: activation	->	1
8698	NRF1	SMARCC1	expression regulates	->	1
8699	NRG1	PTPN11	activate; inhibited by	|->	1
8700	NRG1	SRC	catalyzed by; inhibite	<-|	1
8701	NRG1	STAT5B	activate	->	1
8702	NRG2	SRC	catalyzed by	<-	1
8703	NRG4	SRC	catalyzed by	<-	1
8704	NRTN	PTPN11	complex; input	-	1
8705	NRTN	SRC	complex; input	-	1
8706	NSD2	SUMO2	catalyze; complex; input	->	1
8707	NSF	STX7	predicted	-	0.99
8708	NTF3	SRC	complex; input; reaction	-	1
8709	NTF4	PTPN11	complex; input; reaction	-	1
8710	NTN1	PTPN11	complex; input	-	1
8711	NTN1	SRC	catalyzed by; complex; input	<-	1
8712	NTRK1	PTPN11	predicted	-	0.54
8713	NTRK1	PURA	predicted	-	0.64
8714	NTRK1	SMARCC1	predicted	-	0.64
8715	NTRK1	STAT3	catalyze	->	1
8716	NTRK1	STAT5B	predicted	-	0.64
8717	NTRK1	UBE2O	predicted	-	0.64
8718	NTRK2	PTPN11	complex; input; reaction	-	1
8719	NTRK2	SRC	catalyzed by	<-	1
8720	NTRK3	SRC	complex; input; reaction	-	1
8721	NUAK1	PPP1CB	predicted	-	0.64
8722	NUAK1	PRKAR1A	predicted	-	0.98
8723	NUBP1	NUBP2	complex; input; predicted	-	1
8724	NUBP2	NUBPL	predicted	-	1
8725	NUBP2	POLD1	input	-	1
8726	NUBP2	RTEL1	input	-	1
8727	NUDT21	PPIE	complex; input	-	1
8728	NUDT21	THOC3	catalyze; complex; input	->	1
8729	NUMB	SRC	activated by	<-	1
8730	NUP107	PSIP1	complex; input	-	1
8731	NUP107	STAT3	expression regulated by	<-	1
8732	NUP107	SUMO2	catalyze	->	1
8733	NUP107	THOC3	activate; input	->	1
8734	NUP133	PSIP1	complex; input	-	1
8735	NUP133	SUMO2	catalyze	->	1
8736	NUP133	THOC3	activate; input	->	1
8737	NUP153	PSIP1	complex; input	-	1
8738	NUP153	SUMO2	catalyze	->	1
8739	NUP153	THOC3	activate; input	->	1
8740	NUP155	PSIP1	complex; input	-	1
8741	NUP155	SUMO2	catalyze	->	1
8742	NUP155	THOC3	activate; input	->	1
8743	NUP160	PSIP1	complex; input	-	1
8744	NUP160	SUMO2	catalyze	->	1
8745	NUP160	THOC3	activate; input	->	1
8746	NUP188	PSIP1	complex; input	-	1
8747	NUP188	SUMO2	catalyze	->	1
8748	NUP188	THOC3	activate; input	->	1
8749	NUP205	PSIP1	complex; input	-	1
8750	NUP205	SUMO2	catalyze	->	1
8751	NUP205	THOC3	activate; input	->	1
8752	NUP210	PSIP1	complex; input	-	1
8753	NUP210	SUMO2	catalyze	->	1
8754	NUP210	THOC3	activate; input	->	1
8755	NUP214	PSIP1	complex; input	-	1
8756	NUP214	SUMO2	catalyze	->	1
8757	NUP214	THOC3	activate; input	->	1
8758	NUP35	PSIP1	complex; input	-	1
8759	NUP35	SUMO2	catalyze	->	1
8760	NUP35	THOC3	activate; input	->	1
8761	NUP37	PSIP1	complex; input	-	1
8762	NUP37	SUMO2	catalyze	->	1
8763	NUP37	THOC3	activate; input	->	1
8764	NUP42	PSIP1	complex; input	-	1
8765	NUP42	SUMO2	catalyze	->	1
8766	NUP42	THOC3	activate; input	->	1
8767	NUP43	PSIP1	complex; input	-	1
8768	NUP43	SUMO2	catalyze	->	1
8769	NUP43	THOC3	activate; input	->	1
8770	NUP50	PSIP1	complex; input	-	1
8771	NUP50	SUMO2	catalyze	->	1
8772	NUP50	THOC3	activate; input	->	1
8773	NUP54	PSIP1	complex; input	-	1
8774	NUP54	SUMO2	catalyze	->	1
8775	NUP54	THOC3	activate; input	->	1
8776	NUP58	PSIP1	complex; input	-	1
8777	NUP58	SUMO2	catalyze	->	1
8778	NUP58	THOC3	activate; input	->	1
8779	NUP62	PSIP1	complex; input	-	1
8780	NUP62	SUMO2	catalyze	->	1
8781	NUP62	THOC3	activate; input	->	1
8782	NUP85	PSIP1	complex; input	-	1
8783	NUP85	SUMO2	catalyze	->	1
8784	NUP85	THOC3	activate; input	->	1
8785	NUP88	PSIP1	complex; input	-	1
8786	NUP88	SUMO2	catalyze	->	1
8787	NUP88	THOC3	activate; input	->	1
8788	NUP93	PSIP1	complex; input	-	1
8789	NUP93	SUMO2	catalyze	->	1
8790	NUP93	THOC3	activate; input	->	1
8791	NUP98	PSIP1	complex; input	-	1
8792	NUP98	SUMO2	catalyze	->	1
8793	NUP98	THOC3	activate; input	->	1
8794	NXF1	THOC3	catalyzed by; complex; input	<-	1
8795	NXF2	THOC3	catalyzed by; complex; input	<-	1
8796	NXT1	THOC3	catalyzed by; complex; input	<-	1
8797	OAS1	STAT3	predicted	-	0.54
8798	OCLN	SRC	PPrel: activated by, phosphorylation	<-	1
8799	OCRL	PIP4K2B	ECrel: compound	-	1
8800	OCRL	VAMP8	complex; input	-	1
8801	OGN	SRC	predicted	-	0.64
8802	OLR1	STAT3	expression regulated by	<-	1
8803	OPTN	PPP1CB	activate	->	1
8804	OSM	STAT3	expression regulated by	<-	1
8805	OSM	STAT5B	expression regulated by	<-	1
8806	OTOF	SGTA	catalyze; complex; input	->	1
8807	OTX1	SMARCC1	predicted	-	0.64
8808	OXT	SPCS3	catalyzed by	<-	1
8809	P2RY11	STAT3	expression regulated by	<-	1
8810	P3H1	PPIB	complex	-	1
8811	P3H1	SERPINH1	catalyze	->	1
8812	P4HA1	P4HB	catalyze; complex	->	1
8813	P4HB	PPIB	predicted	-	0.58
8814	P4HB	SOD2	predicted	-	0.64
8815	PABPC1	PARN	catalyzed by	<-	1
8816	PABPC1	RPL13	complex; input	-	1
8817	PABPC1	SMG1	complex; input	-	1
8818	PABPN1	PPIE	complex; input	-	1
8819	PABPN1	THOC3	complex; input	-	1
8820	PACS1	SORL1	predicted	-	0.64
8821	PACSIN2	VAMP8	complex; input	-	1
8822	PAF1	RNF20	complex; input	-	1
8823	PAG1	PTPN11	activated by; catalyzed by	<-	1
8824	PAG1	ZAP70	activated by	<-	1
8825	PAIP1	PARN	catalyzed by	<-	1
8826	PAK1	PPAT	predicted	-	0.56
8827	PAK1	PPP1CB	catalyze; inhibite	-	1
8828	PAK1	SRC	activated by; complex; input	<-	1
8829	PAK2	SRC	activated by	<-	1
8830	PAK3	SRC	complex; input	-	1
8831	PAK4	SRC	activated by	<-	1
8832	PAM	PRKAR1A	predicted	-	0.64
8833	PAPOLA	PPIE	complex; input	-	1
8834	PAPOLA	THOC3	catalyze; complex; input	->	1
8835	PAPSS1	PEBP1	inhibited by	|-	1
8836	PARD6A	SRC	activated by; reaction	<-	1
8837	PARK7	PRDX2	predicted	-	0.64
8838	PARK7	SNCA	complex; input	-	1
8839	PARP1	SUMO2	complex; input	-	1
8840	PARP9	STAT3	expression regulated by	<-	1
8841	PAX1	SUMO2	predicted	-	0.56
8842	PAX5	STAT5B	expression regulated by	<-	1
8843	PAX5	TSPO	expression regulates	->	1
8844	PAX7	SRC	predicted	-	0.64
8845	PBRM1	SMARCC1	PPrel: binding/association	-	1
8846	PBX3	SSBP2	expression regulates	->	1
8847	PBXIP1	SRC	predicted	-	0.64
8848	PCBP1	PPIE	complex; input	-	1
8849	PCBP2	PPIE	complex; input	-	1
8850	PCF11	PPIE	complex; input	-	1
8851	PCF11	SSU72	reaction	-	1
8852	PCF11	THOC3	catalyze; complex; input	->	1
8853	PCGF2	SUMO2	catalyze	->	1
8854	PCIF1	PDX1	predicted	-	0.77
8855	PCNA	PPIE	complex; input	-	1
8856	PCNA	SGTA	predicted	-	0.64
8857	PDCD1	PTPN11	PPrel: binding/association; complex; input	-	1
8858	PDCD10	STK24	predicted	-	0.64
8859	PDCD1LG2	PTPN11	complex; input	-	1
8860	PDE3A	PRKAR1A	predicted	-	0.64
8861	PDE4D	SRC	predicted	-	0.64
8862	PDGFA	PTPN11	complex; input	-	1
8863	PDGFA	SRC	complex; input	-	1
8864	PDGFA	STAT3	complex; input	-	1
8865	PDGFA	STAT5B	complex; input	-	1
8866	PDGFB	PTPN11	activated by; complex; input	<-	1
8867	PDGFB	SRC	activate; complex; input; reaction	->	1
8868	PDGFB	STAT3	activate; complex; input	->	1
8869	PDGFB	STAT5B	activate; complex; input	->	1
8870	PDGFRA	PTPN11	PPrel: activation; complex; input	->	1
8871	PDGFRA	SRC	PPrel: activation; complex; input	->	1
8872	PDGFRA	STAT3	activate; complex; input	->	1
8873	PDGFRA	STAT5B	complex; input	-	1
8874	PDGFRB	PTPN11	PPrel: activation; activated by; complex; input	<->	1
8875	PDGFRB	SRC	PPrel: activation; activate; complex; input; reaction	->	1
8876	PDGFRB	STAT3	activate; complex; input	->	1
8877	PDGFRB	STAT5B	activate; complex; input	->	1
8878	PDIA3	TRAP1	predicted	-	0.64
8879	PDIA3	VAMP8	input	-	1
8880	PDIA4	PPIB	predicted	-	0.64
8881	PDK1	SRC	predicted	-	0.64
8882	PDPK1	SRC	complex	-	1
8883	PDPN	PTPN11	inhibited by	|-	1
8884	PDXP	STK11	predicted	-	0.64
8885	PEBP1	PPP2CA	inhibit	-|	1
8886	PEBP1	PPP2CB	inhibit	-|	1
8887	PEBP1	PPP2R1A	inhibit	-|	1
8888	PEBP1	PPP2R2B	inhibit	-|	1
8889	PEBP1	PPP2R2C	inhibit	-|	1
8890	PEBP1	PPP2R5A	inhibit	-|	1
8891	PEBP1	PPP2R5B	inhibit	-|	1
8892	PEBP1	PPP2R5C	inhibit	-|	1
8893	PEBP1	PPP2R5D	inhibit	-|	1
8894	PEBP1	PPP2R5E	inhibit	-|	1
8895	PEBP1	PPP4C	inhibit	-|	1
8896	PEBP1	PPP6C	inhibite	-|	1
8897	PEBP1	PRKCA	catalyzed by	<-	1
8898	PEBP1	PRKCB	catalyzed by	<-	1
8899	PEBP1	PRKCE	catalyzed by	<-	1
8900	PEBP1	PRKCG	catalyzed by	<-	1
8901	PEBP1	PRKCH	catalyzed by	<-	1
8902	PEBP1	PRKCI	catalyzed by	<-	1
8903	PEBP1	PRKCQ	catalyzed by	<-	1
8904	PEBP1	PRKCZ	activated by; catalyzed by	<-	1
8905	PEBP1	PRKD1	catalyzed by	<-	1
8906	PEBP1	PRKD2	catalyzed by	<-	1
8907	PEBP1	PRKD3	catalyzed by	<-	1
8908	PEBP1	RAF1	complex; inhibite; input; reaction	-|	1
8909	PEBP1	SND1	inhibit	-|	1
8910	PEBP1	TRIM24	inhibite	-|	1
8911	PEBP1	YWHAB	complex; input; reaction	-	1
8912	PEBP1	YWHAE	reaction	-	1
8913	PEBP1	YWHAG	reaction	-	1
8914	PEBP1	YWHAH	reaction	-	1
8915	PEBP1	YWHAQ	reaction	-	1
8916	PEBP1	YWHAZ	reaction	-	1
8917	PECAM1	PTPN11	complex; input	-	1
8918	PECAM1	SRC	catalyzed by	<-	1
8919	PECAM1	STAT3	predicted	-	0.54
8920	PELP1	SRC	complex; input	-	1
8921	PELP1	SUMO2	predicted	-	0.64
8922	PER1	PPP1CB	inhibited by	|-	1
8923	PER2	PPP1CB	inhibited by	|-	1
8924	PEX14	TRAP1	predicted	-	0.73
8925	PEX19	PPIB	predicted	-	0.64
8926	PFAS	PPAT	predicted	-	0.64
8927	PFKM	SUMO2	predicted	-	0.64
8928	PFN1	STAT3	predicted	-	0.54
8929	PFN1	STAT5B	predicted	-	0.54
8930	PGD	SUMO2	predicted	-	0.78
8931	PGF	STAT3	GErel: expression by	<-	1
8932	PGK1	STAT3	expression regulated by	<-	1
8933	PGLS	TALDO1	predicted	-	0.64
8934	PGR	PRKAR1A	activate; inhibited by	|->	1
8935	PGR	SRC	predicted	-	0.64
8936	PGR	STAT3	predicted	-	0.99
8937	PGR	STAT5B	predicted	-	0.54
8938	PHAX	SSU72	activated by	<-	1
8939	PHC1	SUMO2	catalyze	->	1
8940	PHC2	SUMO2	catalyze	->	1
8941	PHC3	SUMO2	catalyze	->	1
8942	PHF10	SMARCC1	PPrel: binding/association	-	1
8943	PHF10	STAT3	predicted	-	0.56
8944	PHF10	STAT5B	predicted	-	0.56
8945	PHF21A	RCOR1	complex; input	-	1
8946	PHF21A	THAP11	predicted	-	0.64
8947	PHF5A	PPIE	complex; input	-	1
8948	PHGDH	PRKDC	predicted	-	0.64
8949	PHGDH	TARDBP	predicted	-	0.78
8950	PHKA1	PPP1CB	PPrel: inhibited by, dephosphorylation	|-	1
8951	PHKA2	PPP1CB	PPrel: inhibited by, dephosphorylation	|-	1
8952	PHKB	PPP1CB	PPrel: inhibited by, dephosphorylation	|-	1
8953	PHKG1	PPP1CB	PPrel: inhibited by, dephosphorylation	|-	1
8954	PHKG2	PPP1CB	PPrel: inhibited by, dephosphorylation	|-	1
8955	PI4K2A	PIK3C3	ECrel: compound	-	1
8956	PI4K2B	PIK3C3	ECrel: compound	-	1
8957	PI4KA	PIK3C3	ECrel: compound	-	1
8958	PI4KB	PIK3C3	ECrel: compound	-	1
8959	PIAS1	SATB1	catalyze	->	1
8960	PIAS1	STAT3	PPrel: inhibition; predicted	-|	1
8961	PIAS1	STAT5B	PPrel: inhibition; predicted	-|	1
8962	PIAS1	SUMO2	catalyze	->	1
8963	PIAS2	STAT3	PPrel: inhibition; predicted	-|	1
8964	PIAS2	STAT5B	PPrel: inhibition; predicted	-|	1
8965	PIAS2	SUMO2	catalyze	->	1
8966	PIAS3	SATB1	predicted	-	0.64
8967	PIAS3	STAT3	PPrel: inhibition; complex; input; predicted	-|	1
8968	PIAS3	STAT5B	PPrel: inhibition; predicted	-|	1
8969	PIAS3	SUMO2	catalyze	->	1
8970	PIAS4	SATB1	predicted	-	0.64
8971	PIAS4	STAT3	PPrel: inhibition; predicted	-|	1
8972	PIAS4	STAT5B	PPrel: inhibition; predicted	-|	1
8973	PIAS4	SUMO2	PPrel: activation; catalyze; complex; input	->	1
8974	PICALM	VAMP8	complex; input	-	1
8975	PICK1	RRP8	predicted	-	0.64
8976	PIH1D1	PPP1CB	predicted	-	0.78
8977	PIK3C2A	VAMP8	complex; input	-	1
8978	PIK3C3	PIK3R4	PPrel: activated by; complex	<-	1
8979	PIK3C3	PIK4CA VARIANT PROTEIN	ECrel: compound	-	1
8980	PIK3C3	PIKFYVE	ECrel: compound	-	1
8981	PIK3C3	PLCB1	ECrel: compound	-	1
8982	PIK3C3	PLCB2	ECrel: compound	-	1
8983	PIK3C3	PLCB3	ECrel: compound	-	1
8984	PIK3C3	PLCB4	ECrel: compound	-	1
8985	PIK3C3	PLCD1	ECrel: compound	-	1
8986	PIK3C3	PLCD3	ECrel: compound	-	1
8987	PIK3C3	PLCD4	ECrel: compound	-	1
8988	PIK3C3	PLCE1	ECrel: compound	-	1
8989	PIK3C3	PLCG1	ECrel: compound; complex; input	-	1
8990	PIK3C3	PLCG1 VARIANT PROTEIN	ECrel: compound	-	1
8991	PIK3C3	PLCG2	ECrel: compound; complex; input	-	1
8992	PIK3C3	PLCZ1	ECrel: compound	-	1
8993	PIK3C3	PRKAA1	catalyzed by	<-	1
8994	PIK3C3	PRKAA2	catalyzed by	<-	1
8995	PIK3C3	PRKAB1	catalyzed by	<-	1
8996	PIK3C3	PRKAB2	catalyzed by	<-	1
8997	PIK3C3	PRKAG1	catalyzed by	<-	1
8998	PIK3C3	PRKAG2	catalyzed by	<-	1
8999	PIK3C3	PRKAG3	catalyzed by	<-	1
9000	PIK3C3	PRKCA	catalyze	->	1
9001	PIK3C3	PRKCB	catalyze	->	1
9002	PIK3C3	PRKCE	catalyze	->	1
9003	PIK3C3	PRKCG	catalyze	->	1
9004	PIK3C3	PRKCH	catalyze	->	1
9005	PIK3C3	PRKCI	catalyze	->	1
9006	PIK3C3	PRKCQ	catalyze	->	1
9007	PIK3C3	PRKCZ	catalyze	->	1
9008	PIK3C3	PRKD1	catalyze	->	1
9009	PIK3C3	PRKD2	catalyze	->	1
9010	PIK3C3	PRKD3	catalyze	->	1
9011	PIK3C3	PTEN	ECrel: compound; inhibited by	|-	1
9012	PIK3C3	PTK2	catalyzed by	<-	1
9013	PIK3C3	PTK2B	catalyzed by	<-	1
9014	PIK3C3	PTPN11	complex; input	-	1
9015	PIK3C3	RAB39A	predicted	-	0.64
9016	PIK3C3	RAB5A	PPrel: binding/association; complex	-	1
9017	PIK3C3	RAB5B	PPrel: binding/association; complex	-	1
9018	PIK3C3	RAB5C	PPrel: binding/association; complex	-	1
9019	PIK3C3	RAB7A	predicted	-	0.64
9020	PIK3C3	RASA1	complex; input	-	1
9021	PIK3C3	RASAL2	complex; input	-	1
9022	PIK3C3	RB1CC1	catalyzed by	<-	1
9023	PIK3C3	RBSN	activated by	<-	1
9024	PIK3C3	RUBCN	PPrel: inhibited, indirect effect	|-	1
9025	PIK3C3	SACM1L	ECrel: compound	-	1
9026	PIK3C3	SH3GLB1	predicted	-	0.64
9027	PIK3C3	SHC1	complex; input	-	1
9028	PIK3C3	SHC3	complex; input	-	1
9029	PIK3C3	SOS1	complex; input; reaction	-	1
9030	PIK3C3	SOS2	complex; input; reaction	-	1
9031	PIK3C3	SPRY2	inhibite	-|	1
9032	PIK3C3	SPRY4	inhibit	-|	1
9033	PIK3C3	STAT1	complex; input	-	1
9034	PIK3C3	STAT3	complex; input	-	1
9035	PIK3C3	STAT4	complex; input	-	1
9036	PIK3C3	STAT5A	complex; input	-	1
9037	PIK3C3	STAT5B	complex; input	-	1
9038	PIK3C3	STAT6	complex; input	-	1
9039	PIK3C3	TLR9	complex; input	-	1
9040	PIK3C3	TPTE	inhibited by	|-	1
9041	PIK3C3	ULK1	catalyzed by	<-	1
9042	PIK3C3	UVRAG	complex	-	1
9043	PIK3CA	PIP4K2B	ECrel: compound	-	1
9044	PIK3CA	PTPN11	PPrel: binding/association; PPrel: inhibited by, dephosphorylation; activated by; complex; input	-	1
9045	PIK3CA	SRC	PPrel: activated by; PPrel: activated by, phosphorylation; PPrel: activation; activated by; complex; input; reaction	<->	1
9046	PIK3CA	STAT3	activate; complex; input	->	1
9047	PIK3CA	STAT5B	complex; input	-	1
9048	PIK3CA	TYROBP	complex; input	-	1
9049	PIK3CA	ZAP70	PPrel: activated by	<-	1
9050	PIK3CA VARIANT PROTEIN	PIP4K2B	ECrel: compound	-	1
9051	PIK3CA VARIANT PROTEIN	PTPN11	PPrel: binding/association; PPrel: inhibited by, dephosphorylation	|-	1
9052	PIK3CA VARIANT PROTEIN	SRC	PPrel: activated by; PPrel: activated by, phosphorylation; PPrel: activation	<->	1
9053	PIK3CA VARIANT PROTEIN	ZAP70	PPrel: activated by	<-	1
9054	PIK3CB	PIP4K2B	ECrel: compound	-	1
9055	PIK3CB	PTPN11	PPrel: binding/association; PPrel: inhibited by, dephosphorylation; complex; input	|-	1
9056	PIK3CB	SRC	PPrel: activated by; PPrel: activated by, phosphorylation; PPrel: activation; complex; input	<->	1
9057	PIK3CB	STAT3	complex; input	-	1
9058	PIK3CB	STAT5B	complex; input	-	1
9059	PIK3CB	TYROBP	complex; input	-	1
9060	PIK3CB	ZAP70	PPrel: activated by	<-	1
9061	PIK3CD	PIP4K2B	ECrel: compound	-	1
9062	PIK3CD	PTPN11	PPrel: binding/association; PPrel: inhibited by, dephosphorylation; complex; input	|-	1
9063	PIK3CD	SRC	PPrel: activated by; PPrel: activated by, phosphorylation; PPrel: activation	<->	1
9064	PIK3CD	STAT3	complex; input	-	1
9065	PIK3CD	STAT5B	complex; input	-	1
9066	PIK3CD	ZAP70	PPrel: activated by	<-	1
9067	PIK3CG	PTPN11	complex; input	-	1
9068	PIK3CG	SRC	PPrel	-	1
9069	PIK3CG	STAT3	complex; input	-	1
9070	PIK3CG	STAT5B	complex; input	-	1
9071	PIK3CG	ZAP70	predicted	-	0.99
9072	PIK3R1	PIP4K2B	ECrel: compound	-	1
9073	PIK3R1	PTPN11	PPrel: binding/association; PPrel: inhibited by, dephosphorylation; activated by; complex; input	-	1
9074	PIK3R1	SRC	PPrel: activated by; PPrel: activated by, phosphorylation; PPrel: activation; activated by; complex; input; reaction	<->	1
9075	PIK3R1	STAT3	activate	->	1
9076	PIK3R1	TYROBP	complex; input	-	1
9077	PIK3R1	ZAP70	PPrel: activated by	<-	1
9078	PIK3R2	PIP4K2B	ECrel: compound	-	1
9079	PIK3R2	PTPN11	PPrel: binding/association; PPrel: inhibited by, dephosphorylation; complex	|-	1
9080	PIK3R2	SRC	PPrel: activated by; PPrel: activated by, phosphorylation; PPrel: activation; complex; input	<->	1
9081	PIK3R2	TYROBP	complex; input	-	1
9082	PIK3R2	ZAP70	PPrel: activated by	<-	1
9083	PIK3R3	PIP4K2B	ECrel: compound	-	1
9084	PIK3R3	PTPN11	PPrel: binding/association; PPrel: inhibited by, dephosphorylation	|-	1
9085	PIK3R3	SRC	PPrel: activated by; PPrel: activated by, phosphorylation; PPrel: activation	<->	1
9086	PIK3R3	STAT3	predicted	-	0.98
9087	PIK3R3	ZAP70	PPrel: activated by	<-	1
9088	PIK3R5	SRC	PPrel	-	1
9089	PIK3R6	SRC	PPrel	-	1
9090	PIKFYVE	PIP4K2B	ECrel: compound	-	1
9091	PILRA	PTPN11	PPrel: binding/association	-	1
9092	PIM1	STAT3	GErel: expression by; expression regulated by	<-	1
9093	PIM1	STAT5B	GErel: expression by; expression regulated by	<-	1
9094	PIM2	STAT3	GErel: expression by	<-	1
9095	PIM2	STAT5B	GErel: expression by	<-	1
9096	PIN1	PIP4K2B	complex; input	-	1
9097	PIN1	SNCA	predicted	-	0.64
9098	PIN1	SSBP2	predicted	-	0.64
9099	PIN1	STAT3	predicted	-	0.64
9100	PIN1	SUMO2	predicted	-	0.56
9101	PINK1	STAT3	predicted	-	0.64
9102	PINK1	TRAP1	predicted	-	0.64
9103	PIP4K2A	PIP4K2B	complex	-	1
9104	PIP4K2B	PIP4K2C	complex	-	1
9105	PIP4K2B	PIP4P1	ECrel: compound	-	1
9106	PIP4K2B	PIP4P2	ECrel: compound	-	1
9107	PIP4K2B	PIP5K1A	ECrel: compound	-	1
9108	PIP4K2B	PIP5K1B	ECrel: compound	-	1
9109	PIP4K2B	PIP5K1C	ECrel: compound	-	1
9110	PIP4K2B	PLCB1	ECrel: compound	-	1
9111	PIP4K2B	PLCB2	ECrel: compound	-	1
9112	PIP4K2B	PLCB3	ECrel: compound	-	1
9113	PIP4K2B	PLCB4	ECrel: compound	-	1
9114	PIP4K2B	PLCD1	ECrel: compound	-	1
9115	PIP4K2B	PLCD3	ECrel: compound	-	1
9116	PIP4K2B	PLCD4	ECrel: compound	-	1
9117	PIP4K2B	PLCE1	ECrel: compound	-	1
9118	PIP4K2B	PLCG1	ECrel: compound	-	1
9119	PIP4K2B	PLCG1 VARIANT PROTEIN	ECrel: compound	-	1
9120	PIP4K2B	PLCG2	ECrel: compound	-	1
9121	PIP4K2B	PLCZ1	ECrel: compound	-	1
9122	PIP4K2B	PTEN	ECrel: compound	-	1
9123	PIP4K2B	ROCK1	PPrel: phosphorylated by	<-	1
9124	PIP4K2B	ROCK2	PPrel: phosphorylated by	<-	1
9125	PIP4K2B	SCIN	PPrel: inhibition	-|	1
9126	PIP4K2B	STM7	ECrel: compound	-	1
9127	PIP4K2B	SYNJ1	ECrel: compound	-	1
9128	PIP4K2B	SYNJ2	ECrel: compound	-	1
9129	PIP4K2B	VCL	PPrel: compound	-	1
9130	PJA2	PRKAR1A	predicted	-	0.58
9131	PJA2	UBE2J1	predicted	-	0.64
9132	PKN3	RABEP1	predicted	-	0.64
9133	PLA2G4A	PRDX6	predicted	-	0.54
