	Gene1	Gene2	Annotation	Direction	Score	edge
228600	POLR2D	SMNDC1	complex; input	-	1	POLR2D_SMNDC1
228610	POLR2D	SNRNP40	complex; input	-	1	POLR2D_SNRNP40
228626	POLR2D	SNW1	complex; input	-	1	POLR2D_SNW1
228636	POLR2D	SRSF4	complex; input	-	1	POLR2D_SRSF4
228638	POLR2D	SRSF6	complex; input	-	1	POLR2D_SRSF6
228649	POLR2D	SYF2	complex; input	-	1	POLR2D_SYF2
228733	POLR2E	PRPF4	complex; input	-	1	POLR2E_PRPF4
228758	POLR2E	RNGTT	complex; input	-	1	POLR2E_RNGTT
228771	POLR2E	RTF1	complex; input	-	1	POLR2E_RTF1
228786	POLR2E	SMNDC1	complex; input	-	1	POLR2E_SMNDC1
228796	POLR2E	SNRNP40	complex; input	-	1	POLR2E_SNRNP40
228812	POLR2E	SNW1	complex; input	-	1	POLR2E_SNW1
228823	POLR2E	SRSF4	complex; input	-	1	POLR2E_SRSF4
228825	POLR2E	SRSF6	complex; input	-	1	POLR2E_SRSF6
228837	POLR2E	SYF2	complex; input	-	1	POLR2E_SYF2
228929	POLR2F	PRPF4	complex; input	-	1	POLR2F_PRPF4
228953	POLR2F	RNGTT	complex; input	-	1	POLR2F_RNGTT
228966	POLR2F	RTF1	complex; input	-	1	POLR2F_RTF1
228981	POLR2F	SMNDC1	complex; input	-	1	POLR2F_SMNDC1
228991	POLR2F	SNRNP40	complex; input	-	1	POLR2F_SNRNP40
229007	POLR2F	SNW1	complex; input	-	1	POLR2F_SNW1
229017	POLR2F	SRSF4	complex; input	-	1	POLR2F_SRSF4
229019	POLR2F	SRSF6	complex; input	-	1	POLR2F_SRSF6
229031	POLR2F	SYF2	complex; input	-	1	POLR2F_SYF2
229110	POLR2G	PRPF4	complex; input	-	1	POLR2G_PRPF4
229134	POLR2G	RNGTT	complex; input	-	1	POLR2G_RNGTT
229146	POLR2G	RTF1	complex; input	-	1	POLR2G_RTF1
229161	POLR2G	SMNDC1	complex; input	-	1	POLR2G_SMNDC1
229171	POLR2G	SNRNP40	complex; input	-	1	POLR2G_SNRNP40
229187	POLR2G	SNW1	complex; input	-	1	POLR2G_SNW1
229197	POLR2G	SRSF4	complex; input	-	1	POLR2G_SRSF4
229199	POLR2G	SRSF6	complex; input	-	1	POLR2G_SRSF6
229210	POLR2G	SYF2	complex; input	-	1	POLR2G_SYF2
229291	POLR2H	PRPF4	complex; input	-	1	POLR2H_PRPF4
229315	POLR2H	RNGTT	complex; input	-	1	POLR2H_RNGTT
229328	POLR2H	RTF1	complex; input	-	1	POLR2H_RTF1
229343	POLR2H	SMNDC1	complex; input	-	1	POLR2H_SMNDC1
229353	POLR2H	SNRNP40	complex; input	-	1	POLR2H_SNRNP40
229369	POLR2H	SNW1	complex; input	-	1	POLR2H_SNW1
229379	POLR2H	SRSF4	complex; input	-	1	POLR2H_SRSF4
229381	POLR2H	SRSF6	complex; input	-	1	POLR2H_SRSF6
229393	POLR2H	SYF2	complex; input	-	1	POLR2H_SYF2
229470	POLR2I	PRPF4	complex; input	-	1	POLR2I_PRPF4
229494	POLR2I	RNGTT	complex; input	-	1	POLR2I_RNGTT
229506	POLR2I	RTF1	complex; input	-	1	POLR2I_RTF1
229520	POLR2I	SMNDC1	complex; input	-	1	POLR2I_SMNDC1
229530	POLR2I	SNRNP40	complex; input	-	1	POLR2I_SNRNP40
229546	POLR2I	SNW1	complex; input	-	1	POLR2I_SNW1
229556	POLR2I	SRSF4	complex; input	-	1	POLR2I_SRSF4
229558	POLR2I	SRSF6	complex; input	-	1	POLR2I_SRSF6
229569	POLR2I	SYF2	complex; input	-	1	POLR2I_SYF2
229638	POLR2J	PRPF4	complex; input	-	1	POLR2J_PRPF4
229662	POLR2J	RNGTT	complex; input	-	1	POLR2J_RNGTT
229675	POLR2J	RTF1	complex; input	-	1	POLR2J_RTF1
229689	POLR2J	SMNDC1	complex; input	-	1	POLR2J_SMNDC1
229699	POLR2J	SNRNP40	complex; input	-	1	POLR2J_SNRNP40
229715	POLR2J	SNW1	complex; input	-	1	POLR2J_SNW1
229725	POLR2J	SRSF4	complex; input	-	1	POLR2J_SRSF4
229727	POLR2J	SRSF6	complex; input	-	1	POLR2J_SRSF6
229738	POLR2J	SYF2	complex; input	-	1	POLR2J_SYF2
229817	POLR2K	PRPF4	complex; input	-	1	POLR2K_PRPF4
229841	POLR2K	RNGTT	complex; input	-	1	POLR2K_RNGTT
229854	POLR2K	RTF1	complex; input	-	1	POLR2K_RTF1
229869	POLR2K	SMNDC1	complex; input	-	1	POLR2K_SMNDC1
229879	POLR2K	SNRNP40	complex; input	-	1	POLR2K_SNRNP40
229895	POLR2K	SNW1	complex; input	-	1	POLR2K_SNW1
229905	POLR2K	SRSF4	complex; input	-	1	POLR2K_SRSF4
229907	POLR2K	SRSF6	complex; input	-	1	POLR2K_SRSF6
229919	POLR2K	SYF2	complex; input	-	1	POLR2K_SYF2
230004	POLR2L	PRPF4	complex; input	-	1	POLR2L_PRPF4
230028	POLR2L	RNGTT	complex; input	-	1	POLR2L_RNGTT
230042	POLR2L	RTF1	complex; input	-	1	POLR2L_RTF1
230057	POLR2L	SMNDC1	complex; input	-	1	POLR2L_SMNDC1
230067	POLR2L	SNRNP40	complex; input	-	1	POLR2L_SNRNP40
230083	POLR2L	SNW1	complex; input	-	1	POLR2L_SNW1
230093	POLR2L	SRSF4	complex; input	-	1	POLR2L_SRSF4
230095	POLR2L	SRSF6	complex; input	-	1	POLR2L_SRSF6
230107	POLR2L	SYF2	complex; input	-	1	POLR2L_SYF2
230320	POM121	SARNP	activate; input	->	1	POM121_SARNP
230340	POM121	SRSF4	activate; input	->	1	POM121_SRSF4
230342	POM121	SRSF6	activate; input	->	1	POM121_SRSF6
230375	POM121C	SARNP	activate; input	->	1	POM121C_SARNP
230395	POM121C	SRSF4	activate; input	->	1	POM121C_SRSF4
230397	POM121C	SRSF6	activate; input	->	1	POM121C_SRSF6
230663	POU2F2	USF2	expression regulated by	<-	1	POU2F2_USF2
230750	POU5F1	SP3	expression regulated by	<-	1	POU5F1_SP3
230991	PPARGC1A	RUNX2	reaction	-	1	PPARGC1A_RUNX2
231000	PPARGC1A	SRSF4	predicted	-	0.64	PPARGC1A_SRSF4
231023	PPARGC1B	RUNX2	activated by; inhibite	<-|	1	PPARGC1B_RUNX2
231126	PPHLN1	TASOR	predicted	-	0.64	PPHLN1_TASOR
231269	PPIF	SLC25A5	complex	-	1	PPIF_SLC25A5
231290	PPIH	PRPF4	complex	-	1	PPIH_PRPF4
231312	PPIH	SMNDC1	complex; input	-	1	PPIH_SMNDC1
231315	PPIH	SNRNP40	complex	-	1	PPIH_SNRNP40
231330	PPIH	SNW1	complex; input	-	1	PPIH_SNW1
231338	PPIH	SRSF4	complex; input	-	1	PPIH_SRSF4
231340	PPIH	SRSF6	complex; input	-	1	PPIH_SRSF6
231363	PPIL1	PRPF4	complex; input	-	1	PPIL1_PRPF4
231386	PPIL1	SMNDC1	complex; input	-	1	PPIL1_SMNDC1
231389	PPIL1	SNRNP40	complex; input	-	1	PPIL1_SNRNP40
231404	PPIL1	SNW1	complex; input; predicted	-	1	PPIL1_SNW1
231412	PPIL1	SRSF4	complex; input	-	1	PPIL1_SRSF4
231414	PPIL1	SRSF6	complex; input	-	1	PPIL1_SRSF6
231418	PPIL1	SYF2	complex; input	-	1	PPIL1_SYF2
231437	PPIL3	SNW1	predicted	-	0.5	PPIL3_SNW1
231470	PPM1D	RUNX2	catalyze	->	1	PPM1D_RUNX2
231569	PPP1CA	WASF2	predicted	-	0.54	PPP1CA_WASF2
231734	PPP1R12A	SP3	predicted	-	0.65	PPP1R12A_SP3
231930	PPP2CA	RPL18	complex; input	-	1	PPP2CA_RPL18
231933	PPP2CA	RPL21	complex; input	-	1	PPP2CA_RPL21
231973	PPP2CA	RPS15A	complex; input	-	1	PPP2CA_RPS15A
232000	PPP2CA	RPSA	complex; input	-	1	PPP2CA_RPSA
232174	PPP2R1A	RPL18	complex; input	-	1	PPP2R1A_RPL18
232177	PPP2R1A	RPL21	complex; input	-	1	PPP2R1A_RPL21
232218	PPP2R1A	RPS15A	complex; input	-	1	PPP2R1A_RPS15A
232245	PPP2R1A	RPSA	complex; input	-	1	PPP2R1A_RPSA
232247	PPP2R1A	S100A9	predicted	-	0.64	PPP2R1A_S100A9
232364	PPP2R2A	RPL18	complex; input	-	1	PPP2R2A_RPL18
232367	PPP2R2A	RPL21	complex; input	-	1	PPP2R2A_RPL21
232407	PPP2R2A	RPS15A	complex; input	-	1	PPP2R2A_RPS15A
232433	PPP2R2A	RPSA	complex; input	-	1	PPP2R2A_RPSA
232469	PPP2R2B	S100A9	predicted	-	0.64	PPP2R2B_S100A9
232766	PPP4R1	TBK1	predicted	-	0.54	PPP4R1_TBK1
232853	PPWD1	SMNDC1	complex; input	-	1	PPWD1_SMNDC1
232855	PPWD1	SNRNP40	complex; input	-	1	PPWD1_SNRNP40
232867	PPWD1	SNW1	complex; input	-	1	PPWD1_SNW1
232875	PPWD1	SRSF4	complex; input	-	1	PPWD1_SRSF4
232877	PPWD1	SRSF6	complex; input	-	1	PPWD1_SRSF6
232881	PPWD1	SYF2	complex; input	-	1	PPWD1_SYF2
232899	PQBP1	PRPF4	complex; input	-	1	PQBP1_PRPF4
232923	PQBP1	SMNDC1	complex; input	-	1	PQBP1_SMNDC1
232926	PQBP1	SNRNP40	complex; input	-	1	PQBP1_SNRNP40
232941	PQBP1	SNW1	complex; input	-	1	PQBP1_SNW1
232949	PQBP1	SRSF4	complex; input	-	1	PQBP1_SRSF4
232951	PQBP1	SRSF6	complex; input	-	1	PQBP1_SRSF6
232955	PQBP1	SYF2	complex; input	-	1	PQBP1_SYF2
232999	PRCC	PRPF4	complex; input	-	1	PRCC_PRPF4
233022	PRCC	SMNDC1	complex; input	-	1	PRCC_SMNDC1
233025	PRCC	SNRNP40	complex; input	-	1	PRCC_SNRNP40
233040	PRCC	SNW1	complex; input	-	1	PRCC_SNW1
233048	PRCC	SRSF4	complex; input	-	1	PRCC_SRSF4
233050	PRCC	SRSF6	complex; input	-	1	PRCC_SRSF6
233054	PRCC	SYF2	complex; input	-	1	PRCC_SYF2
233448	PRKACA	RUNX2	PPrel: activation, phosphorylation	->	1	PRKACA_RUNX2
233552	PRKACB	RUNX2	PPrel: activation, phosphorylation	->	1	PRKACB_RUNX2
233614	PRKACG	RUNX2	PPrel: activation, phosphorylation	->	1	PRKACG_RUNX2
233988	PRKCE	SLC25A5	PPrel: inhibition	-|	1	PRKCE_SLC25A5
234066	PRKCH	RALA	predicted	-	0.97	PRKCH_RALA
234259	PRKCZ	TLR2	predicted	-	0.64	PRKCZ_TLR2
234350	PRKDC	TBK1	activate	->	1	PRKDC_TBK1
234553	PRNP	RPSA	reaction	-	1	PRNP_RPSA
234571	PROCR	PRTN3	complex; input	-	1	PROCR_PRTN3
234599	PRPF19	PRPF4	complex; input	-	1	PRPF19_PRPF4
234640	PRPF19	SMNDC1	complex; input	-	1	PRPF19_SMNDC1
234643	PRPF19	SNRNP40	complex; input	-	1	PRPF19_SNRNP40
234658	PRPF19	SNW1	complex; input; predicted	-	1	PRPF19_SNW1
234666	PRPF19	SRSF4	complex; input	-	1	PRPF19_SRSF4
234668	PRPF19	SRSF6	complex; input	-	1	PRPF19_SRSF6
234673	PRPF19	SYF2	complex; input	-	1	PRPF19_SYF2
234711	PRPF3	PRPF4	complex; predicted	-	1	PRPF3_PRPF4
234736	PRPF3	SMNDC1	complex; input	-	1	PRPF3_SMNDC1
234740	PRPF3	SNRNP40	complex; input	-	1	PRPF3_SNRNP40
234755	PRPF3	SNW1	complex; input	-	1	PRPF3_SNW1
234763	PRPF3	SRSF4	complex; input	-	1	PRPF3_SRSF4
234765	PRPF3	SRSF6	complex; input	-	1	PRPF3_SRSF6
234785	PRPF31	PRPF4	complex	-	1	PRPF31_PRPF4
234808	PRPF31	SMNDC1	complex; input	-	1	PRPF31_SMNDC1
234811	PRPF31	SNRNP40	complex	-	1	PRPF31_SNRNP40
234826	PRPF31	SNW1	complex; input	-	1	PRPF31_SNW1
234834	PRPF31	SRSF4	complex; input	-	1	PRPF31_SRSF4
234836	PRPF31	SRSF6	complex; input	-	1	PRPF31_SRSF6
234854	PRPF38A	PRPF4	complex; input	-	1	PRPF38A_PRPF4
234875	PRPF38A	SMNDC1	complex; input	-	1	PRPF38A_SMNDC1
234878	PRPF38A	SNRNP40	complex; input	-	1	PRPF38A_SNRNP40
234893	PRPF38A	SNW1	complex; input	-	1	PRPF38A_SNW1
234901	PRPF38A	SRSF4	complex; input	-	1	PRPF38A_SRSF4
234903	PRPF38A	SRSF6	complex; input	-	1	PRPF38A_SRSF6
234919	PRPF4	PRPF40A	input	-	1	PRPF4_PRPF40A
234920	PRPF4	PRPF6	complex	-	1	PRPF4_PRPF6
234921	PRPF4	PRPF8	complex	-	1	PRPF4_PRPF8
234922	PRPF4	PTBP1	complex; input	-	1	PRPF4_PTBP1
234923	PRPF4	PUF60	complex; input	-	1	PRPF4_PUF60
234924	PRPF4	RBM17	complex; input	-	1	PRPF4_RBM17
234925	PRPF4	RBM22	complex; input	-	1	PRPF4_RBM22
234926	PRPF4	RBM5	complex; input	-	1	PRPF4_RBM5
234927	PRPF4	RBMX	complex; input	-	1	PRPF4_RBMX
234928	PRPF4	RNPS1	complex; input	-	1	PRPF4_RNPS1
234929	PRPF4	SART1	complex	-	1	PRPF4_SART1
234930	PRPF4	SART3	predicted	-	0.64	PRPF4_SART3
234931	PRPF4	SF3A1	complex; input	-	1	PRPF4_SF3A1
234932	PRPF4	SF3A2	complex; input	-	1	PRPF4_SF3A2
234933	PRPF4	SF3A3	complex; input	-	1	PRPF4_SF3A3
234934	PRPF4	SF3B1	complex; input	-	1	PRPF4_SF3B1
234935	PRPF4	SF3B2	complex; input	-	1	PRPF4_SF3B2
234936	PRPF4	SF3B3	complex; input	-	1	PRPF4_SF3B3
234937	PRPF4	SF3B4	complex; input	-	1	PRPF4_SF3B4
234938	PRPF4	SF3B5	complex; input	-	1	PRPF4_SF3B5
234939	PRPF4	SF3B6	complex; input	-	1	PRPF4_SF3B6
234940	PRPF4	SMNDC1	complex; input	-	1	PRPF4_SMNDC1
234941	PRPF4	SNRNP200	complex	-	1	PRPF4_SNRNP200
234942	PRPF4	SNRNP27	complex	-	1	PRPF4_SNRNP27
234943	PRPF4	SNRNP40	complex	-	1	PRPF4_SNRNP40
234944	PRPF4	SNRNP70	complex; input	-	1	PRPF4_SNRNP70
234945	PRPF4	SNRPA	complex; input	-	1	PRPF4_SNRPA
234946	PRPF4	SNRPA1	complex; input	-	1	PRPF4_SNRPA1
234947	PRPF4	SNRPB	complex; input	-	1	PRPF4_SNRPB
234948	PRPF4	SNRPB2	complex; input	-	1	PRPF4_SNRPB2
234949	PRPF4	SNRPC	complex; input	-	1	PRPF4_SNRPC
234950	PRPF4	SNRPD1	complex; input	-	1	PRPF4_SNRPD1
234951	PRPF4	SNRPD2	complex; input	-	1	PRPF4_SNRPD2
234952	PRPF4	SNRPD3	complex; input	-	1	PRPF4_SNRPD3
234953	PRPF4	SNRPE	complex; input	-	1	PRPF4_SNRPE
234954	PRPF4	SNRPF	complex; input	-	1	PRPF4_SNRPF
234955	PRPF4	SNRPG	complex; input	-	1	PRPF4_SNRPG
234956	PRPF4	SNRPN	complex; input	-	1	PRPF4_SNRPN
234957	PRPF4	SNU13	complex	-	1	PRPF4_SNU13
234958	PRPF4	SNW1	complex; input	-	1	PRPF4_SNW1
234959	PRPF4	SRRM1	complex; input	-	1	PRPF4_SRRM1
234960	PRPF4	SRRM2	complex; input	-	1	PRPF4_SRRM2
234961	PRPF4	SRRT	complex; input	-	1	PRPF4_SRRT
234962	PRPF4	SRSF1	complex; input	-	1	PRPF4_SRSF1
234963	PRPF4	SRSF11	complex; input	-	1	PRPF4_SRSF11
234964	PRPF4	SRSF2	complex; input	-	1	PRPF4_SRSF2
234965	PRPF4	SRSF3	complex; input	-	1	PRPF4_SRSF3
234966	PRPF4	SRSF4	complex; input	-	1	PRPF4_SRSF4
234967	PRPF4	SRSF5	complex; input	-	1	PRPF4_SRSF5
234968	PRPF4	SRSF6	complex; input	-	1	PRPF4_SRSF6
234969	PRPF4	SRSF7	complex; input	-	1	PRPF4_SRSF7
234970	PRPF4	SRSF9	complex; input	-	1	PRPF4_SRSF9
234971	PRPF4	SUGP1	complex; input	-	1	PRPF4_SUGP1
234972	PRPF4	SYMPK	input	-	1	PRPF4_SYMPK
234973	PRPF4	TXNL4A	complex	-	1	PRPF4_TXNL4A
234974	PRPF4	U2AF1L4	complex; input	-	1	PRPF4_U2AF1L4
234975	PRPF4	U2AF1L5	complex; reaction	-	1	PRPF4_U2AF1L5
234976	PRPF4	U2AF2	complex; input	-	1	PRPF4_U2AF2
234977	PRPF4	U2SURP	complex; input	-	1	PRPF4_U2SURP
234978	PRPF4	USP39	complex	-	1	PRPF4_USP39
234979	PRPF4	WBP11	complex; input	-	1	PRPF4_WBP11
234980	PRPF4	WBP4	complex; input	-	1	PRPF4_WBP4
234981	PRPF4	WDR33	input	-	1	PRPF4_WDR33
234982	PRPF4	XAB2	complex; input	-	1	PRPF4_XAB2
234983	PRPF4	YBX1	complex; input	-	1	PRPF4_YBX1
235007	PRPF40A	SMNDC1	complex; input	-	1	PRPF40A_SMNDC1
235011	PRPF40A	SNRNP40	input	-	1	PRPF40A_SNRNP40
235026	PRPF40A	SNW1	input	-	1	PRPF40A_SNW1
235035	PRPF40A	SRSF4	complex; input	-	1	PRPF40A_SRSF4
235037	PRPF40A	SRSF6	complex; input	-	1	PRPF40A_SRSF6
235068	PRPF4B	SNRNP40	predicted	-	0.64	PRPF4B_SNRNP40
235071	PRPF4B	SON	predicted	-	0.65	PRPF4B_SON
235109	PRPF6	SMNDC1	complex; input	-	1	PRPF6_SMNDC1
235115	PRPF6	SNRNP40	complex	-	1	PRPF6_SNRNP40
235131	PRPF6	SNW1	complex; input	-	1	PRPF6_SNW1
235139	PRPF6	SRSF4	complex; input	-	1	PRPF6_SRSF4
235141	PRPF6	SRSF6	complex; input	-	1	PRPF6_SRSF6
235145	PRPF6	SYF2	complex; input	-	1	PRPF6_SYF2
235187	PRPF8	SMNDC1	complex; input	-	1	PRPF8_SMNDC1
235193	PRPF8	SNRNP40	complex	-	1	PRPF8_SNRNP40
235210	PRPF8	SNW1	complex; input; predicted	-	1	PRPF8_SNW1
235219	PRPF8	SRSF4	complex; input	-	1	PRPF8_SRSF4
235221	PRPF8	SRSF6	complex; input	-	1	PRPF8_SRSF6
235225	PRPF8	SYF2	complex; input	-	1	PRPF8_SYF2
235289	PRTN3	SERPINA1	predicted	-	0.77	PRTN3_SERPINA1
235290	PRTN3	SERPINB1	predicted	-	0.99	PRTN3_SERPINB1
235291	PRTN3	SPI1	expression regulated by	<-	1	PRTN3_SPI1
235292	PSAP	UBE3A	predicted	-	0.64	PSAP_UBE3A
235293	PSAP	VPS35	predicted	-	0.64	PSAP_VPS35
235309	PSEN1	TCIRG1	predicted	-	0.54	PSEN1_TCIRG1
235333	PSG1	USF2	expression regulated by	<-	1	PSG1_USF2
235398	PSMA1	RUNX2	catalyze	->	1	PSMA1_RUNX2
235503	PSMA2	RUNX2	catalyze	->	1	PSMA2_RUNX2
235604	PSMA3	RUNX2	catalyze	->	1	PSMA3_RUNX2
235711	PSMA4	RUNX2	catalyze	->	1	PSMA4_RUNX2
235812	PSMA5	RUNX2	catalyze	->	1	PSMA5_RUNX2
235906	PSMA6	RUNX2	catalyze	->	1	PSMA6_RUNX2
236000	PSMA7	RUNX2	catalyze	->	1	PSMA7_RUNX2
236092	PSMA8	RUNX2	catalyze	->	1	PSMA8_RUNX2
236180	PSMB1	RUNX2	catalyze	->	1	PSMB1_RUNX2
236225	PSMB1	WASF2	predicted	-	0.5	PSMB1_WASF2
236271	PSMB10	RUNX2	catalyze	->	1	PSMB10_RUNX2
236357	PSMB11	RUNX2	catalyze	->	1	PSMB11_RUNX2
236436	PSMB2	RUNX2	catalyze	->	1	PSMB2_RUNX2
236520	PSMB3	RUNX2	catalyze	->	1	PSMB3_RUNX2
236609	PSMB4	RUNX2	catalyze	->	1	PSMB4_RUNX2
236686	PSMB5	RUNX2	catalyze	->	1	PSMB5_RUNX2
236761	PSMB6	RUNX2	catalyze	->	1	PSMB6_RUNX2
236836	PSMB7	RUNX2	catalyze	->	1	PSMB7_RUNX2
236916	PSMB8	RUNX2	catalyze	->	1	PSMB8_RUNX2
236990	PSMB9	RUNX2	catalyze	->	1	PSMB9_RUNX2
237076	PSMC1	RUNX2	catalyze	->	1	PSMC1_RUNX2
237156	PSMC2	RUNX2	catalyze	->	1	PSMC2_RUNX2
237241	PSMC3	RUNX2	catalyze	->	1	PSMC3_RUNX2
237286	PSMC3	UBR5	predicted	-	0.56	PSMC3_UBR5
237333	PSMC4	RUNX2	catalyze	->	1	PSMC4_RUNX2
237412	PSMC5	RUNX2	catalyze	->	1	PSMC5_RUNX2
237496	PSMC6	RPS15A	predicted	-	0.73	PSMC6_RPS15A
237500	PSMC6	RUNX2	catalyze	->	1	PSMC6_RUNX2
237578	PSMD1	RUNX2	catalyze	->	1	PSMD1_RUNX2
237647	PSMD10	RUNX2	catalyze	->	1	PSMD10_RUNX2
237653	PSMD10	SMAP	predicted	-	0.59	PSMD10_SMAP
237715	PSMD11	RUNX2	catalyze	->	1	PSMD11_RUNX2
237782	PSMD12	RUNX2	catalyze	->	1	PSMD12_RUNX2
237842	PSMD13	RUNX2	catalyze	->	1	PSMD13_RUNX2
237908	PSMD14	RUNX2	catalyze	->	1	PSMD14_RUNX2
237980	PSMD2	RUNX2	catalyze	->	1	PSMD2_RUNX2
238044	PSMD3	RUNX2	catalyze	->	1	PSMD3_RUNX2
238107	PSMD4	RUNX2	catalyze	->	1	PSMD4_RUNX2
238169	PSMD5	RUNX2	catalyze	->	1	PSMD5_RUNX2
238225	PSMD6	RUNX2	catalyze	->	1	PSMD6_RUNX2
238283	PSMD7	RUNX2	catalyze	->	1	PSMD7_RUNX2
238336	PSMD8	RUNX2	catalyze	->	1	PSMD8_RUNX2
238388	PSMD9	RUNX2	catalyze	->	1	PSMD9_RUNX2
238442	PSME1	RUNX2	catalyze	->	1	PSME1_RUNX2
238491	PSME2	RUNX2	catalyze	->	1	PSME2_RUNX2
238541	PSME3	RUNX2	catalyze	->	1	PSME3_RUNX2
238592	PSME4	RUNX2	catalyze	->	1	PSME4_RUNX2
238639	PSMF1	RUNX2	catalyze	->	1	PSMF1_RUNX2
238731	PTBP1	SMNDC1	complex; input	-	1	PTBP1_SMNDC1
238734	PTBP1	SNRNP40	complex; input	-	1	PTBP1_SNRNP40
238749	PTBP1	SNW1	complex; input	-	1	PTBP1_SNW1
238760	PTBP1	SRSF4	complex; input	-	1	PTBP1_SRSF4
238762	PTBP1	SRSF6	complex; input	-	1	PTBP1_SRSF6
238766	PTBP1	SYF2	complex; input	-	1	PTBP1_SYF2
238819	PTEN	RPS15A	predicted	-	0.64	PTEN_RPS15A
238827	PTEN	S100A8	predicted	-	0.64	PTEN_S100A8
238828	PTEN	S100A9	predicted	-	0.64	PTEN_S100A9
238834	PTEN	SLC25A5	predicted	-	0.64	PTEN_SLC25A5
238885	PTGES3	SMAP	predicted	-	0.59	PTGES3_SMAP
238888	PTGES3	SRP9	predicted	-	0.59	PTGES3_SRP9
239026	PTK2B	SIRPA	complex; input	-	1	PTK2B_SIRPA
239205	PTPN3	SH3KBP1	catalyze	->	1	PTPN3_SH3KBP1
239220	PTPN6	SIGLEC5	predicted	-	0.77	PTPN6_SIGLEC5
239222	PTPN6	SIRPA	complex; input	-	1	PTPN6_SIRPA
239232	PTPN6	TLR2	predicted	-	0.64	PTPN6_TLR2
239246	PTPN6	USF2	expression regulated by	<-	1	PTPN6_USF2
239370	PTX3	SELP	predicted	-	0.64	PTX3_SELP
239371	PTX3	TNFAIP6	predicted	-	0.64	PTX3_TNFAIP6
239393	PUF60	SMNDC1	complex	-	1	PUF60_SMNDC1
239396	PUF60	SNRNP40	complex; input	-	1	PUF60_SNRNP40
239411	PUF60	SNW1	complex; input	-	1	PUF60_SNW1
239419	PUF60	SRSF4	complex; input	-	1	PUF60_SRSF4
239421	PUF60	SRSF6	complex; input	-	1	PUF60_SRSF6
239425	PUF60	SYF2	complex; input	-	1	PUF60_SYF2
239445	PUM2	SP3	predicted	-	0.59	PUM2_SP3
239446	PUM2	TRIM71	predicted	-	0.64	PUM2_TRIM71
239447	PUM2	XPO1	predicted	-	0.59	PUM2_XPO1
239448	PUM2	YTHDC1	predicted	-	0.65	PUM2_YTHDC1
239495	PWP2	RPS15A	activated by	<-	1	PWP2_RPS15A
239560	PYCARD	RALB	predicted	-	0.64	PYCARD_RALB
239567	PYCR2	VCAM1	predicted	-	0.64	PYCR2_VCAM1
239618	PYHIN1	RALB	predicted	-	0.54	PYHIN1_RALB
239621	PYHIN1	RUNX2	predicted	-	0.54	PYHIN1_RUNX2
239646	RAB10	RAB1B	predicted	-	0.97	RAB10_RAB1B
239654	RAB10	RALA	activate	->	1	RAB10_RALA
239668	RAB11A	RAB1B	predicted	-	0.98	RAB11A_RAB1B
239682	RAB11A	RALA	activate	->	1	RAB11A_RALA
239719	RAB11B	RAB1B	predicted	-	0.64	RAB11B_RAB1B
239740	RAB11B	STX5	predicted	-	0.5	RAB11B_STX5
239757	RAB11FIP4	TBK1	predicted	-	0.56	RAB11FIP4_TBK1
239760	RAB13	RAB1B	predicted	-	0.97	RAB13_RAB1B
239768	RAB13	RALA	activate	->	1	RAB13_RALA
239778	RAB14	RALA	activate	->	1	RAB14_RALA
239828	RAB1A	STX5	complex; input	-	1	RAB1A_STX5
239853	RAB1B	RAB2A	predicted	-	0.98	RAB1B_RAB2A
239854	RAB1B	RAB33B	predicted	-	0.98	RAB1B_RAB33B
239855	RAB1B	RAB5A	predicted	-	0.98	RAB1B_RAB5A
239856	RAB1B	RAB5C	predicted	-	0.98	RAB1B_RAB5C
239857	RAB1B	RAB6A	predicted	-	0.98	RAB1B_RAB6A
239858	RAB1B	RAB6B	predicted	-	0.98	RAB1B_RAB6B
239859	RAB1B	RAB7A	predicted	-	0.98	RAB1B_RAB7A
239860	RAB1B	RAB8A	predicted	-	1	RAB1B_RAB8A
239861	RAB1B	RAB8B	predicted	-	1	RAB1B_RAB8B
239862	RAB1B	RABGGTA	complex; input	-	1	RAB1B_RABGGTA
239863	RAB1B	RABGGTB	complex; input	-	1	RAB1B_RABGGTB
239864	RAB1B	RACGAP1	complex; input	-	1	RAB1B_RACGAP1
239865	RAB1B	RAP2C	predicted	-	0.98	RAB1B_RAP2C
239866	RAB1B	RINT1	complex; input	-	1	RAB1B_RINT1
239867	RAB1B	SEC22B	complex; input	-	1	RAB1B_SEC22B
239868	RAB1B	SPTA1	complex; input	-	1	RAB1B_SPTA1
239869	RAB1B	SPTAN1	complex; input	-	1	RAB1B_SPTAN1
239870	RAB1B	SPTB	complex; input	-	1	RAB1B_SPTB
239871	RAB1B	SPTBN1	complex; input	-	1	RAB1B_SPTBN1
239872	RAB1B	SPTBN2	complex; input	-	1	RAB1B_SPTBN2
239873	RAB1B	SPTBN4	complex; input	-	1	RAB1B_SPTBN4
239874	RAB1B	SPTBN5	complex; input	-	1	RAB1B_SPTBN5
239875	RAB1B	STX12	predicted	-	0.64	RAB1B_STX12
239876	RAB1B	STX18	complex; input	-	1	RAB1B_STX18
239877	RAB1B	STX5	complex; input	-	1	RAB1B_STX5
239878	RAB1B	SURF4	complex; input	-	1	RAB1B_SURF4
239879	RAB1B	TBC1D20	complex; input	-	1	RAB1B_TBC1D20
