	Gene1	Gene2	Annotation	Direction	Score
14836	SF1	SRSF6	complex; input	-	1
14837	SF3A1	SMNDC1	complex	-	1
14838	SF3A1	SNRNP40	complex; input	-	1
14839	SF3A1	SRSF4	complex; input	-	1
14840	SF3A1	SRSF6	complex; input	-	1
14841	SF3A1	TRAP1	predicted	-	0.58
14842	SF3A1	UPF3B	complex; input	-	1
14843	SF3A2	SMNDC1	complex	-	1
14844	SF3A2	SNRNP40	complex; input	-	1
14845	SF3A2	SRSF4	complex; input	-	1
14846	SF3A2	SRSF6	complex; input	-	1
14847	SF3A2	UPF3B	complex; input	-	1
14848	SF3A3	SMNDC1	complex	-	1
14849	SF3A3	SNRNP40	complex; input	-	1
14850	SF3A3	SRSF4	complex; input	-	1
14851	SF3A3	SRSF6	complex; input	-	1
14852	SF3A3	TRAP1	predicted	-	0.73
14853	SF3A3	UPF3B	complex; input	-	1
14854	SF3B1	SMNDC1	complex	-	1
14855	SF3B1	SNRNP40	complex; input	-	1
14856	SF3B1	SRSF4	complex; input	-	1
14857	SF3B1	SRSF6	complex; input	-	1
14858	SF3B1	UPF3B	complex; input	-	1
14859	SF3B2	SMNDC1	complex	-	1
14860	SF3B2	SNRNP40	complex; input	-	1
14861	SF3B2	SRSF4	complex; input	-	1
14862	SF3B2	SRSF6	complex; input	-	1
14863	SF3B2	UPF3B	complex; input	-	1
14864	SF3B3	SMNDC1	complex	-	1
14865	SF3B3	SNRNP40	complex; input	-	1
14866	SF3B3	SRSF4	complex; input	-	1
14867	SF3B3	SRSF6	complex; input	-	1
14868	SF3B3	UPF3B	complex; input	-	1
14869	SF3B4	SMNDC1	complex	-	1
14870	SF3B4	SNRNP40	complex; input	-	1
14871	SF3B4	SRSF4	complex; input	-	1
14872	SF3B4	SRSF6	complex; input	-	1
14873	SF3B4	UPF3B	complex; input	-	1
14874	SF3B5	SMNDC1	complex	-	1
14875	SF3B5	SNRNP40	complex; input	-	1
14876	SF3B5	SRSF4	complex; input	-	1
14877	SF3B5	SRSF6	complex; input	-	1
14878	SF3B5	UPF3B	complex; input	-	1
14879	SF3B6	SMNDC1	complex	-	1
14880	SF3B6	SNRNP40	complex; input	-	1
14881	SF3B6	SRSF4	complex; input	-	1
14882	SF3B6	SRSF6	complex; input	-	1
14883	SF3B6	UPF3B	complex; input	-	1
14884	SFI1	TUBA4A	complex	-	1
14885	SFN	TRAP1	predicted	-	0.64
14886	SFPQ	SRSF4	predicted	-	1
14887	SGTA	STX5	catalyzed by; complex; input	<-	1
14888	SH3GL3	WAS	predicted	-	0.5
14889	SH3GLB1	SH3KBP1	complex	-	1
14890	SH3GLB1	SUB1	predicted	-	0.58
14891	SH3GLB1	TAX1BP1	predicted	-	0.64
14892	SH3GLB1	UBQLN1	predicted	-	0.92
14893	SH3GLB1	UVRAG	PPrel: activation	->	1
14894	SIAH1	TOLLIP	predicted	-	0.64
14895	SIGIRR	TOLLIP	predicted	-	0.54
14896	SIRPA	SKAP2	complex; input	-	1
14897	SIRPA	SRC	catalyzed by	<-	1
14898	SIRPA	SYK	PPrel: binding/association	-	1
14899	SIRPA	TRIM27	predicted	-	0.64
14900	SIRPA	TYROBP	complex	-	1
14901	SIRT7	UTP15	predicted	-	0.64
14902	SIX5	WBP2	expression regulates	->	1
14903	SKA1	TUBA4A	predicted	-	0.64
14904	SLC25A31	SLC25A5	PPrel: binding/association	-	1
14905	SLC25A4	SLC25A5	PPrel: binding/association	-	1
14906	SLC25A5	SLC25A6	PPrel: binding/association	-	1
14907	SLC25A5	SLC35F6	predicted	-	0.64
14908	SLC25A5	TNFRSF1A	predicted	-	0.64
14909	SLC25A5	TP53	predicted	-	0.64
14910	SLC25A5	UVRAG	predicted	-	0.54
14911	SLC25A5	VDAC1	PPrel: binding/association; complex	-	1
14912	SLC25A5	VDAC2	PPrel: binding/association; complex	-	1
14913	SLC25A5	VDAC3	PPrel: binding/association; complex	-	1
14914	SLC25A5	YWHAB	predicted	-	0.54
14915	SLC25A5	YWHAE	predicted	-	0.98
14916	SLC44A1	SP1	PPrel: activated, indirect effect	<-	1
14917	SLU7	SMNDC1	input	-	1
14918	SLU7	SNRNP40	input	-	1
14919	SLU7	SRSF4	complex; input	-	1
14920	SLU7	SRSF6	complex; input	-	1
14921	SLU7	UPF3B	complex; input	-	1
14922	SMAD6	TAB1	inhibit	-|	1
14923	SMAD7	TAB1	activate	->	1
14924	SMG1	UPF3B	complex; input	-	1
14925	SMG5	UPF3B	complex; input	-	1
14926	SMG6	UPF3B	complex; input	-	1
14927	SMG7	UPF3B	complex; input	-	1
14928	SMG8	UPF3B	complex; input	-	1
14929	SMG9	UPF3B	complex; input	-	1
14930	SMNDC1	SNRNP200	complex; input	-	1
14931	SMNDC1	SNRNP27	complex; input	-	1
14932	SMNDC1	SNRNP40	complex; input	-	1
14933	SMNDC1	SNRNP70	complex; input	-	1
14934	SMNDC1	SNRPA	complex; input	-	1
14935	SMNDC1	SNRPA1	complex	-	1
14936	SMNDC1	SNRPB	complex; input	-	1
14937	SMNDC1	SNRPB2	complex	-	1
14938	SMNDC1	SNRPC	complex; input	-	1
14939	SMNDC1	SNRPD1	complex; input	-	1
14940	SMNDC1	SNRPD2	complex; input	-	1
14941	SMNDC1	SNRPD3	complex; input	-	1
14942	SMNDC1	SNRPE	complex; input	-	1
14943	SMNDC1	SNRPF	complex; input	-	1
14944	SMNDC1	SNRPG	complex; input	-	1
14945	SMNDC1	SNRPN	complex	-	1
14946	SMNDC1	SNU13	complex; input	-	1
14947	SMNDC1	SNW1	complex; input	-	1
14948	SMNDC1	SRRM1	complex; input	-	1
14949	SMNDC1	SRRM2	complex; input	-	1
14950	SMNDC1	SRRT	complex; input	-	1
14951	SMNDC1	SRSF1	complex; input	-	1
14952	SMNDC1	SRSF11	complex; input	-	1
14953	SMNDC1	SRSF2	complex; input	-	1
14954	SMNDC1	SRSF3	complex; input	-	1
14955	SMNDC1	SRSF4	complex; input	-	1
14956	SMNDC1	SRSF5	complex; input	-	1
14957	SMNDC1	SRSF6	complex; input	-	1
14958	SMNDC1	SRSF7	complex; input	-	1
14959	SMNDC1	SRSF9	complex; input	-	1
14960	SMNDC1	SUGP1	complex; input	-	1
14961	SMNDC1	SYF2	complex; input	-	1
14962	SMNDC1	SYMPK	complex; input	-	1
14963	SMNDC1	TFIP11	complex	-	1
14964	SMNDC1	TRA2B	complex; input	-	1
14965	SMNDC1	TXNL4A	complex; input	-	1
14966	SMNDC1	U2AF1L4	complex; input	-	1
14967	SMNDC1	U2AF1L5	complex; reaction	-	1
14968	SMNDC1	U2AF2	complex; input	-	1
14969	SMNDC1	U2SURP	complex	-	1
14970	SMNDC1	UPF3B	complex; input	-	1
14971	SMNDC1	USP39	complex; input	-	1
14972	SMNDC1	WBP11	complex; input	-	1
14973	SMNDC1	WBP4	complex; input	-	1
14974	SMNDC1	WDR33	complex; input	-	1
14975	SMNDC1	XAB2	complex; input	-	1
14976	SMNDC1	YBX1	complex; input	-	1
14977	SNAP23	STX5	predicted	-	1
14978	SNAP25	STX5	predicted	-	1
14979	SNAP29	STX5	predicted	-	1
14980	SNAP47	STX5	predicted	-	1
14981	SNRNP200	SNRNP40	complex	-	1
14982	SNRNP200	SRSF4	complex; input	-	1
14983	SNRNP200	SRSF6	complex; input	-	1
14984	SNRNP200	UPF3B	complex; input	-	1
14985	SNRNP25	SNRNP40	complex; input	-	1
14986	SNRNP25	SRSF6	complex; input	-	1
14987	SNRNP27	SNRNP40	complex	-	1
14988	SNRNP27	SRSF4	complex; input	-	1
14989	SNRNP27	SRSF6	complex; input	-	1
14990	SNRNP35	SNRNP40	complex; input	-	1
14991	SNRNP35	SRSF6	complex; input	-	1
14992	SNRNP40	SNRNP48	complex; input	-	1
14993	SNRNP40	SNRNP70	complex; input	-	1
14994	SNRNP40	SNRPA	complex; input	-	1
14995	SNRNP40	SNRPA1	complex; input	-	1
14996	SNRNP40	SNRPB	complex; input	-	1
14997	SNRNP40	SNRPB2	complex; input	-	1
14998	SNRNP40	SNRPC	complex; input	-	1
14999	SNRNP40	SNRPD1	complex; input	-	1
15000	SNRNP40	SNRPD2	complex; input	-	1
15001	SNRNP40	SNRPD3	complex; input	-	1
15002	SNRNP40	SNRPE	complex; input	-	1
15003	SNRNP40	SNRPF	complex; input	-	1
15004	SNRNP40	SNRPG	complex; input	-	1
15005	SNRNP40	SNRPN	complex; input	-	1
15006	SNRNP40	SNU13	complex	-	1
15007	SNRNP40	SNW1	complex; input	-	1
15008	SNRNP40	SRRM1	complex; input	-	1
15009	SNRNP40	SRRM2	complex; input	-	1
15010	SNRNP40	SRRT	complex; input	-	1
15011	SNRNP40	SRSF1	complex; input	-	1
15012	SNRNP40	SRSF11	complex; input	-	1
15013	SNRNP40	SRSF2	complex; input	-	1
15014	SNRNP40	SRSF3	complex; input	-	1
15015	SNRNP40	SRSF4	complex; input	-	1
15016	SNRNP40	SRSF5	complex; input	-	1
15017	SNRNP40	SRSF6	complex; input	-	1
15018	SNRNP40	SRSF7	complex; input	-	1
15019	SNRNP40	SRSF9	complex; input	-	1
15020	SNRNP40	SUGP1	complex; input	-	1
15021	SNRNP40	SYF2	complex; input	-	1
15022	SNRNP40	SYMPK	complex; input	-	1
15023	SNRNP40	TFIP11	complex	-	1
15024	SNRNP40	TRA2B	complex; input	-	1
15025	SNRNP40	TXNL4A	complex	-	1
15026	SNRNP40	U2AF1L4	complex; input	-	1
15027	SNRNP40	U2AF1L5	complex; reaction	-	1
15028	SNRNP40	U2AF2	complex; input	-	1
15029	SNRNP40	U2SURP	complex; input	-	1
15030	SNRNP40	UPF3B	complex; input	-	1
15031	SNRNP40	USP39	complex	-	1
15032	SNRNP40	WBP11	complex; input	-	1
15033	SNRNP40	WBP4	complex; input	-	1
15034	SNRNP40	WDR33	complex; input	-	1
15035	SNRNP40	XAB2	complex; input	-	1
15036	SNRNP40	YBX1	complex; input	-	1
15037	SNRNP40	ZCRB1	complex; input	-	1
15038	SNRNP40	ZMAT5	complex; input	-	1
15039	SNRNP40	ZRSR2	complex; input	-	1
15040	SNRNP48	SRSF6	complex; input	-	1
15041	SNRNP70	SRSF4	complex; input	-	1
15042	SNRNP70	SRSF6	complex; input	-	1
15043	SNRPA	SRSF4	complex; input	-	1
15044	SNRPA	SRSF6	complex; input	-	1
15045	SNRPA1	SRSF4	complex; input	-	1
15046	SNRPA1	SRSF6	complex; input	-	1
15047	SNRPA1	UPF3B	complex; input	-	1
15048	SNRPB	SRSF4	complex; input	-	1
15049	SNRPB	SRSF6	complex; input	-	1
15050	SNRPB	UPF3B	complex; input	-	1
15051	SNRPB2	SRSF4	complex; input	-	1
15052	SNRPB2	SRSF6	complex; input	-	1
15053	SNRPB2	UPF3B	complex; input	-	1
15054	SNRPC	SRSF4	complex; input	-	1
15055	SNRPC	SRSF6	complex; input	-	1
15056	SNRPD1	SRSF4	complex; input	-	1
15057	SNRPD1	SRSF6	complex; input	-	1
15058	SNRPD1	UPF3B	complex; input	-	1
15059	SNRPD2	SRSF4	complex; input	-	1
15060	SNRPD2	SRSF6	complex; input	-	1
15061	SNRPD2	UPF3B	complex; input	-	1
15062	SNRPD3	SRSF4	complex; input	-	1
15063	SNRPD3	SRSF6	complex; input	-	1
15064	SNRPD3	UPF3B	complex; input	-	1
15065	SNRPE	SRSF4	complex; input	-	1
15066	SNRPE	SRSF6	complex; input	-	1
15067	SNRPE	UPF3B	complex; input	-	1
15068	SNRPF	SRSF4	complex; input	-	1
15069	SNRPF	SRSF6	complex; input	-	1
15070	SNRPF	UPF3B	complex; input	-	1
15071	SNRPG	SRSF4	complex; input	-	1
15072	SNRPG	SRSF6	complex; input	-	1
15073	SNRPG	UPF3B	complex; input	-	1
15074	SNRPN	SRSF4	complex; input	-	1
15075	SNRPN	SRSF6	complex; input	-	1
15076	SNRPN	UPF3B	complex; input	-	1
15077	SNU13	SRSF4	complex; input	-	1
15078	SNU13	SRSF6	complex; input	-	1
15079	SNU13	UPF3B	complex; input	-	1
15080	SNU13	UTP15	activated by; complex; input	<-	1
15081	SNU13	WDR3	complex	-	1
15082	SNW1	SRSF4	complex; input	-	1
15083	SNW1	SRSF6	complex; input	-	1
15084	SNW1	UPF3B	complex; input	-	1
15085	SNX18	WAS	predicted	-	0.54
15086	SNX33	WAS	predicted	-	0.64
15087	SNX9	WAS	predicted	-	0.99
15088	SPAG9	STX5	predicted	-	0.5
15089	SPI1	TESC	expression regulates	->	1
15090	SPI1	WAS	expression regulates	->	1
15091	SPTA1	STX5	complex; input	-	1
15092	SPTA1	YKT6	complex; input	-	1
15093	SPTAN1	STX5	complex; input	-	1
15094	SPTAN1	YKT6	complex; input	-	1
15095	SPTB	STX5	complex; input	-	1
15096	SPTB	YKT6	complex; input	-	1
15097	SPTBN1	STX5	complex; input	-	1
15098	SPTBN1	YKT6	complex; input	-	1
15099	SPTBN2	STX5	complex; input	-	1
15100	SPTBN2	YKT6	complex; input	-	1
15101	SPTBN4	STX5	complex; input	-	1
15102	SPTBN4	YKT6	complex; input	-	1
15103	SPTBN5	STX5	complex; input	-	1
15104	SPTBN5	YKT6	complex; input	-	1
15105	SRC	WAS	predicted	-	0.77
15106	SRD5A1	TRAP1	predicted	-	0.66
15107	SRD5A2	TRAP1	predicted	-	0.66
15108	SRD5A2L2	TRAP1	predicted	-	0.66
15109	SREBF1	WBP2	expression regulates	->	1
15110	SREK1	SRSF4	predicted	-	0.98
15111	SREK1	SRSF6	predicted	-	0.98
15112	SRPK1	SRSF4	PPrel: activation, phosphorylation	->	1
15113	SRPK1	SRSF6	PPrel: activation, phosphorylation	->	1
15114	SRRM1	SRSF4	complex; input	-	1
15115	SRRM1	SRSF6	complex; input	-	1
15116	SRRM1	UPF3B	complex; input	-	1
15117	SRRM2	SRSF4	complex; input	-	1
15118	SRRM2	SRSF6	complex; input	-	1
15119	SRRM2	UPF3B	complex; input	-	1
15120	SRRT	SRSF4	complex; input	-	1
15121	SRRT	SRSF6	complex; input	-	1
15122	SRRT	UPF3B	complex; input	-	1
15123	SRSF1	SRSF4	complex; input	-	1
15124	SRSF1	SRSF6	complex; input	-	1
15125	SRSF1	UPF3B	complex; input	-	1
15126	SRSF10	SRSF4	predicted	-	0.64
15127	SRSF10	SRSF6	inhibit	-|	1
15128	SRSF11	SRSF4	complex; input	-	1
15129	SRSF11	SRSF6	complex; input	-	1
15130	SRSF11	UPF3B	complex; input	-	1
15131	SRSF2	SRSF4	complex; input	-	1
15132	SRSF2	SRSF6	complex; input	-	1
15133	SRSF2	UPF3B	complex; input	-	1
15134	SRSF3	SRSF4	complex; input	-	1
15135	SRSF3	SRSF6	complex; input	-	1
15136	SRSF3	UPF3B	complex; input	-	1
15137	SRSF4	SRSF5	complex; input	-	1
15138	SRSF4	SRSF6	complex; input	-	1
15139	SRSF4	SRSF7	complex; input	-	1
15140	SRSF4	SRSF9	complex; input	-	1
15141	SRSF4	SUGP1	complex; input	-	1
15142	SRSF4	SYF2	complex; input	-	1
15143	SRSF4	SYMPK	complex; input	-	1
15144	SRSF4	THOC1	complex; input	-	1
15145	SRSF4	THOC2	complex; input	-	1
15146	SRSF4	THOC3	complex; input	-	1
15147	SRSF4	THOC5	complex; input	-	1
15148	SRSF4	THOC6	complex; input	-	1
15149	SRSF4	THOC7	complex; input	-	1
15150	SRSF4	TPR	activated by; input	<-	1
15151	SRSF4	TRA2B	complex; input	-	1
15152	SRSF4	TXNL4A	complex; input	-	1
15153	SRSF4	U2AF1L4	complex; input	-	1
15154	SRSF4	U2AF1L5	complex; reaction	-	1
15155	SRSF4	U2AF2	complex; input	-	1
15156	SRSF4	U2SURP	complex; input	-	1
15157	SRSF4	UPF3B	complex; input	-	1
15158	SRSF4	USP39	complex; input	-	1
15159	SRSF4	WBP11	complex; input	-	1
15160	SRSF4	WBP4	complex; input	-	1
15161	SRSF4	WDR33	complex; input	-	1
15162	SRSF4	XAB2	complex; input	-	1
15163	SRSF4	YBX1	complex; input	-	1
15164	SRSF4	ZC3H11A	complex; input	-	1
15165	SRSF5	SRSF6	complex; input	-	1
15166	SRSF5	UPF3B	complex; input	-	1
15167	SRSF6	SRSF7	complex; input	-	1
15168	SRSF6	SRSF9	complex; input	-	1
15169	SRSF6	SUGP1	complex; input	-	1
15170	SRSF6	SYF2	complex; input	-	1
15171	SRSF6	SYMPK	complex; input	-	1
15172	SRSF6	THOC1	complex; input	-	1
15173	SRSF6	THOC2	complex; input	-	1
15174	SRSF6	THOC3	complex; input	-	1
15175	SRSF6	THOC5	complex; input	-	1
15176	SRSF6	THOC6	complex; input	-	1
15177	SRSF6	THOC7	complex; input	-	1
15178	SRSF6	TPR	activated by; input	<-	1
15179	SRSF6	TRA2B	complex; input	-	1
15180	SRSF6	TXNL4A	complex; input	-	1
15181	SRSF6	U2AF1L4	complex; input	-	1
15182	SRSF6	U2AF1L5	complex; reaction	-	1
15183	SRSF6	U2AF2	complex; input	-	1
15184	SRSF6	U2SURP	complex; input	-	1
15185	SRSF6	UPF3B	complex; input	-	1
15186	SRSF6	USP39	complex; input	-	1
15187	SRSF6	WBP11	complex; input	-	1
15188	SRSF6	WBP4	complex; input	-	1
15189	SRSF6	WDR33	complex; input	-	1
15190	SRSF6	XAB2	complex; input	-	1
15191	SRSF6	YBX1	complex; input	-	1
15192	SRSF6	ZC3H11A	complex; input	-	1
15193	SRSF6	ZCRB1	complex; input	-	1
15194	SRSF6	ZMAT5	complex; input	-	1
15195	SRSF6	ZRSR2	complex; input	-	1
15196	SRSF7	UPF3B	complex; input	-	1
15197	SRSF9	UPF3B	complex; input	-	1
15198	SSNA1	TUBA4A	complex	-	1
15199	SSRP1	SUPT16H	complex; input	-	1
15200	SSRP1	SUPT4H1	complex; input	-	1
15201	SSRP1	SUPT5H	complex; input	-	1
15202	SSRP1	SUPT6H	complex; input	-	1
15203	SSRP1	TCEA1	complex; input	-	1
15204	SSRP1	TIMELESS	predicted	-	0.64
15205	SSRP1	TOP2A	predicted	-	0.58
15206	SSRP1	TP53	catalyze	->	1
15207	SSRP1	TP63	complex; input	-	1
15208	SSRP1	WDR61	complex; input	-	1
15209	SSRP1	XRCC5	predicted	-	0.58
15210	STM7	WAS	PPrel: activation, indirect effect	->	1
15211	STRAP	TAB1	activate	->	1
15212	STX11	STX5	predicted	-	1
15213	STX11	YKT6	predicted	-	1
15214	STX12	STX5	predicted	-	1
15215	STX12	YKT6	predicted	-	1
15216	STX16	STX5	predicted	-	0.99
15217	STX16	YKT6	predicted	-	0.99
15218	STX16-NPEPL1	STX5	predicted	-	1
15219	STX16-NPEPL1	YKT6	predicted	-	0.64
15220	STX17	STX5	predicted	-	0.99
15221	STX17	YKT6	predicted	-	0.99
15222	STX18	STX5	predicted	-	0.56
15223	STX19	STX5	predicted	-	1
15224	STX19	YKT6	predicted	-	0.64
15225	STX1A	STX5	catalyze; catalyzed by; input; predicted	<->	1
15226	STX1A	YKT6	predicted	-	0.98
15227	STX1B	STX5	predicted	-	1
15228	STX1B	YKT6	predicted	-	1
15229	STX2	STX5	predicted	-	1
15230	STX2	YKT6	predicted	-	0.98
15231	STX3	STX5	predicted	-	1
15232	STX3	YKT6	predicted	-	0.98
15233	STX4	STX5	predicted	-	1
15234	STX4	YKT6	predicted	-	0.98
15235	STX4A	STX5	predicted	-	0.98
15236	STX4A	YKT6	predicted	-	0.98
15237	STX5	STX5A	predicted	-	0.98
15238	STX5	STX6	predicted	-	0.97
15239	STX5	STX7	predicted	-	1
15240	STX5	STX8	predicted	-	0.98
15241	STX5	STXBP1	predicted	-	1
15242	STX5	STXBP5	predicted	-	0.64
15243	STX5	STXBP5L	predicted	-	0.64
15244	STX5	SYT1	predicted	-	0.54
15245	STX5	TCIRG1	predicted	-	0.66
15246	STX5	TFG	complex; input	-	1
15247	STX5	TGFA	input	-	1
15248	STX5	TMED10	complex; input	-	1
15249	STX5	TMED2	complex; input	-	1
15250	STX5	TMED3	complex; input	-	1
15251	STX5	TMED7	complex; input	-	1
15252	STX5	TMED9	complex; input	-	1
15253	STX5	TMEM115	complex; input	-	1
15254	STX5	TRAPPC1	complex; input	-	1
15255	STX5	TRAPPC10	complex; input	-	1
15256	STX5	TRAPPC2B	complex; reaction	-	1
15257	STX5	TRAPPC2L	complex; input	-	1
15258	STX5	TRAPPC3	complex; input	-	1
15259	STX5	TRAPPC4	complex; input	-	1
15260	STX5	TRAPPC5	complex; input	-	1
15261	STX5	TRAPPC6A	complex; input	-	1
15262	STX5	TRAPPC6B	complex; input	-	1
15263	STX5	TRAPPC9	complex; input	-	1
15264	STX5	TSNARE1	predicted	-	1
15265	STX5	UBE2J2	catalyze; catalyzed by; input	<->	1
15266	STX5	UBL4A	catalyze; complex; input	->	1
15267	STX5	USE1	predicted	-	0.56
15268	STX5	USO1	complex; input	-	1
15269	STX5	VAMP2	catalyze; catalyzed by; input; predicted	<->	1
15270	STX5	VAMP3	predicted	-	0.97
15271	STX5	VAMP4	predicted	-	0.96
15272	STX5	VAMP7	predicted	-	0.97
15273	STX5	VAMP8	predicted	-	0.97
15274	STX5	VAPA	catalyze; catalyzed by; input	<->	1
15275	STX5	VAPB	predicted	-	0.54
15276	STX5	VPS11	predicted	-	0.99
15277	STX5	VPS18	predicted	-	0.99
15278	STX5	VPS33B	predicted	-	0.98
15279	STX5	VPS45	predicted	-	1
15280	STX5	VPS51	predicted	-	0.5
15281	STX5	VPS52	predicted	-	0.5
15282	STX5	VPS53	predicted	-	0.99
15283	STX5	VPS54	predicted	-	0.99
15284	STX5	VTI1A	predicted	-	1
15285	STX5	VTI1B	predicted	-	1
15286	STX5	WRB	complex; input	-	1
15287	STX5	YKT6	complex; input; predicted	-	1
15288	STX5	YWHAH	predicted	-	0.56
15289	STX5A	YKT6	predicted	-	1
15290	STX7	YKT6	PPrel: activated by; predicted	<-	1
15291	STX8	YKT6	PPrel: activated by	<-	1
15292	SUGP1	UPF3B	complex; input	-	1
15293	SYF2	UPF3B	complex; input	-	1
15294	SYK	TUBA4A	predicted	-	0.77
15295	SYMPK	UPF3B	complex; input	-	1
15296	SYNGR2	SYP	predicted	-	0.54
15297	TAB1	TAB2	PPrel: binding/association; complex	-	1
15298	TAB1	TAB3	complex	-	1
15299	TAB1	TGFBR1	activated by	<-	1
15300	TAB1	TGFBR2	activated by	<-	1
15301	TAB1	TH	predicted	-	0.64
15302	TAB1	TICAM1	complex; input	-	1
15303	TAB1	TICAM2	complex; input	-	1
15304	TAB1	TIFA	complex; input	-	1
15305	TAB1	TLR3	complex; input	-	1
15306	TAB1	TLR4	complex; input	-	1
15307	TAB1	TNF	complex; input	-	1
15308	TAB1	TNFAIP3	inhibited by	|-	1
15309	TAB1	TNFRSF1A	complex; input	-	1
15310	TAB1	TRADD	PPrel: activated by; complex; input	<-	1
15311	TAB1	TRAF2	PPrel: activated by; complex; input	<-	1
15312	TAB1	TRAF3	PPrel: activated by	<-	1
15313	TAB1	TRAF5	PPrel: activated by	<-	1
15314	TAB1	TRAF6	PPrel: activated by; PPrel: binding/association; activated by; complex; input	<-	1
15315	TAB1	UBC	predicted	-	0.77
15316	TAB1	UBE2N	activated by; catalyze; complex; input	<->	1
15317	TAB1	UBE2V1	activated by; catalyze; complex; input	<->	1
15318	TAB1	USP18	complex	-	1
15319	TAB1	WNT1	activated by	<-	1
15320	TAB1	XIAP	activated by; input	<-	1
15321	TAF1	TAF15	complex	-	1
15322	TAF10	TAF15	complex	-	1
15323	TAF11	TAF15	complex	-	1
15324	TAF12	TAF15	complex	-	1
15325	TAF13	TAF15	complex	-	1
15326	TAF15	TAF1L	complex	-	1
15327	TAF15	TAF2	complex	-	1
15328	TAF15	TAF3	complex	-	1
15329	TAF15	TAF4	complex	-	1
15330	TAF15	TAF4B	complex	-	1
15331	TAF15	TAF5	complex	-	1
15332	TAF15	TAF6	complex	-	1
15333	TAF15	TAF7	complex	-	1
15334	TAF15	TAF9	complex	-	1
15335	TAF15	TAF9B	complex	-	1
15336	TAF15	TBP	complex	-	1
15337	TAF15	TP53	catalyze	->	1
15338	TAL1	TESC	expression regulates	->	1
15339	TALDO1	TKT	predicted	-	0.65
15340	TBCB	TUBA4A	complex; input	-	1
15341	TBCC	TUBA4A	complex; input	-	1
15342	TBCD	TUBA4A	complex; input	-	1
15343	TBCE	TUBA4A	complex; input	-	1
15344	TBL3	UTP15	activated by; complex; input	<-	1
15345	TBL3	WDR3	complex; predicted	-	1
15346	TBP	TESC	expression regulates	->	1
15347	TBP	TRIP4	predicted	-	0.64
15348	TCP1	TUBA4A	complex; input	-	1
15349	TCTN1	TUBA4A	complex; input	-	1
15350	TCTN2	TUBA4A	complex; input	-	1
15351	TCTN3	TUBA4A	complex; input	-	1
15352	TECR	TRAP1	predicted	-	0.66
15353	TECRL	TRAP1	predicted	-	0.66
15354	TESC	TRIM28	expression regulated by	<-	1
15355	TESC	YY1	expression regulated by	<-	1
15356	TFAM	TFB2M	complex; input	-	1
15357	THOC1	UPF3B	complex; input	-	1
15358	THOC2	UPF3B	complex; input	-	1
15359	THOC3	UPF3B	complex; input	-	1
15360	THOC5	UPF3B	complex; input	-	1
15361	THOC6	UPF3B	complex; input	-	1
15362	THOC7	UPF3B	complex; input	-	1
15363	TIMM13	TIMM8B	complex	-	1
15364	TIRAP	TOLLIP	complex	-	1
15365	TJP1	TUBA4A	PPrel: binding/association	-	1
15366	TLE5	ZGPAT	predicted	-	0.64
15367	TLR2	TOLLIP	PPrel: activation	->	1
15368	TLR4	TOLLIP	predicted	-	0.64
15369	TMED10	YKT6	complex; input	-	1
15370	TMED2	YKT6	complex; input	-	1
15371	TMED3	YKT6	complex; input	-	1
15372	TMED7	YKT6	complex; input	-	1
15373	TMED9	YKT6	complex; input	-	1
15374	TMEM115	YKT6	complex; input	-	1
15375	TMEM216	TUBA4A	complex; input	-	1
15376	TMEM30A	TMEM30B	predicted	-	0.64
15377	TMEM30A	TRA1	predicted	-	0.66
15378	TMEM30A	TRAP1	predicted	-	0.66
15379	TMEM30B	TRAP1	predicted	-	0.66
15380	TMEM30CP	TRAP1	predicted	-	0.66
15381	TMEM67	TUBA4A	complex; input	-	1
15382	TMSB4X	TMSB4Y	predicted	-	0.92
15383	TMSB4X	TRAF3	predicted	-	0.65
15384	TOLLIP	TOM1	predicted	-	0.77
15385	TOLLIP	TOM1L1	predicted	-	0.64
15386	TOLLIP	TOM1L2	predicted	-	0.64
15387	TOLLIP	TRAF6	activate; complex; input	->	1
15388	TOLLIP	TRIP6	predicted	-	0.64
15389	TOLLIP	UBC	predicted	-	0.77
15390	TOLLIP	WRNIP1	predicted	-	0.64
15391	TP53	TUBA4A	expression regulates	->	1
15392	TPI1	TRAP1	predicted	-	0.66
15393	TPR	UPF3B	activate; catalyze; complex; input	->	1
15394	TPX2	TUBA4A	complex; input	-	1
15395	TRA1	TRAP1	predicted	-	0.98
15396	TRA2B	UPF3B	complex; input	-	1
15397	TRAP1	TUFM	predicted	-	0.99
15398	TRAP1	VCP	predicted	-	0.7
15399	TRAP1	VDAC1	predicted	-	0.66
15400	TRAP1	VDAC2	predicted	-	0.66
15401	TRAP1	VDAC3	predicted	-	0.66
15402	TRAP1	XRCC5	predicted	-	0.6
15403	TRAP1	XRCC6	predicted	-	0.98
15404	TRAP1	YWHAB	predicted	-	0.64
15405	TRAP1	YWHAE	predicted	-	0.64
15406	TRAP1	YWHAE/FAM22A FUSION	predicted	-	0.64
15407	TRAP1	YWHAE/FAM22B FUSION	predicted	-	0.64
15408	TRAP1	YWHAG	predicted	-	0.64
15409	TRAP1	YWHAH	predicted	-	0.64
15410	TRAP1	YWHAQ	predicted	-	0.64
15411	TRAP1	YWHAZ	predicted	-	1
15412	TRIM27	ZGPAT	predicted	-	0.64
