nodeLabel	Cluster_R_filtered_25k	Cluster_NR_filtered_25k	distance
GPR156	0.0414602461561497	0	-0.0226
SMAP1	0.0415043324478678	0	-0.0226
APTX	0.0416144846937434	0	-0.0227
BRAP	0.350715014739489	0.315274767841154	-0.0227
HSF2BP	0.0415981344835965	0	-0.0227
LONP1	0.189140662774003	0.150423539407029	-0.0227
SP1	0.426034644764882	0.39211281455584	-0.0227
SSTR1	0.0415988018782084	0	-0.0227
SYNJ2BP	0.041661522118823	0	-0.0227
TRIM74	0.0416761970810844	0	-0.0227
ANKRD13C	0.041791872829437	0	-0.0228
CLEC2D	0.352240283029076	0.316682380125785	-0.0228
DNMBP	0.0418371824688255	0	-0.0228
OR6F1	0.0417862080459737	0	-0.0228
PACS1	0.0418088657415707	0	-0.0228
RGL4	0.187786147956306	0.148911559718944	-0.0228
SRGAP1	0.539095857014167	0.507323590471782	-0.0228
TMEM47	0.0418455097781267	0	-0.0228
ZNF146	0.556023500426181	0.52467042759338	-0.0228
BAGE2	0.0418838087298588	0	-0.0229
KRTAP19-3	0.0419327488304748	0	-0.0229
KRTAP9-4	0.0418838087298588	0	-0.0229
NFATC3	0.181678249926272	0.142568697884586	-0.0229
OR7A5	0.370480953767552	0.335149354099708	-0.0229
PCDHA6	0.041906116981308	0	-0.0229
PPP1R16B	0.277505653558984	0.240382506006287	-0.0229
ZBTB8OS	0.452679620015334	0.419041875625186	-0.0229
ANKRD40	0.0421376367841932	0	-0.023
DBR1	0.0420372276555638	0	-0.023
NPAS2	0.396389554640807	0.361516403493226	-0.023
RGS7BP	0.187741357855741	0.14853507729617	-0.023
ZNF484	0.042034566786791	0	-0.023
AADAC	0.0421904709420425	0	-0.0231
CDKL2	0.0422070811479591	0	-0.0231
DSN1	0.337487704772139	0.301281173766905	-0.0231
KLF1	0.518010729743523	0.485425766604281	-0.0231
LCE3B	0.0422585596915468	0	-0.0231
RGS9	0.276359291765619	0.238900271332744	-0.0231
UPP2	0.0422585596915468	0	-0.0231
ANKRD39	0.0423226311206486	0	-0.0232
ARHGEF35	0.0423674297017803	0	-0.0232
BCL2L1	0.336257079997432	0.299791551190154	-0.0232
EHD1	0.281518775433865	0.243933397831781	-0.0232
GSK3A	0.414079449458548	0.379228354022841	-0.0232
HOXA11	0.185485942864213	0.145948846350708	-0.0232
NEK3	0.0423634482127495	0	-0.0232
OR7C1	0.279141664160583	0.24159440678608	-0.0232
SPATA20	0.0424205049089011	0	-0.0232
ZNF366	0.424314215254542	0.389664418802927	-0.0232
CC2D1B	0.0425398472358204	0	-0.0233
CXCL14	0.04243907626068	0	-0.0233
FAM20B	0.0425103530599597	0	-0.0233
KIAA0408	0.0424821783964912	0	-0.0233
SNORD116-23	0.04243907626068	0	-0.0233
BTBD2	0.190908851607866	0.15123608193806	-0.0234
POGZ	0.45107684233332	0.416719933296938	-0.0234
REPS2	0.192732773879841	0.153083548015643	-0.0234
THEMIS	0.44359605919537	0.40911731715629	-0.0234
CGB2	0.0427186614591706	0	-0.0235
DHX30	0.0427305739184526	0	-0.0235
GSTTP2	0.0427864821311261	0	-0.0235
KRTAP5-1	0.0427864821311261	0	-0.0235
KRTAP6-3	0.0427186614591706	0	-0.0235
MBP	0.0428304644881434	0	-0.0235
MRPS18A	0.0427246178213293	0	-0.0235
NPVF	0.0427864821311261	0	-0.0235
OR8K5	0.186176651623427	0.146293013580099	-0.0235
SSTR2	0.437626253232121	0.402815293986177	-0.0235
ZDHHC14	0.0427514181715709	0	-0.0235
AKAP13	0.414505943775559	0.379052452729833	-0.0236
AMT	0.0429728945635687	0	-0.0236
DYRK1B	0.335067205112554	0.298078599789521	-0.0236
TRIB3	0.278650799236905	0.24049482749601	-0.0236
FGF12	0.0429933708817882	0	-0.0237
HTR4	0.0430402564567423	0	-0.0237
TRADD	0.387080209931233	0.350963517700369	-0.0237
BCAS3	0.0431300196146068	0	-0.0238
BCORL1	0.425416901107975	0.389926317406455	-0.0238
GINS2	0.283570078246208	0.245256134218965	-0.0238
MAR12550	0.148092450084128	0.106947737301662	-0.0238
MAR12846	0.148092450084128	0.106947737301662	-0.0238
MYO9B	0.395034416009653	0.358891179712151	-0.0238
NIN	0.0432493905280088	0	-0.0238
RALGAPA2	0.276753256047277	0.238219860491321	-0.0238
S100A14	0.186479980668758	0.146227722126513	-0.0238
SGSM3	0.354948692028561	0.317984201504717	-0.0238
SPANXA2	0.0431930158761477	0	-0.0238
CYTL1	0.0432951980501052	0	-0.0239
NALCN	0.0432951980501052	0	-0.0239
NUCB2	0.189827149534703	0.149455965938394	-0.0239
PRLH	0.332368540690563	0.294929712480524	-0.0239
ZNF514	0.397691447148929	0.361550560618031	-0.0239
ZNF607	0.466855532155924	0.43210232837568	-0.0239
MBIP	0.461302734951874	0.42623494745038	-0.024
PKDCC	0.0435282768555433	0	-0.024
RAI1	0.0434888005269441	0	-0.024
RNF14	0.444225044960104	0.408774960309755	-0.024
SNORD88A	0.0434772844044117	0	-0.024
ZDHHC4	0.385471843466451	0.348885374784226	-0.024
ARL5C	0.372623821928406	0.335580282827225	-0.0241
LRP8	0.0435664262431671	0	-0.0241
MKRN1	0.0436134402713051	0	-0.0241
PNLIPRP2	0.0436541943171994	0	-0.0241
RPL3L	0.0435693856549889	0	-0.0241
CD19	0.182777591467384	0.141822747397278	-0.0242
FMN1	0.0437563535412099	0	-0.0242
GCAT	0.0438016596816511	0	-0.0242
LOC400940	0.0438016596816511	0	-0.0242
MAFK	0.285349193501336	0.246414084724355	-0.0242
PLTP	0.0437090612135993	0	-0.0242
QRICH2	0.0438131479320411	0	-0.0242
RUFY4	0.0437373072521629	0	-0.0242
BAIAP2	0.350714020359304	0.313036869015347	-0.0243
C10orf95	0.0439633890959823	0	-0.0243
DPM1	0.206856660440169	0.16624059575114	-0.0243
POMP	0.0438814006294221	0	-0.0243
PRAMEF6	0.0438774639196405	0	-0.0243
BPY2	0.0439768304125105	0	-0.0244
DEFB118	0.0440803816357471	0	-0.0244
GZMA	0.47909043908866	0.443819647387162	-0.0244
KRT33A	0.0439814198212394	0	-0.0244
RNF20	0.349407340632736	0.311490130792434	-0.0244
TBC1D14	0.304043804466251	0.265301800496831	-0.0244
AMELY	0.0441380210204593	0	-0.0245
DIO3	0.0441383484460619	0	-0.0245
KIAA1586	0.375633788338457	0.338096433891844	-0.0245
TEX15	0.0441383484460619	0	-0.0245
TMCO2	0.044127215526233	0	-0.0245
CYB5RL	0.0443160223611332	0	-0.0246
DEFB123	0.0442581324585257	0	-0.0246
HSCB	0.0442836463485777	0	-0.0246
NANOS2	0.0442581324585257	0	-0.0246
OR52E2	0.0443098093901627	0	-0.0246
MAR12551	0.233204881041419	0.192497103123526	-0.0247
MAR12847	0.233204881041419	0.192497103123526	-0.0247
MUC1	0.41146438986016	0.374404075835903	-0.0247
NRP1	0.0444852965618512	0	-0.0247
TUBB3	0.0445052163152384	0	-0.0247
DEFB135	0.0445816023107816	0	-0.0248
KLK10	0.0446638154325925	0	-0.0248
LRRIQ1	0.0445816023107816	0	-0.0248
RPL13AP17	0.0446214102069812	0	-0.0248
ARHGEF7	0.506738274071793	0.471276797270721	-0.0249
GFPT1	0.0446749038142318	0	-0.0249
HES3	0.189162826803964	0.147319869570307	-0.0249
HMG20A	0.485353002460266	0.449563123069938	-0.0249
KIF15	0.404182988165655	0.3667161158333	-0.0249
TEAD1	0.192724142024799	0.150956756681711	-0.0249
ALDH4A1	0.0449218712902768	0	-0.025
APLP2	0.0448192950149685	0	-0.025
LELP1	0.0449150353168973	0	-0.025
PMVK	0.0449104778073534	0	-0.025
SMOC2	0.0448528444787831	0	-0.025
THEM5	0.044832976394199	0	-0.025
EYA4	0.0452135395560916	0	-0.0252
IKZF4	0.49096878136568	0.454860056155945	-0.0252
TRIP10	0.279845902539994	0.23940946674804	-0.0252
MTG1	0.183884116301923	0.141420631103349	-0.0253
MTM1	0.0452762123853579	0	-0.0253
NRN1	0.0452664724207136	0	-0.0253
SERTAD1	0.428055586074567	0.390541893893444	-0.0253
TNNI2	0.588367321891592	0.554030387362016	-0.0253
YJEFN3	0.045323278892712	0	-0.0253
CETN1	0.0453914148521751	0	-0.0254
ZNF134	0.411464179322557	0.373460460895595	-0.0254
R3HDML	0.0456024161863794	0	-0.0255
RECQL5	0.0456380364280823	0	-0.0255
SYNGR1	0.0456471018854206	0	-0.0255
TSPO	0.281244474440734	0.240466175199606	-0.0255
CHEK1	0.510867963526719	0.474505379578968	-0.0256
CLEC4D	0.0457571334752118	0	-0.0256
TP53AIP1	0.0457027762292794	0	-0.0256
ZNF462	0.499409615607843	0.462873821925442	-0.0256
ZNF655	0.281125788945922	0.240215784849874	-0.0256
BAG4	0.463771985457275	0.426355308590331	-0.0257
FGR	0.453501401104274	0.415888003808953	-0.0257
KIF25	0.0457998272598556	0	-0.0257
MZF1	0.493071349545237	0.456196300865362	-0.0257
RPL26L1	0.20003098892511	0.157258548146933	-0.0257
AFG3L2	0.191046593139463	0.147965693079122	-0.0258
CABIN1	0.361967158902587	0.322416320720842	-0.0258
CBX4	0.0460650643615684	0	-0.0258
FAM3A	0.0459575467643313	0	-0.0258
THAP8	0.0460453754057726	0	-0.0258
C19orf48	0.0460950763776157	0	-0.0259
DAZ2	0.0460789417214833	0	-0.0259
IL1RN	0.388114163668692	0.348866925517068	-0.0259
RAD9A	0.372332522339601	0.332834672585608	-0.0259
SMARCC1	0.584097467828033	0.548858228555401	-0.0259
TAX1BP3	0.0460844277227805	0	-0.0259
POLDIP2	0.0462443909792256	0	-0.026
SPOCK2	0.411708390762925	0.37283323686963	-0.026
OR2AK2	0.334169681302893	0.293505642377111	-0.0261
RPP38	0.0464109236495781	0	-0.0261
SCARF1	0.400161668216588	0.360839521045719	-0.0261
TBX21	0.516834447528758	0.479941590590288	-0.0261
WWC1	0.347953176413422	0.307641294529066	-0.0261
FNDC3B	0.0466003963578828	0	-0.0262
ZNF791	0.0465200077614919	0	-0.0262
C19orf18	0.0466505343911115	0	-0.0263
EDDM3A	0.046671740983794	0	-0.0263
PSENEN	0.390579148791417	0.350858883447532	-0.0263
SHANK1	0.0466964777630269	0	-0.0263
ZNF584	0.521208271774106	0.484133715580039	-0.0263
ANP32E	0.0467822179571123	0	-0.0264
ENOX2	0.0468585992770874	0	-0.0264
FAM99A	0.0468464068638235	0	-0.0264
MVP	0.192418431470976	0.148478481514927	-0.0264
SNORD50B	0.0468464068638235	0	-0.0264
SENP7	0.047003860210894	0	-0.0265
ZSCAN10	0.336181359266645	0.295085691161589	-0.0265
ATP1B2	0.355003274585379	0.314155659928342	-0.0266
C6orf47	0.047170411551179	0	-0.0266
FIGLA	0.0470775527102425	0	-0.0266
CSH2	0.0472500907047195	0	-0.0267
SLC5A9	0.0471934561812994	0	-0.0267
YPEL1	0.0472510504054162	0	-0.0267
ZNF41	0.431217783505444	0.391757116091192	-0.0267
CSNK1G3	0.113192175042628	0.0670687431063837	-0.0268
RPF2	0.0473719176739944	0	-0.0268
DHRS9	0.0476037539109969	0	-0.0269
RNF125	0.0475574826088253	0	-0.0269
FLJ12825	0.0476602151400625	0	-0.027
MT4	0.0476608529839994	0	-0.027
PCBD1	0.547201921021485	0.509653164817347	-0.027
PRMT5	0.618397336714983	0.582260573419402	-0.027
RFFL	0.0476244910278044	0	-0.027
SNCAIP	0.333166750819611	0.291228275351276	-0.027
TDRD7	0.0476484144789573	0	-0.027
VSIG1	0.286039870400352	0.243119857953606	-0.027
PIM2	0.0477794391291511	0	-0.0271
SLC25A11	0.0477698796239627	0	-0.0271
SLFNL1	0.284588677957774	0.241485319797435	-0.0271
ZNF334	0.461498025157379	0.422085250309478	-0.0271
MSL2	0.0480067541060836	0	-0.0272
MYO19	0.0479504388904432	0	-0.0272
SCGB1D4	0.0480070722038472	0	-0.0272
SPINK2	0.0481380642112091	0	-0.0273
GNAO1	0.2848160936131	0.241328445882063	-0.0274
MYF5	0.375764424300397	0.33408018580841	-0.0274
NEU3	0.0481987476269808	0	-0.0274
RAD18	0.0481930299450486	0	-0.0274
AGAP3	0.335722425775503	0.293173624744483	-0.0275
TIGD2	0.0483574745865516	0	-0.0275
UCK1	0.0484342308929643	0	-0.0275
HEPACAM	0.0484554738285258	0	-0.0276
XYLB	0.048580010075939	0	-0.0276
YEATS4	0.461169042709937	0.42093153959968	-0.0276
ABLIM1	0.0486522070396692	0	-0.0277
GNPAT	0.0487278454098712	0	-0.0277
SNORA70C	0.0487177205745847	0	-0.0277
TRIM13	0.357940147253245	0.315505283266501	-0.0277
ZGLP1	0.0487297437312311	0	-0.0277
ZNF454	0.258839979595156	0.21442765725726	-0.0277
PKDREJ	0.337959960844153	0.295066203867484	-0.0278
SNCA	0.425172728087809	0.383956785077328	-0.0278
SNORA5C	0.048859398624729	0	-0.0278
CHIC2	0.0488802581700318	0	-0.0279
DDX1	0.606262400208624	0.568581902288263	-0.0279
OPRK1	0.406927497857621	0.365274698036438	-0.0279
GGN	0.0491470367282118	0	-0.028
LITAF	0.281778092853628	0.237463071789776	-0.028
ZNF662	0.360110698315547	0.317243606075887	-0.028
ECE1	0.430704542623424	0.389127717799374	-0.0281
EOMES	0.569091714401021	0.530359201444067	-0.0281
ID4	0.189870144960179	0.14345037126245	-0.0281
NIF3L1	0.279358182920172	0.234796712102372	-0.0281
ABCA8	0.0494400376917291	0	-0.0283
NKIRAS1	0.361639778320219	0.318382631721999	-0.0283
NR6A1	0.439036631107881	0.397266598769292	-0.0284
ENG	0.126669356887675	0.0784938460013245	-0.0285
IL11RA	0.425935664582961	0.38370381681226	-0.0285
WDR12	0.516872770209919	0.476563186168931	-0.0285
CCL3L3	0.0498786537739898	0	-0.0286
GAGE8	0.0498786537739898	0	-0.0286
GRXCR1	0.0498786537739898	0	-0.0286
SNORD82	0.0498786537739898	0	-0.0286
KLK13	0.0499971725904681	0	-0.0287
KRTAP3-2	0.0499971725904681	0	-0.0287
PDGFB	0.40427121507859	0.361294789401916	-0.0287
PSMC3IP	0.333730882820228	0.289357848456655	-0.0287
SIX5	0.391742994279198	0.348524122102245	-0.0287
ZNF813	0.393860784820386	0.350799969294369	-0.0287
UBE2Q2	0.0502066752130699	0	-0.0288
GFI1	0.438248871685206	0.395710151274551	-0.0289
OLFM4	0.187422916448142	0.139881789311212	-0.0289
SEC61G	0.0503048938337289	0	-0.0289
SPA17	0.437537392651845	0.394973273182438	-0.0289
C2orf68	0.0505226569506502	0	-0.029
CNBP	0.10173172527908	0.0522643646839991	-0.029
ZMAT1	0.360833020188887	0.316684122690612	-0.029
RSC1A1	0.403233264785748	0.359663125014488	-0.0291
ALPI	0.0508123539524376	0	-0.0292
MYL10	0.0508123539524376	0	-0.0292
PRINS	0.0508123539524376	0	-0.0292
ZSCAN12	0.361167589066394	0.316667131705676	-0.0292
FCGR3B	0.190849776105596	0.142767849773853	-0.0293
COQ2	0.0510603897122064	0	-0.0294
MAPK8IP3	0.472785685432149	0.430237517846275	-0.0294
ZNF618	0.474389931679486	0.431715337658383	-0.0295
GUCY2F	0.0515123306441953	0	-0.0297
LPXN	0.0515191477333351	0	-0.0297
MFSD2B	0.0514788598973517	0	-0.0297
MRPL32	0.0515262743189691	0	-0.0297
YWHAQ	0.545569108215575	0.504077569355627	-0.0297
CD247	0.523255081178535	0.481246049202189	-0.0298
FANCG	0.458254831103353	0.414799518363533	-0.0298
METTL6	0.0515699550965683	0	-0.0298
TAF1	0.346045457758083	0.300407244950469	-0.0298
FIZ1	0.359179879203198	0.313583844686483	-0.0299
FZD6	0.420741539390027	0.376457111438792	-0.0299
GINS1	0.26219127693045	0.214662180636573	-0.0299
LRTOMT	0.0519213605781642	0	-0.03
SSX1	0.0518898459958304	0	-0.03
ATG9A	0.0520535174109152	0	-0.0301
ING2	0.450508883232922	0.406479934716951	-0.0301
MIB1	0.463118608531095	0.41935331241211	-0.0301
OR6M1	0.252552672926507	0.204555056786136	-0.0301
SCAMP4	0.0520445669789062	0	-0.0301
CDY1	0.0521155367199678	0	-0.0302
CLK1	0.0522142146768241	0	-0.0302
DLX6	0.321295863658004	0.274612587802296	-0.0302
ITPKA	0.468355105295987	0.424646721321804	-0.0302
IYD	0.0521155367199678	0	-0.0302
KAAG1	0.0521155367199678	0	-0.0302
SNAR-F	0.0521155367199678	0	-0.0302
DNAJA4	0.258478006808575	0.210406990020656	-0.0303
NKX2-4	0.249372450800263	0.201092579874066	-0.0303
LEP	0.0523713324694764	0	-0.0304
TCF7	0.451270110724147	0.406686791396417	-0.0305
NEDD8	0.354225462783873	0.307546111622785	-0.0306
GEM	0.254490881312068	0.205654478838391	-0.0307
IQSEC1	0.489625229804962	0.445525131996236	-0.0307
TYK2	0.542001337578969	0.499047745846993	-0.0307
IL16	0.575070254412125	0.532570073806478	-0.0308
TAF7	0.284224225226472	0.235884297051201	-0.0308
ARHGEF16	0.285894703975751	0.237421869518278	-0.0309
KRTAP13-1	0.0533184407216438	0	-0.031
PRDM10	0.366619718985604	0.319670486683058	-0.031
ZNF214	0.0532309755053875	0	-0.031
GMEB1	0.254822400736767	0.205533554592648	-0.0311
VRK1	0.30046298160266	0.251865688258282	-0.0312
SIRT1	0.411478495125255	0.364985793386751	-0.0313
ZBTB16	0.422597929420472	0.376297767717577	-0.0313
PAQR7	0.406636424424208	0.359835596913661	-0.0315
SMUG1	0.0539382318054976	0	-0.0315
SEMA4C	0.516609079930605	0.471811384361366	-0.0316
TBPL1	0.30327829933196	0.254243943011794	-0.0316
ITPR1	0.482832139131021	0.437175654761028	-0.0317
ORAI1	0.054226103825731	0	-0.0317
CENPP	0.197225855556653	0.14570723777422	-0.0318
HHEX	0.452887122407914	0.406463345675666	-0.0318
DPF3	0.524831300466792	0.479797974029441	-0.0319
FST	0.562324351955019	0.518041185256746	-0.0319
ST6GALNAC5	0.0545694023664348	0	-0.0319
ZNF843	0.405845483574092	0.358293344780055	-0.032
GHDC	0.0547942522869807	0	-0.0321
ITGA3	0.0548235789989209	0	-0.0321
MXI1	0.4618134825741	0.415075484934892	-0.0322
RBBP8	0.520472680593871	0.474854314929968	-0.0322
TSPY3	0.0550238567260474	0	-0.0322
UBAP1	0.0549507885675394	0	-0.0322
ZFPL1	0.257244989931597	0.206401755345252	-0.0322
BARHL1	0.315657433870802	0.265812543638124	-0.0323
ADAM17	0.314532907585881	0.264553607331179	-0.0324
ZNF287	0.47317129320938	0.426369775034879	-0.0324
BUB1	0.381527770514346	0.332667973234003	-0.0325
USP28	0.0553350062260883	0	-0.0325
DECR2	0.0555402340081526	0	-0.0326
HBBP1	0.263253040428398	0.211916227664684	-0.0326
MAGEA12	0.055498130796425	0	-0.0326
SMCR8	0.0554662438386777	0	-0.0326
ZNF76	0.443166614509649	0.395440462384837	-0.0326
DTX1	0.397069984939772	0.348237086764508	-0.0327
PNPLA2	0.256100010896019	0.204523568308129	-0.0327
CD3G	0.402450048891698	0.353691642357822	-0.0328
CTDSPL	0.0560243702956048	0	-0.033
HNF4G	0.347259077335651	0.296963978615675	-0.0331
MXD4	0.30162167274631	0.250298799410549	-0.0331
CHD1	0.43552464816554	0.386834029016012	-0.0332
EGFL8	0.253671476188012	0.201330064498166	-0.0332
SLC35D3	0.0563221451683071	0	-0.0332
LHX4	0.346245408966385	0.295564280316081	-0.0333
ATIC	0.536411813739815	0.489268243216195	-0.0335
ZNF677	0.479581157647383	0.431362410854877	-0.0335
EIF2A	0.320221239415796	0.268534655011093	-0.0337
ITSN1	0.197617574570694	0.143429750141265	-0.0337
TNFSF12	0.383979710799747	0.333589136726767	-0.0337
IL12RB2	0.259037366123521	0.205871864696602	-0.0338
NSD1	0.376269540553073	0.325455458547466	-0.0338
PPOX	0.0572483335922971	0	-0.0338
GPR171	0.364901953695004	0.313699742069203	-0.0339
NFE2	0.374003777596268	0.322976255349848	-0.034
NDC80	0.515742443563008	0.467430460740417	-0.0341
ZBP1	0.133881469176601	0.0777967925195413	-0.0341
EPB42	0.432874148633258	0.382480200951304	-0.0343
SPEN	0.296360538875953	0.24320333373451	-0.0343
ZNF512B	0.496562592471023	0.447369845018617	-0.0344
APBA2	0.200084106518682	0.144706536363107	-0.0345
ZNF672	0.254461630159661	0.200286338036864	-0.0345
GABBR1	0.410999770463901	0.359664069815275	-0.0347
MCM10	0.327362661229955	0.274272808859311	-0.0347
MS4A10	0.252674765920287	0.198052333373811	-0.0348
SLC10A1	0.0587656506211658	0	-0.0349
IMPA2	0.298539608025124	0.244283006540603	-0.0351
PHB2	0.529277920212188	0.479668204000884	-0.0352
RNF113A	0.0591645514468888	0	-0.0352
MED28	0.49987049269708	0.449448041220196	-0.0353
PXN	0.353319309552177	0.299990841544271	-0.0353
ZNF77	0.458063072054415	0.406800689800514	-0.0353
DLAT	0.127267529913423	0.0691401943501611	-0.0354
DNPEP	0.0595001014821622	0	-0.0354
KIF20A	0.264036905523259	0.208563450983617	-0.0355
SUDS3	0.296862060022738	0.242011488189874	-0.0355
DAXX	0.1259514500925	0.0675630146032443	-0.0356
SLC35B2	0.258114390506837	0.202428602967216	-0.0356
SLC39A9	0.137309232516264	0.0792246642440289	-0.0356
RREB1	0.417561816687054	0.364693225311104	-0.0359
BMPR2	0.403245130440041	0.349662348158991	-0.0362
CRTC3	0.461245413155097	0.40844784283693	-0.0364
CUEDC2	0.376596122982306	0.322059561025019	-0.0364
GMIP	0.436455085013983	0.383127853440512	-0.0364
NUDCD2	0.260631406804516	0.203889159547063	-0.0364
GIPC2	0.061032946763829	0	-0.0365
PPARG	0.258936735363492	0.201897053058485	-0.0365
COX6A1	0.061082865433488	0	-0.0366
FLRT1	0.386777498726532	0.332201490889862	-0.0366
OR4K1	0.350405073638186	0.294941519923365	-0.0367
ZDHHC2	0.258361096225679	0.201079026245771	-0.0367
FANCD2	0.486565821876263	0.433742463455244	-0.0368
IRF2BP2	0.514974162763089	0.462698580502665	-0.0368
TAS2R30	0.369723892824914	0.314338918884391	-0.0369
CDK4	0.561902814952955	0.510294130292477	-0.037
LGALS3BP	0.489393714540495	0.436332503947622	-0.037
TDP1	0.128197031249279	0.0678942619181569	-0.037
NOMO1	0.0617757611490121	0	-0.0371
ACSL6	0.475852899899847	0.422282484210483	-0.0372
OR4L1	0.125188039346178	0.0642817946151205	-0.0374
TIAM1	0.452457226345559	0.397969639466518	-0.0375
TRPC3	0.256172573409475	0.197749033103277	-0.0375
PCGF6	0.402693722951472	0.347008207538013	-0.0376
CBX7	0.58410036643746	0.531951343061772	-0.0377
RAX	0.253651628230827	0.194808459746847	-0.0377
RAB36	0.062807571300504	0	-0.0378
CRISP3	0.0631318503050378	0	-0.038
SOX11	0.372840055125998	0.315931821308435	-0.0381
TIE1	0.299932661528413	0.24143304913134	-0.0381
CDX4	0.338815120200482	0.280831051684712	-0.0383
POLR1A	0.130218427387533	0.0680235686508917	-0.0383
DOK6	0.126794255756609	0.0642595374050412	-0.0385
FGF2	0.11665766561591	0.053915593750299	-0.0385
LHX8	0.351870779522515	0.29392738649226	-0.0385
TFAP4	0.491312428612695	0.43621822833933	-0.0385
DUSP16	0.300547387449431	0.241453806129491	-0.0386
IFT140	0.371299142095624	0.313406682446381	-0.0387
CAPN5	0.349118171366983	0.290663765019421	-0.0388
PI16	0.222278308131599	0.161277958102904	-0.0388
ZNF772	0.372777948445514	0.314816948388749	-0.0388
LRRFIP1	0.321703220906347	0.262556308905604	-0.0389
TWIST1	0.443440795418048	0.386717512291765	-0.0389
POU3F4	0.305007512639393	0.245322597530347	-0.039
CCNB2	0.358984647785999	0.300337278079295	-0.0391
CNOT1	0.498897853164909	0.443034316272733	-0.0391
ZNF608	0.540967575856025	0.485924509807558	-0.0391
AP3B1	0.132922784112997	0.0695018757288445	-0.0392
RANBP3	0.135551091842624	0.0721860811018927	-0.0392
MED11	0.132930711637412	0.0692090547361128	-0.0394
B3GNT8	0.114571087943925	0.0501769824160971	-0.0396
CGGBP1	0.130658326388229	0.0666341980986196	-0.0396
DCDC2B	0.32375445963664	0.263579539091343	-0.0396
ELF4	0.22079749667631	0.158529695923647	-0.0397
TARBP1	0.261639811361133	0.200120508404783	-0.0397
OR52J3	0.126621627824139	0.0621573275526989	-0.0399
OR9Q1	0.302071963543659	0.241132862463681	-0.0399
PLCL2	0.447796168478323	0.389659145411513	-0.04
TMEM147	0.0658722674069301	0	-0.04
OVOL2	0.299151005842711	0.237894134023217	-0.0401
SPOCK3	0.297147731476387	0.235779229220612	-0.0401
RACGAP1	0.516681046993062	0.45967501278594	-0.0402
OGFOD1	0.066319668123247	0	-0.0403
KIR3DL1	0.413183292037262	0.353690983443468	-0.0404
VOPP1	0.42620862705781	0.367010213934153	-0.0404
ARHGEF15	0.126421865057319	0.0610001058025502	-0.0405
DNMT1	0.386143307587173	0.32598322775317	-0.0405
HOXC4	0.468989775878976	0.410546403581369	-0.0405
MRPS23	0.136889707481218	0.071591348698601	-0.0406
POGK	0.403851562643766	0.343925095150541	-0.0406
RADIL	0.333471737678118	0.272190029146861	-0.0406
LATS1	0.326786439178472	0.265202884945316	-0.0407
MAP3K3	0.506220638178737	0.448212303322594	-0.0407
DLGAP5	0.360512092837661	0.299228657722785	-0.0409
KLRF1	0.434384369510343	0.374671204789227	-0.0409
OR52E4	0.302076253833695	0.239540554902993	-0.041
KLRG1	0.305665799019429	0.243099360400834	-0.0411
ZNF695	0.501632830674262	0.443031966520249	-0.0411
DCAF16	0.132672403986013	0.0663888684481182	-0.0412
MAGED1	0.334420741630146	0.272185762331268	-0.0412
DUSP8	0.45866579304274	0.398785517024892	-0.0414
MORF4L1	0.301202013515463	0.23809613145714	-0.0414
TNFSF8	0.45564768378274	0.39542098895733	-0.0415
AEBP1	0.393869669284251	0.332311103254072	-0.0416
HELLS	0.516502497618958	0.45745433973981	-0.0416
MDM4	0.475816454802399	0.415986645957698	-0.0416
CHAF1B	0.463327418973991	0.403055414119633	-0.0417
P2RY10	0.334013561785025	0.271060635766332	-0.0417
ZNF121	0.331962686689488	0.269064315736468	-0.0417
OR10S1	0.124645092240799	0.057421192672546	-0.0418
SCRN3	0.127054983888465	0.0597272568707647	-0.0419
ERCC3	0.411301334612241	0.349567217217584	-0.042
TLE1	0.399712132401811	0.337665817990557	-0.042
ALAS2	0.429541952698688	0.368033263043822	-0.0421
CCR3	0.300024663338843	0.23580089124131	-0.0421
COX7B	0.133926846390806	0.0664695433489548	-0.0421
DIAPH3	0.384470009630205	0.322015630725072	-0.0421
