Gene1	Gene2	Annotation	Direction	Score	weight	Scaled_weight
RPL13	RPS20	catalyze; catalyzed by; complex; input	<->	1	2827.03984303277	0.720360762685254
RPN1	SRP68	input	-	1	2827.01986815343	0.720360122211406
CRNKL1	POLR2L	complex; input	-	1	2826.98601431483	0.72035903671275
ARAF	HSP90AB1	predicted	-	0.64	2826.69088658432	0.720349573106554
PSMA1	RBCK1	predicted	-	0.64	2826.6803344018	0.72034923472053
HNRNPA3	SNRNP70	complex; input	-	1	2826.47361407148	0.720342605384932
AP2A1	ARPC4	complex; input	-	1	2826.3267327455	0.72033789473789
POLR2H	SUPT16H	complex; input	-	1	2826.31307796725	0.720337456801568
CDC40	NUP133	activated by; input	<-	1	2826.164779701	0.720332700440332
EIF4A3	RPS10	complex; input	-	1	2826.15016792893	0.720332231784352
DDX23	PPIL1	complex; input	-	1	2825.92146550055	0.720324896098142
ELAVL1	SRRM1	complex; input	-	1	2825.87580383777	0.720323431418065
RPL4	WDR12	predicted	-	0.73	2825.79507886446	0.720320841961243
CSNK2A2	PPP2R5A	inhibit	-|	1	2825.78963469286	0.720320667323066
CPSF2	NUP62	activated by	<-	1	2825.75626703677	0.720319596947792
DYNC1LI1	RAB7A	PPrel: activated, indirect effect; complex; input	<-	1	2825.58535685421	0.72031411425384
CDK9	GTF2F1	catalyze; complex; input	->	1	2825.26300156797	0.720303772391065
HNRNPM	PPWD1	complex; input	-	1	2825.25804251658	0.720303613284632
MAPK3	RPS3	predicted	-	0.64	2825.24515800552	0.720303199896082
AP2M1	EPS15L1	complex; input	-	1	2825.18825695168	0.720301374251741
APEX1	RPS3	predicted	-	0.64	2825.14809641861	0.720300085697233
RPS3	SRP19	complex; input	-	1	2824.62089412024	0.720283168662831
RPP30	RPS27	complex	-	1	2824.5640049974	0.720281342997893
RAD21	RPA1	predicted	-	0.64	2824.56339494453	0.7202813234201
LSM3	POLR2G	complex; input	-	1	2824.53137301067	0.720280295767506
AP2A1	ATP6V1H	complex; input	-	1	2824.50667357346	0.720279503101589
DHX38	SRSF3	complex; input	-	1	2824.44010569833	0.72027736673962
PRPF19	RFC5	complex; input	-	1	2824.30441780154	0.720273011953756
CD2BP2	SRSF10	inhibited by	|-	1	2824.25135380019	0.720271308853551
GTF2E2	SUPT16H	predicted	-	0.73	2824.15149976972	0.720268103930827
RPL14	RPL22	catalyze; catalyzed by; complex; input	<->	1	2823.80966686236	0.720257131577244
ISY1	LSM3	complex; input	-	1	2823.77698291493	0.720256082399118
PQBP1	PRPF19	complex	-	1	2823.74769076607	0.720255142089838
DCP1A	LSM6	catalyze	->	1	2823.69116169321	0.720253327418615
RUVBL1	UBE2I	predicted	-	0.64	2823.46545349751	0.720246081472103
DAP3	MRPL34	catalyze; complex; input	->	1	2823.28879529437	0.720240409781279
RPS15	RPS4X	catalyze; catalyzed by; complex; input	<->	1	2823.18310671901	0.720237016432505
RTF1	SUPT5H	complex; input	-	1	2823.136914582	0.720235533299184
PSME3	RDX	predicted	-	0.74	2822.85334539437	0.720226427951334
BAD	BAK1	predicted	-	0.97	2822.7921799157	0.720224463820564
SARNP	SRRM1	complex; input	-	1	2822.72409757621	0.720222277527214
SART1	SNRNP40	complex	-	1	2822.60956461008	0.720218599469671
BUB3	RNPS1	predicted	-	0.58	2822.51297970513	0.720215497671684
HSP90AA1	PSMD4	predicted	-	0.66	2822.44933336425	0.720213453628718
EP400	YEATS4	complex	-	1	2822.26913792146	0.720207666286766
CPSF1	DNAJC8	complex; input	-	1	2822.21241148342	0.720205844325737
SF3B2	SRSF7	complex; input	-	1	2822.11614734688	0.720202752394261
AQR	SF3B2	complex; input	-	1	2821.80661500416	0.720192809733991
ETF1	RPL13	complex; input	-	1	2821.67872740957	0.720188701467147
POLR2G	PRPF8	complex; input	-	1	2821.57082885759	0.720185235184386
POLR2A	SUPT6H	complex; input	-	1	2821.54879242329	0.720184527239101
BCAS2	FUS	complex; input	-	1	2821.37573160333	0.720178967273014
RAB14	RAB4A	complex; input	-	1	2821.32188970476	0.720177237411986
DYNC1H1	NUP37	complex; input	-	1	2821.07829143587	0.720169410545237
PRPF19	WBP11	complex	-	1	2821.06230239539	0.720168896790162
PSMC6	PSMD9	complex; predicted	-	1	2821.03191579698	0.720167920409029
RBM17	SRRM1	complex; input	-	1	2820.9990010906	0.720166862782951
POLR2B	SF3B5	complex; input	-	1	2820.99011738187	0.72016657732661
DEK	NAP1L1	predicted	-	0.59	2820.82171485381	0.72016116595154
ISY1	PRPF8	complex; input	-	1	2820.81722947893	0.720161021815998
GNAI3	MAPK3	PPrel: activation; PPrel: activation, indirect effect; PPrel: activation, phosphorylation, indirect effect; activate	->	1	2820.65383887722	0.720155771174896
NDE1	PRKAR2B	complex	-	1	2820.64705175208	0.720155553060556
PRPF19	RBMX	complex; input	-	1	2820.30146394835	0.720144446389779
RELA	SKP1	catalyzed by; complex; input	<-	1	2820.27763495905	0.720143680511848
CPSF7	SRSF3	catalyze; complex; input	->	1	2820.17847976253	0.720140493535195
BRD4	YWHAZ	predicted	-	0.64	2820.14940924183	0.720139559149704
RFC5	USP10	complex; input	-	1	2820.06884527296	0.720136969610024
AP2S1	M6PR	complex; input	-	1	2819.9700265171	0.720133793212042
DDB1	YY1	activated by	<-	1	2819.94065628783	0.720132849123477
KDM1A	MTHFD1	predicted	-	0.64	2819.90280818745	0.720131632504283
AGFG1	ARPC2	complex; input	-	1	2819.530586272	0.720119666639373
ATG13	PPP2CA	PPrel: inhibited by, dephosphorylation	|-	1	2819.51773900019	0.720119253608302
COPS5	RPS2	predicted	-	0.64	2819.31639563584	0.720112780309887
CPSF2	LSM6	input	-	1	2819.11481573146	0.720106298943454
PCBP1	PRPF40A	complex; input	-	1	2819.05873122676	0.720104495584934
AP2A1	NECAP2	predicted	-	0.54	2819.0198425668	0.720103245125863
SF3B5	SNRPD1	complex; input	-	1	2818.99026521359	0.720102294058925
NUP107	TAOK1	complex; input	-	1	2818.79424413005	0.720095990701405
DIDO1	SMC1A	complex; input	-	1	2818.76631466595	0.720095092551125
GOSR1	SNAP29	predicted	-	0.56	2818.53830873479	0.720087760047806
RFC1	RPA1	complex; input	-	1	2818.49456825898	0.720086353318412
NUDT21	ZC3H11A	catalyze; complex; input	->	1	2818.41937175682	0.720083934886516
EP300	TLE4	expression regulates	->	1	2818.28836951411	0.720079721504472
HNRNPD	PSMD12	catalyzed by	<-	1	2818.05341109396	0.720072164123423
HSPA8	PPWD1	complex; input	-	1	2818.05269287531	0.720072141021127
ARPC2	SH3KBP1	complex; input	-	1	2818.01502099356	0.720070929255194
PRPF38A	SNW1	complex; input	-	1	2817.92681071497	0.720068091791466
PRCC	TRA2B	complex; input	-	1	2817.74399603992	0.720062210901347
DHX37	RPS27L	activated by	<-	1	2817.62998797887	0.720058543229734
BAK1	PARK7	predicted	-	0.54	2817.59142391948	0.720057302579432
NDUFA2	NDUFV1	complex; input	-	1	2817.13299551347	0.720042553107641
DHX37	EXOSC8	catalyzed by	<-	1	2817.07943818339	0.720040829797959
PSMD1	PSMD11	complex; predicted	-	1	2816.88924580183	0.720034709729009
RPS23	SRP68	complex; input	-	1	2816.77227024104	0.720030945448205
COPG1	DCTN3	complex; input	-	1	2816.76315205551	0.720030652017862
AP1S2	CLTC	complex; input	-	1	2816.64179035893	0.720026746413064
GTPBP4	RPL24	predicted	-	0.66	2816.59044038491	0.720025093841788
CAPZA1	NR3C1	activate	->	1	2816.43894489066	0.720020218160304
EIF2S1	RPS26	catalyzed by; complex; input	<-	1	2816.27411607018	0.720014913065495
MAPK1	XRCC5	predicted	-	0.5	2815.75318325101	0.719998144550788
NUP153	SARNP	activate; input	->	1	2815.68645974428	0.719995996537042
TOP2B	ZNF638	predicted	-	0.59	2815.59978590105	0.719993206190921
RFC4	TRIM25	complex; input	-	1	2815.59156519801	0.719992941532143
KAT8	WDR5	complex	-	1	2815.18512420815	0.719979855534913
FUS	SF3B2	complex; input	-	1	2815.17628187467	0.719979570821292
HNRNPH1	PCF11	complex; input	-	1	2815.07784517797	0.719976401205217
NCBP1	SRSF7	complex; input	-	1	2815.0238352101	0.71997466206216
RPS27L	RRP9	activate	->	1	2814.98051693283	0.719973267171799
KAT8	PRKDC	predicted	-	0.64	2814.7975256023	0.719967374437367
UBB	UBE2N	catalyze; catalyzed by; complex; input	<->	1	2814.77307859655	0.71996658715952
MSH2	RPA1	catalyze; input	->	1	2814.72394324238	0.719965004811077
AQR	NCBP1	complex; input	-	1	2814.71508075882	0.719964719401889
NUDCD2	TTC1	predicted	-	0.64	2814.4806553214	0.719957169592063
EXOSC8	RRP9	catalyze	->	1	2814.43048482979	0.719955553740024
NME2	RUVBL2	predicted	-	0.64	2814.27828840096	0.719950651739987
DHX38	ELAVL1	complex; input	-	1	2814.22125836607	0.719948814826813
PPP2R2A	RPS11	complex; input	-	1	2814.15498169747	0.719946680036732
CPT1A	STAT3	GErel: expression by	<-	1	2814.11267293938	0.719945317233477
HSP90AA1	XRCC6	predicted	-	0.6	2814.04823245988	0.719943241508146
HNRNPA1	HNRNPH3	predicted	-	0.98	2814.00742001568	0.719941926852992
PNO1	RPS14	complex	-	1	2814.00448450972	0.719941832293401
NDE1	NSL1	complex; input	-	1	2813.65757473159	0.7199306568141
CTNNBL1	SF3B1	complex; input	-	1	2813.47248432569	0.719924693679919
PPIH	SRSF3	complex; input	-	1	2813.22442158154	0.719916701124628
ATP6V1C1	RRAGC	complex	-	1	2813.21004662763	0.719916237943535
SNRPD2	WDR77	catalyzed by	<-	1	2813.05880798888	0.719911364679913
DDOST	RPL6	complex; input	-	1	2812.7878529129	0.719902633216715
CRNKL1	POLR2A	complex; input	-	1	2812.78074391237	0.719902404119532
HNRNPC	PRPF3	complex; input	-	1	2812.75140318773	0.719901458568764
RPL32	SEC61B	complex; input	-	1	2812.60818630605	0.719896843039048
RAD50	SMC3	activate	->	1	2812.56508696085	0.71989545400659
PRPF40A	SNRPA1	complex; input	-	1	2812.54896844554	0.719894934523601
GOLGA2	TMED10	complex; input	-	1	2812.25095361151	0.719885329278962
AP2M1	STX8	predicted	-	0.64	2812.07751065434	0.719879738612015
RPL4	SEC61G	complex; input	-	1	2811.91274872658	0.719874427445324
NUDT21	RNPS1	catalyze; complex; input	->	1	2811.70079782664	0.719867594665545
RPN1	RPN2	complex	-	1	2811.69761837514	0.719867492163866
CETN2	COPS3	input	-	1	2811.68493277376	0.719867083194237
DDX23	SF3B3	complex; input	-	1	2811.62663278826	0.719865203644048
CCAR1	CTNNBL1	complex; input	-	1	2811.50065894276	0.719861142203511
DHX38	SARNP	complex; input	-	1	2811.08255044785	0.719847660935962
CRNKL1	HNRNPA0	complex; input	-	1	2810.92073865072	0.719842443024412
CDK1	VCP	predicted	-	0.64	2810.87696451917	0.719841031397426
RBBP4	UBE3A	complex; input	-	1	2810.48987039463	0.719828547439969
TMED10	USE1	complex; input	-	1	2810.40856154659	0.719825924974989
LSM6	USP39	complex	-	1	2810.19527856036	0.719819045570204
CPSF7	ELAVL1	complex; input	-	1	2809.97505102766	0.719811941622389
CD2BP2	SF3B6	complex; input	-	1	2809.82580444319	0.719807127012517
COPS6	PSMD3	predicted	-	1	2809.80452660984	0.719806440580895
CCT2	CCT6A	complex	-	1	2809.42170783778	0.719794089802313
DHX38	RBM17	complex; input	-	1	2809.36456864697	0.719792246191699
PPP6C	YWHAB	inhibited by	|-	1	2809.29897720182	0.719790129820709
EIF3F	RPS20	complex; input	-	1	2809.17819917527	0.719786232672385
POLR2G	SF3A3	complex; input	-	1	2808.95969490848	0.719779181762655
AGO2	POLR2C	complex; input	-	1	2808.90347029313	0.719777367362964
DHRS4	PEX14	complex; input	-	1	2808.82596638209	0.719774866208998
DYNC1H1	SEH1L	complex; input	-	1	2808.73440392183	0.71977191127808
LNPEP	YWHAE	activated by; complex; input	<-	1	2808.63031885022	0.719768552096736
ARID1A	SMARCD2	complex	-	1	2808.5723586727	0.719766681469558
MAGOH	RPL13A	complex; input	-	1	2808.55998554625	0.719766282129918
NUP160	SUMO2	catalyze	->	1	2808.35457635424	0.719759652341274
PCBP1	PRPF6	complex; input	-	1	2808.31956933605	0.719758522406125
NUP107	SNRPD1	activate	->	1	2808.30659852307	0.719758103738571
ISY1	SF3A3	complex; input	-	1	2808.20946377513	0.719754968394267
FUS	NCBP1	complex; input	-	1	2808.10141044181	0.719751480489191
NONO	PSPC1	predicted	-	0.98	2807.95607291725	0.719746788858253
DCTN1	MZT2B	complex; input	-	1	2807.79966753636	0.719741739675297
DHX15	POLR2E	complex; input	-	1	2807.79764707094	0.719741674447443
POLR2C	UPF3B	complex; input	-	1	2807.64465690527	0.719736735241069
EIF3B	EIF3K	complex	-	1	2807.6384943779	0.719736536281502
EXOSC7	WDR75	catalyze	->	1	2807.57702113405	0.719734551570266
MCM3	SUPT16H	predicted	-	0.73	2807.54273109693	0.719733444471009
IKBKG	PPP2CA	predicted	-	0.64	2807.45817749604	0.719730714488254
ENO1	HSPA8	predicted	-	0.64	2807.45409291926	0.71973058260741
HNRNPK	RBM42	predicted	-	0.64	2807.32984693682	0.719726570921414
POLR2D	POLR2H	catalyze; catalyzed by; complex; input; reaction	<->	1	2807.24370080268	0.719723789308815
EIF4A3	SYMPK	complex; input	-	1	2807.14475922428	0.719720594432843
CWC22	POLR2D	complex; input	-	1	2807.11859273236	0.719719749484132
RPS26	SSR4	complex; input	-	1	2807.05005734453	0.719717536353512
CPSF7	SARNP	catalyze; complex; input	->	1	2806.84107891496	0.719710787731537
INTS1	NCBP1	complex; input	-	1	2806.80133355801	0.719709504162347
MAGOH	RPL10	complex; input	-	1	2806.77440435603	0.719708634478259
CHERP	POLR2E	complex; input	-	1	2806.53342497479	0.719700851628392
CLTC	GRB2	complex; input	-	1	2806.27929586354	0.719692643361044
DDX46	PABPN1	complex; input	-	1	2806.2139532884	0.719690532702203
RPS27	SSR1	complex; input	-	1	2805.86772673707	0.719679348268125
CRNKL1	SMNDC1	complex; input	-	1	2805.42600774102	0.719665077061275
EXOSC4	NOL9	catalyze	->	1	2805.28820238613	0.719660624339361
MFAP1	PRPF8	predicted	-	0.56	2805.24489741566	0.719659225038037
CPSF7	RBM17	complex; input	-	1	2805.12568927237	0.719655372987274
POM121C	RAE1	catalyze; catalyzed by; complex; input	<->	1	2805.10199967971	0.719654607470463
GTF2E2	POLR2D	catalyzed by; complex; input	<-	1	2805.09670695897	0.719654436438073
RPL24	RPL30	catalyze; catalyzed by; complex; input	<->	1	2804.60430543611	0.719638523246147
HSP90AA1	PSMC3	predicted	-	0.66	2804.55919711591	0.719637065317794
MRPL13	RPL6	predicted	-	0.64	2804.15648490975	0.719624048375018
NUP88	NUP93	catalyze; catalyzed by; complex; input	<->	1	2803.89479889003	0.719615588846236
UCHL5	YY1	complex; input	-	1	2803.68889515785	0.71960893203746
COPS6	FBXL8	catalyze	->	1	2803.54195796947	0.719604181301256
COPS3	DDB2	catalyze; complex	->	1	2803.42624569729	0.719600439945937
CDC73	TFCP2	predicted	-	0.64	2803.14331819784	0.719591291326264
PIK3R1	RHOG	complex; input	-	1	2803.14104118306	0.719591217693966
DDX5	MAGOH	complex; input	-	1	2803.09129332415	0.719589608972233
ELAVL1	PPIH	complex; input	-	1	2803.04615268587	0.719588149211821
IDH3A	PSMC5	predicted	-	0.66	2802.97878936048	0.719585970769231
MIS12	ZWILCH	complex; input	-	1	2802.62318595284	0.719574470148432
CRNKL1	HNRNPA1	complex; input	-	1	2802.60136731759	0.719573764461308
POLR2E	RBBP4	input	-	1	2802.59275394756	0.719573485874804
CLP1	PABPN1	catalyze; complex; input	->	1	2802.52842880091	0.719571405347568
HSP90AA1	PPP5C	complex; input; predicted	-	1	2802.19870222258	0.719560739948512
CWC27	NUDT21	complex; input	-	1	2801.90387477697	0.71955120234068
HNRNPC	HNRNPM	complex; input	-	1	2801.87491241005	0.719550265359873
PRPF6	SNRPA1	complex; input	-	1	2801.83460539837	0.719548961344793
EMD	VAPA	catalyze; catalyzed by; input	<->	1	2801.82142239087	0.7195485348432
KPNA3	KPNA4	predicted	-	1	2801.66627016722	0.719543515149599
RPS11	WDR43	reaction	-	1	2801.52520445213	0.719538950960408
RPN2	RPS23	complex; input	-	1	2801.50556172604	0.719538315400665
GTF2F2	PRCC	complex; input	-	1	2801.47459116973	0.719537313308771
CCNT1	PAF1	complex; input	-	1	2801.46437230318	0.719536982661865
NUDT21	WDR33	catalyze; complex; input	->	1	2801.39525734954	0.719534746311184
PSMD3	UBQLN1	predicted	-	0.99	2801.36870075637	0.719533887005547
RPL12	SEC61G	complex; input	-	1	2801.36740988983	0.719533845236092
INTS3	PHAX	complex; input	-	1	2801.34446486759	0.71953310278505
HNRNPK	POLR2J	complex; input	-	1	2801.29922417309	0.719531638876705
ARPC1A	ARRB1	complex; input	-	1	2801.09466767259	0.719525019497328
SF3B1	SRRM2	complex; input	-	1	2800.96794882654	0.719520918675716
EEFSEC	RPS12	complex; input	-	1	2800.89441657301	0.719518538971014
HIRA	LMNB1	inhibited by	|-	1	2800.63832690016	0.719510250721562
DDOST	RPS6	complex; input	-	1	2800.58933972078	0.719508665182903
RPS10	RPS11	catalyze; catalyzed by; complex; input	<->	1	2800.55238147928	0.719507468959308
HMGCL	PEX14	complex; input	-	1	2800.51343690019	0.719506208427046
TRAPPC10	TRAPPC5	complex	-	1	2800.4500694439	0.719504157353856
ALYREF	NUP93	activated by; catalyzed by; complex; input	<-	1	2800.29076107307	0.719499000667149
HSPA8	KLC1	predicted	-	0.54	2800.2493877583	0.719497661397492
RPL31	SSB	predicted	-	0.58	2799.9234809976	0.719487110981982
ERCC1	RFC1	complex; input	-	1	2799.89728215664	0.719486262806765
DYNC1H1	RAD21	complex; expression regulated by; input	<-	1	2799.74412511756	0.719481304260468
CTR9	PAF1	complex; predicted	-	1	2799.65496860633	0.719478417642769
CSTF3	POLR2E	complex; input	-	1	2799.38728354141	0.719469750259058
NCBP2	RPS17	complex; input	-	1	2799.22707514184	0.719464562469444
CCAR1	SRRM2	complex; input	-	1	2799.0048872615	0.719457367199308
EIF3D	EIF3K	complex	-	1	2798.82805962872	0.719451640454561
ARPC4	EPS15	complex; input	-	1	2798.404513185	0.719437921996039
SNRPB2	SRSF1	complex; input	-	1	2798.28322615118	0.719433993186953
PPIH	RBM17	complex; input	-	1	2798.20874859355	0.719431580576707
NUP50	SRSF5	activate; input	->	1	2798.0262685146	0.719425669084211
NDUFB1	NDUFS8	complex; input	-	1	2797.85555788921	0.719420138517365
PSMD3	TRAF2	catalyze	->	1	2797.73103632765	0.719416104139575
RPL19	RPS5	catalyze; catalyzed by; complex; input	<->	1	2797.72447297725	0.719415891488407
PSME1	TRAF2	catalyze	->	1	2797.68290088047	0.719414544549662
CTCF	HMGB1	predicted	-	0.64	2797.66206645435	0.719413869505319
SRSF1	THOC6	complex; input	-	1	2797.6600624504	0.719413804574467
COPE	DCTN3	complex; input	-	1	2797.35449316102	0.719403903413732
LEO1	POLR2H	complex; input	-	1	2797.28445813801	0.719401633962587
POLD2	PRPF19	complex; input	-	1	2797.21454458	0.719399368390785
STAG1	SUN2	complex; input	-	1	2797.2115435837	0.719399271141246
NDUFA9	NDUFS3	complex; input	-	1	2797.16064389224	0.719397621682643
PHF5A	POLR2D	complex; input	-	1	2797.12432766104	0.719396444798222
CTR9	STAT3	predicted	-	0.64	2797.04194057255	0.719393774858773
DAP3	MRPL50	catalyze; complex; input	->	1	2796.46936033245	0.71937521693165
VPS4A	VPS4B	complex	-	1	2796.44699485315	0.719374491965862
FOXK2	SIN3A	predicted	-	0.64	2796.41471383921	0.71937344558277
ERCC1	MSH2	predicted	-	0.99	2796.15153687301	0.71936491429943
HSPA9	LAMTOR5	predicted	-	0.64	2795.83728116079	0.719354726168591
CSTF2	POLR2L	complex; input	-	1	2795.83157473185	0.719354541156293
MAGOH	RPLP2	complex; input	-	1	2795.743774437	0.719351694471249
RPL37A	RPS8	catalyze; catalyzed by; complex; input	<->	1	2795.66609886187	0.719349175978089
SNRPC	SRSF4	complex; input	-	1	2795.39642830648	0.719340431844023
ACTB	PFDN4	complex; input	-	1	2795.37190344177	0.719339636577409
HNRNPA1	RAD50	predicted	-	0.64	2795.1220372854	0.719331533781833
NUP160	SMC1A	complex; input	-	1	2795.11001491653	0.719331143895654
RAB7A	TBC1D15	PPrel: activated by; activated by	<-	1	2794.89516469456	0.719324176006656
MAPK3	PIN1	reaction	-	1	2794.80471862201	0.71932124255558
EIF3G	RPS20	complex; input	-	1	2794.76332745691	0.719319900078034
HNRNPC	HSPA8	complex; input	-	1	2794.72919754394	0.719318793096368
BYSL	RPS5	complex	-	1	2794.68447284113	0.719317342459076
GTF2F1	NUDT21	complex; input	-	1	2794.28774096536	0.719304473519171
DCTN2	DCTN5	complex; input; predicted	-	1	2794.18752269331	0.719301222412611
RPL31	SEC61G	complex; input	-	1	2794.17721525838	0.719300888030154
ARPC3	EPS15L1	complex; input	-	1	2794.09077830258	0.71929808388904
PSMD4	UBB	catalyze	->	1	2793.94377501298	0.719293314688356
PPP2R2A	RPL27	complex; input	-	1	2793.85420249726	0.719290408580673
YIF1B	YIPF5	predicted	-	0.66	2793.67659118161	0.719284645849921
DDX41	TBK1	activate	->	1	2793.66258361584	0.719284191348483
MAPK3	STAT3	activate; reaction	->	1	2793.43318219013	0.719276747669689
APEX1	STAT3	predicted	-	0.64	2793.33721350691	0.719273633470841
SF3B1	SNRNP70	complex; input	-	1	2793.18448304049	0.719268677122574
INTS4	RPRD1B	catalyzed by; complex; input	<-	1	2793.06543498067	0.719264813634397
FNBP1	WASF2	predicted	-	0.99	2792.94224697935	0.719260815618585
GOSR1	TMED10	complex; input	-	1	2792.90361602866	0.719259561830681
KDM3B	SMARCD2	PPrel: binding/association	-	1	2792.89626886852	0.719259323372756
COPS3	FBXL20	catalyze	->	1	2792.37405021442	0.719242372744006
HNRNPL	POLR2L	complex; input	-	1	2792.09797550503	0.719233410389237
IGBP1	RPS3A	predicted	-	0.59	2791.98664237136	0.719229795873919
GPKOW	SNRNP40	complex; input	-	1	2791.81194809899	0.719224124000259
CCT3	PSMC1	predicted	-	0.66	2791.5779051524	0.719216524671531
DPY30	WDR5	complex	-	1	2791.517907899	0.719214576469842
PNN	SRRM2	predicted	-	0.64	2791.33298977808	0.719208571634966
