source	target	Annotation	Direction	Score
POLR2F	TAF15	catalyze; complex; input	->	1
POLR2G	PQBP1	complex; input	-	1
POLR2G	SMNDC1	complex; input	-	1
POLR2G	SNRNP40	complex; input	-	1
POLR2G	TAF15	catalyze; complex; input	->	1
POLR2H	PQBP1	complex; input	-	1
POLR2H	SMNDC1	complex; input	-	1
POLR2H	SNRNP40	complex; input	-	1
POLR2H	TAF15	catalyze; complex; input	->	1
POLR2I	PQBP1	complex; input	-	1
POLR2I	SMNDC1	complex; input	-	1
POLR2I	SNRNP40	complex; input	-	1
POLR2I	TAF15	catalyze; complex; input	->	1
POLR2J	PQBP1	complex; input	-	1
POLR2J	SMNDC1	complex; input	-	1
POLR2J	SNRNP40	complex; input	-	1
POLR2J	TAF15	catalyze; complex; input	->	1
POLR2K	PQBP1	complex; input	-	1
POLR2K	SMNDC1	complex; input	-	1
POLR2K	SNRNP40	complex; input	-	1
POLR2K	TAF15	catalyze; complex; input	->	1
POLR2L	PQBP1	complex; input	-	1
POLR2L	SMNDC1	complex; input	-	1
POLR2L	SNRNP40	complex; input	-	1
POLR2L	TAF15	catalyze; complex; input	->	1
POLR3A	PTPRC	expression regulates	->	1
POLRMT	TFB2M	complex	-	1
POM121	SARNP	activate; input	->	1
POM121C	SARNP	activate; input	->	1
POU2F2	RUNX3	expression regulates	->	1
POU5F1	SCML2	predicted	-	0.64
POU5F1	ZGPAT	predicted	-	0.64
PPARGC1A	RUNX2	reaction	-	1
PPARGC1B	RUNX2	activated by; inhibite	<-|	1
PPHLN1	TASOR	predicted	-	0.64
PPIE	PQBP1	complex; input	-	1
PPIE	SMNDC1	complex; input	-	1
PPIE	SNRNP40	complex; input	-	1
PPIH	PQBP1	complex; input	-	1
PPIH	SMNDC1	complex; input	-	1
PPIH	SNRNP40	complex	-	1
PPIL1	PQBP1	complex; input	-	1
PPIL1	SMNDC1	complex; input	-	1
PPIL1	SNRNP40	complex; input	-	1
PPM1D	RUNX2	catalyze	->	1
PPP1R12A	PTPRJ	predicted	-	0.64
PPP2CA	RPL19	complex; input	-	1
PPP2CA	RPL23	complex; input	-	1
PPP2CB	PTPRJ	predicted	-	0.64
PPP2R1A	RPL19	complex; input	-	1
PPP2R1A	RPL23	complex; input	-	1
PPP2R1A	S100A9	predicted	-	0.64
PPP2R2A	RPL19	complex; input	-	1
PPP2R2A	RPL23	complex; input	-	1
PPP2R2B	S100A9	predicted	-	0.64
PPP3CC	PTPRJ	predicted	-	0.65
PPP5C	TRAP1	predicted	-	1
PPWD1	PQBP1	complex; input	-	1
PPWD1	SMNDC1	complex; input	-	1
PPWD1	SNRNP40	complex; input	-	1
PQBP1	PRCC	complex; input	-	1
PQBP1	PRPF19	complex	-	1
PQBP1	PRPF3	complex; input	-	1
PQBP1	PRPF31	complex; input	-	1
PQBP1	PRPF38A	complex; input	-	1
PQBP1	PRPF4	complex; input	-	1
PQBP1	PRPF40A	complex; input	-	1
PQBP1	PRPF6	complex; input	-	1
PQBP1	PRPF8	complex; input	-	1
PQBP1	PTBP1	complex; input	-	1
PQBP1	PUF60	complex; input	-	1
PQBP1	RBM17	complex; input	-	1
PQBP1	RBM22	complex; input	-	1
PQBP1	RBM5	complex; input	-	1
PQBP1	RBM8A	complex; input	-	1
PQBP1	RBMX	complex; input	-	1
PQBP1	RNPS1	complex; input	-	1
PQBP1	SART1	complex; input	-	1
PQBP1	SF1	input	-	1
PQBP1	SF3A1	complex; input	-	1
PQBP1	SF3A2	complex; input	-	1
PQBP1	SF3A3	complex; input	-	1
PQBP1	SF3B1	complex; input	-	1
PQBP1	SF3B2	complex; input	-	1
PQBP1	SF3B3	complex; input	-	1
PQBP1	SF3B4	complex; input	-	1
PQBP1	SF3B5	complex; input	-	1
PQBP1	SF3B6	complex; input	-	1
PQBP1	SLU7	input	-	1
PQBP1	SMNDC1	complex; input	-	1
PQBP1	SNRNP200	complex; input	-	1
PQBP1	SNRNP27	complex; input	-	1
PQBP1	SNRNP40	complex; input	-	1
PQBP1	SNRNP70	complex; input	-	1
PQBP1	SNRPA	complex; input	-	1
PQBP1	SNRPA1	complex; input	-	1
PQBP1	SNRPB	complex; input	-	1
PQBP1	SNRPB2	complex; input	-	1
PQBP1	SNRPC	complex; input	-	1
PQBP1	SNRPD1	complex; input	-	1
PQBP1	SNRPD2	complex; input	-	1
PQBP1	SNRPD3	complex; input	-	1
PQBP1	SNRPE	complex; input	-	1
PQBP1	SNRPF	complex; input	-	1
PQBP1	SNRPG	complex; input	-	1
PQBP1	SNRPN	complex; input	-	1
PQBP1	SNU13	complex; input	-	1
PQBP1	SNW1	complex; input	-	1
PQBP1	SRRM1	complex; input	-	1
PQBP1	SRRM2	complex; input	-	1
PQBP1	SRRT	complex; input	-	1
PQBP1	SRSF1	complex; input	-	1
PQBP1	SRSF11	complex; input	-	1
PQBP1	SRSF2	complex; input	-	1
PQBP1	SRSF3	complex; input	-	1
PQBP1	SRSF4	complex; input	-	1
PQBP1	SRSF5	complex; input	-	1
PQBP1	SRSF6	complex; input	-	1
PQBP1	SRSF7	complex; input	-	1
PQBP1	SRSF9	complex; input	-	1
PQBP1	SUGP1	complex; input	-	1
PQBP1	SYF2	complex; input	-	1
PQBP1	SYMPK	complex; input	-	1
PQBP1	TFIP11	complex	-	1
PQBP1	TRA2B	complex; input	-	1
PQBP1	TSG101	predicted	-	0.56
PQBP1	TXNL4A	complex; input	-	1
PQBP1	U2AF1L4	complex; input	-	1
PQBP1	U2AF1L5	complex; reaction	-	1
PQBP1	U2AF2	complex; input	-	1
PQBP1	U2SURP	complex; input	-	1
PQBP1	UPF3B	complex; input	-	1
PQBP1	USP39	complex; input	-	1
PQBP1	WBP11	complex	-	1
PQBP1	WBP4	complex; input	-	1
PQBP1	WDR33	complex; input	-	1
PQBP1	WDR77	predicted	-	0.64
PQBP1	XAB2	complex; input	-	1
PQBP1	YBX1	complex; input	-	1
PRCC	SMNDC1	complex; input	-	1
PRCC	SNRNP40	complex; input	-	1
PRKACA	RUNX2	PPrel: activation, phosphorylation	->	1
PRKACB	RUNX2	PPrel: activation, phosphorylation	->	1
PRKACG	RUNX2	PPrel: activation, phosphorylation	->	1
PRKCQ	PTPRC	predicted	-	0.92
PRKCSH	TRAP1	predicted	-	0.66
PROCR	PRTN3	complex; input	-	1
PRPF19	SMNDC1	complex; input	-	1
PRPF19	SNRNP40	complex; input	-	1
PRPF19	WDR3	predicted	-	0.98
PRPF3	SMNDC1	complex; input	-	1
PRPF3	SNRNP40	complex; input	-	1
PRPF31	SMNDC1	complex; input	-	1
PRPF31	SNRNP40	complex	-	1
PRPF38A	SMNDC1	complex; input	-	1
PRPF38A	SNRNP40	complex; input	-	1
PRPF4	SMNDC1	complex; input	-	1
PRPF4	SNRNP40	complex	-	1
PRPF40A	SMNDC1	complex; input	-	1
PRPF40A	SNRNP40	input	-	1
PRPF4B	SNRNP40	predicted	-	0.64
PRPF6	SMNDC1	complex; input	-	1
PRPF6	SNRNP40	complex	-	1
PRPF8	SMNDC1	complex; input	-	1
PRPF8	SNRNP40	complex	-	1
PRTN3	SERPINA1	predicted	-	0.77
PRTN3	SERPINB1	predicted	-	0.99
PRTN3	SPI1	expression regulated by	<-	1
PSAP	UBE3A	predicted	-	0.64
PSAP	VPS35	predicted	-	0.64
PSMA1	RUNX2	catalyze	->	1
PSMA1	RUNX3	catalyze	->	1
PSMA2	RUNX2	catalyze	->	1
PSMA2	RUNX3	catalyze	->	1
PSMA3	RUNX2	catalyze	->	1
PSMA3	RUNX3	catalyze	->	1
PSMA4	RUNX2	catalyze	->	1
PSMA4	RUNX3	catalyze	->	1
PSMA5	RUNX2	catalyze	->	1
PSMA5	RUNX3	catalyze	->	1
PSMA6	RUNX2	catalyze	->	1
PSMA6	RUNX3	catalyze	->	1
PSMA7	RUNX2	catalyze	->	1
PSMA7	RUNX3	catalyze	->	1
PSMA8	RUNX2	catalyze	->	1
PSMB1	RUNX2	catalyze	->	1
PSMB1	RUNX3	catalyze	->	1
PSMB10	RUNX2	catalyze	->	1
PSMB10	RUNX3	catalyze	->	1
PSMB11	RUNX2	catalyze	->	1
PSMB2	RUNX2	catalyze	->	1
PSMB2	RUNX3	catalyze	->	1
PSMB3	RUNX2	catalyze	->	1
PSMB3	RUNX3	catalyze	->	1
PSMB4	RUNX2	catalyze	->	1
PSMB4	RUNX3	catalyze	->	1
PSMB5	RUNX2	catalyze	->	1
PSMB5	RUNX3	catalyze	->	1
PSMB6	RUNX2	catalyze	->	1
PSMB6	RUNX3	catalyze	->	1
PSMB7	RUNX2	catalyze	->	1
PSMB7	RUNX3	catalyze	->	1
PSMB8	RUNX2	catalyze	->	1
PSMB8	RUNX3	catalyze	->	1
PSMB9	RUNX2	catalyze	->	1
PSMB9	RUNX3	catalyze	->	1
PSMC1	RUNX2	catalyze	->	1
PSMC1	RUNX3	catalyze	->	1
PSMC1	TRAP1	predicted	-	0.66
PSMC2	RUNX2	catalyze	->	1
PSMC2	RUNX3	catalyze	->	1
PSMC2	TRAP1	predicted	-	0.66
PSMC3	RPL23	predicted	-	0.73
PSMC3	RUNX2	catalyze	->	1
PSMC3	RUNX3	catalyze	->	1
PSMC3	TRAP1	predicted	-	0.66
PSMC4	RUNX2	catalyze	->	1
PSMC4	RUNX3	catalyze	->	1
PSMC4	TRAP1	predicted	-	0.66
PSMC5	RUNX2	catalyze	->	1
PSMC5	RUNX3	catalyze	->	1
PSMC5	TRAP1	predicted	-	0.66
PSMC6	RUNX2	catalyze	->	1
PSMC6	RUNX3	catalyze	->	1
PSMC6	TRAP1	predicted	-	0.66
PSMD1	RUNX2	catalyze	->	1
PSMD1	RUNX3	catalyze	->	1
PSMD10	RUNX2	catalyze	->	1
PSMD10	RUNX3	catalyze	->	1
PSMD11	RUNX2	catalyze	->	1
PSMD11	RUNX3	catalyze	->	1
PSMD12	RUNX2	catalyze	->	1
PSMD12	RUNX3	catalyze	->	1
PSMD13	RUNX2	catalyze	->	1
PSMD13	RUNX3	catalyze	->	1
PSMD14	RPL19	predicted	-	0.6
PSMD14	RUNX2	catalyze	->	1
PSMD14	RUNX3	catalyze	->	1
PSMD2	RUNX2	catalyze	->	1
PSMD2	RUNX3	catalyze	->	1
PSMD3	RUNX2	catalyze	->	1
PSMD3	RUNX3	catalyze	->	1
PSMD4	RPL7L1	predicted	-	0.6
PSMD4	RUNX2	catalyze	->	1
PSMD4	RUNX3	catalyze	->	1
PSMD4	TRAP1	predicted	-	0.66
PSMD5	RUNX2	catalyze	->	1
PSMD5	RUNX3	catalyze	->	1
PSMD6	RUNX2	catalyze	->	1
PSMD6	RUNX3	catalyze	->	1
PSMD7	RUNX2	catalyze	->	1
PSMD7	RUNX3	catalyze	->	1
PSMD8	RUNX2	catalyze	->	1
PSMD8	RUNX3	catalyze	->	1
PSMD9	RUNX2	catalyze	->	1
PSMD9	RUNX3	catalyze	->	1
PSME1	RUNX2	catalyze	->	1
PSME1	RUNX3	catalyze	->	1
PSME2	RUNX2	catalyze	->	1
PSME2	RUNX3	catalyze	->	1
PSME3	RUNX2	catalyze	->	1
PSME3	RUNX3	catalyze	->	1
PSME4	RUNX2	catalyze	->	1
PSMF1	RUNX2	catalyze	->	1
PSMF1	RUNX3	catalyze	->	1
PSTPIP1	PTPN12	predicted	-	0.77
PSTPIP1	PTPN18	predicted	-	0.77
PSTPIP1	PTPN22	predicted	-	0.77
PSTPIP1	PYCARD	predicted	-	0.64
PSTPIP1	TNF	predicted	-	0.54
PSTPIP1	TNFSF10	predicted	-	0.54
PSTPIP1	TNFSF14	predicted	-	0.54
PSTPIP1	TNFSF15	predicted	-	0.54
PSTPIP1	WAS	predicted	-	0.99
PSTPIP1	WASL	predicted	-	0.99
PSTPIP1	WIPF1	predicted	-	0.64
PSTPIP1	ZNF580	predicted	-	0.64
PTBP1	SMNDC1	complex; input	-	1
PTBP1	SNRNP40	complex; input	-	1
PTCD3	TSC1	predicted	-	0.56
PTCD3	TUFM	complex; input	-	1
PTCD3	ZFC3H1	predicted	-	0.58
PTEN	RPL23	predicted	-	0.64
PTEN	S100A8	predicted	-	0.64
PTEN	S100A9	predicted	-	0.64
PTGES3	TRAP1	predicted	-	0.97
PTK2	PTPRC	predicted	-	0.92
PTK2B	SIRPA	complex; input	-	1
PTPN11	SIRPA	complex; input	-	1
PTPN6	PTPRC	predicted	-	0.92
PTPN6	SIRPA	complex; input	-	1
PTPN7	PTPRC	predicted	-	0.92
PTPRC	PTPRCAP	predicted	-	0.58
PTPRC	PTPRO	predicted	-	0.92
PTPRC	REST	expression regulated by	<-	1
PTPRC	SEMA4D	complex; input	-	1
PTPRC	SKAP1	predicted	-	0.98
PTPRC	SP110	predicted	-	0.59
PTPRC	SPRY1	activated by	<-	1
PTPRC	SPRY2	activated by	<-	1
PTPRC	SPRY4	activated by	<-	1
PTPRC	SRF	expression regulated by	<-	1
PTPRC	SYK	predicted	-	0.92
PTPRC	TCF12	expression regulated by	<-	1
PTPRC	TEC	predicted	-	0.98
PTPRC	TEK	predicted	-	0.98
PTPRC	TGFBR2	predicted	-	0.92
PTPRC	TNFAIP8	predicted	-	0.59
PTPRC	TNK2	predicted	-	0.98
PTPRC	TRAC	catalyze; inhibite	-	1
PTPRC	TRAF3IP3	predicted	-	0.59
PTPRC	TRAV19	catalyze; inhibite	-	1
PTPRC	TRAV29DV5	catalyze; inhibite	-	1
PTPRC	TRAV3	activate	->	1
PTPRC	TRAV8-4	catalyze; inhibite	-	1
PTPRC	TRB	activate	->	1
PTPRC	TRBC1	catalyze; inhibite	-	1
PTPRC	TRBV12-3	catalyze; inhibite	-	1
PTPRC	TRBV7-9	catalyze; inhibite	-	1
PTPRC	TRIM22	predicted	-	0.98
PTPRC	UHRF2	predicted	-	0.64
PTPRC	VAV1	predicted	-	0.92
PTPRC	WAS	predicted	-	0.98
PTPRC	WIPF1	predicted	-	0.59
PTPRC	ZAP70	predicted	-	0.92
PTPRJ	SFRP4	predicted	-	0.64
PTPRJ	SRC	activate	->	1
PTPRJ	TEC	predicted	-	0.98
PTPRJ	TEK	predicted	-	0.98
PTPRJ	TIE1	predicted	-	0.98
PTPRJ	TNK2	predicted	-	0.98
PTPRJ	TRAC	catalyze; inhibite	-	1
PTPRJ	TRAV19	catalyze; inhibite	-	1
PTPRJ	TRAV29DV5	catalyze; inhibite	-	1
PTPRJ	TRAV8-4	catalyze; inhibite	-	1
PTPRJ	TRBC1	catalyze; inhibite	-	1
PTPRJ	TRBV12-3	catalyze; inhibite	-	1
PTPRJ	TRBV7-9	catalyze; inhibite	-	1
PTPRJ	VEGFA	activate; activated by	<->	1
PUF60	SMNDC1	complex	-	1
PUF60	SNRNP40	complex; input	-	1
PWP1	RPL15	predicted	-	0.73
PWP1	XPO1	predicted	-	0.97
PWP2	UTP15	activated by; complex; input	<-	1
PWP2	WDR3	complex; predicted	-	1
PWP2	WDR75	activated by; complex; input	<-	1
PYCARD	RALB	predicted	-	0.64
PYGO1	SMARCAL1	complex; input	-	1
PYGO2	SMARCAL1	complex; input	-	1
PYHIN1	RALB	predicted	-	0.54
PYHIN1	RUNX2	predicted	-	0.54
QRICH1	TOX4	predicted	-	0.64
RAB10	RAB8B	predicted	-	0.97
RAB11B	STX5	predicted	-	0.5
RAB13	RAB8B	predicted	-	0.99
RAB1A	STX5	complex; input	-	1
RAB1B	RAB8B	predicted	-	1
RAB1B	STX5	complex; input	-	1
RAB1C	RAB8B	predicted	-	0.97
RAB33B	STX5	activate	->	1
RAB35	RAB8B	predicted	-	0.97
RAB5A	RAB8B	predicted	-	0.98
RAB5C	RAB8B	predicted	-	0.98
RAB7A	RAB8B	predicted	-	0.98
RAB8A	RAB8B	predicted	-	1
RAB8B	RABIF	predicted	-	0.78
RAB8B	RAP1A	predicted	-	0.98
RAB8B	RPH3A	predicted	-	0.98
RAB8B	TBC1D17	complex; input	-	1
RABAC1	REEP5	predicted	-	0.78
RAC1	RALB	PPrel: activated by	<-	1
RAC1	S100A8	predicted	-	0.64
RAC1	S100A9	predicted	-	0.64
RAC2	RALB	PPrel: activated by	<-	1
RAC2	S100A8	complex; input; reaction	-	1
RAC2	S100A9	complex; input; reaction	-	1
RAC3	RALB	PPrel: activated by	<-	1
RAD1	SMARCAL1	complex; input	-	1
RAD17	SMARCAL1	complex; input	-	1
RAD17	TRAP1	predicted	-	0.6
RAD21	RUNX3	expression regulates	->	1
RAD21	S100A9	expression regulates	->	1
RAD21	SMNDC1	expression regulates	->	1
RAD9A	SMARCAL1	complex; input	-	1
RAE1	SARNP	activate; input	->	1
RAI1	TESC	predicted	-	0.64
RALB	RALBP1	PPrel: activation	->	1
RALB	RALGDS	PPrel: activated by; catalyzed by	<-	1
RALB	RGL1	PPrel: activated by	<-	1
RALB	RGL2	PPrel: activated by; catalyzed by	<-	1
RALB	RHOA	PPrel: activation	->	1
RALB	SRC	activate	->	1
RALB	USP33	predicted	-	0.64
RALY	SNRNP40	predicted	-	0.64
RANBP2	SARNP	activate; input	->	1
RARA	RPL23	predicted	-	0.54
RARA	S100A8	expression regulates	->	1
RARA	S100A9	expression regulates	->	1
RARB	S100A8	expression regulates	->	1
RARB	S100A9	expression regulates	->	1
RARG	S100A8	expression regulates	->	1
RARG	S100A9	expression regulates	->	1
RASAL3	RRAS	PPrel: activation	->	1
RASAL3	RRAS2	PPrel: activation	->	1
RB1	RUNX2	complex; inhibited by; input; reaction	|-	1
RBBP7	ZGPAT	predicted	-	0.64
RBL2	RUNX2	predicted	-	0.54
RBM14	RUNX2	complex; input	-	1
RBM14	S100A9	predicted	-	0.64
RBM17	SMNDC1	complex	-	1
RBM17	SNRNP40	complex; input	-	1
RBM19	TRAP1	predicted	-	0.66
RBM22	SMNDC1	complex; input	-	1
RBM22	SNRNP40	complex; input	-	1
RBM28	UTP15	activate	->	1
RBM28	WDR3	activate	->	1
RBM28	WDR75	activate	->	1
RBM5	SMNDC1	complex; input	-	1
RBM5	SNRNP40	complex; input	-	1
RBM8A	RPL19	complex; input	-	1
RBM8A	RPL23	complex; input	-	1
RBM8A	SARNP	complex; input	-	1
RBM8A	SMNDC1	complex; input	-	1
RBM8A	SNRNP40	complex; input	-	1
RBMX	SMNDC1	complex; input	-	1
RBMX	SNRNP40	complex; input	-	1
RBPJ	RUNX3	GErel: expression; complex; input	->	1
RBPJL	RUNX3	GErel: expression	->	1
RBX1	RUNX2	complex; input	-	1
RCL1	UTP15	activated by; complex; input	<-	1
RCL1	WDR3	complex	-	1
RCL1	WDR75	activated by; complex; input	<-	1
RCOR1	REST	complex	-	1
RCOR1	SFMBT1	predicted	-	0.64
RCOR1	SMARCA4	predicted	-	0.64
RCOR1	SMARCC2	predicted	-	0.64
RCOR1	SMARCE1	predicted	-	0.64
RCOR1	SNAI1	predicted	-	0.64
RCOR1	TAL1	predicted	-	0.99
RCOR1	THAP11	predicted	-	0.64
RCOR1	ZNF217	predicted	-	0.64
REEP5	REEP6	predicted	-	0.77
REEP5	SEC62	predicted	-	0.59
REEP5	ZFYVE27	predicted	-	0.77
RELA	RPL23	predicted	-	0.64
RELA	S100A12	activated by	<-	1
RELA	S100A6	expression regulates	->	1
REST	TESC	expression regulates	->	1
RFC2	SMARCAL1	complex; input	-	1
RFC3	SMARCAL1	complex; input	-	1
RFC4	SMARCAL1	complex; input	-	1
RFC5	SMARCAL1	complex; input	-	1
RICTOR	TRAP1	predicted	-	0.66
RNF220	UBC	predicted	-	0.54
RNF220	UBE2E1	predicted	-	0.99
RNF220	UBE2E3	predicted	-	0.77
RNPC3	SNRNP40	complex; input	-	1
RNPS1	RPL19	complex; input	-	1
RNPS1	RPL23	complex; input	-	1
RNPS1	SARNP	complex; input	-	1
RNPS1	SMNDC1	complex; input	-	1
RNPS1	SNRNP40	complex; input	-	1
RPA1	SMARCAL1	complex; input	-	1
RPA2	SMARCAL1	complex; input	-	1
RPF1	RPL7L1	predicted	-	0.66
RPL10	RPL19	catalyze; catalyzed by; complex; input	<->	1
RPL10	RPL23	catalyze; catalyzed by; complex; input	<->	1
RPL10A	RPL19	catalyze; catalyzed by; complex; input	<->	1
RPL10A	RPL23	catalyze; catalyzed by; complex; input	<->	1
RPL10L	RPL23	predicted	-	0.64
RPL11	RPL19	catalyze; catalyzed by; complex; input	<->	1
RPL11	RPL23	catalyze; catalyzed by; complex; input	<->	1
RPL12	RPL19	catalyze; catalyzed by; complex; input	<->	1
RPL12	RPL23	catalyze; catalyzed by; complex; input	<->	1
RPL13	RPL19	catalyze; catalyzed by; complex; input	<->	1
RPL13	RPL23	catalyze; catalyzed by; complex; input	<->	1
RPL13A	RPL19	catalyze; catalyzed by; complex; input	<->	1
RPL13A	RPL23	catalyze; catalyzed by; complex; input	<->	1
RPL14	RPL19	catalyze; catalyzed by; complex; input	<->	1
RPL14	RPL23	catalyze; catalyzed by; complex; input	<->	1
RPL15	RPL19	catalyze; catalyzed by; complex; input	<->	1
RPL15	RPL23	catalyze; catalyzed by; complex; input	<->	1
RPL17	RPL19	catalyze; catalyzed by; complex; input	<->	1
RPL17	RPL23	catalyze; catalyzed by; complex; input	<->	1
RPL18	RPL19	catalyze; catalyzed by; complex; input	<->	1
RPL18	RPL23	catalyze; catalyzed by; complex; input	<->	1
RPL18A	RPL19	catalyze; catalyzed by; complex; input	<->	1
RPL18A	RPL23	catalyze; catalyzed by; complex; input	<->	1
RPL19	RPL21	catalyze; catalyzed by; complex; input	<->	1
RPL19	RPL22	catalyze; catalyzed by; complex; input	<->	1
RPL19	RPL23	catalyze; catalyzed by; complex; input	<->	1
RPL19	RPL23A	catalyze; catalyzed by; complex; input	<->	1
RPL19	RPL24	catalyze; catalyzed by; complex; input	<->	1
RPL19	RPL26	catalyze; catalyzed by; complex; input	<->	1
RPL19	RPL27	catalyze; catalyzed by; complex; input	<->	1
RPL19	RPL27A	catalyze; catalyzed by; complex; input	<->	1
RPL19	RPL28	catalyze; catalyzed by; complex; input	<->	1
RPL19	RPL29	catalyze; catalyzed by; complex; input	<->	1
RPL19	RPL3	catalyze; catalyzed by; complex; input	<->	1
RPL19	RPL30	catalyze; catalyzed by; complex; input	<->	1
RPL19	RPL31	catalyze; catalyzed by; complex; input	<->	1
RPL19	RPL32	catalyze; catalyzed by; complex; input	<->	1
RPL19	RPL34	catalyze; catalyzed by; complex; input	<->	1
RPL19	RPL35	catalyze; catalyzed by; complex; input	<->	1
RPL19	RPL35A	catalyze; catalyzed by; complex; input	<->	1
RPL19	RPL36	catalyze; catalyzed by; complex; input	<->	1
RPL19	RPL36A	catalyze; catalyzed by; complex; input	<->	1
RPL19	RPL37	catalyze; catalyzed by; complex; input	<->	1
RPL19	RPL37A	catalyze; catalyzed by; complex; input	<->	1
RPL19	RPL38	catalyze; catalyzed by; complex; input	<->	1
RPL19	RPL39	catalyze; catalyzed by; complex; input	<->	1
RPL19	RPL4	catalyze; catalyzed by; complex; input	<->	1
RPL19	RPL41	catalyze; catalyzed by; complex; input	<->	1
RPL19	RPL5	catalyze; catalyzed by; complex; input	<->	1
RPL19	RPL6	catalyze; catalyzed by; complex; input	<->	1
RPL19	RPL7	catalyze; catalyzed by; complex; input; predicted	<->	1
RPL19	RPL7A	catalyze; catalyzed by; complex; input	<->	1
RPL19	RPL8	catalyze; catalyzed by; complex; input	<->	1
RPL19	RPL9	catalyze; catalyzed by; complex; input; predicted	<->	1
RPL19	RPLP0	catalyze; catalyzed by; complex; input	<->	1
RPL19	RPLP1	catalyze; catalyzed by; complex; input	<->	1
RPL19	RPLP2	catalyze; catalyzed by; complex; input	<->	1
RPL19	RPN1	complex; input	-	1
RPL19	RPN2	complex; input	-	1
RPL19	RPS10	catalyze; catalyzed by; complex; input	<->	1
RPL19	RPS11	catalyze; catalyzed by; complex; input	<->	1
RPL19	RPS12	catalyze; catalyzed by; complex; input	<->	1
RPL19	RPS13	catalyze; catalyzed by; complex; input	<->	1
RPL19	RPS14	catalyze; catalyzed by; complex; input	<->	1
RPL19	RPS15	catalyze; catalyzed by; complex; input	<->	1
RPL19	RPS15A	catalyze; catalyzed by; complex; input	<->	1
RPL19	RPS16	catalyze; catalyzed by; complex; input	<->	1
RPL19	RPS17	catalyze; catalyzed by; complex; input	<->	1
RPL19	RPS18	catalyze; catalyzed by; complex; input	<->	1
RPL19	RPS19	catalyze; catalyzed by; complex; input	<->	1
RPL19	RPS2	catalyze; catalyzed by; complex; input	<->	1
RPL19	RPS20	catalyze; catalyzed by; complex; input	<->	1
RPL19	RPS21	catalyze; catalyzed by; complex; input	<->	1
RPL19	RPS23	catalyze; catalyzed by; complex; input	<->	1
RPL19	RPS24	catalyze; catalyzed by; complex; input	<->	1
RPL19	RPS25	catalyze; catalyzed by; complex; input	<->	1
RPL19	RPS26	catalyze; catalyzed by; complex; input	<->	1
RPL19	RPS27	catalyze; catalyzed by; complex; input	<->	1
RPL19	RPS27A	catalyze; catalyzed by; complex; input	<->	1
RPL19	RPS28	catalyze; catalyzed by; complex; input	<->	1
RPL19	RPS29	catalyze; catalyzed by; complex; input	<->	1
RPL19	RPS3	catalyze; catalyzed by; complex; input	<->	1
RPL19	RPS3A	catalyze; catalyzed by; complex; input	<->	1
RPL19	RPS4X	catalyze; catalyzed by; complex; input	<->	1
RPL19	RPS4Y1	catalyze; catalyzed by; complex; input	<->	1
RPL19	RPS5	catalyze; catalyzed by; complex; input	<->	1
RPL19	RPS6	catalyze; catalyzed by; complex; input	<->	1
RPL19	RPS7	catalyze; catalyzed by; complex; input	<->	1
RPL19	RPS8	catalyze; catalyzed by; complex; input	<->	1
RPL19	RPS9	catalyze; catalyzed by; complex; input	<->	1
RPL19	RPSA	catalyze; catalyzed by; complex; input	<->	1
RPL19	SEC11A	catalyzed by	<-	1
RPL19	SEC11C	catalyzed by	<-	1
RPL19	SEC61B	complex; input	-	1
RPL19	SEC61G	complex; input	-	1
RPL19	SECISBP2	complex; input	-	1
RPL19	SMG1	complex; input	-	1
RPL19	SMG5	complex; input	-	1
RPL19	SMG6	complex; input	-	1
RPL19	SMG7	complex; input	-	1
RPL19	SMG8	complex; input	-	1
RPL19	SMG9	complex; input	-	1
RPL19	SPCS1	catalyzed by	<-	1
RPL19	SPCS2	catalyzed by	<-	1
RPL19	SPCS3	catalyzed by	<-	1
RPL19	SRP14	complex; input	-	1
RPL19	SRP19	complex; input	-	1
RPL19	SRP54	complex; input	-	1
RPL19	SRP68	complex; input	-	1
RPL19	SRP72	complex; input	-	1
RPL19	SRP9	complex; input	-	1
RPL19	SRPRA	complex; input	-	1
RPL19	SRPRB	complex; input	-	1
RPL19	SSR1	complex; input	-	1
RPL19	SSR2	complex; input	-	1
RPL19	SSR3	complex; input	-	1
RPL19	SSR4	complex; input	-	1
RPL19	TRAM1	complex; input	-	1
RPL19	UBA52	catalyze; catalyzed by; complex; input	<->	1
RPL19	UPF1	complex; input	-	1
RPL19	UPF2	complex; input	-	1
RPL19	UPF3A	complex; input	-	1
RPL19	UPF3B	complex; input	-	1
RPL21	RPL23	catalyze; catalyzed by; complex; input	<->	1
RPL22	RPL23	catalyze; catalyzed by; complex; input	<->	1
RPL23	RPL23A	catalyze; catalyzed by; complex; input	<->	1
RPL23	RPL24	catalyze; catalyzed by; complex; input	<->	1
RPL23	RPL26	catalyze; catalyzed by; complex; input	<->	1
RPL23	RPL27	catalyze; catalyzed by; complex; input	<->	1
RPL23	RPL27A	catalyze; catalyzed by; complex; input	<->	1
RPL23	RPL28	catalyze; catalyzed by; complex; input	<->	1
RPL23	RPL29	catalyze; catalyzed by; complex; input	<->	1
RPL23	RPL3	catalyze; catalyzed by; complex; input	<->	1
RPL23	RPL30	catalyze; catalyzed by; complex; input	<->	1
RPL23	RPL31	catalyze; catalyzed by; complex; input	<->	1
