ONTOLOGY	ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
BP	GO:0006140	regulation of nucleotide metabolic process	7/345	57/6032	0.0424617993726816	0.0424617993726816	0.181979140168635	PPARGC1A/HDAC4/P2RX7/TSPO/MLXIPL/PINK1/PSEN1	7
BP	GO:1902893	regulation of miRNA transcription	7/345	57/6032	0.0424617993726816	0.0424617993726816	0.181979140168635	FOS/KLF4/PPARG/JUN/SPI1/FOSL1/ATOH8	7
BP	GO:0051046	regulation of secretion	26/345	320/6032	0.042535030900942	0.042535030900942	0.18203803434529	TCF7L2/TSG101/TLR2/PTAFR/P2RY2/TLR4/PPARG/SPI1/P2RX7/S100A10/TSPO/IRS2/ITGAM/ABCC8/ANXA1/CD33/PRAM1/IL4R/RAB27A/SSTR4/NPSR1/MICAL1/CCKAR/SCT/PINK1/RAB3D	26
BP	GO:0034599	cellular response to oxidative stress	14/345	148/6032	0.0428769370218405	0.0428769370218405	0.18324501017714	PRKCD/FOS/MAPK7/TLR4/PPARGC1A/JUN/RIPK3/KLF2/ANXA1/NFE2L1/PRDX3/TNFAIP3/PINK1/MCL1	14
BP	GO:0048568	embryonic organ development	24/345	291/6032	0.0433203055811738	0.0433203055811738	0.184881638881997	SATB2/HOXA7/HOXB7/PBX3/HOXB3/HOXA2/HOXA4/HOXA5/HOXB4/HOXB6/HOXA3/HOXB5/HOXB8/CEBPB/TFEB/MBD2/HOXB2/HOXA1/HOXB9/SCT/TAF10/HOXA9/HLX/PSEN1	24
BP	GO:0008360	regulation of cell shape	9/345	82/6032	0.0434355241003317	0.0434355241003317	0.185049366830162	ITGA7/CCL24/ANXA1/CDC42SE1/CRK/RAC1/CDC42EP3/PLXNB2/ARAP1	9
BP	GO:0006082	organic acid metabolic process	16/345	176/6032	0.043480553840159	0.043480553840159	0.185049366830162	PCBD1/MGST2/TLR2/BCKDK/PRKAR2B/PYCARD/PPARGC1A/HDAC4/PPARG/P2RX7/IRS2/ANXA1/MLXIPL/FADS1/PSEN1/CASP1	16
BP	GO:0043393	regulation of protein binding	11/345	108/6032	0.0437172156942936	0.0437172156942936	0.185798166700748	TCF7L2/PRKCD/SMARCD3/RALB/HDAC4/ADRB2/CRK/BAX/PSEN1/IDE/CDKN1A	11
BP	GO:0030879	mammary gland development	10/345	95/6032	0.0439148978692731	0.0439148978692731	0.186379455589426	HOXA5/CEBPB/IRS2/ELF3/VDR/ZBTB7B/ZNF703/HOXB9/HOXA9/BAX	10
BP	GO:0014888	striated muscle adaptation	4/345	24/6032	0.0450911159958905	0.0450911159958905	0.189729237618047	HDAC4/PPARG/CAMTA2/CFLAR	4
BP	GO:0034405	response to fluid shear stress	4/345	24/6032	0.0450911159958905	0.0450911159958905	0.189729237618047	MAPK7/KLF4/P2RX7/KLF2	4
BP	GO:0043457	regulation of cellular respiration	4/345	24/6032	0.0450911159958905	0.0450911159958905	0.189729237618047	PPARGC1A/MLXIPL/PINK1/IDE	4
BP	GO:0048066	developmental pigmentation	4/345	24/6032	0.0450911159958905	0.0450911159958905	0.189729237618047	MITF/RAB27A/BAX/GPR143	4
BP	GO:1900026	positive regulation of substrate adhesion-dependent cell spreading	4/345	24/6032	0.0450911159958905	0.0450911159958905	0.189729237618047	S100A10/CRK/RAC1/ILK	4
BP	GO:1903409	reactive oxygen species biosynthetic process	4/345	24/6032	0.0450911159958905	0.0450911159958905	0.189729237618047	TLR4/RAB27A/CFLAR/PLCG2	4
BP	GO:0031532	actin cytoskeleton reorganization	8/345	70/6032	0.045138197707823	0.045138197707823	0.189729237618047	PLEK/ANXA1/ARHGDIA/TEK/ANTXR1/ARAP1/BAIAP2L1/MINK1	8
BP	GO:0060326	cell chemotaxis	16/345	177/6032	0.045410356556795	0.045410356556795	0.190215089137492	AZU1/PRKCD/NOD2/C3AR1/CCL24/SPI1/CXCR4/IL17RA/ANXA1/CRK/GPSM3/RAC1/CCL26/HOXB9/C5AR1/DUSP1	16
BP	GO:0045185	maintenance of protein location	6/345	46/6032	0.0454402712939564	0.0454402712939564	0.190215089137492	CD4/TSPO/NFKBIA/TAF8/YWHAB/PINK1	6
BP	GO:1901224	positive regulation of NIK/NF-kappaB signaling	6/345	46/6032	0.0454402712939564	0.0454402712939564	0.190215089137492	TLR2/NOD2/TLR4/IRAK1/ILK/NLRP12	6
BP	GO:0061614	miRNA transcription	7/345	58/6032	0.0460256635030693	0.0460256635030693	0.192402363824306	FOS/KLF4/PPARG/JUN/SPI1/FOSL1/ATOH8	7
BP	GO:0045055	regulated exocytosis	11/345	109/6032	0.0462499259474147	0.0462499259474147	0.192673290059188	PTAFR/PLEK/SPI1/P2RX7/ITGAM/PRAM1/IL4R/RAB27A/MICAL1/PSEN1/RAB3D	11
BP	GO:0050817	coagulation	11/345	109/6032	0.0462499259474147	0.0462499259474147	0.192673290059188	PRKCD/USF1/TLR4/F3/PLEK/PTPN6/RAB27A/PLCG2/ILK/PSEN1/TYRO3	11
BP	GO:0043434	response to peptide hormone	21/345	249/6032	0.0462793686906873	0.0462793686906873	0.192673290059188	PRKCD/FOS/TLR2/CCND3/USF1/PPARG/SH2B2/EREG/IRS2/ABCC8/ANXA1/CRK/TYK2/IGF1R/ZBTB7B/CFLAR/TSHR/BAIAP2L1/PTPN2/SORT1/IDE	21
BP	GO:0015908	fatty acid transport	5/345	35/6032	0.0469965746525515	0.0469965746525515	0.194863846120336	PPARG/P2RX7/IRS2/ANXA1/SSTR4	5
BP	GO:0042130	negative regulation of T cell proliferation	5/345	35/6032	0.0469965746525515	0.0469965746525515	0.194863846120336	PTPN6/CEBPB/LILRB2/ZBTB7B/NDFIP1	5
BP	GO:0045778	positive regulation of ossification	5/345	35/6032	0.0469965746525515	0.0469965746525515	0.194863846120336	ZBTB16/P2RX7/ADRB2/RXRA/VDR	5
BP	GO:0010038	response to metal ion	14/345	150/6032	0.0471421589471953	0.0471421589471953	0.19517252803487	FOS/NCSTN/JUN/P2RX7/NDRG1/TSPO/ABCC8/SMPD1/MT1H/PLCG2/ADCY7/IQGAP1/TXNIP/FOSB	14
BP	GO:0045596	negative regulation of cell differentiation	33/345	429/6032	0.047198585211047	0.047198585211047	0.19517252803487	JDP2/HOXA7/HOXA2/ZBTB16/HOXA5/TLR4/SRA1/HDAC4/JAG1/IRX3/PPARG/HOXB8/GPS2/EREG/TSPO/ABCC8/ANXA1/TRIB1/NFKBIA/BCL6/IL4R/NOCT/CDKN2B/ZBTB7B/PTPN2/HOXA9/HLX/MEIS1/PSEN1/ZFP36/SORT1/TOB1/H4C4	33
BP	GO:0022411	cellular component disassembly	15/345	164/6032	0.0474169580282461	0.0474169580282461	0.195810919792757	FRAT1/TSG101/SMARCD3/PLEK/ADRB2/TSPO/ITGAM/ABCC8/IGF1R/ELANE/MICAL1/CHMP1A/FLII/BAX/PINK1	15
BP	GO:0031667	response to nutrient levels	19/345	221/6032	0.0479268556907681	0.0479268556907681	0.19764983613713	FOS/USF1/NOD2/RALB/PPARGC1A/PPARG/ADRB2/TSPO/TFEB/MBD2/RXRA/IGF1R/CDKN2B/FADS1/VDR/SCT/BAX/ZFP36/CDKN1A	19
BP	GO:0046683	response to organophosphorus	8/345	71/6032	0.0484540750844799	0.0484540750844799	0.199555140993955	FOS/PTAFR/P2RY2/P2RX7/PER1/FOSL1/FOSB/P2RX3	8
CC	GO:0030667	secretory granule membrane	27/347	109/6054	4.12535399583975e-11	4.12535399583975e-11	1.30708584499765e-08	AZU1/TLR2/RAP2C/NCSTN/CD53/APLP2/PTAFR/RAB4B/C3AR1/VAPA/ADGRE5/RAB24/IGF2R/TYROBP/LILRB2/ITGAM/CD33/RAB27A/RAC1/SIRPB1/C5AR1/BST2/ITGAX/IQGAP1/PSEN1/RAB3D/RAB18	27
CC	GO:0030141	secretory granule	37/347	243/6054	2.83509604608578e-08	2.83509604608578e-08	4.49138899932536e-06	AZU1/PRKCD/TLR2/RAP2C/NCSTN/CD53/APLP2/PTAFR/PYCARD/RAB4B/C3AR1/CLU/VAPA/ADGRE5/PTPN6/RAB24/IGF2R/TYROBP/LILRB2/ITGAM/S100A11/CD33/OSTF1/RAB27A/RAC1/CREG1/SMPD1/SIRPB1/ELANE/C5AR1/BST2/ITGAX/IQGAP1/PSEN1/RAB3D/RAB18/CTSH	37
CC	GO:0012506	vesicle membrane	51/347	415/6054	9.54089182075673e-08	9.54089182075673e-08	8.87615384275519e-06	AZU1/SPG21/TSG101/TLR2/RAP2C/NCSTN/CD53/APLP2/CLTCL1/PTAFR/RAB4B/TLR4/CD4/C3AR1/VAPA/FCGR1A/VPS25/ADGRE5/NDRG1/RAB24/ADRB2/IRAK1/IGF2R/EREG/TYROBP/LILRB2/IFNGR2/ITGAM/ABCC8/ANXA1/CD33/RAB27A/ANXA4/RAC1/SIRPB1/ANTXR1/C5AR1/CHMP1A/BST2/INPP4A/TLR8/SORCS2/ITGAX/IQGAP1/PSEN1/RAB3D/RAB18/RAB43/SORT1/GPR143/NDFIP1	51
CC	GO:0030659	cytoplasmic vesicle membrane	50/347	405/6054	1.12057756154384e-07	1.12057756154384e-07	8.87615384275519e-06	AZU1/SPG21/TSG101/TLR2/RAP2C/NCSTN/CD53/APLP2/CLTCL1/PTAFR/RAB4B/TLR4/CD4/C3AR1/VAPA/FCGR1A/VPS25/ADGRE5/NDRG1/RAB24/ADRB2/IRAK1/IGF2R/EREG/TYROBP/LILRB2/IFNGR2/ITGAM/ABCC8/ANXA1/CD33/RAB27A/RAC1/SIRPB1/ANTXR1/C5AR1/CHMP1A/BST2/INPP4A/TLR8/SORCS2/ITGAX/IQGAP1/PSEN1/RAB3D/RAB18/RAB43/SORT1/GPR143/NDFIP1	50
CC	GO:0005766	primary lysosome	11/347	30/6054	3.82180764146725e-07	3.82180764146725e-07	2.01818263172218e-05	AZU1/PRKCD/NCSTN/PYCARD/C3AR1/VAPA/CREG1/ELANE/BST2/PSEN1/RAB3D	11
CC	GO:0042582	azurophil granule	11/347	30/6054	3.82180764146725e-07	3.82180764146725e-07	2.01818263172218e-05	AZU1/PRKCD/NCSTN/PYCARD/C3AR1/VAPA/CREG1/ELANE/BST2/PSEN1/RAB3D	11
CC	GO:0099503	secretory vesicle	38/347	296/6054	1.6691597121347e-06	1.6691597121347e-06	7.55514396018865e-05	AZU1/PRKCD/TLR2/RAP2C/NCSTN/CD53/APLP2/PTAFR/PYCARD/RAB4B/C3AR1/CLU/VAPA/ADGRE5/PTPN6/RAB24/IGF2R/TYROBP/LILRB2/ITGAM/ABCC8/S100A11/CD33/OSTF1/RAB27A/RAC1/CREG1/SMPD1/SIRPB1/ELANE/C5AR1/BST2/ITGAX/IQGAP1/PSEN1/RAB3D/RAB18/CTSH	38
CC	GO:0000323	lytic vacuole	25/347	161/6054	3.9206236168328e-06	3.9206236168328e-06	0.000138024293411307	GNB2/AZU1/PRKCD/NCSTN/PYCARD/C3AR1/VAPA/ADRB2/CXCR4/VLDLR/TFEB/RAB27A/CREG1/SMPD1/ELANE/TNFAIP3/CHMP1A/BST2/TLR8/PSEN1/RAB3D/GLMP/CTSH/SORT1/GPR143	25
CC	GO:0005764	lysosome	25/347	161/6054	3.9206236168328e-06	3.9206236168328e-06	0.000138024293411307	GNB2/AZU1/PRKCD/NCSTN/PYCARD/C3AR1/VAPA/ADRB2/CXCR4/VLDLR/TFEB/RAB27A/CREG1/SMPD1/ELANE/TNFAIP3/CHMP1A/BST2/TLR8/PSEN1/RAB3D/GLMP/CTSH/SORT1/GPR143	25
CC	GO:0005773	vacuole	27/347	187/6054	6.61159978650141e-06	6.61159978650141e-06	0.000209483319551255	GNB2/AZU1/PRKCD/NCSTN/PYCARD/C3AR1/VAPA/RAB24/ADRB2/CXCR4/VLDLR/YWHAB/TFEB/RAB27A/CREG1/SMPD1/ELANE/TNFAIP3/CHMP1A/BST2/TLR8/PSEN1/RAB3D/GLMP/CTSH/SORT1/GPR143	27
CC	GO:0035577	azurophil granule membrane	7/347	15/6054	8.25604712931633e-06	8.25604712931633e-06	0.000237805759418585	AZU1/NCSTN/C3AR1/VAPA/BST2/PSEN1/RAB3D	7
CC	GO:0005774	vacuolar membrane	16/347	89/6054	3.63096481714489e-05	3.63096481714489e-05	0.000958702114000536	GNB2/AZU1/NCSTN/C3AR1/VAPA/VLDLR/YWHAB/TFEB/CHMP1A/BST2/TLR8/PSEN1/RAB3D/GLMP/SORT1/GPR143	16
CC	GO:0005765	lysosomal membrane	15/347	82/6054	5.15426786503458e-05	5.15426786503458e-05	0.00116649220103414	GNB2/AZU1/NCSTN/C3AR1/VAPA/VLDLR/TFEB/CHMP1A/BST2/TLR8/PSEN1/RAB3D/GLMP/SORT1/GPR143	15
CC	GO:0098852	lytic vacuole membrane	15/347	82/6054	5.15426786503458e-05	5.15426786503458e-05	0.00116649220103414	GNB2/AZU1/NCSTN/C3AR1/VAPA/VLDLR/TFEB/CHMP1A/BST2/TLR8/PSEN1/RAB3D/GLMP/SORT1/GPR143	15
CC	GO:0070820	tertiary granule	10/347	48/6054	0.000310434843300688	0.000310434843300688	0.0065572552865619	RAP2C/CD53/PTAFR/PTPN6/LILRB2/ITGAM/CD33/RAC1/ITGAX/CTSH	10
CC	GO:0070821	tertiary granule membrane	7/347	25/6054	0.000374140531895212	0.000374140531895212	0.00740896711187228	RAP2C/CD53/PTAFR/LILRB2/ITGAM/CD33/ITGAX	7
CC	GO:0010008	endosome membrane	22/347	179/6054	0.000521077751053027	0.000521077751053027	0.00971172774408428	SPG21/TSG101/RAP2C/NCSTN/TLR4/FCGR1A/VPS25/NDRG1/ADRB2/IRAK1/IGF2R/ANXA1/RAB27A/RAC1/ANTXR1/CHMP1A/INPP4A/TLR8/SORCS2/PSEN1/SORT1/NDFIP1	22
CC	GO:0035578	azurophil granule lumen	5/347	16/6054	0.00155190583492423	0.00155190583492423	0.027317172883754	AZU1/PRKCD/PYCARD/CREG1/ELANE	5
CC	GO:0005667	transcription regulator complex	42/347	467/6054	0.00198941096536064	0.00198941096536064	0.0331752188683408	HOXA10/GFI1/SATB2/JDP2/TCF7L2/PBX3/ZBTB16/FOS/FOSL2/USF1/KLF4/NFIL3/SRA1/HDAC4/BATF2/PPARG/JUN/SPI1/GPS2/CEBPB/S100A10/SIX5/MED20/AKIRIN2/MXD1/NR6A1/TAF8/MBD2/TBL1X/CREG1/RXRA/MED27/MLXIPL/ELANE/FOSL1/VDR/HOXB9/TAF10/HOXA9/MEIS1/MXD3/GTF2E2	42
CC	GO:0030136	clathrin-coated vesicle	10/347	61/6054	0.00220212259529778	0.00220212259529778	0.0348862579570859	SPG21/CLTCL1/CD4/FCGR1A/ADRB2/IGF2R/EREG/RAB27A/RGS19/SORT1	10
CC	GO:0034774	secretory granule lumen	11/347	73/6054	0.00269792096514854	0.00269792096514854	0.0401757557734337	AZU1/PRKCD/PYCARD/CLU/PTPN6/S100A11/OSTF1/RAB27A/CREG1/ELANE/CTSH	11
CC	GO:0005768	endosome	34/347	363/6054	0.00278961227795603	0.00278961227795603	0.0401757557734337	SPG21/PRKCD/TSG101/RAP2C/NCSTN/CLTCL1/RAB4B/TLR4/CD4/FCGR1A/VPS25/NDRG1/RAB24/ADRB2/CXCR4/IRAK1/IGF2R/ANXA1/RAB27A/RAC1/SMPD1/ANTXR1/PRDX3/CHMP1A/BST2/INPP4A/TLR8/SORCS2/WASF2/PSEN1/RAB3D/CTSH/SORT1/NDFIP1	34
CC	GO:0060205	cytoplasmic vesicle lumen	11/347	75/6054	0.00335218902694482	0.00335218902694482	0.046178896892924	AZU1/PRKCD/PYCARD/CLU/PTPN6/S100A11/OSTF1/RAB27A/CREG1/ELANE/CTSH	11
CC	GO:0031983	vesicle lumen	11/347	76/6054	0.00372398937468408	0.00372398937468408	0.0491631930605223	AZU1/PRKCD/PYCARD/CLU/PTPN6/S100A11/OSTF1/RAB27A/CREG1/ELANE/CTSH	11
CC	GO:0031967	organelle envelope	26/347	265/6054	0.0047029944005935	0.0047029944005935	0.0573117941124957	AIFM3/HOXA7/BID/MGST2/RNF43/CLU/VAPA/P2RX7/S100A6/IGF2R/TSPO/UNC50/ANXA4/HTATIP2/CHMP1A/MTCH1/INPP4A/BAX/PINK1/TXNIP/PSEN1/TYRO3/SORT1/CARD19/P2RX3/MCL1	26
CC	GO:0031975	envelope	26/347	265/6054	0.0047029944005935	0.0047029944005935	0.0573117941124957	AIFM3/HOXA7/BID/MGST2/RNF43/CLU/VAPA/P2RX7/S100A6/IGF2R/TSPO/UNC50/ANXA4/HTATIP2/CHMP1A/MTCH1/INPP4A/BAX/PINK1/TXNIP/PSEN1/TYRO3/SORT1/CARD19/P2RX3/MCL1	26
CC	GO:0030140	trans-Golgi network transport vesicle	4/347	13/6054	0.00501570070385726	0.00501570070385726	0.0588587100140754	SPG21/CLTCL1/IGF2R/SORT1	4
CC	GO:0005775	vacuolar lumen	6/347	29/6054	0.00524063711477239	0.00524063711477239	0.0593019462987403	AZU1/PRKCD/PYCARD/CREG1/SMPD1/ELANE	6
CC	GO:0030135	coated vesicle	11/347	80/6054	0.00555346761715922	0.00555346761715922	0.0606749093562587	SPG21/CLTCL1/CD4/FCGR1A/ADRB2/IGF2R/EREG/CNIH4/RAB27A/RGS19/SORT1	11
CC	GO:0009986	cell surface	36/347	411/6054	0.00637569466938126	0.00637569466938126	0.0673362840520617	TLR2/ITGAE/CD53/NOD2/TLR4/CD4/F3/CLU/ITGA7/FCGR1A/ACVR1B/P2RX7/TNFRSF10B/CXCR4/IGF2R/TYROBP/LILRB2/ITGAM/ANXA1/CD33/IL4R/ANXA4/TEK/PLXNB2/SIRPB1/ELANE/ANTXR1/IL13RA1/BST2/TSHR/TLR8/ITGAX/PSEN1/TYRO3/SORT1/IDE	36
CC	GO:0005771	multivesicular body	5/347	22/6054	0.00704244230383642	0.00704244230383642	0.071978782120705	TSG101/RAB27A/CHMP1A/BST2/CTSH	5
CC	GO:0005635	nuclear envelope	17/347	156/6054	0.00764311590695613	0.00764311590695613	0.0756769042103222	HOXA7/MGST2/RNF43/VAPA/P2RX7/S100A6/IGF2R/UNC50/ANXA4/HTATIP2/CHMP1A/INPP4A/BAX/PSEN1/TYRO3/SORT1/P2RX3	17
CC	GO:0042581	specific granule	7/347	43/6054	0.0103136790655093	0.0103136790655093	0.0990244784280159	CD53/C3AR1/PTPN6/ITGAM/CD33/RAB27A/ELANE	7
CC	GO:0005769	early endosome	16/347	150/6054	0.0115776192239403	0.0115776192239403	0.105553793443436	TSG101/NCSTN/TLR4/CD4/FCGR1A/ADRB2/CXCR4/IGF2R/ANXA1/PRDX3/CHMP1A/INPP4A/SORCS2/WASF2/PSEN1/SORT1	16
CC	GO:0042383	sarcolemma	6/347	34/6054	0.0116600120664261	0.0116600120664261	0.105553793443436	STAC3/NCSTN/ABCC8/ANXA1/IGF1R/PSEN1	6
CC	GO:0045171	intercellular bridge	4/347	18/6054	0.0171068969816066	0.0171068969816066	0.1474659057584	SRA1/EAF1/UNC119/MICAL1	4
CC	GO:0045334	clathrin-coated endocytic vesicle	6/347	37/6054	0.0174548596760084	0.0174548596760084	0.1474659057584	CLTCL1/CD4/FCGR1A/ADRB2/IGF2R/EREG	6
CC	GO:0017053	transcription repressor complex	9/347	70/6054	0.0176861102919543	0.0176861102919543	0.1474659057584	GFI1/ZBTB16/HDAC4/JUN/GPS2/AKIRIN2/MXD1/TBL1X/ELANE	9
CC	GO:0005739	mitochondrion	28/347	329/6054	0.021820518047931	0.021820518047931	0.172886297568854	AIFM3/BID/PRKCD/BCKDK/NCSTN/NOD2/PYCARD/CLU/P2RX7/GPS2/TSPO/ABCC8/NACC2/MXD1/NOCT/RXRA/FADS1/PRDX3/MTCH1/BAX/PINK1/TXNIP/PSEN1/STYXL1/CARD19/IDE/MCL1/IRF3	28
CC	GO:0035580	specific granule lumen	3/347	11/6054	0.0218261771017157	0.0218261771017157	0.172886297568854	PTPN6/RAB27A/ELANE	3
CC	GO:0030665	clathrin-coated vesicle membrane	6/347	40/6054	0.0249724412428729	0.0249724412428729	0.192983435535424	CLTCL1/CD4/FCGR1A/ADRB2/IGF2R/EREG	6
MF	GO:0061134	peptidase regulator activity	11/347	50/6071	9.02606121799212e-05	9.02606121799212e-05	0.0248496166710108	APLP2/PYCARD/SPOCK1/NLRP1/TANK/PRDX3/BST2/PINK1/CASP1/CTSH/NLRP12	11
MF	GO:0048306	calcium-dependent protein binding	7/347	22/6071	0.000151473844312835	0.000151473844312835	0.0248496166710108	TSG101/S100A10/S100A6/ANXA1/S100A11/VLDLR/ANXA4	7
MF	GO:0016504	peptidase activator activity	7/347	23/6071	0.000207178168881206	0.000207178168881206	0.0248496166710108	PYCARD/NLRP1/TANK/PINK1/CASP1/CTSH/NLRP12	7
MF	GO:0044389	ubiquitin-like protein ligase binding	21/347	159/6071	0.000250333068491296	0.000250333068491296	0.0248496166710108	BID/TSG101/PRKAR2B/RALB/PPARGC1A/CLU/JUN/ACVR1B/CEBPB/CXCR4/TRIB1/LTBR/NFKBIA/PTPN22/CRK/TANK/IKBKG/PER1/PINK1/TXNIP/CDKN1A	21
MF	GO:0019900	kinase binding	43/347	439/6071	0.000281037331398337	0.000281037331398337	0.0248496166710108	ARTN/TCF7L2/PRKCD/MAP3K1/BTG1/MAPK7/CCND3/USF1/PRKAR2B/NOD2/PTAFR/CD4/ADCY4/RGS14/PLEK/PTPN6/TNIP2/CEBPB/IRAK1/SH2B2/IRS2/TRIB1/PTPN22/PRAM1/CRK/RAC1/IRF5/PER1/CDKN2B/MICAL1/PRDX3/TNFAIP3/PLCG2/PTPN2/ILK/DUSP1/ITGAX/PINK1/IQGAP1/CASP1/ZFP36/TOB1/CDKN1A	43
MF	GO:0031625	ubiquitin protein ligase binding	20/347	151/6071	0.000337479183494547	0.000337479183494547	0.0248668872048614	BID/TSG101/PRKAR2B/RALB/PPARGC1A/CLU/JUN/ACVR1B/CXCR4/TRIB1/LTBR/NFKBIA/PTPN22/CRK/TANK/IKBKG/PER1/PINK1/TXNIP/CDKN1A	20
MF	GO:0008233	peptidase activity	15/347	98/6071	0.000396414995475679	0.000396414995475679	0.0250367365563587	AZU1/RHBDL3/NCSTN/PYCARD/F3/NLRP1/TANK/ELANE/TNFAIP3/CHMP1A/CFLAR/PSEN1/CASP1/CTSH/IDE	15
MF	GO:0008656	cysteine-type endopeptidase activator activity involved in apoptotic process	5/347	14/6071	0.000772440813901462	0.000772440813901462	0.037944461033756	PYCARD/NLRP1/CASP1/CTSH/NLRP12	5
MF	GO:0016505	peptidase activator activity involved in apoptotic process	5/347	14/6071	0.000772440813901462	0.000772440813901462	0.037944461033756	PYCARD/NLRP1/CASP1/CTSH/NLRP12	5
MF	GO:0004175	endopeptidase activity	11/347	69/6071	0.00166008268149855	0.00166008268149855	0.0696448756694778	AZU1/RHBDL3/NCSTN/PYCARD/F3/ELANE/CFLAR/PSEN1/CASP1/CTSH/IDE	11
MF	GO:0019901	protein kinase binding	37/347	398/6071	0.00198532470011426	0.00198532470011426	0.0696448756694778	ARTN/TCF7L2/PRKCD/MAP3K1/MAPK7/CCND3/USF1/PRKAR2B/NOD2/PTAFR/CD4/ADCY4/RGS14/PLEK/PTPN6/TNIP2/IRAK1/SH2B2/IRS2/TRIB1/PRAM1/CRK/RAC1/IRF5/CDKN2B/MICAL1/PRDX3/PLCG2/PTPN2/ILK/DUSP1/ITGAX/PINK1/IQGAP1/ZFP36/TOB1/CDKN1A	37
MF	GO:0042803	protein homodimerization activity	30/347	303/6071	0.00204599159180808	0.00204599159180808	0.0696448756694778	JDP2/ZBTB16/TSG101/ZDHHC3/USF1/PYCARD/CD4/PLEK/VPS25/TERF2/CEBPB/S100A10/S100A6/ADRB2/IRAK1/TYROBP/LILRB2/NACC2/S100A11/CARD9/NR6A1/ZNF318/IKBKG/ZBTB7B/CHMP1A/BST2/BAX/IDE/MCL1/IRF3	30
MF	GO:0004857	enzyme inhibitor activity	16/347	126/6071	0.00204789098694774	0.00204789098694774	0.0696448756694778	PRKAR2B/APLP2/GPS2/SPOCK1/ANXA1/TRIB1/CDC42SE1/YWHAB/ANXA4/CDKN2B/PRDX3/BST2/IQGAP1/TXNIP/STYXL1/CDKN1A	16
MF	GO:0038187	pattern recognition receptor activity	5/347	18/6071	0.00273456656418942	0.00273456656418942	0.0800298260445714	TLR2/NOD2/PTAFR/TLR4/TLR8	5
MF	GO:0019904	protein domain specific binding	39/347	434/6071	0.00278611548577714	0.00278611548577714	0.0800298260445714	JDP2/TCF7L2/MPP7/ZBTB16/HOMER3/PRKAR2B/NOD2/PYCARD/HOXA3/VAPA/PPARG/PTPN6/SH2B2/IRS2/CARD9/PTPN22/YWHAB/CRK/MBD2/OSTF1/TBL1X/RAB27A/NLRP1/RXRA/IKBKG/MICAL1/THRA/CHMP1A/BAX/PINK1/IQGAP1/WASF2/PSEN1/CASP1/CARD19/MCL1/IRF3/NDFIP1/H4C4	39
MF	GO:0043028	cysteine-type endopeptidase regulator activity involved in apoptotic process	6/347	26/6071	0.00289631751399401	0.00289631751399401	0.0800298260445714	PYCARD/NLRP1/PRDX3/CASP1/CTSH/NLRP12	6
MF	GO:0050700	CARD domain binding	4/347	12/6071	0.00359795746079648	0.00359795746079648	0.0935691723550789	NOD2/CARD9/CASP1/CARD19	4
