nodeLabel	Cluster_IDH2_R_25k	Cluster_IDH2_NR_25k	distance
IFNAR1	0.392962074588784	0.251554252740813	-0.0961
KIF1A	0.14267056068358	0	-0.0961
SNAR-F	0.142686919885402	0	-0.0961
SLC7A3	0.142845249654998	0	-0.0962
VAPA	0.297538392436634	0.155531170585134	-0.0962
C2orf78	0.142930007526084	0	-0.0963
IGFL2	0.142891902591901	0	-0.0963
LETM1	0.142856436076555	0	-0.0963
SNORA71B	0.142977513071301	0	-0.0963
MAPKAP1	0.14318160861559	0	-0.0965
OBSCN	0.219721507808643	0.0769242968950128	-0.0965
RMND1	0.143271141405305	0	-0.0965
ZDHHC13	0.293770874052067	0.151362990308902	-0.0965
GMNN	0.54792121710533	0.406601481730897	-0.0966
SNX29	0.34469220005945	0.202292845906961	-0.0966
FBXW7	0.397095458258131	0.25470145041074	-0.0968
NDUFC1	0.143580080397189	0	-0.0968
STAP1	0.143647693345394	0	-0.0968
ATXN7L2	0.143748171211442	0	-0.0969
ELOVL6	0.1439432063207	0	-0.097
GINS2	0.354179632557856	0.211327567062739	-0.097
PLAT	0.298592719563188	0.155450739814428	-0.097
KCNH6	0.144106027885765	0	-0.0971
TNFRSF4	0.349780954692083	0.206774233093074	-0.0971
TRMT5	0.144306945758544	0	-0.0973
ZWINT	0.53660700690754	0.39415973824107	-0.0973
MEGF9	0.345700883413057	0.202222384742192	-0.0974
TIPIN	0.522938392331701	0.380298717221091	-0.0974
SIRT7	0.354569561037062	0.210952529706108	-0.0975
MASP1	0.144705406357298	0	-0.0976
TPSB2	0.144708744837797	0	-0.0976
HBD	0.425649078795292	0.282076406683125	-0.0977
TRAPPC6B	0.144922523441401	0	-0.0977
APLP2	0.144994237819151	0	-0.0978
C1orf53	0.145087336413985	0	-0.0978
TRO	0.144992644586019	0	-0.0978
ZNF215	0.41989821333191	0.276214030696864	-0.0978
FAM135A	0.145242259800184	0	-0.0979
FOXB1	0.145198303606091	0	-0.0979
LRRC14	0.145263509727876	0	-0.098
SNORD96A	0.145645429440721	0	-0.0982
ZNF740	0.351469264553319	0.206888375295746	-0.0982
GABRA1	0.145800424801138	0	-0.0983
IFRD1	0.145768892973438	0	-0.0983
SNORD119	0.145684771562262	0	-0.0983
ENDOU	0.145871092310997	0	-0.0984
SKIL	0.30199578769153	0.156943752654202	-0.0984
PTPN23	0.146089047187469	0	-0.0985
SDHD	0.302534795433711	0.15732584490537	-0.0985
CLEC7A	0.351346393248663	0.206228341585687	-0.0986
DEFB126	0.146102118883156	0	-0.0986
PDSS2	0.146240083430919	0	-0.0986
ZNF552	0.146236783139609	0	-0.0986
RFXANK	0.360114049176319	0.214799922815128	-0.0987
SNIP1	0.146388225250138	0	-0.0988
EIF2AK1	0.146588019926298	0	-0.0989
MGAT5B	0.146534197974341	0	-0.0989
MRPL42P5	0.146567839244644	0	-0.0989
NXF3	0.296064736283906	0.150161421166391	-0.0989
ELF4	0.227470501311471	0.081077061915532	-0.099
NLGN2	0.14688879286077	0	-0.0991
GPR162	0.294575523272164	0.148141517280885	-0.0993
MOAP1	0.450881128572416	0.305197182311627	-0.0993
MAR03775	0.147439256688699	0	-0.0995
ZNF699	0.357469619945089	0.211106727816704	-0.0995
CDK10	0.14754117664338	0	-0.0996
PLCG1	0.51375206153329	0.367966694466127	-0.0996
MAR04399	0.147849304415762	0	-0.0998
RRM2	0.39534534825175	0.248647516664076	-0.0998
KRTCAP2	0.14819928649504	0	-0.1
LGTN	0.148084709236288	0	-0.1
GPR27	0.221369357286543	0.0734017910779193	-0.1001
MAR03265	0.148288899192984	0	-0.1001
MAR03379	0.148251308782506	0	-0.1001
DSN1	0.395961320967204	0.248706281790468	-0.1002
SELL	0.204426866705849	0.0561760791983025	-0.1003
GNA13	0.367322300975433	0.219147709665879	-0.1008
MELK	0.426781499037382	0.278878588082757	-0.1008
TARBP2	0.372457844371867	0.224300123836117	-0.1008
ANKRD9	0.149362795649294	0	-0.1009
HECTD1	0.300479533215855	0.15171387718874	-0.101
ANKRD39	0.149732030287743	0	-0.1011
MAP3K8	0.149860420360488	0	-0.1012
OR2L13	0.356488059130723	0.207715834275969	-0.1012
NOD1	0.300525912356069	0.151168057830043	-0.1014
XRN1	0.301947690904555	0.152467057921606	-0.1015
ARID1B	0.499058659434119	0.350341047462073	-0.1016
BST1	0.355176210694056	0.205851202567693	-0.1016
MAFK	0.362406668303599	0.21311408990498	-0.1016
CSNK1E	0.302331535307723	0.152511749519383	-0.1017
PANK2	0.150724071877501	0	-0.1018
TMEM14B	0.150851231844939	0	-0.1019
NIPSNAP1	0.151058559462121	0	-0.1021
CLTCL1	0.318419151910323	0.16772775912495	-0.1024
HOXA3	0.393468046801768	0.243092848780831	-0.1024
NET1	0.151561615250888	0	-0.1024
ZNF511	0.212977307047642	0.0617772016884265	-0.1024
MC2R	0.151667040638096	0	-0.1025
CCNL2	0.36387707548339	0.213133061946846	-0.1026
PTPRH	0.359506997574515	0.208658009883789	-0.1026
TBC1D17	0.151789174514498	0	-0.1026
UBR5	0.401944163102218	0.251243234682618	-0.1027
RHBDL2	0.304796194286197	0.153108661646663	-0.103
SMARCA1	0.501867376767275	0.351245961519134	-0.103
PIK3C2A	0.362196936923407	0.210672078037581	-0.1031
GUCA1A	0.152777396716646	0	-0.1033
MYCBP2	0.152785593184833	0	-0.1033
GIT2	0.368364572361698	0.216445066069984	-0.1034
ID4	0.303431549588655	0.150899335978869	-0.1036
SPAG5	0.52983638260352	0.377941938706927	-0.104
ZBTB46	0.302342638305471	0.149274467770066	-0.104
TRIM10	0.225917423153551	0.0723998786905294	-0.1041
JAG2	0.357885449826709	0.204889809765188	-0.1042
ZNF568	0.305105822801189	0.151777084166308	-0.1042
LOXL2	0.257439210737784	0.103744419305385	-0.1043
NUSAP1	0.399667104033088	0.246661707237336	-0.1043
KEL	0.483753238395888	0.331097265849866	-0.1044
TARBP1	0.304395352454524	0.150653928239763	-0.1045
MNS1	0.220335574243432	0.0658979112271937	-0.1047
CGGBP1	0.222422700821499	0.0678308639146096	-0.1048
MEOX1	0.450478100760296	0.297058186054759	-0.1048
CDC42BPG	0.3157083419804	0.161491672062249	-0.1049
DNAJC9	0.225795137305038	0.071048182704436	-0.1049
MAR01449	0.155197877253686	0	-0.105
LMNB2	0.317491419411594	0.162721799211012	-0.1053
NUDT4	0.326336187495081	0.171517045847119	-0.1053
CHRNA5	0.217337482622646	0.0614309300973951	-0.1057
E2F1	0.511678535719113	0.356917025113707	-0.1059
IGSF8	0.225206596260412	0.0689946783446289	-0.106
OR51A4	0.213451854229282	0.0571735218468686	-0.106
NUDT5	0.157208681900401	0	-0.1064
ST6GALNAC6	0.157462146890757	0	-0.1066
BMP7	0.224667192711083	0.067252765046498	-0.1068
CNTN1	0.217377848587149	0.0598539158636339	-0.1069
MBNL3	0.225750139401358	0.0679733492515474	-0.1071
NDEL1	0.220264833189284	0.0624654777607214	-0.1071
NCS1	0.459245236738107	0.302372574371664	-0.1072
OR10S1	0.217207892449126	0.0591240528627927	-0.1073
ASF1B	0.538341487909502	0.381652287736645	-0.1074
NPM3	0.32016224412369	0.162364821315667	-0.1074
BCL3	0.477094320784184	0.319977268127075	-0.1075
SNRNP27	0.231466840159093	0.0730625213706676	-0.1075
PPP1R14B	0.369750345841466	0.211995938030258	-0.1076
ZFPM2	0.225648245833591	0.0665989915528093	-0.108
NPHP4	0.317643126336366	0.158920613171063	-0.1081
RGR	0.36331704172287	0.204690942973135	-0.1081
CHRNA3	0.215393912195306	0.0560216040426292	-0.1082
LRRC20	0.220623907218342	0.0611977933109976	-0.1082
ZMAT5	0.322747768802857	0.16390032441627	-0.1082
ZBED1	0.219029044518384	0.0592548182102925	-0.1085
LMF1	0.232054757339656	0.0720455520552965	-0.1087
PRKCA	0.222545696722251	0.0620978629232442	-0.1089
BCAM	0.407000664161705	0.247364992848001	-0.109
SYTL4	0.223743797278652	0.063260297429663	-0.109
RASAL1	0.244330579404644	0.0837279533675732	-0.1091
TRPC3	0.223747805029073	0.0628513565398618	-0.1093
TSG101	0.220937815986629	0.0599766522992765	-0.1093
C4BPB	0.161555641337122	0	-0.1095
ZFP91	0.224064836224842	0.0625805182486131	-0.1097
ELP4	0.432395913069266	0.271821622244582	-0.1098
GPX2	0.227148987810728	0.0654519335403265	-0.1098
STIM1	0.32190159241617	0.160788148340397	-0.1098
ITLN1	0.436078252611547	0.275261149075499	-0.1099
TRAPPC6A	0.234353414125868	0.0725528465979647	-0.1099
ANO9	0.221503927516486	0.0595685749421647	-0.11
MED8	0.364059320490915	0.202437985968716	-0.1103
TCP11L1	0.225455303352673	0.0628087440619616	-0.1105
MGST2	0.440535623325582	0.278761917573657	-0.1106
RASAL2	0.163123294496932	0	-0.1106
AP1AR	0.221318756315954	0.0576388705117836	-0.1112
HTR1B	0.22258936528752	0.0589143668145164	-0.1112
SLC44A2	0.22774768986371	0.064168967165684	-0.1112
BRCA1	0.516277102406703	0.353908298458735	-0.1113
CSNK1G3	0.231323808125374	0.0673988789666858	-0.1114
ALG14	0.257495827319097	0.0935592527454089	-0.1115
ATAD2	0.636205340221601	0.474143245558876	-0.1115
ARHGEF5	0.224773021370315	0.0605389548311047	-0.1116
GPRIN3	0.316370655979354	0.152627277582504	-0.1116
BMP5	0.224977279271221	0.0605519296435462	-0.1118
ZDHHC23	0.333076321874141	0.169047318107874	-0.1119
TPPP2	0.165078112563847	0	-0.112
ERLEC1	0.233750307829627	0.0686831851485624	-0.1122
SRGAP3	0.368143443111457	0.203736057416491	-0.1122
ID1	0.226759322701388	0.0614419318002449	-0.1124
ANGEL2	0.240176449172414	0.0747186804515094	-0.1125
NRL	0.165820862382802	0	-0.1125
P2RY11	0.222734016123378	0.0570965622345656	-0.1126
PUSL1	0.166100491483755	0	-0.1127
ACHE	0.408502345789347	0.243349736706295	-0.1129
CSDC2	0.37691629272707	0.211549048710045	-0.1129
HINT3	0.16634252692584	0	-0.1129
ANKRD23	0.223319898175345	0.0570172827460571	-0.1131
MAR05409	0.166946925159601	0	-0.1133
GLIS2	0.22616244545409	0.0593934353274508	-0.1134
LCP2	0.334086372650906	0.167889366939758	-0.1134
ASMTL	0.22420869206581	0.0573331432877458	-0.1135
POLL	0.228435051084124	0.0613394233478608	-0.1136
LZTR1	0.450108973668336	0.284006322433691	-0.1137
DCAF13	0.228339839268635	0.0610065095716908	-0.1138
PLEKHM3	0.253499618653986	0.0860206770137617	-0.114
SAGE1	0.230050198120056	0.062428356636795	-0.114
DUSP26	0.168275287849723	0	-0.1143
TBC1D10C	0.384514916529868	0.217221794756797	-0.1143
GNB1L	0.320248064802924	0.15246958505781	-0.1145
TUBB8	0.225442641610115	0.0570734981042893	-0.1145
CDCA5	0.383469567200324	0.215815490405621	-0.1146
HNRNPA1L2	0.379984546615336	0.211542985658067	-0.1151
HRAS	0.230752419366779	0.0615292842707773	-0.1152
IFRD2	0.324790080411238	0.15562080637496	-0.1154
TXNDC15	0.169822695957121	0	-0.1154
CCDC142	0.225357935231518	0.0555541355836459	-0.1155
TMCO2	0.22718179903135	0.0573986231836036	-0.1155
ZDHHC6	0.33203971856949	0.162351043950917	-0.1158
KIF26A	0.322633806650126	0.152882438801372	-0.1159
ZNF791	0.321466477416989	0.15139324841253	-0.1161
FKRP	0.229506314721447	0.0586558839141158	-0.1163
ZNF175	0.278165762022182	0.107138514839745	-0.1166
GART	0.229098093679401	0.057426490928237	-0.1169
GATA1	0.488228822618543	0.31787681919949	-0.1169
TMEM9	0.233290022871856	0.0614158405596395	-0.117
PARP10	0.229431836672619	0.0574802655580583	-0.1171
PAX8	0.227858092991824	0.055572208910772	-0.1173
PPP1R15A	0.227439320426269	0.0547306639055581	-0.1176
ZNF449	0.41714858990625	0.244979598648014	-0.1179
GARNL3	0.330075092685499	0.157319906984421	-0.118
GDF7	0.250521865097867	0.077156721753951	-0.1181
KLHL12	0.305819010920143	0.132737647383734	-0.1181
NECAP1	0.23187842847945	0.0584345215675582	-0.1181
CPO	0.231602918395225	0.057684151304374	-0.1185
CYSLTR1	0.382779484936339	0.209440628831646	-0.1186
MAST1	0.321445319086358	0.147612515415421	-0.1187
WIZ	0.250734728413823	0.0765303101736962	-0.1187
NCK2	0.174674255776395	0	-0.1188
ANKRD13A	0.253332215960854	0.0787831127358194	-0.119
CDC25C	0.330040112307424	0.15557514753849	-0.1192
DIAPH1	0.23270979657298	0.057625930294892	-0.1193
DDAH1	0.175710893679602	0	-0.1195
SARM1	0.23448287740203	0.0590594217672349	-0.1195
SPATA13	0.335789446985011	0.160926900704629	-0.1195
CRADD	0.175763778642876	0	-0.1196
MMP14	0.175791362458486	0	-0.1196
ANKRD49	0.230167874468232	0.0545367429672641	-0.1197
SUDS3	0.233363864992795	0.0577717579629447	-0.1197
OXT	0.176141409764949	0	-0.1198
ZNF426	0.234797502646155	0.0589905965335203	-0.1198
CENPH	0.423574798417316	0.248581088274537	-0.1199
ACAP1	0.303736015363396	0.127895354405893	-0.1201
CHAF1A	0.482072011024777	0.307016034865993	-0.1202
APOD	0.176823931255217	0	-0.1203
GDE1	0.332704936612059	0.15666785715151	-0.1203
JAK1	0.4632723787921	0.287940313148253	-0.1203
LIN28A	0.17688777419338	0	-0.1204
CREBBP	0.432443044641654	0.256583920172326	-0.1205
TCF25	0.244848029443671	0.0680807104919502	-0.1205
ADORA1	0.17751431553938	0	-0.1208
GAL	0.177522256288452	0	-0.1208
GPRC6A	0.177458717027391	0	-0.1208
ZNF527	0.177473469916566	0	-0.1208
LINGO2	0.177629976781908	0	-0.1209
OR8S1	0.177577828271382	0	-0.1209
TRIM14	0.232770479795972	0.0553620772352817	-0.1209
ZFYVE21	0.177576694381172	0	-0.1209
KCTD18	0.177767052562256	0	-0.121
SLC1A2	0.282428080430756	0.105183226004724	-0.121
LRP12	0.177909642752402	0	-0.1211
SHH	0.333665162325263	0.156508017955837	-0.1211
HTR1D	0.178009139031989	0	-0.1212
PTPN9	0.17816050202208	0	-0.1213
STYXL1	0.178295905031094	0	-0.1214
OR5AS1	0.178529151971781	0	-0.1215
ZBTB6	0.178571925882218	0	-0.1216
GPR32	0.17874176019022	0	-0.1217
TM4SF19	0.178860852302802	0	-0.1218
CCDC88C	0.450332384251379	0.272604130991694	-0.1219
KIF24	0.340013579650624	0.161818932632458	-0.1219
DMD	0.179173803349856	0	-0.122
EVL	0.179128980974817	0	-0.122
LENG1	0.179356298612938	0	-0.1221
TNFSF15	0.179376436131411	0	-0.1221
TP53I11	0.179355179772576	0	-0.1221
TOPORS	0.17940104451728	0	-0.1222
SH2D1B	0.179641296373165	0	-0.1223
SMPD1	0.179575409955566	0	-0.1223
TIRAP	0.179538544003178	0	-0.1223
COL6A2	0.179869970560117	0	-0.1225
ITGA8	0.179942395054103	0	-0.1225
MICAL2	0.179925685206726	0	-0.1225
ODAM	0.179872199593804	0	-0.1225
KRTAP19-7	0.180031478828567	0	-0.1226
NKX6-3	0.180065982769389	0	-0.1226
OR4F29	0.249061982237219	0.0693981115933588	-0.1226
PCDHA5	0.179957989019237	0	-0.1226
SEMA7A	0.179980262943582	0	-0.1226
CRABP1	0.180253927766203	0	-0.1228
NHS	0.180310592807841	0	-0.1228
ITGA11	0.180434949088655	0	-0.1229
KIF18B	0.240480035415578	0.0603432289400276	-0.1229
KPNA2	0.334951931253289	0.15529220518435	-0.1229
CENPE	0.38915548936178	0.209654014676142	-0.123
CHRAC1	0.256567642988936	0.0763038041503734	-0.123
FETUB	0.180638996803038	0	-0.123
GFRA1	0.180616832850028	0	-0.123
MRPL39	0.18063456430768	0	-0.123
ATR	0.251706940093828	0.0713477464725367	-0.1231
GLG1	0.180685529094693	0	-0.1231
AS3MT	0.180926792843623	0	-0.1232
CDH2	0.180846051381001	0	-0.1232
KRTCAP3	0.180825028444448	0	-0.1232
ADORA3	0.180955538252284	0	-0.1233
TGFB1I1	0.329409975524334	0.149194835186197	-0.1233
TRPT1	0.181043946746184	0	-0.1233
BMP1	0.181147751746769	0	-0.1234
CALML3	0.181196313519582	0	-0.1234
HIC1	0.181175345836597	0	-0.1234
LYL1	0.338426361607324	0.158004813408056	-0.1234
CHST12	0.181382670333824	0	-0.1236
TRAF5	0.181384874178501	0	-0.1236
ZG16B	0.181390383630555	0	-0.1236
CNKSR2	0.181631474160491	0	-0.1237
ITGA1	0.1815566617352	0	-0.1237
SHD	0.181641372654795	0	-0.1237
SLC1A6	0.181602874374584	0	-0.1237
TSPAN6	0.181555561238682	0	-0.1237
TXLNG	0.181605074576301	0	-0.1237
GAMT	0.337881720830131	0.156913516301749	-0.1238
PIM3	0.181769986138555	0	-0.1238
SEZ6L2	0.181679859803142	0	-0.1238
ENO2	0.181853463407822	0	-0.1239
LMBRD2	0.18183699177725	0	-0.1239
SAMD4A	0.18179415599573	0	-0.1239
BCHE	0.181944569603892	0	-0.124
GMPR2	0.181944569603892	0	-0.124
MPI	0.181992841584708	0	-0.124
SLC13A4	0.181958833602226	0	-0.124
KRT73	0.182098101542889	0	-0.1241
PFKM	0.182185754632505	0	-0.1241
C22orf15	0.182264593090717	0	-0.1242
CFHR3	0.18229961742197	0	-0.1242
COX6A1	0.182470229182688	0	-0.1243
CRBN	0.182361981692223	0	-0.1243
FEM1C	0.182409009093779	0	-0.1243
SLC7A6	0.18245274060177	0	-0.1243
TMEM165	0.182424316756003	0	-0.1243
PCDH11Y	0.182562006552527	0	-0.1244
RC3H1	0.182512847974453	0	-0.1244
SLC22A23	0.182529236184511	0	-0.1244
ITGB1BP2	0.182895804261853	0	-0.1246
OR5H2	0.182796625048149	0	-0.1246
RGS13	0.182827149601187	0	-0.1246
RRM2B	0.182833689666199	0	-0.1246
THAP10	0.182839139474913	0	-0.1246
GPR35	0.182954622941911	0	-0.1247
ITGBL1	0.182952444935724	0	-0.1247
LYSMD3	0.182932841276107	0	-0.1247
POLR2D	0.183030830714393	0	-0.1247
PREP	0.18296442352874	0	-0.1247
ZDHHC12	0.335425219139415	0.153215817204791	-0.1247
FAM136A	0.183068918244716	0	-0.1248
FKTN	0.18317441819182	0	-0.1248
FMNL3	0.183067830180799	0	-0.1248
MTCH2	0.183073270411445	0	-0.1248
NAT1	0.183149410302522	0	-0.1248
OR10Z1	0.183117871917533	0	-0.1248
STAT2	0.37002171789927	0.187865936348414	-0.1248
BTN3A1	0.183237460708981	0	-0.1249
CASP6	0.183284179859988	0	-0.1249
USH1G	0.183273316404406	0	-0.1249
CCDC150	0.183422068668075	0	-0.125
LARP6	0.183397107269233	0	-0.125
RNASE10	0.183360199233297	0	-0.125
SERPINH1	0.18346221414209	0	-0.125
SNORD115-25	0.183359113547884	0	-0.125
TNNC2	0.183348256206668	0	-0.125
PRRG1	0.183554394397318	0	-0.1251
SLC36A1	0.183530542100886	0	-0.1251
ZNF707	0.183491501848105	0	-0.1251
ARG2	0.183654094078631	0	-0.1252
BGN	0.334126251934012	0.151190227345551	-0.1252
C3orf33	0.183747224122919	0	-0.1252
FNDC3A	0.183653010787798	0	-0.1252
HBG1	0.183635676935293	0	-0.1252
TRMU	0.183661676867613	0	-0.1252
BIRC8	0.183845697801975	0	-0.1253
CA8	0.183825143380243	0	-0.1253
CERCAM	0.183900854507618	0	-0.1253
CYTH3	0.183773202277272	0	-0.1253
DDHD1	0.183839207274857	0	-0.1253
HTR4	0.183887878515364	0	-0.1253
KLHL2	0.183851106332815	0	-0.1253
PATL2	0.183777531476768	0	-0.1253
ATG9A	0.183984087037149	0	-0.1254
CBLB	0.184003536488864	0	-0.1254
CALM2	0.334680524479434	0.151341009030335	-0.1255
RAB27A	0.184146079028461	0	-0.1255
SRPX	0.184060787820617	0	-0.1255
PABPC4L	0.18431110800528	0	-0.1256
RARS2	0.184227001152606	0	-0.1256
GOLGA7B	0.184414551226469	0	-0.1257
HVCN1	0.184405934027916	0	-0.1257
NTSR2	0.184367149729138	0	-0.1257
UBXN8	0.184389775276807	0	-0.1257
WFDC1	0.184372537113151	0	-0.1257
ADAMTS13	0.184610441929065	0	-0.1258
CCDC120	0.18447377936926	0	-0.1258
MAR01115	0.184520066657957	0	-0.1258
MAR04377	0.184608290849866	0	-0.1258
MAR08937	0.184549122544847	0	-0.1258
SKAP1	0.184485621835846	0	-0.1258
TSSK6	0.184560958310199	0	-0.1258
ZNF562	0.184521142915032	0	-0.1258
ATP13A2	0.184636252168257	0	-0.1259
C2orf49	0.184639478096278	0	-0.1259
FSCN1	0.184693232056001	0	-0.1259
LGALS14	0.184732996014866	0	-0.1259
MAR03807	0.18472010089733	0	-0.1259
MAR04972	0.184691082314366	0	-0.1259
PPARG	0.388484805139057	0.204865366332389	-0.1259
IL22RA2	0.1848575844524	0	-0.126
MAR02662	0.18477382231387	0	-0.126
MAR02708	0.184840406772065	0	-0.126
MAR08777	0.184871539685514	0	-0.126
SEMG1	0.184876906693297	0	-0.126
SLC39A12	0.184764154058911	0	-0.126
TOMM40	0.337820160213878	0.153797997050733	-0.126
CCL18	0.184974548442963	0	-0.1261
KLHL22	0.184935929500329	0	-0.1261
KRT35	0.185012083897807	0	-0.1261
MAR00775	0.18499921579141	0	-0.1261
MAR05311	0.184974548442963	0	-0.1261
MAR05320	0.184982056380786	0	-0.1261
MAR08631	0.184988491419009	0	-0.1261
MEX3B	0.184919834966615	0	-0.1261
DDX51	0.185053896653907	0	-0.1262
OR2AE1	0.185048536778131	0	-0.1262
PRTFDC1	0.185122484008171	0	-0.1262
TAS2R4	0.185170688338803	0	-0.1262
ASNS	0.185241356459974	0	-0.1263
CGRRF1	0.18526169335973	0	-0.1263
ITGB5	0.18529700796003	0	-0.1263
MAML1	0.377735956400549	0.19337568323703	-0.1263
MAR04067	0.185306637588757	0	-0.1263
MAR06326	0.185192106883375	0	-0.1263
STOML1	0.185187823450179	0	-0.1263
TUBB3	0.185260623074048	0	-0.1263
AMPD1	0.185399688099942	0	-0.1264
CHRNG	0.185423207813329	0	-0.1264
COL11A1	0.185399688099942	0	-0.1264
EDAR	0.185400757267989	0	-0.1264
LTV1	0.185351566646857	0	-0.1264
MAR02271	0.185382580243089	0	-0.1264
MAR04467	0.185395411341869	0	-0.1264
PCDHA3	0.185390065201029	0	-0.1264
PFKFB1	0.185444585765111	0	-0.1264
RIPK3	0.185431759406072	0	-0.1264
C9orf163	0.185596270571383	0	-0.1265
CALN1	0.18552365434543	0	-0.1265
CITED1	0.18546702891974	0	-0.1265
MAR04064	0.185553559942375	0	-0.1265
MAR04082	0.185503357434442	0	-0.1265
MYOG	0.18556423888455	0	-0.1265
RGS3	0.185487331370789	0	-0.1265
SCD5	0.185483057427909	0	-0.1265
ZNF273	0.185598405743116	0	-0.1265
DOCK8	0.185695519841256	0	-0.1266
IL4R	0.18565604243675	0	-0.1266
MAR02687	0.185660310828788	0	-0.1266
MAR02690	0.18561121605429	0	-0.1266
MAR02691	0.18561121605429	0	-0.1266
MAR04085	0.185669914210436	0	-0.1266
MAR06321	0.185663512032991	0	-0.1266
NSD1	0.464479760946005	0.280196718313648	-0.1266
PDE6B	0.185646438054169	0	-0.1266
TM9SF2	0.185664579083951	0	-0.1266
TNFRSF11A	0.185732852558649	0	-0.1266
UNC13A	0.185708320809707	0	-0.1266
XRCC4	0.18566137790541	0	-0.1266
CHN2	0.185837328495738	0	-0.1267
DNAJB5	0.18576804238987	0	-0.1267
GAR1	0.185797893134376	0	-0.1267
MAR04665	0.185849050269331	0	-0.1267
MAR06327	0.185769108603172	0	-0.1267
PSG2	0.185742450708041	0	-0.1267
SLC4A11	0.348447134376377	0.16345613672436	-0.1267
TRIM58	0.185850115833927	0	-0.1267
ABCB6	0.185938527971555	0	-0.1268
G2E3	0.185981115269037	0	-0.1268
MAR04106	0.185931073793362	0	-0.1268
MAR05105	0.18592361919769	0	-0.1268
N4BP2	0.186015175298964	0	-0.1268
ZRANB1	0.18596195267138	0	-0.1268
CDC123	0.186044970677251	0	-0.1269
SLC26A9	0.186136443372769	0	-0.1269
SYNJ1	0.186151328328798	0	-0.1269
FYCO1	0.18626503697665	0	-0.127
MAR08364	0.186268223670046	0	-0.127
MAR08365	0.186268223670046	0	-0.127
TNFRSF9	0.186227853248644	0	-0.127
C2orf88	0.186399873626014	0	-0.1271
CFL2	0.186487921468051	0	-0.1272
HOTAIR	0.186555774031915	0	-0.1272
MAR03381	0.186543054310652	0	-0.1272
MAR03997	0.186543054310652	0	-0.1272
MAR05101	0.186522912265726	0	-0.1272
NLRP10	0.186564253170845	0	-0.1272
NMBR	0.186539874190401	0	-0.1272
RFTN2	0.186585448655316	0	-0.1272
AQP7	0.186622532633541	0	-0.1273
CCDC160	0.186628888849666	0	-0.1273
GRM8	0.186621473234676	0	-0.1273
FNDC4	0.186780288911672	0	-0.1274
FTSJ1	0.186792985983426	0	-0.1274
GTF3C2	0.186868085551288	0	-0.1274
MAR02669	0.186862798236026	0	-0.1274
SCARA3	0.186836358508812	0	-0.1274
SNORD115-40	0.186754891133968	0	-0.1274
TBX5	0.186857510710727	0	-0.1274
C4orf36	0.186985409895662	0	-0.1275
GJB7	0.186990692342714	0	-0.1275
INPP1	0.186881831588107	0	-0.1275
KCNQ1	0.186963221328451	0	-0.1275
MAR07925	0.186999143821965	0	-0.1275
MAR08140	0.187007594764617	0	-0.1275
MAR08142	0.187007594764617	0	-0.1275
DNHD1	0.187056177274936	0	-0.1276
MAR07282	0.187143792183485	0	-0.1276
MAR12820	0.1871480131324	0	-0.1276
MAR12835	0.1871480131324	0	-0.1276
PLS1	0.187084684839694	0	-0.1276
RIMKLA	0.187123740847989	0	-0.1276
SORBS1	0.187023438836029	0	-0.1276
TBC1D4	0.187086796268292	0	-0.1276
DDX60L	0.187246112479377	0	-0.1277
GFRA2	0.187155399470932	0	-0.1277
IGFL1	0.187202873291076	0	-0.1277
KIR2DL3	0.187171225959102	0	-0.1277
MAR04484	0.187229240320955	0	-0.1277
PPHLN1	0.187233458561069	0	-0.1277
SGK2	0.187237676667505	0	-0.1277
UBE2Q2P1	0.187223967332815	0	-0.1277
DNAH7	0.187385226241448	0	-0.1278
GRB10	0.393406893862012	0.207035881172346	-0.1278
LRCH3	0.187365211246505	0	-0.1278
MAR02781	0.187323064574705	0	-0.1278
PIP5K1C	0.18735572940885	0	-0.1278
VASH1	0.187314633638639	0	-0.1278
CDC27	0.250254813742679	0.0630682495634496	-0.1279
MAR06626	0.187515776554341	0	-0.1279
RNPEPL1	0.187444200303648	0	-0.1279
CYP4V2	0.187577848307236	0	-0.128
INO80D	0.187582055514086	0	-0.128
INO80E	0.187690345315355	0	-0.128
TBX15	0.335650860414697	0.148762819335393	-0.128
TNFSF11	0.187682988603943	0	-0.128
CNIH3	0.300598825506629	0.113433609860635	-0.1281
MPST	0.255031698718271	0.0675799443853733	-0.1281
NCOA1	0.436845953048703	0.250271087168605	-0.1281
TTC39A	0.18779959715782	0	-0.1281
PARP16	0.187872032100544	0	-0.1282
