tf	target	mor	likelihood	weight_corr
SLC11A1	NFXL1	-0.951170280410902	0.971876026154087	0.826162526192746
PRMT5	RPLP0	0.98392816420951	0.99101312391533	0.82615436140666
PA2G4	CCT7	0.999955541558542	0.999941527754923	0.826150131004838
BCR	ZNF8	0.999888562365772	0.995913322747562	0.826149484218581
DDX17	MBTD1	0.964114099155581	0.995110910836162	0.826149163196463
SSBP2	TMEM139	0.643563575547244	0.841646670874163	0.826146997049017
TADA2B	RAB9B	-0.911531436553089	0.871445066844676	0.826145831597026
ZMYND8	GPR61	-0.328341191906218	0.59848701240944	0.82614297938637
CDA	ZNF776	-0.999644422756925	0.995724637071785	0.826131658744322
FLII	SNX17	0.997323539348591	0.998834658831302	0.826128785383523
HEY2	NFIA	0.991628715799371	0.984736152763093	0.826126452927962
NFIA	HEY2	0.99163784060484	0.984736152763093	0.826126452927962
CDCA7L	IQCB1	0.991799101292818	0.998112501969614	0.826114977087409
RHOQ	DDB1	-0.899438472042255	0.831893036667135	0.826114194667624
TMEM102	THAP11	0.999392070279841	0.992854748314752	0.826113361037548
MCHR2	EFHC1	-0.00896748645040096	0.277351424152632	0.826112424130945
TCF12	ERCC8	0.999598504695436	0.998993343144414	0.826107293972778
ERCC8	TCF12	0.995075905396079	0.998919003798396	0.826107293972778
RPS6KA2	RPS26P11	-0.00450416662130443	0.875008062746001	0.826105139213572
ICAM1	PDCD11	-0.195002122048269	0.92952034897229	0.82610483473075
ACTL6A	ACADM	0.999959395379438	0.985807839510409	0.826098772845986
MAP3K3	RALGPS2	-0.997853220029871	0.987988621239976	0.826094243621793
RALGPS2	MAP3K3	-0.997853220029871	0.987988621239976	0.826094243621793
RPL6	EEF1A1P9	0.999653871125165	0.999921761929112	0.826093258075603
CAP1	IFNGR1	0.99999984336967	0.999934999542408	0.82609100207865
IFNGR1	CAP1	0.99999984336967	0.999934999275935	0.82609100207865
HABP4	EPHX2	0.986566985365924	0.994059315509148	0.826077699565593
ZNF625	ITGAX	-0.998164468177744	0.996619039037298	0.826072671433596
CD86	UNC119	0.995770513385143	0.999534613659511	0.826066210221082
ZNF140	OSGEPL1	0.999624382811696	0.995530223269681	0.826063387074948
RAP1B	THAP7	-0.993584666825304	0.748109116893407	0.82606258937448
GTF2H2	HDAC2	0.0109311284971153	0.254095206657247	0.826053965991641
HDAC2	GTF2H2	0.0109311284971153	0.254095206657247	0.826053965991641
ZDHHC6	SLC3A1	-0.00283767800350224	0.547295382763196	0.826052464618373
SMARCA5	PDS5A	0.99964930688967	0.999952051619303	0.826041655280189
HTATIP2	OR5B17	-0.00201407615914379	0.611005307623247	0.826037314125748
PITPNM1	EFCAB7	-0.999994521456325	0.998000595066057	0.826036889917794
BLM	NASP	0.999454478575979	0.979052534689837	0.826029633242018
DRGX	SKIL	-0.000204754734767642	0.337138976479169	0.826017209947388
HDAC2	BRIX1	0.999862432559355	0.999841573518214	0.826012856025222
ZBTB22	P2RY8	0.427713669806539	0.917895702293159	0.825994709299208
P2RY8	ZBTB22	0.681832704516115	0.932976089657798	0.825994709299208
CBX3	FKBP3	0.997473243698102	0.997451820358117	0.825993982250568
PLA2G1B	QRFPR	-0.00163795570922372	0.694664765674344	0.825993065737407
QRFPR	PLA2G1B	-0.00163795570922372	0.694664765674344	0.825993065737407
HINFP	KCNH4	0.0379952004765059	0.133344602427541	0.825989896724409
CNOT1	ANKRD17	0.999565239024098	0.999969198025694	0.825975322045429
OR52D1	UBQLNL	0.999386614923726	0.993571290622544	0.825969367633235
BIRC3	ITPR3	0.962371213152302	0.93546733857797	0.825963195846622
TFDP2	MACC1	0.997791554670958	0.992228085924675	0.825956395637831
MACC1	TFDP2	0.984172057321618	0.991371063962707	0.825956395637831
E2F1	DTYMK	0.99979998881152	0.989398142712851	0.825950005520003
PAFAH1B1	ZC3H7A	0.997965950025706	0.996140284661331	0.82594612161183
ABLIM3	GATA3	0.837848015924926	0.875994176470327	0.825939860390982
SNAPC2	DZIP3	-0.982332842010629	0.971331615818668	0.825939828467148
DZIP3	SNAPC2	-0.982332842010629	0.97133101117984	0.825939828467148
NUFIP1	COX11	0.970679939013108	0.994094515446516	0.825934658672271
APEX1	INPP4A	-0.988158948218592	0.983539935313676	0.825929048252671
INPP4A	APEX1	-0.999782138628428	0.987962194751155	0.825929048252671
NACC2	MAP7D1	0.984018465054608	0.988796986182044	0.825927016391313
ITGB3	RXFP3	0.0302843634024292	0.917800023779833	0.825926736980225
RXFP3	ITGB3	0.0302843634024292	0.917800023779833	0.825926736980225
ZNF98	ZNF99	0.953389368781897	0.991967394526449	0.825916238858609
ZNF99	ZNF98	0.953548472301816	0.991967449475715	0.825916238858609
IRF9	PAICS	-0.998542509657624	0.989684616796755	0.825911663452114
UBE2B	LLPH	0.994858678995299	0.995997338307722	0.825911431804925
ZBED2	GNRHR2	0.266415434628243	0.8575969865081	0.825895793144147
GNRHR2	ZBED2	0.510332013760487	0.881025097178633	0.825895793144147
KLHL31	ZNF773	0.983971034235798	0.994216684386202	0.825879648145408
ZNF480	ZNF616	0.999983029576901	0.998900112547041	0.82587786839234
ZNF616	ZNF480	0.999983029576901	0.998900112547041	0.82587786839234
ZFPM1	RRAD	0.0457668198449055	0.298358031811235	0.825875531437293
RRAD	ZFPM1	0.131987388354198	0.324725133751023	0.825875531437293
NEO1	IL6	0.0710654282170464	0.540277543326796	0.825850793944371
IL6	NEO1	0.347820626551215	0.658487850508436	0.825850793944371
PHIP	CEP135	0.999878008089227	0.998200834457714	0.825839675927573
NAMPT	TBC1D20	-0.975805603326239	0.936535898300132	0.825836311366818
TBC1D20	NAMPT	-0.975805603326239	0.936535515691195	0.825836311366818
ZNF784	SNX6	-0.994473379791261	0.884772772622328	0.825828187641827
RBPMS	TET1	0.984847475331675	0.985892874513311	0.825825791020381
TET1	RBPMS	0.999712923473873	0.989537105714592	0.825825791020381
SAP30L	ANKFN1	0.000804971295297114	0.0203200969911422	0.825823277728789
HMGB2	NEK2	0.99983042898215	0.999468495697577	0.825823102664072
PTTG1	STMN1	0.926388782267566	0.986128077096784	0.825819164132926
ZNF831	ECE1	0.99903038380912	0.991351293905517	0.825815217173204
ECE1	ZNF831	0.999891928959928	0.992599648779661	0.825815217173204
ITGAM	RRAS	0.999983403982893	0.997201620865496	0.825813385306164
RRAS	ITGAM	0.999983403982893	0.997201633302369	0.825813385306164
TRIP13	ANLN	0.998513139834136	0.999327870072194	0.825806132745872
CD38	PM20D2	0.997992217579045	0.987496767468533	0.825805686048081
ELP3	GOSR1	0.75958863882574	0.904390433434785	0.825803176243709
GAS7	PIK3R5	0.998673212282313	0.993874864539265	0.82579755110269
RACGAP1	CENPL	0.999999911277819	0.999940007499014	0.825797520658233
TRAK2	ERMAP	0.961072115937919	0.983884680826712	0.82579725996317
IFITM1	TCF7	0.999870606213557	0.993876880631154	0.825796039051037
CDK7	THAP10	0.350984717940048	0.756925674497107	0.825788581402305
ZBTB16	ZC3HAV1L	0.991480711870898	0.973684060847756	0.825787437245755
ZC3HAV1L	ZBTB16	0.991480711870898	0.973684060847756	0.825787437245755
PPP1R8	IRS2	-0.240324487611136	0.980492520620051	0.825776138320764
DLX1	SYNGR1	0.00236042390585168	0.0300261181608274	0.825768513794852
ZNF512B	BTBD3	0.787249371311562	0.520286447035231	0.825757131064782
ZC3H15	EXOSC8	0.246816894259937	0.719180804396007	0.825756237387933
ZNF782	CNOT4	0.999631829925619	0.994792493701303	0.825754971389807
CNOT4	ZNF782	0.981004329788225	0.988569265897377	0.825754971389807
LMO3	DPYSL5	-0.000274736315487176	0.0203200969911422	0.825745126968258
DPYSL5	LMO3	-0.00113184723082979	0.0323068151759407	0.825745126968258
PCBD1	ASCC1	0.593430166282439	0.540277543326796	0.825742892504882
ASCC1	PCBD1	0.593430166282439	0.540277543326796	0.825742892504882
EEF1E1	TIMM9	0.999872479437963	0.985022941434389	0.825736492753922
ZNF430	FLT1	0.0381754649371077	0.0300261181608274	0.825736043441487
FLT1	ZNF430	0.113371535063439	0.0323068151759407	0.825736043441487
KDM4A	ZNF747	0.106451604329829	0.6063104047362	0.825735511914204
RYBP	SIGMAR1	-0.974509797500383	0.998945401082944	0.825726741925436
ZFYVE28	PLXNA3	0.98972908749657	0.960701872449662	0.825722634717281
PLXNA3	ZFYVE28	0.997893524320249	0.968330505805459	0.825722634717281
CEP290	FKTN	0.999218062068737	0.999665129248767	0.825719834805706
CSNK1A1	PHF20	0.99901206637468	0.979317100630954	0.825717633778352
RPS6KC1	CYP4V2	0.0222613515249931	0.783150648566643	0.825712385280686
PLCXD2	ZNF264	0.0517079508945783	0.0323068151759407	0.825707495299453
ERCC2	PICALM	-0.864554414125382	0.962567991002309	0.825692603812276
ABLIM3	HMOX1	0.919721928455738	0.907723830114257	0.825683586844917
TBX5	ABT1	0.0624149567552962	0.298358031811235	0.825682473515404
ABT1	TBX5	0.0266904414626959	0.220681067279617	0.825682473515404
DVL2	FBXW9	0.999820187293847	0.993415370728428	0.825675767810793
JUP	ITGA6	0.957304614384628	0.987281351358537	0.825672194430568
BCL6	CRISPLD2	0.999980405108034	0.999863456938617	0.825664122207643
TRIB1	DDHD2	-0.999530107505811	0.959799928710777	0.825649977076274
NCOA7	ZEB1	0.89248823513235	0.983629084539784	0.825648295701224
ZNF320	QSOX1	-0.97694410975058	0.98948757574993	0.8256392311154
PLAGL1	SSTR2	0.95432815417919	0.973057385214284	0.825630664606215
SSTR2	PLAGL1	0.987345193610789	0.978239046903779	0.825630664606215
KLF7	KDM2B	0.372037664483776	0.802216673060899	0.8256285290402
KDM2B	KLF7	0.195577994267145	0.754335750654957	0.8256285290402
NFE2	TNFRSF4	0.998005835872101	0.988788874031694	0.825607862466435
MGST2	MTCH2	0.997719729404472	0.989667598594496	0.825605916163391
ZNF519	SAV1	0.836834021779069	0.982475005440988	0.825600859989283
SAV1	ZNF519	0.941877718003051	0.985693943030852	0.825600859989283
STAT1	IFI44L	0.999317666950153	0.998208526253299	0.825598967897323
GAS7	MYD88	0.999924556193819	0.999150275201564	0.825597202976147
ARHGAP30	ITPK1	0.999999004959772	0.999934701680506	0.82559321701054
ITPK1	ARHGAP30	0.999999004959772	0.999934701948218	0.82559321701054
SMARCC1	POLR1B	0.991292574376232	0.991769903116711	0.825583979957575
DMBX1	OR2AT4	-0.00427821028140194	0.0958659379935501	0.825581851037408
OR2AT4	DMBX1	-0.0232889691476729	0.106134431428373	0.825581851037408
ZMYND11	CDK6	0.999614660005984	0.997393115523815	0.825579284668878
CDK6	ZMYND11	0.999967677180066	0.997465324707764	0.825579284668878
TFG	CXCL3	0.875323707746529	0.612891430571146	0.825576684237203
ZNF639	DCAF16	0.999225858985481	0.999369751870065	0.825575243424296
ZNF77	VOPP1	-0.916478850615887	0.857951075060479	0.825570200992805
MYBBP1A	FARSA	0.957843089188342	0.962836794708995	0.825564633226589
ZNF45	BRD8	0.988672518967826	0.97090619622037	0.825561600041951
ASCC1	USP26	0.0122710800589978	0.620385112947137	0.825555311939416
MED21	ADNP	0.977938633805299	0.997214518952924	0.825554868178736
SSBP4	NPR2	0.578283753632272	0.969192291435725	0.82555313066114
NPR2	SSBP4	0.921930882193115	0.978328957166464	0.82555313066114
TREML1	ASAP3	0.997950463284665	0.98784711061754	0.825546945733772
ASAP3	TREML1	0.997950463284665	0.98784711061754	0.825546945733772
ZNF37A	ZNF146	0.999829812340264	0.995632936838238	0.825545967356742
ZNF146	ZNF37A	0.999829812340264	0.995632936838238	0.825545967356742
GMFB	NRAS	0.99990567293613	0.997407257056155	0.825531373507063
NRAS	GMFB	0.99990567293613	0.997407245575028	0.825531373507063
ATXN3L	CXCR4	0.0164708570385055	0.153444762317712	0.82553005437354
SMARCB1	ZNF362	0.91703240753569	0.803573310605275	0.825525967721649
SP100	TCF3	-0.999502352163406	0.996004810729072	0.825525763905288
TCF3	SP100	-0.999502352163406	0.996004810729072	0.825525763905288
ZFHX4	GNG12	0.99999242098526	0.999965515761634	0.825518876352977
RANBP1	MRPS16	0.998993233481983	0.993460899044825	0.825518628552638
TAF8	INSM2	0.0563637245756676	0.359256802036917	0.825513163398708
CD86	ZDHHC9	-0.997936981180977	0.998603556494577	0.825507405786335
SHARPIN	NCBP1	-0.999855575596755	0.998249311202399	0.825502135191955
IKZF1	SAMD9	0.992352726368941	0.920793546139843	0.825498745424478
ZNF507	RAB32	-0.967921515231896	0.939425194356206	0.825482412951355
STAT6	OGFR	0.999849671165004	0.999591148470915	0.825472396122795
NUFIP1	IPO5	0.998331995951106	0.998849011730385	0.825466874234082
TBL3	DDX54	0.999999921999096	0.999901802897711	0.825464886245625
DDX54	TBL3	0.999999921999096	0.999901802897711	0.825464886245625
PSMD9	NOD2	0.928077982460269	0.986963006657245	0.825461041848716
ZNF837	IFT122	0.989332993289314	0.973279530258989	0.82545928483224
RBPMS	TMEM40	0.0100989370812841	0.0203200969911422	0.825452589137886
MED21	GALNT8	0.0448459582023235	0.833230610123532	0.825450705797494
ZNF185	OR5AC2	0.00271251457494367	0.805756843730995	0.825448629959671
ZNF185	GRM5	-0.000660369386318606	0.759382603533349	0.82544628809639
GRM5	ZNF185	-0.00462382193530663	0.791163163197773	0.82544628809639
ZNF431	ZFP14	0.999965883685578	0.999943639448247	0.825439240596394
ZFP14	ZNF431	0.999965883685578	0.999943639779327	0.825439240596394
CDC42BPG	SEC31B	0.999029323158493	0.992581604487819	0.825428799917691
KLF6	TRAF4	0.633665301495332	0.825990125276907	0.825426687318593
MED13L	SLC15A4	0.0886186571782548	0.290074463756769	0.825424882882953
PNRC2	NFKBIA	-0.112341876208951	0.393170374548419	0.825420764717871
PBX1	ARHGEF37	0.998721722996207	0.987869689210604	0.825415291909975
PRKD2	DNAJC9	-0.377113793418927	0.83829869313817	0.825408049630519
FLT4	PBX3	-0.999893941393634	0.993237206260958	0.825406976923054
HOXC13	DRD4	-0.0828885319253058	0.547295382763196	0.825403457420672
ARGFX	PDCD1	0.0161293696493005	0.646430753384649	0.825395659513036
OR52L1	HDAC11	0.0229787756512697	0.106134431428373	0.825392911735895
TARBP2	ZDHHC9	0.261488860808049	0.661716730906537	0.825388319749383
ZMYND11	S100A6	-0.999373638563198	0.99770895191333	0.825375732562244
S100A6	ZMYND11	-0.999937545708239	0.997732348258197	0.825375732562244
HINFP	ING5	0.997432561149383	0.989034626251839	0.825372348346229
ING5	HINFP	0.973029634723783	0.9883711253792	0.825372348346229
SRFBP1	RBM27	0.999299757824997	0.999676899962541	0.82536535990186
MYB	SIPA1	-0.99933835446905	0.9916769510914	0.825362370897161
SIPA1	MYB	-0.999932992100729	0.992857253724153	0.825362370897161
PCSK7	NRGN	0.999532164121783	0.989769720173324	0.825343126521386
ZBTB37	NSD1	0.829493369040431	0.894487449960839	0.825337492966478
NSD1	ZBTB37	0.628996663166519	0.871151103338564	0.825337492966478
AKAP11	NFXL1	0.995116855751776	0.939409323203838	0.825326422006378
KDM2A	STIM1	0.962307172410868	0.986460530506816	0.825322570775661
DNMT3B	ADCY9	-0.999356843604918	0.995505828282543	0.825320520079516
ADCY9	DNMT3B	-0.999935409666176	0.99588255210294	0.825320520079516
ZNF180	BMI1	0.829707393045066	0.747989858069924	0.825317744754137
BMI1	ZNF180	0.43532113322603	0.426538769038506	0.825317744754137
NFE2L2	MLLT6	-0.923964363733184	0.827655780991523	0.825308944830036
MLLT6	NFE2L2	-0.836017836136412	0.786595729993822	0.825308944830036
HMG20A	LANCL1	0.999983012108239	0.999978340546102	0.825307664281757
DLL1	GLRX2	-0.539538330705247	0.811917481646785	0.825302372906775
GLRX2	DLL1	-0.539538330705247	0.811917481646785	0.825302372906775
ZNF680	ZNF566	0.999898232419579	0.999789808026962	0.825300126821891
ZNF566	ZNF680	0.999898232419579	0.999789808026962	0.825300126821891
PRKD2	DONSON	-0.992513347701462	0.957784642584868	0.825297662886144
SCML1	PIM1	-9.74384718072373e-05	0.718839295861015	0.825295922261611
PIM1	SCML1	-0.000214861448674572	0.653338685547857	0.825295922261611
ZNF492	POLR3D	0.0284673399394014	0.905258407683889	0.825294092607375
PDLIM1	WNK3	-0.00043555206193696	0.220681067279617	0.825289323232887
TFB2M	HSP90AB1	0.994051280450598	0.996951194993453	0.825287213208293
PAF1	PSMC5	0.972400690317391	0.994455298209203	0.825283303340916
PSMC5	PAF1	0.972391599823525	0.994455241866713	0.825283303340916
KRBA2	C20orf96	0.98786155608035	0.955534750997289	0.825262174015749
TCEAL6	FGA	-0.000164538231121455	0.0933122227561397	0.825261113016267
RBM15B	TCF3	0.973020630698802	0.994483475113967	0.82526014180962
NF1	ZNF460	0.999994869091761	0.999339032835097	0.825242987510334
KCNH4	CXCL3	0.0238644172751748	0.868136635132037	0.825235608955929
CXCL3	KCNH4	0.0238644172751748	0.868136635132037	0.825235608955929
DPF2	GIPC1	0.998103472697514	0.990542056338798	0.825224081060995
CDA	PMS2	-0.999682587604773	0.965201166311504	0.825219085396776
KLHL31	ZFP3	0.00332989277575534	0.0203200969911422	0.825212361261818
SOX18	RXRA	0.00515383917132148	0.753938328493541	0.825209223107294
RXRA	SOX18	0.00515383917132148	0.753938328493541	0.825209223107294
HTATIP2	RGS9BP	-0.993915380288094	0.998088681266133	0.825206168716391
RGS9BP	HTATIP2	-0.999940566421796	0.99820618109874	0.825206168716391
VPS25	MPV17L2	0.99857560506212	0.999714950778272	0.825186898173915
DNAJB6	PDE6G	0.0272092276276045	0.426538769038506	0.825186069897575
NFKBIB	CHD9	-0.999987725464309	0.998199365362348	0.825179279771022
SLC11A1	CDA	0.999647294647602	0.999931606913823	0.825179248900713
ATAD2	ZWINT	0.999950672910913	0.998884606562957	0.825178120084041
RAN	DRG1	0.999995852906124	0.999267634822711	0.825170396601474
POFUT1	CNIH2	-0.00238069344667448	0.106134431428373	0.825167505530267
CNIH2	POFUT1	-0.00238069344667448	0.106134431428373	0.825167505530267
STXBP4	ZNF431	0.999893116663598	0.997955570781101	0.825165032590582
TBC1D9B	ANAPC10	-0.999258859222631	0.990474574754883	0.825164408699852
UBA52	PSMB1	0.999185649335865	0.995480608089235	0.825162305899885
EZH2	TRIM32	-0.854729910525383	0.884846850408873	0.825161062283778
GRM8	DCDC1	-0.00102253501874075	0.324725133751023	0.825156359223038
DCDC1	GRM8	-0.00102253501874075	0.324725133751023	0.825156359223038
STAT6	PCSK7	0.998494392097296	0.989602992700024	0.825153382620483
S100A6	CHD4	-0.999982413353525	0.999098768568643	0.825148925864042
MCM8	NUP155	0.997242860150116	0.999323598334775	0.825146674886111
SCML4	IL2RB	0.999974435679177	0.999716629511661	0.825145703037832
GLP1R	OR2G3	0.296525528617991	0.688645067448804	0.825143486454388
OR2G3	GLP1R	0.296436716815635	0.688645067448804	0.825143486454388
DIDO1	OR2G2	0.985908489213291	0.975333596757795	0.825142016636349
OR2G2	DIDO1	0.985908489213291	0.975333596757795	0.825142016636349
NFYC	ARL6	-0.845078500570264	0.916276236611279	0.825141497809323
ARL6	NFYC	-0.955110372319371	0.972021836190755	0.825141497809323
ACTR5	ZNF343	0.759285524552145	0.87650441913867	0.825130051615124
ZNF524	EGLN2	0.99999272540104	0.999894022654143	0.82512871883673
NMRAL1	ZNF215	-0.00139322360440336	0.254516994713749	0.82512214226149
ZNF592	AIMP1	-0.997694575237382	0.971633966933662	0.825118005779725
AIMP1	ZNF592	-0.999673014259446	0.97711799673378	0.825118005779725
RFX6	ZNF556	0.0430575584260994	0.520286447035231	0.825116750467596
ZNF556	RFX6	0.0431164428016026	0.520286447035231	0.825116750467596
MLXIP	ITGA9	0.966394928105992	0.914604824970045	0.825114109408919
ITGA9	MLXIP	0.991214796836668	0.93020230934698	0.825114109408919
ZBED4	CCR5	-0.995536775256453	0.971713504602424	0.825106894068268
SRA1	ZNF595	-0.748216780170785	0.926778978371633	0.825103337203914
SLC11A1	HSPA6	0.999652591918722	0.999965109674468	0.825103245694083
GPR21	OR2AK2	0.999533654262781	0.994934141149153	0.825095204508121
OR2AK2	GPR21	0.999533654262781	0.994934141149153	0.825095204508121
DLL1	CCL4L2	0.997606621287073	0.970927687836675	0.825073161077062
CCL4L2	DLL1	0.997606621287073	0.970926809218019	0.825073161077062
ALX1	TMEM132D	-0.00476534810840754	0.802598822046577	0.82506092377791
NKX3-2	ZNF57	0.149705400959146	0.0958659379935501	0.825035755228874
NME2	PLCL2	-0.993901483138273	0.986278079927363	0.825030535617148
PLCL2	NME2	-0.998928963915945	0.988667480147096	0.825030535617148
PSMC3	EXOSC7	0.433798479646928	0.220681067279617	0.825019555570303
SMARCAL1	ZNF747	0.217486831592459	0.734073083011332	0.825018856861618
BACH1	NCOA1	0.999571052038282	0.992973422013311	0.825015553850209
NCOA1	BACH1	0.999962736036751	0.993863405751169	0.825015553850209
POU2F2	LILRA1	0.999987542846257	0.999745473565236	0.825006784264754
