node	layer	module	flow	log_flow	nodeLabel	DNA_methylation_logFC	DNA_methylation_P.Value	GRN_logFC	GRN_AveExpr	GRN_t	GRN_P.Value	GRN_adj.P.Val	GRN_B	GRN_eigenvalue	GRN_Page_Rank	GRN_degree	GRN_closeness	GRN_betweenness	GRN_size	GRN_nes	GRN_pval	GRN_pval.fdr	GRN_TF	Metabolism_pvalue	Metabolism_mean.diff
26584	1	882	8.26E-06	11.7035921456517	frag_594589	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
36062	1	881	8.26E-06	11.7035921456517	frag_782007	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
36064	1	881	8.26E-06	11.7035921456517	frag_782009	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
27869	1	444	8.26E-06	11.7036393389512	frag_60555	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
27887	1	444	8.26E-06	11.7036393389512	frag_60578	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
53936	2	1023	8.26E-06	11.7038729180681	PLCL1	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
41934	2	872	8.26E-06	11.7038765492623	GPC1	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
56878	4	2855	8.26E-06	11.7039213350741	TH	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
55031	4	2857	8.26E-06	11.7039612808689	RNGTT	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
28616	1	261	8.26E-06	11.7041319763323	frag_614468	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
24026	1	2336	8.26E-06	11.7042990681956	frag_518002	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
54621	2	1874	8.26E-06	11.7044068451507	RAB40A	0	1	1.565789	-2.416828	2.100002	0.04209102	0.2198198	-3.943382	-40.15972	-8.847671	1	0	0	0	0	1	1	Gene	NA	NA
55772	2	1153	8.26E-06	11.7044843548607	SLC14A2	0	1	-1.561749	4.769479	-2.560088	0.0143527	0.1434	-3.052067	-40.26302	-8.847671	1	0	0	0	0	1	1	Gene	NA	NA
41836	4	713	8.26E-06	11.7045412798801	GLYCTK	0	1	0.1622939	4.003093	0.7476485	0.4590514	0.6789287	-5.667196	-17.80304	-8.847671	1	0	0	0	0	1	1	Gene	NA	NA
23211	1	347	8.26E-06	11.7045921517883	frag_498606	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
11052	1	844	8.25E-06	11.70469269198	frag_286516	0	1	0	NA	NA	1	NA	NA	-47.7060215553525	-8.84767126356658	NA	NA	NA	0	0	1	NA	NA	NA	NA
11067	1	844	8.25E-06	11.70469269198	frag_286625	0	1	0	NA	NA	1	NA	NA	-47.7060215553525	-8.84767126356658	NA	NA	NA	0	0	1	NA	NA	NA	NA
12868	1	923	8.25E-06	11.7047278228637	frag_320600	0	1	0	NA	NA	1	NA	NA	-47.7060215553525	-8.84767126356658	NA	NA	NA	0	0	1	NA	NA	NA	NA
7834	1	300	8.25E-06	11.7048223189513	frag_246698	0	1	0	NA	NA	1	NA	NA	-47.7060215553525	-8.84767126356658	NA	NA	NA	0	0	1	NA	NA	NA	NA
7837	1	300	8.25E-06	11.7048223189513	frag_246700	0	1	0	NA	NA	1	NA	NA	-47.7060215553525	-8.84767126356658	NA	NA	NA	0	0	1	NA	NA	NA	NA
34097	1	220	8.25E-06	11.7049543861361	frag_731254	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
34098	1	220	8.25E-06	11.7049543861361	frag_731255	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
34111	1	220	8.25E-06	11.7049543861361	frag_731268	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
34115	1	220	8.25E-06	11.7049543861361	frag_731272	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
29200	1	83	8.25E-06	11.7049943732191	frag_619989	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
13253	1	145	8.25E-06	11.7050258793197	frag_323297	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
16216	1	109	8.25E-06	11.7052609946425	frag_36878	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
42467	3	260	8.25E-06	11.7054949528959	HOXA4	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
40608	4	2048	8.25E-06	11.7055325367853	DPYS	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
18118	1	227	8.25E-06	11.7056028588239	frag_408661	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
39053	2	2348	8.25E-06	11.705742305077	CBX2	0	1	0.5928774	4.484177	1.1946	0.2392888	0.4750114	-5.263707	-47.70602	-8.025691	2	0.5	2	26	1.605989	0.1082764	0.4625362	TF	NA	NA
2682	1	230	8.25E-06	11.7057447304012	frag_145278	0	1	0	NA	NA	1	NA	NA	-47.7060215553525	-8.84767126356658	NA	NA	NA	0	0	1	NA	NA	NA	NA
2686	1	230	8.25E-06	11.7057447304012	frag_145284	0	1	0	NA	NA	1	NA	NA	-47.7060215553525	-8.84767126356658	NA	NA	NA	0	0	1	NA	NA	NA	NA
2688	1	230	8.25E-06	11.7057447304012	frag_145286	0	1	0	NA	NA	1	NA	NA	-47.7060215553525	-8.84767126356658	NA	NA	NA	0	0	1	NA	NA	NA	NA
2696	1	230	8.25E-06	11.7057447304012	frag_145298	0	1	0	NA	NA	1	NA	NA	-47.7060215553525	-8.84767126356658	NA	NA	NA	0	0	1	NA	NA	NA	NA
202	1	553	8.25E-06	11.705776260152	frag_102222	0	1	0	NA	NA	1	NA	NA	-47.7060215553525	-8.84767126356658	NA	NA	NA	0	0	1	NA	NA	NA	NA
50008	4	1370	8.25E-06	11.7058732810055	MAR08443	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
50009	4	1370	8.25E-06	11.7058732810055	MAR08444	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
26864	1	623	8.24E-06	11.7060236819334	frag_597269	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
15077	1	756	8.24E-06	11.7060916123484	frag_348188	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
58372	2	1219	8.24E-06	11.7061619737147	ZNF676	0	1	0.7495708	2.479917	4.680973	3.26E-05	0.03971548	2.260326	-5.881411	-5.451927	2	0.002439024	0	7	1.549106	0.1213561	0.4625362	TF	NA	NA
58402	2	2350	8.24E-06	11.7061947298327	ZNF747	0	1	0.3546792	4.543099	1.28195	0.2072513	0.4394395	-5.164569	-40.29573	-8.232486	1	1	0	7	0.5295192	0.5964454	0.7344658	TF	NA	NA
55979	4	1166	8.24E-06	11.7064410416781	SLC4A9	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
9536	1	814	8.24E-06	11.7065975965014	frag_270273	0	1	0	NA	NA	1	NA	NA	-47.7060215553525	-8.84767126356658	NA	NA	NA	0	0	1	NA	NA	NA	NA
25312	1	975	8.24E-06	11.7067772399824	frag_5658	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
25355	1	975	8.24E-06	11.7067772399824	frag_5660	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
41108	4	1278	8.24E-06	11.7067893792195	FAAH2	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
45850	4	88	8.24E-06	11.7068828562809	MAR02600	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
45853	4	88	8.24E-06	11.7068828562809	MAR02603	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
45856	4	88	8.24E-06	11.7068828562809	MAR02606	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
45859	4	88	8.24E-06	11.7068828562809	MAR02609	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
45862	4	88	8.24E-06	11.7068828562809	MAR02612	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
45866	4	88	8.24E-06	11.7068828562809	MAR02616	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
45871	4	88	8.24E-06	11.7068828562809	MAR02621	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
45874	4	88	8.24E-06	11.7068828562809	MAR02624	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
45879	4	88	8.24E-06	11.7068828562809	MAR02629	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
45884	4	88	8.24E-06	11.7068828562809	MAR02634	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
45888	4	88	8.24E-06	11.7068828562809	MAR02638	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
45894	4	88	8.24E-06	11.7068828562809	MAR02644	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
45899	4	88	8.24E-06	11.7068828562809	MAR02649	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
45902	4	88	8.24E-06	11.7068828562809	MAR02652	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
45905	4	88	8.24E-06	11.7068828562809	MAR02655	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
45908	4	88	8.24E-06	11.7068828562809	MAR02658	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
45911	4	88	8.24E-06	11.7068828562809	MAR02661	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
45914	4	88	8.24E-06	11.7068828562809	MAR02664	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
45917	4	88	8.24E-06	11.7068828562809	MAR02667	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
45920	4	88	8.24E-06	11.7068828562809	MAR02670	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
45923	4	88	8.24E-06	11.7068828562809	MAR02673	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
45926	4	88	8.24E-06	11.7068828562809	MAR02676	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
45929	4	88	8.24E-06	11.7068828562809	MAR02679	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
45932	4	88	8.24E-06	11.7068828562809	MAR02682	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
45935	4	88	8.24E-06	11.7068828562809	MAR02685	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
45938	4	88	8.24E-06	11.7068828562809	MAR02688	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
45941	4	88	8.24E-06	11.7068828562809	MAR02691	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
45945	4	88	8.24E-06	11.7068828562809	MAR02695	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
45950	4	88	8.24E-06	11.7068828562809	MAR02700	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
45953	4	88	8.24E-06	11.7068828562809	MAR02703	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
45956	4	88	8.24E-06	11.7068828562809	MAR02706	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
45959	4	88	8.24E-06	11.7068828562809	MAR02709	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
45962	4	88	8.24E-06	11.7068828562809	MAR02712	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
45965	4	88	8.24E-06	11.7068828562809	MAR02715	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
45968	4	88	8.24E-06	11.7068828562809	MAR02718	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
45971	4	88	8.24E-06	11.7068828562809	MAR02722	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
45976	4	88	8.24E-06	11.7068828562809	MAR02727	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
45980	4	88	8.24E-06	11.7068828562809	MAR02731	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
45983	4	88	8.24E-06	11.7068828562809	MAR02734	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
45986	4	88	8.24E-06	11.7068828562809	MAR02737	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
45989	4	88	8.24E-06	11.7068828562809	MAR02740	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
45993	4	88	8.24E-06	11.7068828562809	MAR02744	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
45997	4	88	8.24E-06	11.7068828562809	MAR02748	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
46002	4	88	8.24E-06	11.7068828562809	MAR02753	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
46006	4	88	8.24E-06	11.7068828562809	MAR02757	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
46009	4	88	8.24E-06	11.7068828562809	MAR02760	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
46013	4	88	8.24E-06	11.7068828562809	MAR02764	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
46018	4	88	8.24E-06	11.7068828562809	MAR02769	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
46021	4	88	8.24E-06	11.7068828562809	MAR02772	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
46024	4	88	8.24E-06	11.7068828562809	MAR02775	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
13346	1	94	8.23E-06	11.7072252754636	frag_327657	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
13347	1	94	8.23E-06	11.7072252754636	frag_327658	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
41224	2	971	8.23E-06	11.7074888480888	FBRS	0	1	0.4960973	5.409351	2.443378	0.01906501	0.1590571	-3.290365	-11.559	-8.847671	2	0	14580	0	0	1	1	Gene	NA	NA
13816	1	941	8.23E-06	11.707658931819	frag_331140	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
797	1	781	8.23E-06	11.7076965971287	frag_112225	-0.371039056324397	2.27E-06	0	NA	NA	1	NA	NA	-47.7060215553525	-8.84767126356658	NA	NA	NA	0	0	1	NA	NA	NA	NA
25032	1	452	8.23E-06	11.7076965971287	frag_5522	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
25120	1	452	8.23E-06	11.7076965971287	frag_5548	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
25173	1	452	8.23E-06	11.7076965971287	frag_5561	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
12665	1	534	8.23E-06	11.7079530019338	frag_311125	0	1	0	NA	NA	1	NA	NA	-47.7060215553525	-8.84767126356658	NA	NA	NA	0	0	1	NA	NA	NA	NA
20493	1	1045	8.23E-06	11.707988247544	frag_440760	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
30328	1	463	8.23E-06	11.7079967552912	frag_652094	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
30331	1	463	8.23E-06	11.7079967552912	frag_652184	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
42977	3	916	8.23E-06	11.7080186326879	IREB2	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
32602	1	189	8.23E-06	11.7080320024437	frag_69671	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
42429	3	113	8.23E-06	11.7080392951131	HNF1B	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
45408	4	1048	8.22E-06	11.70853288934	MAR02037	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
58240	2	764	8.22E-06	11.7086143679705	ZNF404	0	1	0.6137533	2.722669	3.14715	0.003113037	0.08252214	-1.744475	-38.68148	-6.869677	2	0.09090909	0	9	0.3987926	0.690046	0.7916601	TF	NA	NA
17555	1	158	8.22E-06	11.7087384228126	frag_393663	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
17564	1	158	8.22E-06	11.7087384228126	frag_393672	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
17567	1	158	8.22E-06	11.7087384228126	frag_393675	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
17582	1	158	8.22E-06	11.7087384228126	frag_393693	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
17595	1	158	8.22E-06	11.7087384228126	frag_393750	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
41829	3	1342	8.22E-06	11.708748153255	GLUD2	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
58173	2	1213	8.22E-06	11.7087676144239	ZNF234	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
42478	2	511	8.22E-06	11.7087919414176	HOXB7	0	1	-0.2980061	-4.069412	-0.3198569	0.7507439	0.8765516	-5.883188	-47.70602	-7.398061	2	0.04	0	4	-1.323306	0.1857335	0.4929204	TF	NA	NA
21980	1	400	8.22E-06	11.7088868223482	frag_476164	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
3397	1	442	8.22E-06	11.7091690855167	frag_158203	0	1	0	NA	NA	1	NA	NA	-47.7060215553525	-8.84767126356658	NA	NA	NA	0	0	1	NA	NA	NA	NA
17803	1	386	8.22E-06	11.709221410288	frag_397294	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
41913	2	1110	8.22E-06	11.7093309361143	GORAB	0	1	0.4054738	4.094302	2.609527	0.01269922	0.1364458	-2.948785	-10.94306	-8.847671	1	0	0	0	0	1	1	Gene	NA	NA
4951	1	632	8.21E-06	11.7095768044324	frag_188196	0	1	0	NA	NA	1	NA	NA	-47.7060215553525	-8.84767126356658	NA	NA	NA	0	0	1	NA	NA	NA	NA
19067	1	245	8.21E-06	11.7096608030081	frag_419111	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
50177	5	325	8.21E-06	11.7097326334737	MAR08676	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	0.02776731	-0.1077766
57584	4	2860	8.21E-06	11.7097995987242	UGCG	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
54982	3	29	8.21E-06	11.7098726568395	RNF128	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
26149	1	69	8.21E-06	11.7100346213599	frag_582942	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
57127	3	24	8.21E-06	11.7101150044707	TNLG4A	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
56493	3	29	8.21E-06	11.7102173195941	STIP1	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
22781	1	393	8.21E-06	11.7103574108485	frag_493169	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
40435	3	24	8.20E-06	11.7107960843071	DKFZP686A24188	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
36560	1	1067	8.20E-06	11.7108265548886	frag_85107	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
36568	1	1067	8.20E-06	11.7108265548886	frag_85184	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
57313	3	2053	8.20E-06	11.7108521508947	TRMT10C	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
24892	1	753	8.20E-06	11.7108643396993	frag_545464	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
49195	4	42	8.20E-06	11.7109667315236	MAR07180	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
49379	4	42	8.20E-06	11.7109667315236	MAR07440	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
41818	3	916	8.20E-06	11.7111471616793	GLRX3	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
42504	3	1339	8.20E-06	11.71149714269	HPN	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
2599	1	292	8.20E-06	11.7116105774521	frag_144459	0	1	0	NA	NA	1	NA	NA	-47.7060215553525	-8.84767126356658	NA	NA	NA	0	0	1	NA	NA	NA	NA
2610	1	292	8.20E-06	11.7116105774521	frag_144490	0	1	0	NA	NA	1	NA	NA	-47.7060215553525	-8.84767126356658	NA	NA	NA	0	0	1	NA	NA	NA	NA
2624	1	292	8.20E-06	11.7116105774521	frag_144507	0	1	0	NA	NA	1	NA	NA	-47.7060215553525	-8.84767126356658	NA	NA	NA	0	0	1	NA	NA	NA	NA
2627	1	292	8.20E-06	11.7116105774521	frag_144512	0	1	0	NA	NA	1	NA	NA	-47.7060215553525	-8.84767126356658	NA	NA	NA	0	0	1	NA	NA	NA	NA
43745	3	304	8.20E-06	11.7116166764597	LTBP1	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
3148	1	417	8.20E-06	11.711656930843	frag_156934	0	1	0	NA	NA	1	NA	NA	-47.7060215553525	-8.84767126356658	NA	NA	NA	0	0	1	NA	NA	NA	NA
54197	3	148	8.20E-06	11.7117728237215	PPP1R13B	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
35223	1	368	8.20E-06	11.7118069841854	frag_767370	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
3324	1	52	8.20E-06	11.7118862897614	frag_158069	0	1	0	NA	NA	1	NA	NA	-47.7060215553525	-8.84767126356658	NA	NA	NA	0	0	1	NA	NA	NA	NA
3326	1	52	8.20E-06	11.7118862897614	frag_158071	0	1	0	NA	NA	1	NA	NA	-47.7060215553525	-8.84767126356658	NA	NA	NA	0	0	1	NA	NA	NA	NA
