A	B
MAR02891	3alpha,7alpha-dihydroxy-5beta-cholestan-26-al[m]
MAR02891	H2O[m]
MAR02891	NADP+[m]
MAR02891	3alpha,7alpha-dihydroxy-5beta-cholestanate[m]
MAR02891	H+[m]
MAR02891	NADPH[m]
MAR02895	5beta-cholestane-3alpha,7alpha-diol[m]
MAR02895	NADP+[m]
MAR02895	H+[m]
MAR02895	NADPH[m]
MAR02895	7alpha-hydroxycholest-4-en-3-one[m]
MAR02935	5beta-cholestane-3alpha,7alpha-diol[c]
MAR02935	H+[c]
MAR02935	NADPH[c]
MAR02935	O2[c]
MAR02935	H2O[c]
MAR02935	NADP+[c]
MAR02935	5beta-cholestane-3alpha,7alpha,27-triol[c]
MAR02941	25(R)DHCA-CoA[c]
MAR02941	CoA[c]
MAR02941	O2[c]
MAR02941	chenodeoxycholoyl-CoA[c]
MAR02941	H2O[c]
MAR02941	propanoyl-CoA[c]
MAR02953	25(R)DHCA-CoA[x]
MAR02953	CoA[x]
MAR02953	O2[x]
MAR02953	chenodeoxycholoyl-CoA[x]
MAR02953	H2O[x]
MAR02953	propanoyl-CoA[x]
MAR03004	ATP[r]
MAR03004	phosphatidylinositol-3,5-bisphosphate[r]
MAR03004	ADP[r]
MAR03004	H+[r]
MAR03004	phosphatidylinositol-3,4,5-trisphosphate[r]
MAR03120	H+[c]
MAR03120	melatonin[c]
MAR03120	O2-[c]
MAR03120	formyl-N-acetyl-5-methoxykynurenamine[c]
MAR03120	H2O[c]
MAR03127	H2O[e]
MAR03127	N-acetyl-seryl-aspartyl-lysyl-proline[e]
MAR03127	N-acetyl-seryl-aspartate[e]
MAR03127	lysyl-proline[e]
MAR03140	chloride[e]
MAR03140	H+[e]
MAR03140	H2O2[e]
MAR03140	H2O[e]
MAR03140	hypochlorite[e]
MAR03147	H+[e]
MAR03147	nitrite[e]
MAR03147	hypochlorite[e]
MAR03147	H2O[e]
MAR03147	nitryl-chloride[e]
MAR03238	dihydroceramide pool[c]
MAR03238	H+[c]
MAR03238	NADH[c]
MAR03238	O2[c]
MAR03238	ceramide pool[c]
MAR03238	H2O[c]
MAR03238	NAD+[c]
MAR03249	UDP-galactose[n]
MAR03249	ceramide pool[n]
MAR03249	H+[n]
MAR03249	UDP[n]
MAR03249	D-galactosyl-N-acylsphingosine[n]
MAR03257	cortisol[r]
MAR03257	H+[r]
MAR03257	NADPH[r]
MAR03257	11beta-hydroxyandrost-4-ene-3,17-dione[r]
MAR03257	acetaldehyde[r]
MAR03257	H2O[r]
MAR03257	NADP+[r]
MAR03276	FAD[x]
MAR03276	palmitoleoyl-CoA[x]
MAR03276	FADH2[x]
MAR03276	trans,cis-hexadeca-2,9-dienoyl-CoA[x]
MAR03289	(7Z)-tetradecenoyl-CoA[x]
MAR03289	FAD[x]
MAR03289	FADH2[x]
MAR03289	trans,cis-myristo-2,7-dienoyl-CoA[x]
MAR03354	alkyl-glycerone-3-phosphate[c]
MAR03354	H+[c]
MAR03354	NADPH[c]
MAR03354	NADP+[c]
MAR03354	1-Alkyl-Sn-Glycerol 3-Phosphate[c]
MAR03371	cis,cis-myristo-5,8-dienoyl-CoA[m]
MAR03371	O2[m]
MAR03371	H2O2[m]
MAR03371	trans-2-cis,cis-5,8-tetradecatrienoyl-CoA[m]
MAR03374	trans-2-cis,cis-5,8-tetradecatrienoyl-CoA[m]
MAR03374	(3E,5Z,8Z)-Tetradecatrienoyl Coenzyme A[m]
MAR03376	(3E,5Z,8Z)-Tetradecatrienoyl Coenzyme A[m]
MAR03376	Trans-2-Cis,Cis-4,8-Tetradecatrienoyl Coenzyme A[m]
MAR03377	H+[m]
MAR03377	NADPH[m]
MAR03377	Trans-2-Cis,Cis-4,8-Tetradecatrienoyl Coenzyme A[m]
MAR03377	NADP+[m]
MAR03377	Trans-3-Cis-8-Tetradecadienoyl Coenzyme A[m]
MAR03378	Trans-2-Cis-8-Tetradecadienoyl Coenzyme A[m]
MAR03378	Trans-3-Cis-8-Tetradecadienoyl Coenzyme A[m]
MAR03379	H2O[m]
MAR03379	Trans-2-Cis-8-Tetradecadienoyl Coenzyme A[m]
MAR03379	(3S)-3-Hydroxy-Cis-8-Tetradecenoyl Coenzyme A[m]
MAR03380	NAD+[m]
MAR03380	(3S)-3-Hydroxy-Cis-8-Tetradecenoyl Coenzyme A[m]
MAR03380	H+[m]
MAR03380	NADH[m]
MAR03380	3-Oxo-Cis-8-Tetradecenoyl Coenzyme A[m]
MAR03381	CoA[m]
MAR03381	3-Oxo-Cis-8-Tetradecenoyl Coenzyme A[m]
MAR03381	acetyl-CoA[m]
MAR03381	Cis-6-Dodecenoyl Coenzyme A[m]
MAR03382	acetyl-CoA[c]
MAR03382	1-Alkyl-Sn-Glycerol 3-Phosphate[c]
MAR03382	CoA[c]
MAR03382	1-Alkyl-2-Acetyl-Sn-Glycerol 3-Phosphate[c]
MAR03383	H2O[c]
MAR03383	1-Alkyl-2-Acetyl-Sn-Glycerol 3-Phosphate[c]
MAR03383	1-alkyl-2-acetyl-sn-glycerol[c]
MAR03383	Pi[c]
MAR03395	H+[r]
MAR03395	NADPH[r]
MAR03395	eicosa-(2E,8Z,11Z,14Z,17Z)-pentaenoyl-CoA[r]
MAR03395	(8Z,11Z,14Z,17Z)-eicosatetraenoyl-CoA[r]
MAR03395	NADP+[r]
MAR03399	(6Z,9Z,12Z,15Z)-octadecatetraenoyl-CoA[r]
MAR03399	H+[r]
MAR03399	malonyl-CoA[r]
MAR03399	CO2[r]
MAR03399	CoA[r]
MAR03399	3-keto-eicosa-8,11,14,17-all-cis-tetraenoyl-CoA[r]
MAR03401	H+[r]
MAR03401	NADPH[r]
MAR03401	3-keto-eicosa-8,11,14,17-all-cis-tetraenoyl-CoA[r]
MAR03401	NADP+[r]
MAR03401	3(S)-hydroxy-all-cis-8,11,14,17-eicosatetraenoyl-CoA[r]
MAR03402	3(S)-hydroxy-all-cis-8,11,14,17-eicosatetraenoyl-CoA[r]
MAR03402	H2O[r]
MAR03402	eicosa-(2E,8Z,11Z,14Z,17Z)-pentaenoyl-CoA[r]
MAR03403	H+[r]
MAR03403	NADPH[r]
MAR03403	2-trans-7,10,13,16,19-all-cis-docosahexaenoyl-CoA[r]
MAR03403	(7Z,10Z,13Z,16Z,19Z)-docosapentaenoyl-CoA[r]
MAR03403	NADP+[r]
MAR03404	(5Z,8Z,11Z,14Z,17Z)-eicosapentaenoyl-CoA[r]
MAR03404	H+[r]
MAR03404	malonyl-CoA[r]
MAR03404	CO2[r]
MAR03404	CoA[r]
MAR03404	3-oxo-docosa-7,10,13,16,19-all-cis-pentaenoyl-CoA[r]
MAR03405	H+[r]
MAR03405	NADPH[r]
MAR03405	3-oxo-docosa-7,10,13,16,19-all-cis-pentaenoyl-CoA[r]
MAR03405	NADP+[r]
MAR03405	3(S)-hydroxy-docosa-7,10,13,16,19-all-cis-pentaenoyl-CoA[r]
MAR03410	3(S)-hydroxy-docosa-7,10,13,16,19-all-cis-pentaenoyl-CoA[r]
MAR03410	H2O[r]
MAR03410	2-trans-7,10,13,16,19-all-cis-docosahexaenoyl-CoA[r]
MAR03420	H+[c]
MAR03420	NADPH[c]
MAR03420	4,4-Dimethylcholesta-8(9),14-Dien-3Beta-Ol[c]
MAR03420	4,4-dimethyl-5alpha-cholesta-8-en-3-beta-ol[c]
MAR03420	NADP+[c]
MAR03437	(4Z,7Z,10Z,13Z,16Z,19Z)-docosahexaenoyl-CoA[c]
MAR03437	H+[c]
MAR03437	NADPH[c]
MAR03437	(7Z,10Z,13Z,16Z)-docosatetraenoyl-CoA[c]
MAR03437	NADP+[c]
MAR03438	(4Z,7Z,10Z,13Z,16Z,19Z)-docosahexaenoyl-CoA[r]
MAR03438	H+[r]
MAR03438	NADPH[r]
MAR03438	(7Z,10Z,13Z,16Z)-docosatetraenoyl-CoA[r]
MAR03438	NADP+[r]
MAR03439	(7Z,10Z,13Z,16Z)-docosatetraenoyl-CoA[c]
MAR03439	malonyl-CoA[c]
MAR03439	3-oxo-tetracosa-9,12,15,18,21-all-cis-pentaenoyl-CoA[c]
MAR03439	CO2[c]
MAR03439	CoA[c]
MAR03439	H+[c]
MAR03483	3-oxo-all-cis-6,9,12,15,18-tetracosapentaenoyl-CoA[x]
MAR03483	CoA[x]
MAR03483	H+[x]
MAR03483	acetyl-CoA[x]
MAR03483	(7Z,10Z,13Z,16Z)-docosatetraenoyl-CoA[x]
MAR03485	H+[r]
MAR03485	linoleoyl-CoA[r]
MAR03485	malonyl-CoA[r]
MAR03485	CO2[r]
MAR03485	CoA[r]
MAR03485	3-oxoeicosa-cis,cis-11,14-dienoyl-CoA[r]
MAR03487	H+[r]
MAR03487	NADPH[r]
MAR03487	3-oxoeicosa-cis,cis-11,14-dienoyl-CoA[r]
MAR03487	NADP+[r]
MAR03487	(3S)-hydroxy-eicosa-cis,cis-11,14-dienoyl-CoA[r]
MAR03490	(3S)-hydroxy-eicosa-cis,cis-11,14-dienoyl-CoA[r]
MAR03490	H2O[r]
MAR03490	trans,cis,cis-2,11,14-eicosatrienoyl-CoA[r]
MAR03492	H+[r]
MAR03492	NADPH[r]
MAR03492	trans,cis,cis-2,11,14-eicosatrienoyl-CoA[r]
MAR03492	(11Z,14Z)-eicosadienoyl-CoA[r]
MAR03492	NADP+[r]
MAR03494	dihomo-gamma-linolenoyl-CoA[r]
MAR03494	H+[r]
MAR03494	malonyl-CoA[r]
MAR03494	CO2[r]
MAR03494	CoA[r]
MAR03494	3-oxo-docosa-cis,cis,cis-10,13,16-trienoyl-CoA[r]
MAR03495	H+[r]
MAR03495	NADPH[r]
MAR03495	3-oxo-docosa-cis,cis,cis-10,13,16-trienoyl-CoA[r]
MAR03495	NADP+[r]
MAR03495	3(S)-hydroxy-10,13,16-all-cis-docosatrienoyl-CoA[r]
MAR03496	3(S)-hydroxy-10,13,16-all-cis-docosatrienoyl-CoA[r]
MAR03496	H2O[r]
MAR03496	trans,cis,cis,cis-2,10,13,16-docosatetraenoyl-CoA[r]
MAR03497	H+[r]
MAR03497	NADPH[r]
MAR03497	trans,cis,cis,cis-2,10,13,16-docosatetraenoyl-CoA[r]
MAR03497	10,13,16-docosatrienoyl-CoA[r]
MAR03497	NADP+[r]
MAR03499	H+[r]
MAR03499	NADPH[r]
MAR03499	trans,cis,cis,cis,cis-2,10,13,16,19-docosapentaenoyl-CoA[r]
MAR03499	10,13,16,19-docosatetraenoyl-CoA[r]
MAR03499	NADP+[r]
MAR03500	(8Z,11Z,14Z,17Z)-eicosatetraenoyl-CoA[r]
MAR03500	H+[r]
MAR03500	malonyl-CoA[r]
MAR03500	CO2[r]
MAR03500	CoA[r]
MAR03500	3-oxo-docosa-10,13,16,19-all-cis-tetraenoyl-CoA[r]
MAR03502	H+[r]
MAR03502	NADPH[r]
MAR03502	3-oxo-docosa-10,13,16,19-all-cis-tetraenoyl-CoA[r]
MAR03502	NADP+[r]
MAR03502	3(S)-hydroxy-docosa-10,13,16,19-all-cis-tetraenoyl-CoA[r]
MAR03504	3(S)-hydroxy-docosa-10,13,16,19-all-cis-tetraenoyl-CoA[r]
MAR03504	H2O[r]
MAR03504	trans,cis,cis,cis,cis-2,10,13,16,19-docosapentaenoyl-CoA[r]
MAR03507	H+[r]
MAR03507	NADPH[r]
MAR03507	trans,cis,cis,cis,cis-2,12,15,18,21-tetracosapentaenoyl-CoA[r]
MAR03507	12,15,18,21-tetracosatetraenoyl-CoA[r]
MAR03507	NADP+[r]
MAR03516	10,13,16,19-docosatetraenoyl-CoA[r]
MAR03516	H+[r]
MAR03516	malonyl-CoA[r]
MAR03516	CO2[r]
MAR03516	CoA[r]
MAR03516	3-oxo-tetracosa-12,15,18,21-all-cis-tetraenoyl-CoA[r]
MAR03518	H+[r]
MAR03518	NADPH[r]
MAR03518	3-oxo-tetracosa-12,15,18,21-all-cis-tetraenoyl-CoA[r]
MAR03518	NADP+[r]
MAR03518	3(S)-hydroxy-tetracosa-12,15,18,21-all-cis-tetraenoyl-CoA[r]
MAR03535	3(S)-hydroxy-tetracosa-12,15,18,21-all-cis-tetraenoyl-CoA[r]
MAR03535	H2O[r]
MAR03535	trans,cis,cis,cis,cis-2,12,15,18,21-tetracosapentaenoyl-CoA[r]
MAR03536	24,25-dihydrolanosterol[c]
MAR03536	CO2[c]
MAR03536	H2O[c]
MAR03536	4,4-Dimethylcholesta-8(9),14-Dien-3Beta-Ol[c]
MAR03536	One Carbon Unit[c]
MAR03598	CO2[c]
MAR03598	lanosterol[c]
MAR03598	4,4-dimethyl-5alpha-cholesta-8,14,24-trien-3beta-ol[c]
MAR03598	H2O[c]
MAR03598	One Carbon Unit[c]
MAR03599	H+[c]
MAR03599	L-dopachrome[c]
MAR03599	NADH[c]
MAR03599	2-carboxy-2,3-dihydro-5,6-dihydroxyindole[c]
MAR03599	NAD+[c]
MAR03604	H+[r]
MAR03604	malonyl-CoA[r]
MAR03604	oleoyl-CoA[r]
MAR03604	CO2[r]
MAR03604	CoA[r]
MAR03604	3-oxo-11-cis-eicosenoyl-CoA[r]
MAR03605	(11Z)-eicosenoyl-CoA[r]
MAR03605	H+[r]
MAR03605	malonyl-CoA[r]
MAR03605	CO2[r]
MAR03605	CoA[r]
MAR03605	3-oxo-13cis-docosenoyl-CoA[r]
MAR03606	(13Z)-docosenoyl-CoA[r]
MAR03606	H+[r]
MAR03606	malonyl-CoA[r]
MAR03606	CO2[r]
MAR03606	CoA[r]
MAR03606	3-oxo-cis-15-tetracosaenoyl-CoA[r]
MAR03607	H+[r]
MAR03607	NADPH[r]
MAR03607	3-oxo-11-cis-eicosenoyl-CoA[r]
MAR03607	NADP+[r]
MAR03607	3(S)-hydroxy-11-cis-eicosenoyl-CoA[r]
MAR03608	3(S)-hydroxy-11-cis-eicosenoyl-CoA[r]
MAR03608	H2O[r]
MAR03608	trans,cis-2,11-eicosadienoyl-CoA[r]
MAR03609	H+[r]
MAR03609	NADPH[r]
MAR03609	trans,cis-2,11-eicosadienoyl-CoA[r]
MAR03609	(11Z)-eicosenoyl-CoA[r]
MAR03609	NADP+[r]
MAR03610	H+[r]
MAR03610	NADPH[r]
MAR03610	3-oxo-13cis-docosenoyl-CoA[r]
MAR03610	NADP+[r]
MAR03610	3(S)-hydroxy-13-cis-docosenoyl-CoA[r]
MAR03611	3(S)-hydroxy-13-cis-docosenoyl-CoA[r]
MAR03611	H2O[r]
MAR03611	trans,cis-2,13-docosadienoyl-CoA[r]
MAR03612	H+[r]
MAR03612	NADPH[r]
MAR03612	trans,cis-2,13-docosadienoyl-CoA[r]
MAR03612	(13Z)-docosenoyl-CoA[r]
MAR03612	NADP+[r]
MAR03615	H+[r]
MAR03615	NADPH[r]
MAR03615	3-oxo-cis-15-tetracosaenoyl-CoA[r]
MAR03615	NADP+[r]
MAR03615	3(S)-hydroxy-cis-15-tetracosaenoyl-CoA[r]
MAR03616	3(S)-hydroxy-cis-15-tetracosaenoyl-CoA[r]
MAR03616	H2O[r]
MAR03616	trans,cis-2,15-tetracosadienoyl-CoA[r]
MAR03617	H+[r]
MAR03617	NADPH[r]
MAR03617	trans,cis-2,15-tetracosadienoyl-CoA[r]
MAR03617	(15Z)-tetracosenoyl-CoA[r]
MAR03617	NADP+[r]
MAR03619	H+[r]
MAR03619	malonyl-CoA[r]
MAR03619	palmitoleoyl-CoA[r]
MAR03619	CO2[r]
MAR03619	CoA[r]
MAR03619	3-Oxo-Cis-9-Octadecenoyl Coenzyme A[r]
MAR03621	H+[r]
MAR03621	NADPH[r]
MAR03621	3-Oxo-Cis-9-Octadecenoyl Coenzyme A[r]
MAR03621	NADP+[r]
MAR03621	3(S)-Hydroxy-Cis-9-Octadecenoyl Coenzyme A[r]
MAR03624	3(S)-Hydroxy-Cis-9-Octadecenoyl Coenzyme A[r]
MAR03624	H2O[r]
MAR03624	Trans,Cis-2,9-Octadecadienoyl Coenzyme A[r]
MAR03749	H+[r]
MAR03749	NADPH[r]
MAR03749	Trans,Cis-2,9-Octadecadienoyl Coenzyme A[r]
MAR03749	NADP+[r]
MAR03749	oleoyl-CoA[r]
MAR03766	5beta-cholestane-3alpha,7alpha,12alpha,26-tetrol[c]
MAR03766	H+[c]
MAR03766	NADPH[c]
MAR03766	O2[c]
MAR03766	5beta-cholestane-3alpha,7alpha,12alpha,27,27-pentaol[c]
MAR03766	H2O[c]
MAR03766	NADP+[c]
MAR03768	5beta-cholestane-3alpha,7alpha,12alpha,26-tetrol[m]
MAR03768	H+[m]
MAR03768	NADPH[m]
MAR03768	O2[m]
MAR03768	5beta-cholestane-3alpha,7alpha,12alpha,27,27-pentaol[m]
MAR03768	H2O[m]
MAR03768	NADP+[m]
MAR03774	5beta-cholestane-3alpha,7alpha,12alpha,27,27-pentaol[c]
MAR03774	H2O[c]
MAR03774	3alpha,7alpha,12alpha-trihydroxy-5beta-cholestan-27-al[c]
MAR03776	H2O[r]
MAR03776	phosphatidylinositol-3,4,5-trisphosphate[r]
MAR03776	phosphatidylinositol-3,5-bisphosphate[r]
MAR03776	Pi[r]
MAR03779	H2O[c]
MAR03779	PI pool[c]
MAR03779	H+[c]
MAR03779	inositol[c]
MAR03779	phosphatidate-LD-PI pool[c]
MAR03786	H2O[r]
MAR03786	PI pool[r]
MAR03786	H+[r]
MAR03786	inositol[r]
MAR03786	phosphatidate-LD-PI pool[r]
MAR03824	1-alkyl-2-lysoglycerol-3-phosphocholine[c]
MAR03824	H2O[c]
MAR03824	choline[c]
MAR03824	H+[c]
MAR03824	1-Alkyl-Sn-Glycerol 3-Phosphate[c]
MAR03840	10,11-dihydro-12-epi-LTB4[c]
MAR03840	H+[c]
MAR03840	NADPH[c]
MAR03840	O2[c]
MAR03840	20-OH-10,11-dihydro-LTB4[c]
MAR03840	H2O[c]
MAR03840	NADP+[c]
MAR03842	H+[r]
MAR03842	NADPH[r]
MAR03842	O2[r]
MAR03842	10,11-dihydro-12-epi-LTB4[r]
MAR03842	20-OH-10,11-dihydro-LTB4[r]
MAR03842	H2O[r]
MAR03842	NADP+[r]
MAR03872	ATP[r]
MAR03872	CoA[r]
MAR03872	10,11-dihydro-12-epi-LTB4[r]
MAR03872	10,11-dihydro-LTB4-CoA[r]
MAR03872	AMP[r]
MAR03872	PPi[r]
MAR03880	arachidonate[c]
MAR03880	H+[c]
MAR03880	O2-[c]
MAR03880	12-peroxy-(5Z,8Z,10E,14Z)-eicosatetraenoate[c]
MAR03880	H2O[c]
MAR03886	leukotriene B4[c]
MAR03886	NADP+[c]
MAR03886	5-oxo-12-HETE[c]
MAR03886	H+[c]
MAR03886	NADPH[c]
MAR03887	leukotriene B4[m]
MAR03887	NADP+[m]
MAR03887	H+[m]
MAR03887	NADPH[m]
MAR03887	5-oxo-12-HETE[m]
MAR03894	5(S)-HETE[m]
MAR03894	NADP+[m]
MAR03894	H+[m]
MAR03894	NADPH[m]
MAR03894	5-oxo-ETE[m]
MAR03909	H+[c]
MAR03909	leukotriene B4[c]
MAR03909	NADPH[c]
MAR03909	O2[c]
MAR03909	5,12,20-TriHETE[c]
MAR03909	H2O[c]
MAR03909	NADP+[c]
MAR03932	5-oxo-ETE[c]
MAR03932	O2[c]
MAR03932	5-oxo-12-HETE[c]
MAR03934	O2[m]
MAR03934	5-oxo-ETE[m]
MAR03934	5-oxo-12-HETE[m]
MAR03997	O2[m]
MAR03997	Cis-6-Dodecenoyl Coenzyme A[m]
MAR03997	H2O2[m]
MAR03997	trans,cis-lauro-2,6-dienoyl-CoA[m]
MAR04003	4-cis-decenoyl-CoA[m]
MAR04003	O2[m]
MAR04003	2-trans-4-cis-decadienoyl-CoA[m]
MAR04003	H2O2[m]
MAR04094	prostaglandin I2[e]
MAR04096	CDP[e]
MAR04098	dTDP[e]
MAR04100	L-3-cyanoalanine[e]
MAR04102	antichymotrypsin[e]
MAR04104	antitrypsin[e]
MAR04117	fibrinogen[e]
MAR04119	haptoglobin[e]
MAR04164	lithocholate[e]
MAR04230	prostaglandin E3[e]
MAR04286	spermidine dialdehyde[e]
MAR04289	hypothiocyanite[e]
MAR04293	maltopentaose[e]
MAR04294	beta-casomorphin[e]
MAR04298	beta-casomorphin (1-6)[e]
MAR04305	neocasomorphin[e]
MAR04307	neocasomorphin (1-5)[e]
MAR04309	apelin-13[e]
MAR04311	apelin-(1-12)[e]
MAR04322	maltoheptaose[e]
MAR04327	Cyanosulfurous Acid Anion[e]
MAR04334	Cyanate[e]
MAR04341	kinetensin[e]
MAR04357	neuromedin N[e]
MAR04364	N-acetyl-seryl-aspartyl-lysyl-proline[e]
MAR04366	N-acetyl-seryl-aspartate[e]
MAR04369	lysyl-proline[e]
MAR04374	hypochlorite[e]
MAR04376	nitryl-chloride[e]
MAR04384	ceramide pool[e]
MAR04392	alloxan[e]
MAR04441	ATP[c]
MAR04441	CoA[c]
MAR04441	Adipic Acid[c]
MAR04441	AMP[c]
MAR04441	PPi[c]
MAR04441	Adipoyl Coenzyme A[c]
MAR04443	Adipic Acid[x]
MAR04443	Adipic Acid[c]
MAR04445	L-carnitine[x]
MAR04445	Adipoyl Coenzyme A[x]
MAR04445	CoA[x]
MAR04445	Adipoyl Carnitine[x]
MAR04447	H2O[x]
MAR04447	Adipoyl Coenzyme A[x]
MAR04447	CoA[x]
MAR04447	H+[x]
MAR04447	Adipic Acid[x]
MAR04457	decanoyl-CoA[c]
MAR04457	L-carnitine[c]
MAR04457	CoA[c]
MAR04457	Decanoyl Carnitine[c]
MAR04479	Sebacoyl Carnitine[x]
MAR04479	Sebacoyl Carnitine[c]
MAR04491	L-carnitine[c]
MAR04491	Sebacoyl Coenzyme A[c]
MAR04491	CoA[c]
MAR04491	Sebacoyl Carnitine[c]
MAR04509	H2O[x]
MAR04509	Dodecanedioyl Coenzyme A[x]
MAR04509	CoA[x]
MAR04509	H+[x]
MAR04509	Dodecanedioic Acid[x]
MAR04511	ATP[c]
MAR04511	CoA[c]
MAR04511	Dodecanedioic Acid[c]
MAR04511	AMP[c]
MAR04511	PPi[c]
MAR04511	Dodecanedioyl Coenzyme A[c]
MAR04515	Dodecanedioic Acid[x]
MAR04515	Dodecanedioic Acid[c]
MAR04566	3-Hydroxy Tetradecenoyl-7 Coenzyme A[m]
MAR04566	3-Hydroxy Tetradecenoyl-7 Coenzyme A[c]
MAR04571	L-carnitine[c]
MAR04571	3-Hydroxy Tetradecenoyl-7 Coenzyme A[c]
MAR04571	CoA[c]
MAR04571	3-Hydroxy Tetradecenoyl-7-Carnitine[c]
MAR04578	3-Hydroxy Trans5,8Tetradecadienoyl Coenzyme A[m]
MAR04578	3-Hydroxy Trans5,8Tetradecadienoyl Coenzyme A[c]
MAR04581	L-carnitine[c]
MAR04581	Tetradecadienoyl Coenzyme A[c]
MAR04581	CoA[c]
MAR04581	Tetradecadienoyl Carnitine[c]
MAR04598	L-carnitine[c]
MAR04598	3-Hydroxy Trans5,8Tetradecadienoyl Coenzyme A[c]
MAR04598	CoA[c]
MAR04598	3-Hydroxy Trans5,8Tetradecadienoyl Carnitine[c]
MAR04613	L-carnitine[c]
MAR04613	3-Hydroxyhexadecenoyl Coenzyme A[c]
MAR04613	CoA[c]
MAR04613	3-Hydroxyhexadecenoylcarnitine[c]
MAR04616	3-Hydroxy Trans7,10-Hexadecadienoyl Coenzyme A[m]
MAR04616	3-Hydroxy Trans7,10-Hexadecadienoyl Coenzyme A[c]
MAR04620	L-carnitine[c]
MAR04620	3-Hydroxy Trans7,10-Hexadecadienoyl Coenzyme A[c]
MAR04620	CoA[c]
MAR04620	3-Hydroxy Trans7,10-Hexadecadienoyl Carnitine[c]
MAR04634	L-carnitine[c]
MAR04634	3-Hydroxyhexadecanoyl Coenzyme A[c]
MAR04634	CoA[c]
MAR04634	3-Hydroxyhexadecanoylcarnitine[c]
MAR04638	L-carnitine[c]
MAR04638	3-Hydroxyoctadecadienoyl Coenzyme A[c]
MAR04638	CoA[c]
MAR04638	3-Hydroxyoctadecadienoylcarnitine[c]
MAR04639	L-carnitine[c]
MAR04639	(S)-3-Hydroxyoctadecanoyl Coenzyme A[c]
MAR04639	CoA[c]
MAR04639	3-Hydroxyoctadecanoyl Carnitine[c]
MAR04661	Succinyl Carnitine[x]
MAR04661	Succinyl Carnitine[c]
MAR04707	L-carnitine[c]
MAR04707	isovaleryl-CoA[c]
MAR04707	CoA[c]
MAR04707	Isovaleryl Carnitine[c]
MAR04728	Adipoyl Carnitine[x]
MAR04728	Adipoyl Carnitine[c]
MAR04745	L-carnitine[c]
MAR04745	Adipoyl Coenzyme A[c]
MAR04745	CoA[c]
MAR04745	Adipoyl Carnitine[c]
MAR04759	L-carnitine[c]
MAR04759	Suberyl Coenzyme A[c]
MAR04759	CoA[c]
MAR04759	Suberyl Carnitine[c]
MAR04783	decanoic acid[c]
MAR04783	decanoic acid[r]
MAR04793	(4Z,7Z,10Z,13Z,16Z)-docosapentaenoyl-CoA[c]
MAR04793	ATP[c]
MAR04793	H2O[c]
MAR04793	(4Z,7Z,10Z,13Z,16Z)-docosapentaenoyl-CoA[x]
MAR04793	ADP[c]
MAR04793	H+[c]
MAR04793	Pi[c]
MAR04807	behenic acid[c]
MAR04807	behenic acid[r]
MAR04809	Docosanedioicacid[r]
MAR04809	Docosanedioicacid[c]
MAR04813	Docosanedioicacid[c]
MAR04813	Docosanedioicacid[e]
MAR04822	3-Hydroxyhexadecenoylcarnitine[e]
MAR04823	3-Hydroxyhexadecanoylcarnitine[e]
MAR04825	3-Hydroxyoctadecadienoylcarnitine[e]
MAR04826	3-Hydroxyoctadecanoyl Carnitine[e]
MAR04829	3-Hydroxy Tetradecenoyl-7-Carnitine[e]
MAR04830	3-Hydroxy Trans7,10-Hexadecadienoyl Carnitine[e]
MAR04853	3-Hydroxy Trans5,8Tetradecadienoyl Carnitine[e]
MAR04859	Decanoyl Carnitine[e]
MAR04889	O-butanoylcarnitine[e]
MAR04891	Succinyl Carnitine[e]
MAR04899	Hexanoyl Carnitine[e]
MAR04918	L-octanoylcarnitine[e]
MAR04936	Docosanedioicacid[e]
MAR04943	Isovaleryl Carnitine[e]
MAR04950	Tetradecadienoyl Carnitine[e]
MAR04966	4-cis-decenoyl-CoA[x]
MAR04966	O2[x]
MAR04966	2-trans-4-cis-decadienoyl-CoA[x]
MAR04966	H2O2[x]
MAR04970	2-trans-4-cis-decadienoyl-CoA[m]
MAR04970	H+[m]
MAR04970	NADPH[m]
MAR04970	NADP+[m]
MAR04970	trans-3-decenoyl-CoA[m]
MAR04978	FAD[m]
MAR04978	4,7-Decadienoyl Coenzyme A[m]
MAR04978	FADH2[m]
MAR04978	2,4,7-Decatrienoyl Coenzyme A[m]
MAR04984	CoA[m]
MAR04984	H2O[m]
MAR04984	NAD+[m]
MAR04984	2,7-Decadienoyl Coenzyme A[m]
MAR04984	acetyl-CoA[m]
MAR04984	H+[m]
MAR04984	NADH[m]
MAR04984	5-Octenoyl Coenzyme A[m]
MAR04988	3,7-Decadienoyl Coenzyme A[m]
MAR04988	2,7-Decadienoyl Coenzyme A[m]
MAR05001	H+[m]
MAR05001	NADPH[m]
MAR05001	2,4,7-Decatrienoyl Coenzyme A[m]
MAR05001	NADP+[m]
MAR05001	3,7-Decadienoyl Coenzyme A[m]
MAR05026	CoA[x]
MAR05026	H2O[x]
MAR05026	NAD+[x]
MAR05026	O2[x]
MAR05026	Sebacoyl Coenzyme A[x]
MAR05026	acetyl-CoA[x]
MAR05026	H+[x]
MAR05026	H2O2[x]
MAR05026	NADH[x]
MAR05026	Suberyl Coenzyme A[x]
MAR05030	CoA[m]
MAR05030	FAD[m]
MAR05030	H2O[m]
MAR05030	NAD+[m]
MAR05030	undecanoyl-CoA[m]
MAR05030	acetyl-CoA[m]
MAR05030	FADH2[m]
MAR05030	H+[m]
