A	B
MAR03395	eicosa-(2E,8Z,11Z,14Z,17Z)-pentaenoyl-CoA[r]
MAR03395	(8Z,11Z,14Z,17Z)-eicosatetraenoyl-CoA[r]
MAR03395	NADP+[r]
MAR03399	(6Z,9Z,12Z,15Z)-octadecatetraenoyl-CoA[r]
MAR03399	H+[r]
MAR03399	malonyl-CoA[r]
MAR03399	CO2[r]
MAR03399	CoA[r]
MAR03399	3-keto-eicosa-8,11,14,17-all-cis-tetraenoyl-CoA[r]
MAR03401	H+[r]
MAR03401	NADPH[r]
MAR03401	3-keto-eicosa-8,11,14,17-all-cis-tetraenoyl-CoA[r]
MAR03401	NADP+[r]
MAR03401	3(S)-hydroxy-all-cis-8,11,14,17-eicosatetraenoyl-CoA[r]
MAR03402	3(S)-hydroxy-all-cis-8,11,14,17-eicosatetraenoyl-CoA[r]
MAR03402	H2O[r]
MAR03402	eicosa-(2E,8Z,11Z,14Z,17Z)-pentaenoyl-CoA[r]
MAR03420	H+[c]
MAR03420	NADPH[c]
MAR03420	4,4-Dimethylcholesta-8(9),14-Dien-3Beta-Ol[c]
MAR03420	4,4-dimethyl-5alpha-cholesta-8-en-3-beta-ol[c]
MAR03420	NADP+[c]
MAR03437	(4Z,7Z,10Z,13Z,16Z,19Z)-docosahexaenoyl-CoA[c]
MAR03437	H+[c]
MAR03437	NADPH[c]
MAR03437	(7Z,10Z,13Z,16Z)-docosatetraenoyl-CoA[c]
MAR03437	NADP+[c]
MAR03536	24,25-dihydrolanosterol[c]
MAR03536	CO2[c]
MAR03536	H2O[c]
MAR03536	4,4-Dimethylcholesta-8(9),14-Dien-3Beta-Ol[c]
MAR03536	One Carbon Unit[c]
MAR03598	CO2[c]
MAR03598	lanosterol[c]
MAR03598	4,4-dimethyl-5alpha-cholesta-8,14,24-trien-3beta-ol[c]
MAR03598	H2O[c]
MAR03598	One Carbon Unit[c]
MAR03599	H+[c]
MAR03599	L-dopachrome[c]
MAR03599	NADH[c]
MAR03599	2-carboxy-2,3-dihydro-5,6-dihydroxyindole[c]
MAR03599	NAD+[c]
MAR03606	(13Z)-docosenoyl-CoA[r]
MAR03606	H+[r]
MAR03606	malonyl-CoA[r]
MAR03606	CO2[r]
MAR03606	CoA[r]
MAR03606	3-oxo-cis-15-tetracosaenoyl-CoA[r]
MAR03615	H+[r]
MAR03615	NADPH[r]
MAR03615	3-oxo-cis-15-tetracosaenoyl-CoA[r]
MAR03615	NADP+[r]
MAR03615	3(S)-hydroxy-cis-15-tetracosaenoyl-CoA[r]
MAR03616	3(S)-hydroxy-cis-15-tetracosaenoyl-CoA[r]
MAR03616	H2O[r]
MAR03616	trans,cis-2,15-tetracosadienoyl-CoA[r]
MAR03617	H+[r]
MAR03617	NADPH[r]
MAR03617	trans,cis-2,15-tetracosadienoyl-CoA[r]
MAR03617	(15Z)-tetracosenoyl-CoA[r]
MAR03617	NADP+[r]
MAR03619	H+[r]
MAR03619	malonyl-CoA[r]
MAR03619	palmitoleoyl-CoA[r]
MAR03619	CO2[r]
MAR03619	CoA[r]
MAR03619	3-Oxo-Cis-9-Octadecenoyl Coenzyme A[r]
MAR03621	H+[r]
MAR03621	NADPH[r]
MAR03621	3-Oxo-Cis-9-Octadecenoyl Coenzyme A[r]
MAR03621	NADP+[r]
MAR03621	3(S)-Hydroxy-Cis-9-Octadecenoyl Coenzyme A[r]
MAR03624	3(S)-Hydroxy-Cis-9-Octadecenoyl Coenzyme A[r]
MAR03624	H2O[r]
MAR03624	Trans,Cis-2,9-Octadecadienoyl Coenzyme A[r]
MAR03749	H+[r]
MAR03749	NADPH[r]
MAR03749	Trans,Cis-2,9-Octadecadienoyl Coenzyme A[r]
MAR03749	NADP+[r]
MAR03749	oleoyl-CoA[r]
MAR03766	5beta-cholestane-3alpha,7alpha,12alpha,26-tetrol[c]
MAR03766	H+[c]
MAR03766	NADPH[c]
MAR03766	O2[c]
MAR03766	5beta-cholestane-3alpha,7alpha,12alpha,27,27-pentaol[c]
MAR03766	H2O[c]
MAR03766	NADP+[c]
MAR03768	5beta-cholestane-3alpha,7alpha,12alpha,26-tetrol[m]
MAR03768	H+[m]
MAR03768	NADPH[m]
MAR03768	O2[m]
MAR03768	5beta-cholestane-3alpha,7alpha,12alpha,27,27-pentaol[m]
MAR03768	H2O[m]
MAR03768	NADP+[m]
MAR03774	5beta-cholestane-3alpha,7alpha,12alpha,27,27-pentaol[c]
MAR03774	H2O[c]
MAR03774	3alpha,7alpha,12alpha-trihydroxy-5beta-cholestan-27-al[c]
MAR03786	H2O[r]
MAR03786	PI pool[r]
MAR03786	H+[r]
MAR03786	inositol[r]
MAR03786	phosphatidate-LD-PI pool[r]
MAR03817	3alpha,7alpha,12alpha-trihydroxy-5beta-cholestanate[m]
MAR03817	H+[m]
MAR03817	NADH[m]
MAR03817	3alpha,7alpha,12alpha-trihydroxy-5beta-cholestan-27-al[m]
MAR03817	H2O[m]
MAR03817	NAD+[m]
MAR03840	10,11-dihydro-12-epi-LTB4[c]
MAR03840	H+[c]
MAR03840	NADPH[c]
MAR03840	O2[c]
MAR03840	20-OH-10,11-dihydro-LTB4[c]
MAR03840	H2O[c]
MAR03840	NADP+[c]
MAR03842	H+[r]
MAR03842	NADPH[r]
MAR03842	O2[r]
MAR03842	10,11-dihydro-12-epi-LTB4[r]
MAR03842	20-OH-10,11-dihydro-LTB4[r]
MAR03842	H2O[r]
MAR03842	NADP+[r]
MAR03872	ATP[r]
MAR03872	CoA[r]
MAR03872	10,11-dihydro-12-epi-LTB4[r]
MAR03872	10,11-dihydro-LTB4-CoA[r]
MAR03872	AMP[r]
MAR03872	PPi[r]
MAR03880	arachidonate[c]
MAR03880	H+[c]
MAR03880	O2-[c]
MAR03880	12-peroxy-(5Z,8Z,10E,14Z)-eicosatetraenoate[c]
MAR03880	H2O[c]
MAR03887	leukotriene B4[m]
MAR03887	NADP+[m]
MAR03887	H+[m]
MAR03887	NADPH[m]
MAR03887	5-oxo-12-HETE[m]
MAR03894	5(S)-HETE[m]
MAR03894	NADP+[m]
MAR03894	H+[m]
MAR03894	NADPH[m]
MAR03894	5-oxo-ETE[m]
MAR03909	H+[c]
MAR03909	leukotriene B4[c]
MAR03909	NADPH[c]
MAR03909	O2[c]
MAR03909	5,12,20-TriHETE[c]
MAR03909	H2O[c]
MAR03909	NADP+[c]
MAR03934	O2[m]
MAR03934	5-oxo-ETE[m]
MAR03934	5-oxo-12-HETE[m]
MAR03997	O2[m]
MAR03997	Cis-6-Dodecenoyl Coenzyme A[m]
MAR03997	H2O2[m]
MAR03997	trans,cis-lauro-2,6-dienoyl-CoA[m]
MAR04003	4-cis-decenoyl-CoA[m]
MAR04003	O2[m]
MAR04003	2-trans-4-cis-decadienoyl-CoA[m]
MAR04003	H2O2[m]
MAR04098	dTDP[e]
MAR04230	prostaglandin E3[e]
MAR04238	prostaglandin G2[e]
MAR04272	spermine monoaldehyde[e]
MAR04273	spermidine monoaldehyde 2[e]
MAR04289	hypothiocyanite[e]
MAR04292	spermidine monoaldehyde 1[e]
MAR04327	Cyanosulfurous Acid Anion[e]
MAR04334	Cyanate[e]
MAR04341	kinetensin[e]
MAR04353	kinetensin 1-8[e]
MAR04357	neuromedin N[e]
MAR04374	hypochlorite[e]
MAR04376	nitryl-chloride[e]
MAR04392	alloxan[e]
MAR04457	decanoyl-CoA[c]
MAR04457	L-carnitine[c]
MAR04457	CoA[c]
MAR04457	Decanoyl Carnitine[c]
MAR04578	3-Hydroxy Trans5,8Tetradecadienoyl Coenzyme A[m]
MAR04578	3-Hydroxy Trans5,8Tetradecadienoyl Coenzyme A[c]
MAR04598	L-carnitine[c]
MAR04598	3-Hydroxy Trans5,8Tetradecadienoyl Coenzyme A[c]
MAR04598	CoA[c]
MAR04598	3-Hydroxy Trans5,8Tetradecadienoyl Carnitine[c]
MAR04613	L-carnitine[c]
MAR04613	3-Hydroxyhexadecenoyl Coenzyme A[c]
MAR04613	CoA[c]
MAR04613	3-Hydroxyhexadecenoylcarnitine[c]
MAR04616	3-Hydroxy Trans7,10-Hexadecadienoyl Coenzyme A[m]
MAR04616	3-Hydroxy Trans7,10-Hexadecadienoyl Coenzyme A[c]
MAR04620	L-carnitine[c]
MAR04620	3-Hydroxy Trans7,10-Hexadecadienoyl Coenzyme A[c]
MAR04620	CoA[c]
MAR04620	3-Hydroxy Trans7,10-Hexadecadienoyl Carnitine[c]
MAR04634	L-carnitine[c]
MAR04634	3-Hydroxyhexadecanoyl Coenzyme A[c]
MAR04634	CoA[c]
MAR04634	3-Hydroxyhexadecanoylcarnitine[c]
MAR04638	L-carnitine[c]
MAR04638	3-Hydroxyoctadecadienoyl Coenzyme A[c]
MAR04638	CoA[c]
MAR04638	3-Hydroxyoctadecadienoylcarnitine[c]
MAR04639	L-carnitine[c]
MAR04639	(S)-3-Hydroxyoctadecanoyl Coenzyme A[c]
MAR04639	CoA[c]
MAR04639	3-Hydroxyoctadecanoyl Carnitine[c]
MAR04661	Succinyl Carnitine[x]
MAR04661	Succinyl Carnitine[c]
MAR04759	L-carnitine[c]
MAR04759	Suberyl Coenzyme A[c]
MAR04759	CoA[c]
MAR04759	Suberyl Carnitine[c]
MAR04783	decanoic acid[c]
MAR04783	decanoic acid[r]
MAR04809	Docosanedioicacid[r]
MAR04809	Docosanedioicacid[c]
MAR04813	Docosanedioicacid[c]
MAR04813	Docosanedioicacid[e]
MAR04822	3-Hydroxyhexadecenoylcarnitine[e]
MAR04823	3-Hydroxyhexadecanoylcarnitine[e]
MAR04825	3-Hydroxyoctadecadienoylcarnitine[e]
MAR04826	3-Hydroxyoctadecanoyl Carnitine[e]
MAR04830	3-Hydroxy Trans7,10-Hexadecadienoyl Carnitine[e]
MAR04853	3-Hydroxy Trans5,8Tetradecadienoyl Carnitine[e]
MAR04859	Decanoyl Carnitine[e]
MAR04889	O-butanoylcarnitine[e]
MAR04891	Succinyl Carnitine[e]
MAR04899	Hexanoyl Carnitine[e]
MAR04918	L-octanoylcarnitine[e]
MAR04936	Docosanedioicacid[e]
MAR04970	2-trans-4-cis-decadienoyl-CoA[m]
MAR04970	H+[m]
MAR04970	NADPH[m]
MAR04970	NADP+[m]
MAR04970	trans-3-decenoyl-CoA[m]
MAR04978	FAD[m]
MAR04978	4,7-Decadienoyl Coenzyme A[m]
MAR04978	FADH2[m]
MAR04978	2,4,7-Decatrienoyl Coenzyme A[m]
MAR04981	O2[x]
MAR04981	4,7-Decadienoyl Coenzyme A[x]
MAR04981	H2O2[x]
MAR04981	2,4,7-Decatrienoyl Coenzyme A[x]
MAR04984	CoA[m]
MAR04984	H2O[m]
MAR04984	NAD+[m]
MAR04984	2,7-Decadienoyl Coenzyme A[m]
MAR04984	acetyl-CoA[m]
MAR04984	H+[m]
MAR04984	NADH[m]
MAR04984	5-Octenoyl Coenzyme A[m]
MAR04987	CoA[x]
MAR04987	H2O[x]
MAR04987	NAD+[x]
MAR04987	2,7-Decadienoyl Coenzyme A[x]
MAR04987	acetyl-CoA[x]
MAR04987	H+[x]
MAR04987	NADH[x]
MAR04987	5-Octenoyl Coenzyme A[x]
MAR04988	3,7-Decadienoyl Coenzyme A[m]
MAR04988	2,7-Decadienoyl Coenzyme A[m]
MAR04991	3,7-Decadienoyl Coenzyme A[x]
MAR04991	2,7-Decadienoyl Coenzyme A[x]
MAR05001	H+[m]
MAR05001	NADPH[m]
MAR05001	2,4,7-Decatrienoyl Coenzyme A[m]
MAR05001	NADP+[m]
MAR05001	3,7-Decadienoyl Coenzyme A[m]
MAR05017	H+[x]
MAR05017	NADPH[x]
MAR05017	2,4,7-Decatrienoyl Coenzyme A[x]
MAR05017	NADP+[x]
MAR05017	3,7-Decadienoyl Coenzyme A[x]
MAR05026	CoA[x]
MAR05026	H2O[x]
MAR05026	NAD+[x]
MAR05026	O2[x]
MAR05026	Sebacoyl Coenzyme A[x]
MAR05026	acetyl-CoA[x]
MAR05026	H+[x]
MAR05026	H2O2[x]
MAR05026	NADH[x]
MAR05026	Suberyl Coenzyme A[x]
MAR05044	CoA[m]
MAR05044	FAD[m]
MAR05044	H2O[m]
MAR05044	NAD+[m]
MAR05044	5-Dodecenoyl Coenzyme A[m]
MAR05044	acetyl-CoA[m]
MAR05044	FADH2[m]
MAR05044	H+[m]
MAR05044	NADH[m]
MAR05044	trans-3-decenoyl-CoA[m]
MAR05072	CoA[m]
MAR05072	H2O[m]
MAR05072	NAD+[m]
MAR05072	2,6-Dodecadienoyl Coenzyme A[m]
MAR05072	4-cis-decenoyl-CoA[m]
MAR05072	acetyl-CoA[m]
MAR05072	H+[m]
MAR05072	NADH[m]
MAR05075	3,6-Dodecadienoyl Coenzyme A[m]
MAR05075	2,6-Dodecadienoyl Coenzyme A[m]
MAR05081	3,6-Dodecadienoyl Coenzyme A[x]
MAR05081	2,6-Dodecadienoyl Coenzyme A[x]
MAR05083	CoA[m]
MAR05083	H2O[m]
MAR05083	NAD+[m]
MAR05083	2,6,9-Dodecatrienoyl Coenzyme A[m]
MAR05083	acetyl-CoA[m]
MAR05083	H+[m]
MAR05083	NADH[m]
MAR05083	4,7-Decadienoyl Coenzyme A[m]
MAR05086	CoA[x]
MAR05086	H2O[x]
MAR05086	NAD+[x]
MAR05086	2,6,9-Dodecatrienoyl Coenzyme A[x]
MAR05086	acetyl-CoA[x]
MAR05086	H+[x]
MAR05086	NADH[x]
MAR05086	4,7-Decadienoyl Coenzyme A[x]
MAR05090	3,6,9-Dodecatrienoyl Coenzyme A[m]
MAR05090	2,6,9-Dodecatrienoyl Coenzyme A[m]
MAR05093	3,6,9-Dodecatrienoyl Coenzyme A[x]
MAR05093	2,6,9-Dodecatrienoyl Coenzyme A[x]
MAR05111	CoA[m]
MAR05111	FAD[m]
MAR05111	H2O[m]
MAR05111	NAD+[m]
MAR05111	7-Tetradecenoyl Coenzyme A[m]
MAR05111	acetyl-CoA[m]
MAR05111	FADH2[m]
MAR05111	H+[m]
MAR05111	NADH[m]
MAR05111	5-Dodecenoyl Coenzyme A[m]
MAR05123	CoA[m]
MAR05123	FAD[m]
MAR05123	H2O[m]
MAR05123	NAD+[m]
MAR05123	5,8-Tetradecadienoyl Coenzyme A[m]
MAR05123	acetyl-CoA[m]
MAR05123	FADH2[m]
MAR05123	H+[m]
MAR05123	NADH[m]
MAR05123	3,6-Dodecadienoyl Coenzyme A[m]
MAR05175	CoA[x]
MAR05175	H2O[x]
MAR05175	NAD+[x]
MAR05175	O2[x]
MAR05175	5,8-Tetradecadienoyl Coenzyme A[x]
MAR05175	acetyl-CoA[x]
MAR05175	H+[x]
MAR05175	H2O2[x]
MAR05175	NADH[x]
MAR05175	3,6-Dodecadienoyl Coenzyme A[x]
MAR05176	FAD[m]
MAR05176	H2O[m]
MAR05176	Trans5,8Tetradecadienoyl Coenzyme A[m]
MAR05176	FADH2[m]
MAR05176	3-Hydroxy Trans5,8Tetradecadienoyl Coenzyme A[m]
MAR05177	CoA[m]
MAR05177	FAD[m]
MAR05177	H2O[m]
MAR05177	NAD+[m]
MAR05177	5,8,11-Tetradecatrienoyl Coenzyme A[m]
MAR05177	acetyl-CoA[m]
MAR05177	FADH2[m]
MAR05177	H+[m]
MAR05177	NADH[m]
MAR05177	3,6,9-Dodecatrienoyl Coenzyme A[m]
MAR05178	CoA[x]
MAR05178	H2O[x]
MAR05178	NAD+[x]
MAR05178	O2[x]
MAR05178	5,8,11-Tetradecatrienoyl Coenzyme A[x]
MAR05178	acetyl-CoA[x]
MAR05178	H+[x]
MAR05178	H2O2[x]
MAR05178	NADH[x]
MAR05178	3,6,9-Dodecatrienoyl Coenzyme A[x]
MAR05183	ATP[x]
MAR05183	CoA[x]
MAR05183	pristanic acid[x]
MAR05183	AMP[x]
MAR05183	PPi[x]
MAR05183	Pristanoyl Coenzyme A[x]
MAR05188	CoA[m]
MAR05188	FAD[m]
MAR05188	H2O[m]
MAR05188	NAD+[m]
MAR05188	palmitoleoyl-CoA[m]
MAR05188	acetyl-CoA[m]
MAR05188	FADH2[m]
MAR05188	H+[m]
MAR05188	NADH[m]
MAR05188	7-Tetradecenoyl Coenzyme A[m]
MAR05190	FAD[m]
MAR05190	H2O[m]
MAR05190	palmitoleoyl-CoA[m]
MAR05190	FADH2[m]
MAR05190	3-Hydroxyhexadecenoyl Coenzyme A[m]
MAR05191	CoA[m]
MAR05191	FAD[m]
MAR05191	H2O[m]
MAR05191	NAD+[m]
MAR05191	7,10-Hexadecadienoyl Coenzyme A[m]
MAR05191	acetyl-CoA[m]
MAR05191	FADH2[m]
MAR05191	H+[m]
MAR05191	NADH[m]
MAR05191	5,8-Tetradecadienoyl Coenzyme A[m]
MAR05192	FAD[m]
MAR05192	H2O[m]
MAR05192	Trans7,10-Hexadecadienoyl Coenzyme A[m]
MAR05192	FADH2[m]
MAR05192	3-Hydroxy Trans7,10-Hexadecadienoyl Coenzyme A[m]
MAR05193	CoA[x]
MAR05193	H2O[x]
MAR05193	NAD+[x]
MAR05193	2,7,10-Hexadecatrienoyl Coenzyme A[x]
MAR05193	acetyl-CoA[x]
MAR05193	H+[x]
MAR05193	NADH[x]
MAR05193	5,8-Tetradecadienoyl Coenzyme A[x]
MAR05195	FAD[m]
MAR05195	4,7,10-Hexadecatrienoyl Coenzyme A[m]
MAR05195	FADH2[m]
MAR05195	2,4,7,10-Hexadecatetraenoyl Coenzyme A[m]
MAR05196	O2[x]
MAR05196	4,7,10-Hexadecatrienoyl Coenzyme A[x]
MAR05196	H2O2[x]
MAR05196	2,4,7,10-Hexadecatetraenoyl Coenzyme A[x]
MAR05208	CoA[m]
MAR05208	H2O[m]
MAR05208	NAD+[m]
MAR05208	2,7,10-Hexadecatrienoyl Coenzyme A[m]
MAR05208	acetyl-CoA[m]
MAR05208	H+[m]
MAR05208	NADH[m]
MAR05208	5,8-Tetradecadienoyl Coenzyme A[m]
MAR05229	3,7,10-Hexadecatrienoyl Coenzyme A[m]
MAR05229	2,7,10-Hexadecatrienoyl Coenzyme A[m]
MAR05235	3,7,10-Hexadecatrienoyl Coenzyme A[x]
MAR05235	2,7,10-Hexadecatrienoyl Coenzyme A[x]
MAR05242	CoA[m]
MAR05242	H2O[m]
MAR05242	NAD+[m]
MAR05242	2,7,10,13-Hexadecatetraenoyl Coenzyme A[m]
MAR05242	acetyl-CoA[m]
MAR05242	H+[m]
MAR05242	NADH[m]
MAR05242	5,8,11-Tetradecatrienoyl Coenzyme A[m]
MAR05256	CoA[x]
MAR05256	H2O[x]
MAR05256	NAD+[x]
MAR05256	2,7,10,13-Hexadecatetraenoyl Coenzyme A[x]
MAR05256	acetyl-CoA[x]
MAR05256	H+[x]
MAR05256	NADH[x]
MAR05256	5,8,11-Tetradecatrienoyl Coenzyme A[x]
MAR05293	H+[x]
MAR05293	NADPH[x]
MAR05293	2,4,7,10-Hexadecatetraenoyl Coenzyme A[x]
MAR05293	NADP+[x]
MAR05293	3,7,10-Hexadecatrienoyl Coenzyme A[x]
MAR05298	FAD[m]
MAR05298	4,7,10,13-Hexadecatetraenoyl Coenzyme A[m]
MAR05298	FADH2[m]
MAR05298	2,4,7,10,13-Hexadecapentaenoyl Coenzyme A[m]
MAR05300	O2[x]
MAR05300	4,7,10,13-Hexadecatetraenoyl Coenzyme A[x]
MAR05300	H2O2[x]
MAR05300	2,4,7,10,13-Hexadecapentaenoyl Coenzyme A[x]
MAR05302	H+[m]
MAR05302	NADPH[m]
MAR05302	2,4,7,10-Hexadecatetraenoyl Coenzyme A[m]
MAR05302	NADP+[m]
MAR05302	3,7,10-Hexadecatrienoyl Coenzyme A[m]
MAR05306	3,7,10,13-Hexadecatetraenoyl Coenzyme A[m]
MAR05306	2,7,10,13-Hexadecatetraenoyl Coenzyme A[m]
MAR05309	3,7,10,13-Hexadecatetraenoyl Coenzyme A[x]
MAR05309	2,7,10,13-Hexadecatetraenoyl Coenzyme A[x]
MAR05312	H+[m]
MAR05312	NADPH[m]
MAR05312	2,4,7,10,13-Hexadecapentaenoyl Coenzyme A[m]
MAR05312	NADP+[m]
MAR05312	3,7,10,13-Hexadecatetraenoyl Coenzyme A[m]
MAR05321	H+[x]
MAR05321	NADPH[x]
MAR05321	2,4,7,10,13-Hexadecapentaenoyl Coenzyme A[x]
MAR05321	NADP+[x]
MAR05321	3,7,10,13-Hexadecatetraenoyl Coenzyme A[x]
MAR05323	ATP[x]
MAR05323	CoA[x]
MAR05323	Phytanate[x]
MAR05323	AMP[x]
MAR05323	phytanoyl-CoA[x]
MAR05323	PPi[x]
MAR05329	FAD[m]
MAR05329	H2O[m]
MAR05329	palmitoyl-CoA[m]
MAR05329	FADH2[m]
MAR05329	3-Hydroxyhexadecanoyl Coenzyme A[m]
MAR05341	H+[r]
MAR05341	NADPH[r]
MAR05341	O2[r]
MAR05341	palmitate[r]
MAR05341	H2O[r]
MAR05341	NADP+[r]
MAR05341	16-hydroxyhexadecanoic acid[r]
MAR05356	CoA[m]
MAR05356	FAD[m]
MAR05356	H2O[m]
MAR05356	linoleoyl-CoA[m]
MAR05356	NAD+[m]
MAR05356	acetyl-CoA[m]
MAR05356	FADH2[m]
MAR05356	H+[m]
MAR05356	NADH[m]
MAR05356	7,10-Hexadecadienoyl Coenzyme A[m]
MAR05357	FAD[m]
MAR05357	H2O[m]
MAR05357	linoleoyl-CoA[m]
MAR05357	FADH2[m]
MAR05357	3-Hydroxyoctadecadienoyl Coenzyme A[m]
MAR05358	CoA[m]
MAR05358	FAD[m]
MAR05358	gamma-linolenoyl-CoA[m]
MAR05358	H2O[m]
MAR05358	NAD+[m]
MAR05358	acetyl-CoA[m]
MAR05358	FADH2[m]
MAR05358	H+[m]
MAR05358	NADH[m]
MAR05358	4,7,10-Hexadecatrienoyl Coenzyme A[m]
MAR05364	CoA[x]
MAR05364	H2O[x]
MAR05364	NAD+[x]
MAR05364	2,6,9,12-Octadecatetraenoyl Coenzyme A[x]
MAR05364	acetyl-CoA[x]
MAR05364	H+[x]
MAR05364	NADH[x]
MAR05364	4,7,10-Hexadecatrienoyl Coenzyme A[x]
MAR05365	(6Z,9Z,12Z,15Z)-octadecatetraenoyl-CoA[m]
MAR05365	CoA[m]
MAR05365	FAD[m]
MAR05365	H2O[m]
MAR05365	NAD+[m]
MAR05365	acetyl-CoA[m]
MAR05365	FADH2[m]
MAR05365	H+[m]
MAR05365	NADH[m]
MAR05365	4,7,10,13-Hexadecatetraenoyl Coenzyme A[m]
MAR05366	CoA[x]
MAR05366	H2O[x]
MAR05366	NAD+[x]
MAR05366	O2[x]
MAR05366	(6Z,9Z,12Z,15Z)-octadecatetraenoyl-CoA[x]
MAR05366	acetyl-CoA[x]
MAR05366	H+[x]
MAR05366	H2O2[x]
MAR05366	NADH[x]
MAR05366	4,7,10,13-Hexadecatetraenoyl Coenzyme A[x]
MAR05368	3,6,9,12-Octadecatetraenoyl Coenzyme A[x]
MAR05368	2,6,9,12-Octadecatetraenoyl Coenzyme A[x]
MAR05369	CoA[m]
MAR05369	H2O[m]
MAR05369	NAD+[m]
MAR05369	2,6,9,12,15-Octadecapentenoyl Coenzyme A[m]
MAR05369	acetyl-CoA[m]
MAR05369	H+[m]
MAR05369	NADH[m]
MAR05369	4,7,10,13-Hexadecatetraenoyl Coenzyme A[m]
MAR05370	3,6,9,12,15-Octadecapentenoyl Coenzyme A[m]
MAR05370	2,6,9,12,15-Octadecapentenoyl Coenzyme A[m]
MAR05371	FAD[m]
MAR05371	H2O[m]
MAR05371	stearoyl-CoA[m]
MAR05371	FADH2[m]
MAR05371	(S)-3-Hydroxyoctadecanoyl Coenzyme A[m]
MAR05374	O2[x]
MAR05374	5,8,11,14-Eicosatetraenoyl Coenzyme A[x]
MAR05374	H2O2[x]
MAR05374	2,5,8,11,14-Eicosapentaenoyl Coenzyme A[x]
MAR05375	CoA[x]
MAR05375	H2O[x]
MAR05375	NAD+[x]
MAR05375	2,5,8,11,14-Eicosapentaenoyl Coenzyme A[x]
MAR05375	acetyl-CoA[x]
MAR05375	H+[x]
MAR05375	NADH[x]
MAR05375	3,6,9,12-Octadecatetraenoyl Coenzyme A[x]
MAR05376	CoA[m]
MAR05376	FAD[m]
MAR05376	H2O[m]
MAR05376	NAD+[m]
MAR05376	5,8,11,14,17-Eicosapentenoyl Coenzyme A[m]
MAR05376	acetyl-CoA[m]
MAR05376	FADH2[m]
MAR05376	H+[m]
MAR05376	NADH[m]
MAR05376	3,6,9,12,15-Octadecapentenoyl Coenzyme A[m]
MAR05379	CoA[x]
MAR05379	H2O[x]
MAR05379	NAD+[x]
MAR05379	2,7,10,13,16-Docosapentenoyl Coenzyme A[x]
MAR05379	acetyl-CoA[x]
MAR05379	H+[x]
MAR05379	NADH[x]
MAR05379	5,8,11,14-Eicosatetraenoyl Coenzyme A[x]
MAR05382	(4Z,7Z,10Z,13Z,16Z)-docosapentaenoyl-CoA[x]
MAR05382	O2[x]
MAR05382	H2O2[x]
MAR05382	2,4,7,10,13,16-Docosahexenoyl Coenzyme A[x]
MAR05402	3,7,10,13,16-Docosapentenoyl Coenzyme A[x]
MAR05402	2,7,10,13,16-Docosapentenoyl Coenzyme A[x]
MAR05403	CoA[m]
MAR05403	H2O[m]
MAR05403	NAD+[m]
MAR05403	2,7,10,13,16,19-Docosahexenoyl Coenzyme A[m]
MAR05403	acetyl-CoA[m]
MAR05403	H+[m]
MAR05403	NADH[m]
MAR05403	5,8,11,14,17-Eicosapentenoyl Coenzyme A[m]
MAR05405	H+[x]
MAR05405	NADPH[x]
MAR05405	2,4,7,10,13,16-Docosahexenoyl Coenzyme A[x]
MAR05405	NADP+[x]
MAR05405	3,7,10,13,16-Docosapentenoyl Coenzyme A[x]
MAR05408	(4Z,7Z,10Z,13Z,16Z,19Z)-docosahexaenoyl-CoA[m]
MAR05408	FAD[m]
MAR05408	FADH2[m]
MAR05408	2,4,7,10,13,16,19-Docosaheptenoyl Coenzyme A[m]
MAR05410	3,7,10,13,16,19-Docosahexenoyl Coenzyme A[m]
MAR05410	2,7,10,13,16,19-Docosahexenoyl Coenzyme A[m]
MAR05412	H+[m]
MAR05412	NADPH[m]
MAR05412	2,4,7,10,13,16,19-Docosaheptenoyl Coenzyme A[m]
MAR05412	NADP+[m]
MAR05412	3,7,10,13,16,19-Docosahexenoyl Coenzyme A[m]
MAR05425	behenic acid[r]
MAR05425	H+[r]
MAR05425	NADPH[r]
MAR05425	O2[r]
MAR05425	H2O[r]
MAR05425	NADP+[r]
MAR05425	Docosanedioicacid[r]
MAR05427	behenic acid[r]
MAR05427	NADPH[r]
MAR05427	O2[r]
MAR05427	H2O[r]
MAR05427	NADP+[r]
MAR05427	W-Hydroxydocosanoicacid[r]
MAR06281	3-Hexenoyl Coenzyme A[m]
MAR06281	(2E)-hexenoyl-CoA[m]
MAR06282	3-Hexenoyl Coenzyme A[x]
MAR06282	(2E)-hexenoyl-CoA[x]
MAR06320	CoA[m]
MAR06320	FAD[m]
MAR06320	H2O[m]
MAR06320	NAD+[m]
MAR06320	5-Octenoyl Coenzyme A[m]
MAR06320	acetyl-CoA[m]
MAR06320	FADH2[m]
MAR06320	H+[m]
MAR06320	NADH[m]
MAR06320	3-Hexenoyl Coenzyme A[m]
MAR06322	CoA[x]
MAR06322	H2O[x]
MAR06322	NAD+[x]
MAR06322	O2[x]
MAR06322	5-Octenoyl Coenzyme A[x]
MAR06322	acetyl-CoA[x]
MAR06322	H+[x]
MAR06322	H2O2[x]
MAR06322	NADH[x]
MAR06322	3-Hexenoyl Coenzyme A[x]
MAR06329	CoA[m]
MAR06329	FAD[m]
MAR06329	H2O[m]
MAR06329	NAD+[m]
MAR06329	octanoyl-CoA[m]
MAR06329	acetyl-CoA[m]
MAR06329	FADH2[m]
MAR06329	H+[m]
