"Cluster"	"ID"	"Description"	"GeneRatio"	"BgRatio"	"pvalue"	"p.adjust"	"qvalue"	"geneID"	"Count"
"2018"	"mIDH1"	"GO:0033089"	"positive regulation of T cell differentiation in thymus"	"1/60"	"11/18903"	0.0343751657441594	0.0343751657441594	0.19987565044223	"IHH"	1
"2019"	"mIDH1"	"GO:0035279"	"miRNA-mediated gene silencing by mRNA destabilization"	"1/60"	"11/18903"	0.0343751657441594	0.0343751657441594	0.19987565044223	"MOV10"	1
"2020"	"mIDH1"	"GO:0035766"	"cell chemotaxis to fibroblast growth factor"	"1/60"	"11/18903"	0.0343751657441594	0.0343751657441594	0.19987565044223	"FGF18"	1
"2021"	"mIDH1"	"GO:0051561"	"positive regulation of mitochondrial calcium ion concentration"	"1/60"	"11/18903"	0.0343751657441594	0.0343751657441594	0.19987565044223	"TGM2"	1
"2022"	"mIDH1"	"GO:0070673"	"response to interleukin-18"	"1/60"	"11/18903"	0.0343751657441594	0.0343751657441594	0.19987565044223	"AKT1"	1
"2023"	"mIDH1"	"GO:0099624"	"atrial cardiac muscle cell membrane repolarization"	"1/60"	"11/18903"	0.0343751657441594	0.0343751657441594	0.19987565044223	"FLNA"	1
"2024"	"mIDH1"	"GO:1904847"	"regulation of cell chemotaxis to fibroblast growth factor"	"1/60"	"11/18903"	0.0343751657441594	0.0343751657441594	0.19987565044223	"FGF18"	1
"2025"	"mIDH1"	"GO:0045814"	"negative regulation of gene expression, epigenetic"	"2/60"	"93/18903"	0.0352434938506753	0.0352434938506753	0.203605006688948	"ATF7IP/EZH1"	2
"2026"	"mIDH1"	"GO:0010001"	"glial cell differentiation"	"3/60"	"227/18903"	0.0354528522396472	0.0354528522396472	0.203605006688948	"AKT1/NCSTN/SUZ12"	3
"2027"	"mIDH1"	"GO:0032088"	"negative regulation of NF-kappaB transcription factor activity"	"2/60"	"95/18903"	0.0366367793767139	0.0366367793767139	0.203605006688948	"BCL3/NFKBIA"	2
"2028"	"mIDH1"	"GO:0034109"	"homotypic cell-cell adhesion"	"2/60"	"95/18903"	0.0366367793767139	0.0366367793767139	0.203605006688948	"FLNA/HSPB1"	2
"2029"	"mIDH1"	"GO:1900407"	"regulation of cellular response to oxidative stress"	"2/60"	"95/18903"	0.0366367793767139	0.0366367793767139	0.203605006688948	"AKT1/HSPB1"	2
"2030"	"mIDH1"	"GO:0001967"	"suckling behavior"	"1/60"	"12/18903"	0.037441939513763	0.037441939513763	0.203605006688948	"HELT"	1
"2031"	"mIDH1"	"GO:0033083"	"regulation of immature T cell proliferation"	"1/60"	"12/18903"	0.037441939513763	0.037441939513763	0.203605006688948	"IHH"	1
"2032"	"mIDH1"	"GO:0033084"	"regulation of immature T cell proliferation in thymus"	"1/60"	"12/18903"	0.037441939513763	0.037441939513763	0.203605006688948	"IHH"	1
"2033"	"mIDH1"	"GO:0043476"	"pigment accumulation"	"1/60"	"12/18903"	0.037441939513763	0.037441939513763	0.203605006688948	"AP1M1"	1
"2034"	"mIDH1"	"GO:0043482"	"cellular pigment accumulation"	"1/60"	"12/18903"	0.037441939513763	0.037441939513763	0.203605006688948	"AP1M1"	1
"2035"	"mIDH1"	"GO:0061795"	"Golgi lumen acidification"	"1/60"	"12/18903"	0.037441939513763	0.037441939513763	0.203605006688948	"ATP6V1D"	1
"2036"	"mIDH1"	"GO:0070417"	"cellular response to cold"	"1/60"	"12/18903"	0.037441939513763	0.037441939513763	0.203605006688948	"NFKBIA"	1
"2037"	"mIDH1"	"GO:0090309"	"positive regulation of DNA methylation-dependent heterochromatin formation"	"1/60"	"12/18903"	0.037441939513763	0.037441939513763	0.203605006688948	"ATF7IP"	1
"2038"	"mIDH1"	"GO:0090435"	"protein localization to nuclear envelope"	"1/60"	"12/18903"	0.037441939513763	0.037441939513763	0.203605006688948	"OSBPL8"	1
"2039"	"mIDH1"	"GO:0140052"	"cellular response to oxidised low-density lipoprotein particle stimulus"	"1/60"	"12/18903"	0.037441939513763	0.037441939513763	0.203605006688948	"AKT1"	1
"2040"	"mIDH1"	"GO:0140719"	"constitutive heterochromatin formation"	"1/60"	"12/18903"	0.037441939513763	0.037441939513763	0.203605006688948	"EZH1"	1
"2041"	"mIDH1"	"GO:0008593"	"regulation of Notch signaling pathway"	"2/60"	"97/18903"	0.0380511045552284	0.0380511045552284	0.206083231801662	"AKT1/NFKBIA"	2
"2042"	"mIDH1"	"GO:0060349"	"bone morphogenesis"	"2/60"	"98/18903"	0.0387660591128172	0.0387660591128172	0.209112202189621	"FGF18/IHH"	2
"2043"	"mIDH1"	"GO:0034764"	"positive regulation of transmembrane transport"	"3/60"	"237/18903"	0.0394911951296161	0.0394911951296161	0.209218204493228	"AKT1/FLNA/OSBPL8"	3
"2044"	"mIDH1"	"GO:0036473"	"cell death in response to oxidative stress"	"2/60"	"100/18903"	0.0402113580073638	0.0402113580073638	0.209218204493228	"AKT1/HSPB1"	2
"2045"	"mIDH1"	"GO:0048709"	"oligodendrocyte differentiation"	"2/60"	"100/18903"	0.0402113580073638	0.0402113580073638	0.209218204493228	"NCSTN/SUZ12"	2
"2046"	"mIDH1"	"GO:0002638"	"negative regulation of immunoglobulin production"	"1/60"	"13/18903"	0.0404991351957895	0.0404991351957895	0.209218204493228	"CD22"	1
"2047"	"mIDH1"	"GO:0010745"	"negative regulation of macrophage derived foam cell differentiation"	"1/60"	"13/18903"	0.0404991351957895	0.0404991351957895	0.209218204493228	"NFKBIA"	1
"2048"	"mIDH1"	"GO:0033079"	"immature T cell proliferation"	"1/60"	"13/18903"	0.0404991351957895	0.0404991351957895	0.209218204493228	"IHH"	1
"2049"	"mIDH1"	"GO:0033080"	"immature T cell proliferation in thymus"	"1/60"	"13/18903"	0.0404991351957895	0.0404991351957895	0.209218204493228	"IHH"	1
"2050"	"mIDH1"	"GO:0048680"	"positive regulation of axon regeneration"	"1/60"	"13/18903"	0.0404991351957895	0.0404991351957895	0.209218204493228	"FLNA"	1
"2051"	"mIDH1"	"GO:0098840"	"protein transport along microtubule"	"1/60"	"13/18903"	0.0404991351957895	0.0404991351957895	0.209218204493228	"HSPB1"	1
"2052"	"mIDH1"	"GO:0099118"	"microtubule-based protein transport"	"1/60"	"13/18903"	0.0404991351957895	0.0404991351957895	0.209218204493228	"HSPB1"	1
"2053"	"mIDH1"	"GO:2001046"	"positive regulation of integrin-mediated signaling pathway"	"1/60"	"13/18903"	0.0404991351957895	0.0404991351957895	0.209218204493228	"FLNA"	1
"2054"	"mIDH1"	"GO:2001243"	"negative regulation of intrinsic apoptotic signaling pathway"	"2/60"	"101/18903"	0.0409416252418622	0.0409416252418622	0.210676395390905	"AKT1/HSPB1"	2
"2055"	"mIDH1"	"GO:1902882"	"regulation of response to oxidative stress"	"2/60"	"104/18903"	0.0431624393739326	0.0431624393739326	0.210676395390905	"AKT1/HSPB1"	2
"2056"	"mIDH1"	"GO:0001649"	"osteoblast differentiation"	"3/60"	"246/18903"	0.0433179887863425	0.0433179887863425	0.210676395390905	"AKT1/IHH/SP7"	3
"2057"	"mIDH1"	"GO:0002467"	"germinal center formation"	"1/60"	"14/18903"	0.0435467821988738	0.0435467821988738	0.210676395390905	"BCL3"	1
"2058"	"mIDH1"	"GO:0015074"	"DNA integration"	"1/60"	"14/18903"	0.0435467821988738	0.0435467821988738	0.210676395390905	"ZNF93"	1
"2059"	"mIDH1"	"GO:0021859"	"pyramidal neuron differentiation"	"1/60"	"14/18903"	0.0435467821988738	0.0435467821988738	0.210676395390905	"FOXG1"	1
"2060"	"mIDH1"	"GO:0048070"	"regulation of developmental pigmentation"	"1/60"	"14/18903"	0.0435467821988738	0.0435467821988738	0.210676395390905	"IHH"	1
"2061"	"mIDH1"	"GO:0048388"	"endosomal lumen acidification"	"1/60"	"14/18903"	0.0435467821988738	0.0435467821988738	0.210676395390905	"ATP6V1D"	1
"2062"	"mIDH1"	"GO:0051764"	"actin crosslink formation"	"1/60"	"14/18903"	0.0435467821988738	0.0435467821988738	0.210676395390905	"FLNA"	1
"2063"	"mIDH1"	"GO:0070141"	"response to UV-A"	"1/60"	"14/18903"	0.0435467821988738	0.0435467821988738	0.210676395390905	"AKT1"	1
"2064"	"mIDH1"	"GO:0070572"	"positive regulation of neuron projection regeneration"	"1/60"	"14/18903"	0.0435467821988738	0.0435467821988738	0.210676395390905	"FLNA"	1
"2065"	"mIDH1"	"GO:0120305"	"regulation of pigmentation"	"1/60"	"14/18903"	0.0435467821988738	0.0435467821988738	0.210676395390905	"IHH"	1
"2066"	"mIDH1"	"GO:1904294"	"positive regulation of ERAD pathway"	"1/60"	"14/18903"	0.0435467821988738	0.0435467821988738	0.210676395390905	"SGTA"	1
"2067"	"mIDH1"	"GO:0031330"	"negative regulation of cellular catabolic process"	"3/60"	"247/18903"	0.0437543358993705	0.0437543358993705	0.210676395390905	"AKT1/SGTA/WAC"	3
"2068"	"mIDH1"	"GO:0016032"	"viral process"	"4/60"	"421/18903"	0.044569949592061	0.044569949592061	0.210676395390905	"CHMP2A/CHMP7/RAD23A/TRIM22"	4
"2069"	"mIDH1"	"GO:0043434"	"response to peptide hormone"	"4/60"	"421/18903"	0.044569949592061	0.044569949592061	0.210676395390905	"AKT1/OSBPL8/SP7/SRSF4"	4
"2070"	"mIDH1"	"GO:0000082"	"G1/S transition of mitotic cell cycle"	"3/60"	"250/18903"	0.0450766716943789	0.0450766716943789	0.210676395390905	"AKT1/CCNE1/WAC"	3
"2071"	"mIDH1"	"GO:0032963"	"collagen metabolic process"	"2/60"	"107/18903"	0.0454274780793648	0.0454274780793648	0.210676395390905	"IHH/TMPRSS6"	2
"2072"	"mIDH1"	"GO:0003376"	"sphingosine-1-phosphate receptor signaling pathway"	"1/60"	"15/18903"	0.0465849098429028	0.0465849098429028	0.210676395390905	"AKT1"	1
"2073"	"mIDH1"	"GO:0003413"	"chondrocyte differentiation involved in endochondral bone morphogenesis"	"1/60"	"15/18903"	0.0465849098429028	0.0465849098429028	0.210676395390905	"IHH"	1
"2074"	"mIDH1"	"GO:0006361"	"transcription initiation at RNA polymerase I promoter"	"1/60"	"15/18903"	0.0465849098429028	0.0465849098429028	0.210676395390905	"POLR1E"	1
"2075"	"mIDH1"	"GO:0010225"	"response to UV-C"	"1/60"	"15/18903"	0.0465849098429028	0.0465849098429028	0.210676395390905	"BCL3"	1
"2076"	"mIDH1"	"GO:0010889"	"regulation of sequestering of triglyceride"	"1/60"	"15/18903"	0.0465849098429028	0.0465849098429028	0.210676395390905	"OSBPL8"	1
"2077"	"mIDH1"	"GO:0019511"	"peptidyl-proline hydroxylation"	"1/60"	"15/18903"	0.0465849098429028	0.0465849098429028	0.210676395390905	"PRDX4"	1
"2078"	"mIDH1"	"GO:0031453"	"positive regulation of heterochromatin formation"	"1/60"	"15/18903"	0.0465849098429028	0.0465849098429028	0.210676395390905	"ATF7IP"	1
"2079"	"mIDH1"	"GO:0042994"	"cytoplasmic sequestering of transcription factor"	"1/60"	"15/18903"	0.0465849098429028	0.0465849098429028	0.210676395390905	"NFKBIA"	1
"2080"	"mIDH1"	"GO:0045064"	"T-helper 2 cell differentiation"	"1/60"	"15/18903"	0.0465849098429028	0.0465849098429028	0.210676395390905	"BCL3"	1
"2081"	"mIDH1"	"GO:0045725"	"positive regulation of glycogen biosynthetic process"	"1/60"	"15/18903"	0.0465849098429028	0.0465849098429028	0.210676395390905	"AKT1"	1
"2082"	"mIDH1"	"GO:0046322"	"negative regulation of fatty acid oxidation"	"1/60"	"15/18903"	0.0465849098429028	0.0465849098429028	0.210676395390905	"AKT1"	1
"2083"	"mIDH1"	"GO:0070986"	"left/right axis specification"	"1/60"	"15/18903"	0.0465849098429028	0.0465849098429028	0.210676395390905	"ZIC3"	1
"2084"	"mIDH1"	"GO:0071380"	"cellular response to prostaglandin E stimulus"	"1/60"	"15/18903"	0.0465849098429028	0.0465849098429028	0.210676395390905	"AKT1"	1
"2085"	"mIDH1"	"GO:0072498"	"embryonic skeletal joint development"	"1/60"	"15/18903"	0.0465849098429028	0.0465849098429028	0.210676395390905	"IHH"	1
"2086"	"mIDH1"	"GO:0110156"	"methylguanosine-cap decapping"	"1/60"	"15/18903"	0.0465849098429028	0.0465849098429028	0.210676395390905	"PNRC2"	1
"2087"	"mIDH1"	"GO:0120263"	"positive regulation of heterochromatin organization"	"1/60"	"15/18903"	0.0465849098429028	0.0465849098429028	0.210676395390905	"ATF7IP"	1
"2088"	"mIDH1"	"GO:0150011"	"regulation of neuron projection arborization"	"1/60"	"15/18903"	0.0465849098429028	0.0465849098429028	0.210676395390905	"MOV10"	1
"2089"	"mIDH1"	"GO:1903543"	"positive regulation of exosomal secretion"	"1/60"	"15/18903"	0.0465849098429028	0.0465849098429028	0.210676395390905	"CHMP2A"	1
"2090"	"mIDH1"	"GO:2000402"	"negative regulation of lymphocyte migration"	"1/60"	"15/18903"	0.0465849098429028	0.0465849098429028	0.210676395390905	"AKT1"	1
"2091"	"mIDH1"	"GO:0034655"	"nucleobase-containing compound catabolic process"	"4/60"	"428/18903"	0.0468586129015373	0.0468586129015373	0.211177779692621	"AKT1/LSM7/MOV10/PNRC2"	4
"2092"	"mIDH1"	"GO:0001503"	"ossification"	"4/60"	"429/18903"	0.0471908695475932	0.0471908695475932	0.211177779692621	"AKT1/FGF18/IHH/SP7"	4
"2093"	"mIDH1"	"GO:0021537"	"telencephalon development"	"3/60"	"255/18903"	0.0473246756293927	0.0473246756293927	0.211177779692621	"EZH1/FOXG1/ZIC3"	3
"2094"	"mIDH1"	"GO:0043122"	"regulation of I-kappaB kinase/NF-kappaB signaling"	"3/60"	"255/18903"	0.0473246756293927	0.0473246756293927	0.211177779692621	"FLNA/HSPB1/TRIM22"	3
"2095"	"mIDH1"	"GO:0021761"	"limbic system development"	"2/60"	"111/18903"	0.048514582223933	0.048514582223933	0.214272758268566	"EZH1/ZIC3"	2
"2096"	"mIDH1"	"GO:1901222"	"regulation of NIK/NF-kappaB signaling"	"2/60"	"111/18903"	0.048514582223933	0.048514582223933	0.214272758268566	"BCL3/NFKBIA"	2
"2097"	"mIDH1"	"GO:0003007"	"heart morphogenesis"	"3/60"	"258/18903"	0.0486997891349711	0.0486997891349711	0.214272758268566	"FLNA/IHH/ZIC3"	3
"2098"	"mIDH1"	"GO:0043473"	"pigmentation"	"2/60"	"112/18903"	0.0492980864822056	0.0492980864822056	0.214272758268566	"AP1M1/IHH"	2
"2099"	"mIDH1"	"GO:0006620"	"post-translational protein targeting to endoplasmic reticulum membrane"	"1/60"	"16/18903"	0.0496135473592851	0.0496135473592851	0.214272758268566	"SGTA"	1
"2100"	"mIDH1"	"GO:0045838"	"positive regulation of membrane potential"	"1/60"	"16/18903"	0.0496135473592851	0.0496135473592851	0.214272758268566	"AKT1"	1
"2101"	"mIDH1"	"GO:0048266"	"behavioral response to pain"	"1/60"	"16/18903"	0.0496135473592851	0.0496135473592851	0.214272758268566	"AKT1"	1
"2102"	"mIDH1"	"GO:0070431"	"nucleotide-binding oligomerization domain containing 2 signaling pathway"	"1/60"	"16/18903"	0.0496135473592851	0.0496135473592851	0.214272758268566	"NFKBIA"	1
"2103"	"mIDH1"	"GO:0070875"	"positive regulation of glycogen metabolic process"	"1/60"	"16/18903"	0.0496135473592851	0.0496135473592851	0.214272758268566	"AKT1"	1
"2104"	"mIDH1"	"GO:0097154"	"GABAergic neuron differentiation"	"1/60"	"16/18903"	0.0496135473592851	0.0496135473592851	0.214272758268566	"HELT"	1
"2105"	"mIDH1"	"GO:1904659"	"glucose transmembrane transport"	"2/60"	"113/18903"	0.0500862091987374	0.0500862091987374	0.21562079263694	"AKT1/OSBPL8"	2
"2106"	"mIDH1"	"GO:0009408"	"response to heat"	"2/60"	"114/18903"	0.0508789142679452	0.0508789142679452	0.215715703106562	"AKT1/HSPB1"	2
"2107"	"mIDH1"	"GO:0042060"	"wound healing"	"4/60"	"442/18903"	0.0516307227722114	0.0516307227722114	0.215715703106562	"CHMP2A/CHMP7/FLNA/HSPB1"	4
"2108"	"mIDH1"	"GO:0008645"	"hexose transmembrane transport"	"2/60"	"116/18903"	0.0524779279204239	0.0524779279204239	0.215715703106562	"AKT1/OSBPL8"	2
"2109"	"mIDH1"	"GO:0010763"	"positive regulation of fibroblast migration"	"1/60"	"17/18903"	0.0526327238912092	0.0526327238912092	0.215715703106562	"AKT1"	1
"2110"	"mIDH1"	"GO:0030949"	"positive regulation of vascular endothelial growth factor receptor signaling pathway"	"1/60"	"17/18903"	0.0526327238912092	0.0526327238912092	0.215715703106562	"FGF18"	1
"2111"	"mIDH1"	"GO:0044539"	"long-chain fatty acid import into cell"	"1/60"	"17/18903"	0.0526327238912092	0.0526327238912092	0.215715703106562	"AKT1"	1
"2112"	"mIDH1"	"GO:0048557"	"embryonic digestive tract morphogenesis"	"1/60"	"17/18903"	0.0526327238912092	0.0526327238912092	0.215715703106562	"IHH"	1
"2113"	"mIDH1"	"GO:0061158"	"3'-UTR-mediated mRNA destabilization"	"1/60"	"17/18903"	0.0526327238912092	0.0526327238912092	0.215715703106562	"MOV10"	1
"2114"	"mIDH1"	"GO:0071816"	"tail-anchored membrane protein insertion into ER membrane"	"1/60"	"17/18903"	0.0526327238912092	0.0526327238912092	0.215715703106562	"SGTA"	1
"2115"	"mIDH1"	"GO:0072378"	"blood coagulation, fibrin clot formation"	"1/60"	"17/18903"	0.0526327238912092	0.0526327238912092	0.215715703106562	"FLNA"	1
"2116"	"mIDH1"	"GO:0090136"	"epithelial cell-cell adhesion"	"1/60"	"17/18903"	0.0526327238912092	0.0526327238912092	0.215715703106562	"IHH"	1
"2117"	"mIDH1"	"GO:1903541"	"regulation of exosomal secretion"	"1/60"	"17/18903"	0.0526327238912092	0.0526327238912092	0.215715703106562	"CHMP2A"	1
"2118"	"mIDH1"	"GO:1905269"	"positive regulation of chromatin organization"	"1/60"	"17/18903"	0.0526327238912092	0.0526327238912092	0.215715703106562	"ATF7IP"	1
"2119"	"mIDH1"	"GO:0000079"	"regulation of cyclin-dependent protein serine/threonine kinase activity"	"2/60"	"117/18903"	0.0532841651687343	0.0532841651687343	0.215715703106562	"AKT1/CCNE1"	2
"2120"	"mIDH1"	"GO:0021782"	"glial cell development"	"2/60"	"117/18903"	0.0532841651687343	0.0532841651687343	0.215715703106562	"AKT1/NCSTN"	2
"2121"	"mIDH1"	"GO:0046632"	"alpha-beta T cell differentiation"	"2/60"	"117/18903"	0.0532841651687343	0.0532841651687343	0.215715703106562	"BCL3/IHH"	2
"2122"	"mIDH1"	"GO:0071887"	"leukocyte apoptotic process"	"2/60"	"117/18903"	0.0532841651687343	0.0532841651687343	0.215715703106562	"AKT1/BCL3"	2
"2123"	"mIDH1"	"GO:0048568"	"embryonic organ development"	"4/60"	"449/18903"	0.0541139250608572	0.0541139250608572	0.215715703106562	"AKT1/FOXG1/IHH/ZIC3"	4
"2124"	"mIDH1"	"GO:0006906"	"vesicle fusion"	"2/60"	"119/18903"	0.0549099234756315	0.0549099234756315	0.215715703106562	"CHMP2A/CHMP7"	2
"2125"	"mIDH1"	"GO:0015749"	"monosaccharide transmembrane transport"	"2/60"	"119/18903"	0.0549099234756315	0.0549099234756315	0.215715703106562	"AKT1/OSBPL8"	2
"2126"	"mIDH1"	"GO:0009314"	"response to radiation"	"4/60"	"452/18903"	0.0551979204148609	0.0551979204148609	0.215715703106562	"AKT1/BCL3/RHOB/UBE2A"	4
"2127"	"mIDH1"	"GO:0090596"	"sensory organ morphogenesis"	"3/60"	"272/18903"	0.0553745906383457	0.0553745906383457	0.215715703106562	"FOXG1/IHH/ZIC3"	3
"2128"	"mIDH1"	"GO:0003159"	"morphogenesis of an endothelium"	"1/60"	"18/18903"	0.0556424684939052	0.0556424684939052	0.215715703106562	"RHOB"	1
"2129"	"mIDH1"	"GO:0030730"	"sequestering of triglyceride"	"1/60"	"18/18903"	0.0556424684939052	0.0556424684939052	0.215715703106562	"OSBPL8"	1
"2130"	"mIDH1"	"GO:0043217"	"myelin maintenance"	"1/60"	"18/18903"	0.0556424684939052	0.0556424684939052	0.215715703106562	"AKT1"	1
"2131"	"mIDH1"	"GO:0048339"	"paraxial mesoderm development"	"1/60"	"18/18903"	0.0556424684939052	0.0556424684939052	0.215715703106562	"ZIC3"	1
"2132"	"mIDH1"	"GO:0060644"	"mammary gland epithelial cell differentiation"	"1/60"	"18/18903"	0.0556424684939052	0.0556424684939052	0.215715703106562	"AKT1"	1
"2133"	"mIDH1"	"GO:0061154"	"endothelial tube morphogenesis"	"1/60"	"18/18903"	0.0556424684939052	0.0556424684939052	0.215715703106562	"RHOB"	1
"2134"	"mIDH1"	"GO:0070734"	"histone H3-K27 methylation"	"1/60"	"18/18903"	0.0556424684939052	0.0556424684939052	0.215715703106562	"EZH1"	1
"2135"	"mIDH1"	"GO:0071360"	"cellular response to exogenous dsRNA"	"1/60"	"18/18903"	0.0556424684939052	0.0556424684939052	0.215715703106562	"PQBP1"	1
"2136"	"mIDH1"	"GO:0090308"	"regulation of DNA methylation-dependent heterochromatin formation"	"1/60"	"18/18903"	0.0556424684939052	0.0556424684939052	0.215715703106562	"ATF7IP"	1
"2137"	"mIDH1"	"GO:0090520"	"sphingolipid mediated signaling pathway"	"1/60"	"18/18903"	0.0556424684939052	0.0556424684939052	0.215715703106562	"AKT1"	1
"2138"	"mIDH1"	"GO:0110154"	"RNA decapping"	"1/60"	"18/18903"	0.0556424684939052	0.0556424684939052	0.215715703106562	"PNRC2"	1
"2139"	"mIDH1"	"GO:1902001"	"fatty acid transmembrane transport"	"1/60"	"18/18903"	0.0556424684939052	0.0556424684939052	0.215715703106562	"AKT1"	1
"2140"	"mIDH1"	"GO:1904029"	"regulation of cyclin-dependent protein kinase activity"	"2/60"	"120/18903"	0.0557293742390894	0.0557293742390894	0.215715703106562	"AKT1/CCNE1"	2
"2141"	"mIDH1"	"GO:0061448"	"connective tissue development"	"3/60"	"274/18903"	0.0563623605018626	0.0563623605018626	0.216824924638539	"FGF18/IHH/MAF"	3
"2142"	"mIDH1"	"GO:0051101"	"regulation of DNA binding"	"2/60"	"121/18903"	0.0565531594988206	0.0565531594988206	0.216824924638539	"BCL3/NFKBIA"	2
"2143"	"mIDH1"	"GO:0090174"	"organelle membrane fusion"	"2/60"	"121/18903"	0.0565531594988206	0.0565531594988206	0.216824924638539	"CHMP2A/CHMP7"	2
"2144"	"mIDH1"	"GO:0051960"	"regulation of nervous system development"	"4/60"	"456/18903"	0.0566616544833236	0.0566616544833236	0.216824924638539	"AKT1/FOXG1/HELT/TGM2"	4
"2145"	"mIDH1"	"GO:0008286"	"insulin receptor signaling pathway"	"2/60"	"122/18903"	0.05738124453573	0.05738124453573	0.218954748886338	"AKT1/OSBPL8"	2
"2146"	"mIDH1"	"GO:0022612"	"gland morphogenesis"	"2/60"	"123/18903"	0.0582135948008427	0.0582135948008427	0.220634603367667	"CAPN1/TGM2"	2
"2147"	"mIDH1"	"GO:0086014"	"atrial cardiac muscle cell action potential"	"1/60"	"19/18903"	0.0586428101349094	0.0586428101349094	0.220634603367667	"FLNA"	1
"2148"	"mIDH1"	"GO:0086026"	"atrial cardiac muscle cell to AV node cell signaling"	"1/60"	"19/18903"	0.0586428101349094	0.0586428101349094	0.220634603367667	"FLNA"	1
"2149"	"mIDH1"	"GO:0086066"	"atrial cardiac muscle cell to AV node cell communication"	"1/60"	"19/18903"	0.0586428101349094	0.0586428101349094	0.220634603367667	"FLNA"	1
"2150"	"mIDH1"	"GO:0140354"	"lipid import into cell"	"1/60"	"19/18903"	0.0586428101349094	0.0586428101349094	0.220634603367667	"AKT1"	1
"2151"	"mIDH1"	"GO:0042471"	"ear morphogenesis"	"2/60"	"124/18903"	0.0590501759146029	0.0590501759146029	0.221546675880721	"FOXG1/ZIC3"	2
"2152"	"mIDH1"	"GO:0044843"	"cell cycle G1/S phase transition"	"3/60"	"280/18903"	0.0593762580610319	0.0593762580610319	0.222149553689713	"AKT1/CCNE1/WAC"	3
"2153"	"mIDH1"	"GO:0000956"	"nuclear-transcribed mRNA catabolic process"	"2/60"	"125/18903"	0.059890953666177	0.059890953666177	0.222537352399413	"LSM7/PNRC2"	2
"2154"	"mIDH1"	"GO:0046700"	"heterocycle catabolic process"	"4/60"	"468/18903"	0.0611786222861147	0.0611786222861147	0.222537352399413	"AKT1/LSM7/MOV10/PNRC2"	4
"2155"	"mIDH1"	"GO:0008380"	"RNA splicing"	"4/60"	"469/18903"	0.0615635209697081	0.0615635209697081	0.222537352399413	"LSM7/LUC7L2/PQBP1/SRSF4"	4
"2156"	"mIDH1"	"GO:0031998"	"regulation of fatty acid beta-oxidation"	"1/60"	"20/18903"	0.0616337776943202	0.0616337776943202	0.222537352399413	"AKT1"	1
