A	B
MAR02490	oxidized thioredoxin[m]
MAR02492	NAD+[c]
MAR02492	(3S)-3-hydroxylinoleoyl-CoA[c]
MAR02492	H+[c]
MAR02492	NADH[c]
MAR02492	3-oxolinoleoyl-CoA[c]
MAR02494	H+[e]
MAR02494	malonyl-CoA[e]
MAR02494	eicosanoyl-CoA[e]
MAR02494	CO2[e]
MAR02494	CoA[e]
MAR02494	3-oxodocosanoyl-CoA[e]
MAR02496	H+[n]
MAR02496	NADPH[n]
MAR02496	(2E)-docosenoyl-CoA[n]
MAR02496	NADP+[n]
MAR02496	docosanoyl-CoA[n]
MAR02498	H+[n]
MAR02498	docosanoyl-CoA[n]
MAR02498	malonyl-CoA[n]
MAR02498	CoA[n]
MAR02498	CO2[n]
MAR02498	3-oxotetracosanoyl-CoA[n]
MAR02500	eicosanoyl-CoA[m]
MAR02500	H2O[m]
MAR02500	CoA[m]
MAR02500	H+[m]
MAR02500	eicosanoate[m]
MAR02502	eicosanoyl-CoA[x]
MAR02502	H2O[x]
MAR02502	CoA[x]
MAR02502	H+[x]
MAR02502	eicosanoate[x]
MAR02504	docosanoyl-CoA[m]
MAR02504	H2O[m]
MAR02504	CoA[m]
MAR02504	H+[m]
MAR02504	behenic acid[m]
MAR02506	docosanoyl-CoA[x]
MAR02506	H2O[x]
MAR02506	CoA[x]
MAR02506	H+[x]
MAR02506	behenic acid[x]
MAR02507	H2O[m]
MAR02507	tetracosanoyl-CoA[m]
MAR02507	CoA[m]
MAR02507	H+[m]
MAR02507	lignocerate[m]
MAR02508	H2O[x]
MAR02508	tetracosanoyl-CoA[x]
MAR02508	CoA[x]
MAR02508	H+[x]
MAR02508	lignocerate[x]
MAR02517	H+[l]
MAR02517	palmitoyl-CoA[l]
MAR02517	malonyl-CoA[l]
MAR02517	CoA[l]
MAR02517	CO2[l]
MAR02517	3-oxooctadecanoyl-CoA[l]
MAR02519	H+[r]
MAR02519	malonyl-CoA[r]
MAR02519	palmitoyl-CoA[r]
MAR02519	CO2[r]
MAR02519	CoA[r]
MAR02519	3-oxooctadecanoyl-CoA[r]
MAR02521	H+[r]
MAR02521	NADPH[r]
MAR02521	3-oxooctadecanoyl-CoA[r]
MAR02521	NADP+[r]
MAR02521	3-hydroxyoctadecanoyl-CoA[r]
MAR02523	3-hydroxyoctadecanoyl-CoA[n]
MAR02523	H2O[n]
MAR02523	(2E)-octadecenoyl-CoA[n]
MAR02525	H+[n]
MAR02525	NADPH[n]
MAR02525	(2E)-octadecenoyl-CoA[n]
MAR02525	NADP+[n]
MAR02525	stearoyl-CoA[n]
MAR02527	4-aminobutanal[c]
MAR02527	1-pyrroline[c]
MAR02527	H2O[c]
MAR02529	H+[e]
MAR02529	H2O2[e]
MAR02529	thiocyanate[e]
MAR02529	H2O[e]
MAR02529	hypothiocyanite[e]
MAR02531	H+[l]
MAR02531	H2O2[l]
MAR02531	thiocyanate[l]
MAR02531	H2O[l]
MAR02531	hypothiocyanite[l]
MAR02532	H+[m]
MAR02532	H2O2[m]
MAR02532	thiocyanate[m]
MAR02532	H2O[m]
MAR02532	hypothiocyanite[m]
MAR02534	H+[n]
MAR02534	H2O2[n]
MAR02534	thiocyanate[n]
MAR02534	H2O[n]
MAR02534	hypothiocyanite[n]
MAR02536	H2O[g]
MAR02536	3,3-diiodo-L-thyronine-4-O-sulfate[g]
MAR02536	H+[g]
MAR02536	sulfate[g]
MAR02536	3,3-diiodo-L-thyronine[g]
MAR02538	H2O[r]
MAR02538	3,3-diiodo-L-thyronine-4-O-sulfate[r]
MAR02538	3,3-diiodo-L-thyronine[r]
MAR02538	H+[r]
MAR02538	sulfate[r]
MAR02539	H2O[g]
MAR02539	3,5-diiodo-L-thyronine-4-O-sulfate[g]
MAR02539	H+[g]
MAR02539	sulfate[g]
MAR02539	3,5-diiodo-L-thyronine[g]
MAR02589	H2O[r]
MAR02589	3,5-diiodo-L-thyronine-4-O-sulfate[r]
MAR02589	3,5-diiodo-L-thyronine[r]
MAR02589	H+[r]
MAR02589	sulfate[r]
MAR02595	H2O[g]
MAR02595	3-monoiodo-L-thyronine-4-O-sulfate[g]
MAR02595	H+[g]
MAR02595	sulfate[g]
MAR02595	3-monoiodo-L-thyronine[g]
MAR02597	H2O[r]
MAR02597	3-monoiodo-L-thyronine-4-O-sulfate[r]
MAR02597	3-monoiodo-L-thyronine[r]
MAR02597	H+[r]
MAR02597	sulfate[r]
MAR02615	UDP-glucuronate[c]
MAR02615	3,5,3,5-Tetraiodothyroacetate[c]
MAR02615	H+[c]
MAR02615	UDP[c]
MAR02615	3,5,3,5-Tetraiodothyroacetate-Beta-D-Glucuronoside[c]
MAR02617	UDP-glucuronate[r]
MAR02617	3,5,3,5-Tetraiodothyroacetate[r]
MAR02617	H+[r]
MAR02617	UDP[r]
MAR02617	3,5,3,5-Tetraiodothyroacetate-Beta-D-Glucuronoside[r]
MAR02619	UDP-glucuronate[c]
MAR02619	3,3,5-Triiodothyroacetate[c]
MAR02619	H+[c]
MAR02619	UDP[c]
MAR02619	3,3,5-Triiodothyroacetate-Beta-D-Glucuronoside[c]
MAR02627	UDP-glucuronate[r]
MAR02627	3,3,5-Triiodothyroacetate[r]
MAR02627	H+[r]
MAR02627	UDP[r]
MAR02627	3,3,5-Triiodothyroacetate-Beta-D-Glucuronoside[r]
MAR02628	UDP-glucuronate[c]
MAR02628	3,5,3-Triiodothyroacetate[c]
MAR02628	H+[c]
MAR02628	UDP[c]
MAR02628	3,5,3-Triiodothyroacetate-Beta-D-Glucuronoside[c]
MAR02631	UDP-glucuronate[r]
MAR02631	3,5,3-Triiodothyroacetate[r]
MAR02631	H+[r]
MAR02631	UDP[r]
MAR02631	3,5,3-Triiodothyroacetate-Beta-D-Glucuronoside[r]
MAR02632	UDP-glucuronate[c]
MAR02632	3,5-Diiodothyroacetate[c]
MAR02632	H+[c]
MAR02632	UDP[c]
MAR02632	3,5-Diiodothyroacetate-Beta-D-Glucuronoside[c]
MAR02637	UDP-glucuronate[r]
MAR02637	3,5-Diiodothyroacetate[r]
MAR02637	H+[r]
MAR02637	UDP[r]
MAR02637	3,5-Diiodothyroacetate-Beta-D-Glucuronoside[r]
MAR02639	H2O[e]
MAR02639	beta-casomorphin[e]
MAR02639	isoleucine[e]
MAR02639	beta-casomorphin (1-6)[e]
MAR02641	H2O[e]
MAR02641	neocasomorphin[e]
MAR02641	isoleucine[e]
MAR02641	neocasomorphin (1-5)[e]
MAR02643	H2O[e]
MAR02643	apelin-13[e]
MAR02643	phenylalanine[e]
MAR02643	apelin-(1-12)[e]
MAR02645	H2O2[c]
MAR02645	Cyanosulfurous Acid Anion[c]
MAR02645	H+[c]
MAR02645	H2O[c]
MAR02645	sulfite[c]
MAR02645	Cyanate[c]
MAR02647	H2O2[e]
MAR02647	Cyanosulfurous Acid Anion[e]
MAR02647	H+[e]
MAR02647	H2O[e]
MAR02647	sulfite[e]
MAR02647	Cyanate[e]
MAR02694	H2O2[l]
MAR02694	Cyanosulfurous Acid Anion[l]
MAR02694	H+[l]
MAR02694	H2O[l]
MAR02694	sulfite[l]
MAR02694	Cyanate[l]
MAR02696	H2O2[n]
MAR02696	Cyanosulfurous Acid Anion[n]
MAR02696	H+[n]
MAR02696	H2O[n]
MAR02696	sulfite[n]
MAR02696	Cyanate[n]
MAR02698	H2O[m]
MAR02698	neurotensin[m]
MAR02698	neurotensin 1-10[m]
MAR02698	neurotensin 11-13[m]
MAR02721	H2O[c]
MAR02721	Dynorphin B[c]
MAR02721	dynorphin A-(1-5)[c]
MAR02721	Dynorphin B (10-13)[c]
MAR02721	Dynorphin B (6-9)[c]
MAR02723	NADPH[m]
MAR02723	O2[m]
MAR02723	17alpha-hydroxyprogesterone[m]
MAR02723	acetate[m]
MAR02723	H2O[m]
MAR02723	NADP+[m]
MAR02723	4-androstene-3,17-dione[m]
MAR02725	H2O[g]
MAR02725	17alpha-hydroxypregnenolone sulfate[g]
MAR02725	H+[g]
MAR02725	sulfate[g]
MAR02725	17alpha-hydroxypregnenolone[g]
MAR02728	H2O[l]
MAR02728	17alpha-hydroxypregnenolone sulfate[l]
MAR02728	H+[l]
MAR02728	sulfate[l]
MAR02728	17alpha-hydroxypregnenolone[l]
MAR02743	H2O[r]
MAR02743	17alpha-hydroxypregnenolone sulfate[r]
MAR02743	17alpha-hydroxypregnenolone[r]
MAR02743	H+[r]
MAR02743	sulfate[r]
MAR02747	H2O[g]
MAR02747	cholesterol-sulfate[g]
MAR02747	cholesterol[g]
MAR02747	H+[g]
MAR02747	sulfate[g]
MAR02749	H2O[l]
MAR02749	cholesterol-sulfate[l]
MAR02749	cholesterol[l]
MAR02749	H+[l]
MAR02749	sulfate[l]
MAR02751	NADPH[m]
MAR02751	O2[m]
MAR02751	17alpha-hydroxypregnenolone[m]
MAR02751	acetate[m]
MAR02751	H2O[m]
MAR02751	NADP+[m]
MAR02751	dehydroepiandrosterone[m]
MAR02756	H2O[g]
MAR02756	pregnenolone sulfate[g]
MAR02756	H+[g]
MAR02756	sulfate[g]
MAR02756	pregnenolone[g]
MAR02763	H2O[l]
MAR02763	pregnenolone sulfate[l]
MAR02763	H+[l]
MAR02763	sulfate[l]
MAR02763	pregnenolone[l]
MAR02765	AKG[m]
MAR02765	kynurenine[m]
MAR02765	glutamate[m]
MAR02765	H2O[m]
MAR02765	4-hydroxy-2-quinolinecarboxylic acid[m]
MAR02767	(24R)-24,25-dihydroxycalciol[m]
MAR02767	H+[m]
MAR02767	NADH[m]
MAR02767	O2[m]
MAR02767	23S,25,26-trihydroxyvitamin D3[m]
MAR02767	H2O[m]
MAR02767	NAD+[m]
MAR02779	D-glucitol[c]
MAR02779	NAD+[c]
MAR02779	glucose[c]
MAR02779	H+[c]
MAR02779	NADH[c]
MAR02781	H2O[m]
MAR02781	phosphatidylinositol-4,5-bisphosphate[m]
MAR02781	Pi[m]
MAR02781	1-phosphatidyl-1D-myo-inositol-5-phosphate[m]
MAR02782	H2O[n]
MAR02782	phosphatidylinositol-4,5-bisphosphate[n]
MAR02782	1-phosphatidyl-1D-myo-inositol-5-phosphate[n]
MAR02782	Pi[n]
MAR02784	1-phosphatidyl-1D-myo-inositol-5-phosphate[n]
MAR02784	H2O[n]
MAR02784	PI pool[n]
MAR02784	Pi[n]
MAR02786	ATP[m]
MAR02786	CoA[m]
MAR02786	linoleate[m]
MAR02786	AMP[m]
MAR02786	linoleoyl-CoA[m]
MAR02786	PPi[m]
MAR02802	ATP[x]
MAR02802	CoA[x]
MAR02802	linoleate[x]
MAR02802	AMP[x]
MAR02802	linoleoyl-CoA[x]
MAR02802	PPi[x]
MAR02804	FAD[x]
MAR02804	linoleoyl-CoA[x]
MAR02804	FADH2[x]
MAR02804	trans,cis,cis-2,9,12-octadecatrienoyl-CoA[x]
MAR02808	cis,cis-palmito-7,10-dienoyl-CoA[x]
MAR02808	FAD[x]
MAR02808	FADH2[x]
MAR02808	trans,cis,cis-2,7,10-hexadecatrienoyl-CoA[x]
MAR02810	cis,cis-myristo-5,8-dienoyl-CoA[x]
MAR02810	FAD[x]
MAR02810	FADH2[x]
MAR02810	trans-2-cis,cis-5,8-tetradecatrienoyl-CoA[x]
MAR02818	4-cis-decenoyl-CoA[x]
MAR02818	FAD[x]
MAR02818	2-trans-4-cis-decadienoyl-CoA[x]
MAR02818	FADH2[x]
MAR02820	NAD+[c]
MAR02820	(3S)-3-hydroxy-cis,cis-palmito-7,10-dienoyl-CoA[c]
MAR02820	H+[c]
MAR02820	NADH[c]
MAR02820	3-oxo-cis,cis-7,10-hexadecadienoyl-CoA[c]
MAR02826	NAD+[c]
MAR02826	3(S)-hydroxy-(5Z,8Z)-tetradecadienoyl-CoA[c]
MAR02826	H+[c]
MAR02826	NADH[c]
MAR02826	3-oxo-cis,cis-5,8-tetradecadienoyl-CoA[c]
MAR02828	NAD+[c]
MAR02828	(3S)-3-hydroxydodec-cis-6-enoyl-CoA[c]
MAR02828	H+[c]
MAR02828	NADH[c]
MAR02828	3-oxolaur-6-cis-enoyl-CoA[c]
MAR02858	NADP+[m]
MAR02858	5-hydroxytryptophol[m]
MAR02858	H+[m]
MAR02858	NADPH[m]
MAR02858	5-hydroxyindoleacetaldehyde[m]
MAR02860	NAD+[c]
MAR02860	7alpha-hydroxycholesterol[c]
MAR02860	7alpha-hydroxycholest-4-en-3-one[c]
MAR02860	H+[c]
MAR02860	NADH[c]
MAR02881	NAD+[m]
MAR02881	20-hydroxycholesterol[m]
MAR02881	H+[m]
MAR02881	NADH[m]
MAR02881	7alpha-hydroxycholest-4-en-3-one[m]
MAR02883	NAD+[c]
MAR02883	5beta-cholestane-3alpha,7alpha,27-triol[c]
MAR02883	3alpha,7alpha-dihydroxy-5beta-cholestan-26-al[c]
MAR02883	H+[c]
MAR02883	NADH[c]
MAR02885	5beta-cholestane-3alpha,7alpha,26-triol[m]
MAR02885	NAD+[m]
MAR02885	3alpha,7alpha-dihydroxy-5beta-cholestan-26-al[m]
MAR02885	H+[m]
MAR02885	NADH[m]
MAR02887	5beta-cholestan-3alpha,7alpha,12alpha-triol[c]
MAR02887	H+[c]
MAR02887	NADPH[c]
MAR02887	O2[c]
MAR02887	H2O[c]
MAR02887	NADP+[c]
MAR02887	5beta-cholestane-3alpha,7alpha,12alpha,25-tetrol[c]
MAR02889	3alpha,7alpha-dihydroxy-5beta-cholestan-26-al[c]
MAR02889	H2O[c]
MAR02889	NADP+[c]
MAR02889	3alpha,7alpha-dihydroxy-5beta-cholestanate[c]
MAR02889	H+[c]
MAR02889	NADPH[c]
MAR02891	3alpha,7alpha-dihydroxy-5beta-cholestan-26-al[m]
MAR02891	H2O[m]
MAR02891	NADP+[m]
MAR02891	3alpha,7alpha-dihydroxy-5beta-cholestanate[m]
MAR02891	H+[m]
MAR02891	NADPH[m]
MAR02893	H+[c]
MAR02893	NADPH[c]
MAR02893	O2[c]
MAR02893	5beta-cholestane-3alpha,7alpha,12alpha,25-tetrol[c]
MAR02893	H2O[c]
MAR02893	NADP+[c]
MAR02893	5beta-cholestane-3alpha,7alpha,12alpha,23,25-pentol[c]
MAR02895	5beta-cholestane-3alpha,7alpha-diol[m]
MAR02895	NADP+[m]
MAR02895	H+[m]
MAR02895	NADPH[m]
MAR02895	7alpha-hydroxycholest-4-en-3-one[m]
MAR02933	H+[c]
MAR02933	NADPH[c]
MAR02933	O2[c]
MAR02933	5beta-cholestane-3alpha,7alpha,12alpha,25-tetrol[c]
MAR02933	H2O[c]
MAR02933	NADP+[c]
MAR02933	5beta-cholestane-3alpha,7alpha,12alpha,24r,25-pentol[c]
MAR02934	H+[c]
MAR02934	NADPH[c]
MAR02934	O2[c]
MAR02934	5beta-cholestane-3alpha,7alpha,12alpha,25-tetrol[c]
MAR02934	H2O[c]
MAR02934	NADP+[c]
MAR02934	5beta-cholestane-3alpha,7alpha,12alpha,25,27-pentol[c]
MAR02935	5beta-cholestane-3alpha,7alpha-diol[c]
MAR02935	H+[c]
MAR02935	NADPH[c]
MAR02935	O2[c]
MAR02935	H2O[c]
MAR02935	NADP+[c]
MAR02935	5beta-cholestane-3alpha,7alpha,27-triol[c]
MAR02936	26-hydroxycholesterol[c]
MAR02936	NADP+[c]
MAR02936	H+[c]
MAR02936	NADPH[c]
MAR02936	3beta-hydroxy-5-cholestenal[c]
MAR02937	H+[c]
MAR02937	NADPH[c]
MAR02937	O2[c]
MAR02937	3beta-hydroxy-5-cholestene-27-oate[c]
MAR02937	H2O[c]
MAR02937	NADP+[c]
MAR02937	3beta,7alpha-dihydroxy-5-cholestenoate[c]
MAR02938	NADP+[c]
MAR02938	3beta,7alpha-dihydroxy-5-cholestenoate[c]
MAR02938	H+[c]
MAR02938	NADPH[c]
MAR02938	7alpha-hydroxy-3-oxo-4-cholestenoic acid[c]
MAR02939	H2O[c]
MAR02939	NADP+[c]
MAR02939	3beta-hydroxy-5-cholestenal[c]
MAR02939	H+[c]
MAR02939	NADPH[c]
MAR02939	3beta-hydroxy-5-cholestene-27-oate[c]
MAR02940	H2O[m]
MAR02940	chenodeoxycholoyl-CoA[m]
MAR02940	CoA[m]
MAR02940	H+[m]
MAR02940	Chenodeoxycholate[m]
MAR02941	25(R)DHCA-CoA[c]
MAR02941	CoA[c]
MAR02941	O2[c]
MAR02941	chenodeoxycholoyl-CoA[c]
MAR02941	H2O[c]
MAR02941	propanoyl-CoA[c]
MAR02950	CoA[m]
MAR02950	O2[m]
MAR02950	25(R)DHCA-CoA[m]
MAR02950	H2O[m]
MAR02950	propanoyl-CoA[m]
MAR02950	chenodeoxycholoyl-CoA[m]
MAR02953	25(R)DHCA-CoA[x]
MAR02953	CoA[x]
MAR02953	O2[x]
MAR02953	chenodeoxycholoyl-CoA[x]
MAR02953	H2O[x]
MAR02953	propanoyl-CoA[x]
MAR02958	H2O[e]
MAR02958	2,3-cyclic-UMP[e]
MAR02958	H+[e]
MAR02958	3-UMP[e]
MAR02960	11-cis-retinal[c]
MAR02960	H+[c]
MAR02960	NADPH[c]
MAR02960	O2[c]
MAR02960	4-OH-9-cis-retinal[c]
MAR02960	H2O[c]
MAR02960	NADP+[c]
MAR02993	9-cis-retinal[c]
MAR02993	H+[c]
MAR02993	NADPH[c]
MAR02993	O2[c]
MAR02993	4-OH-retinal[c]
MAR02993	H2O[c]
MAR02993	NADP+[c]
MAR02995	GSH[x]
MAR02995	L-dopaquinone[x]
MAR02995	5-S-glutathionyl-L-dopa[x]
MAR02997	ATP[g]
MAR02997	phosphatidylinositol-3,5-bisphosphate[g]
MAR02997	ADP[g]
MAR02997	H+[g]
MAR02997	phosphatidylinositol-3,4,5-trisphosphate[g]
MAR03004	ATP[r]
MAR03004	phosphatidylinositol-3,5-bisphosphate[r]
MAR03004	ADP[r]
MAR03004	H+[r]
MAR03004	phosphatidylinositol-3,4,5-trisphosphate[r]
MAR03005	O2[n]
MAR03005	15(R)-HETE[n]
MAR03005	H2O[n]
MAR03005	(5S,6S)-epoxy-(15R)-hydroxy-ETE[n]
MAR03006	O2[r]
MAR03006	2-arachidonoylglycerol[r]
MAR03006	12-hydroperoxyeicosatetraenoate-glyceryl-ester[r]
MAR03010	H2O[g]
MAR03010	1-lyso-2-arachidonoyl-phosphatidate[g]
MAR03010	Pi[g]
MAR03010	2-arachidonoylglycerol[g]
MAR03012	H2O[r]
MAR03012	1-lyso-2-arachidonoyl-phosphatidate[r]
MAR03012	Pi[r]
MAR03012	2-arachidonoylglycerol[r]
MAR03016	prostaglandin E2[m]
MAR03016	H2O[m]
MAR03016	prostaglandin A2[m]
MAR03031	UDP-glucuronate[c]
MAR03031	Rac-5,6-Epoxy-Retinoate[c]
MAR03031	rac-5,6-epoxy-retinoyl-beta-D-glucuronide[c]
MAR03031	UDP[c]
MAR03036	H2O[c]
MAR03036	NAD+[c]
MAR03036	Vitamin A2[c]
MAR03036	H+[c]
MAR03036	NADH[c]
MAR03036	All-Trans-3,4-Didehydroretinoate[c]
MAR03038	H+[r]
MAR03038	NADH[r]
MAR03038	O2[r]
MAR03038	allopregnanolone[r]
MAR03038	H2O[r]
MAR03038	NAD+[r]
MAR03038	21-hydroxyallopregnanolone[r]
MAR03039	H+[c]
MAR03039	NADH[c]
MAR03039	O2[c]
MAR03039	8-Dehydrocholesterol[c]
MAR03039	H2O[c]
MAR03039	NAD+[c]
MAR03039	27Alpha-Hydroxy-8-Dehydrocholesterol[c]
MAR03040	H+[m]
MAR03040	NADH[m]
MAR03040	O2[m]
MAR03040	8-Dehydrocholesterol[m]
MAR03040	H2O[m]
MAR03040	NAD+[m]
MAR03040	27Alpha-Hydroxy-8-Dehydrocholesterol[m]
MAR03041	13,14-Epoxy-Retinol[c]
MAR03041	14-Hydroxy-4,14-Retro-Retinol[c]
MAR03042	H2O[e]
MAR03042	kinetensin[e]
MAR03042	leucine[e]
MAR03042	phenylalanine[e]
MAR03042	kinetensin 1-7[e]
MAR03043	H2O[e]
MAR03043	kinetensin[e]
MAR03043	leucine[e]
MAR03043	kinetensin 1-8[e]
MAR03044	H2O[l]
MAR03044	neuromedin B[l]
MAR03044	neuromedin B(1-3)[l]
MAR03044	neuromedin B(4-10)[l]
MAR03045	H2O[e]
MAR03045	neuromedin N[e]
MAR03045	leucine[e]
MAR03045	neuromedin N(1-4)[e]
MAR03046	GSH[x]
MAR03046	dopamine-O-quinone[x]
MAR03046	5-S-glutathionyl-dopamine[x]
MAR03047	alpha-tocopheryl hydroquinone[c]
MAR03047	ubiquinone[c]
MAR03047	alpha-tocopheryl quinone[c]
MAR03047	ubiquinol[c]
MAR03048	AKG[m]
MAR03048	3-hydroxy-L-kynurenine[m]
MAR03048	glutamate[m]
MAR03048	H2O[m]
MAR03048	xanthurenate[m]
MAR03049	H2O[c]
MAR03049	7,8-Epoxy-8Alpha-Hydroperoxytocopherone[c]
MAR03049	H2O2[c]
MAR03049	5,6-Epoxy-Alpha-Tocopheryl Quinone[c]
MAR03050	H2O[c]
MAR03050	4Alpha,5-Epoxy-8Alpha-Hydroperoxytocopherone[c]
MAR03050	H2O2[c]
MAR03050	2,3-Epoxy-Alpha-Tocopheryl Quinone[c]
MAR03051	UDP-glucuronate[r]
MAR03051	3-carboxy-alpha-chromanol[r]
MAR03051	UDP[r]
MAR03051	alpha-CEHC-glucuronide[r]
MAR03052	UDP-glucuronate[r]
MAR03052	gamma-carboxyethyl-hydroxychroman[r]
MAR03052	UDP[r]
MAR03052	gamma-CEHC-glucuronide[r]
MAR03061	H+[n]
MAR03061	NADPH[n]
MAR03061	7-dehydrodesmosterol[n]
MAR03061	NADP+[n]
MAR03061	desmosterol[n]
MAR03119	H2O[c]
MAR03119	melatonin[c]
MAR03119	6-hydroxymelatonin[c]
MAR03119	H+[c]
MAR03120	H+[c]
MAR03120	melatonin[c]
MAR03120	O2-[c]
MAR03120	formyl-N-acetyl-5-methoxykynurenamine[c]
MAR03120	H2O[c]
MAR03124	GSH[m]
MAR03124	3-hydroxykynurenine-O-beta-D-glucoside[m]
MAR03124	H2O[m]
MAR03124	glutathionyl-3-hydroxykynurenine glucoside[m]
MAR03126	H2O[c]
MAR03126	5-Ht-Moduline[c]
MAR03126	L-Leucyl-L-Serine[c]
MAR03126	L-Alanyl-L-Leucine[c]
MAR03127	H2O[e]
MAR03127	N-acetyl-seryl-aspartyl-lysyl-proline[e]
MAR03127	N-acetyl-seryl-aspartate[e]
MAR03127	lysyl-proline[e]
MAR03131	H2O[c]
MAR03131	13,14-Epoxy-Retinol[c]
MAR03131	13,14-Dihydroxy-Retinol[c]
MAR03133	H+[c]
MAR03133	NADPH[c]
MAR03133	O2[c]
MAR03133	Diazepam[c]
MAR03133	formaldehyde[c]
MAR03133	H2O[c]
MAR03133	NADP+[c]
MAR03133	Nordazepam[c]
MAR03134	H+[r]
MAR03134	NADPH[r]
MAR03134	O2[r]
MAR03134	Diazepam[r]
MAR03134	H2O[r]
MAR03134	NADP+[r]
MAR03134	formaldehyde[r]
MAR03134	Nordazepam[r]
MAR03138	cob(II)alamin[c]
MAR03138	SAM[c]
MAR03138	SAH[c]
MAR03138	Methylcobalamin[c]
MAR03140	chloride[e]
MAR03140	H+[e]
MAR03140	H2O2[e]
MAR03140	H2O[e]
MAR03140	hypochlorite[e]
MAR03141	H+[l]
MAR03141	H2O2[l]
MAR03141	chloride[l]
MAR03141	H2O[l]
MAR03141	hypochlorite[l]
MAR03145	H+[n]
MAR03145	H2O2[n]
MAR03145	chloride[n]
MAR03145	H2O[n]
MAR03145	hypochlorite[n]
MAR03147	H+[e]
MAR03147	nitrite[e]
MAR03147	hypochlorite[e]
MAR03147	H2O[e]
MAR03147	nitryl-chloride[e]
MAR03148	H+[l]
MAR03148	hypochlorite[l]
MAR03148	nitrite[l]
MAR03148	H2O[l]
MAR03148	nitryl-chloride[l]
MAR03152	H+[n]
MAR03152	hypochlorite[n]
MAR03152	nitrite[n]
MAR03152	H2O[n]
MAR03152	nitryl-chloride[n]
MAR03154	GSH[x]
MAR03154	adrenochrome[x]
MAR03154	5-S-glutathionyl-adrenochrome hydroquinone[x]
MAR03155	GSH[x]
MAR03155	noradrenochrome[x]
MAR03155	5-S-glutathionyl-noradrenochrome hydroquinone[x]
MAR03159	GSH[x]
MAR03159	L-dopachrome[x]
MAR03159	5-S-glutathionyl-dopachrome hydroquinone[x]
MAR03161	GSH[x]
MAR03161	dopaminochrome[x]
MAR03161	5-S-glutathionyl-aminochrome reduced[x]
MAR03162	H2O[e]
MAR03162	gamma-CEHC-glucuronide[e]
MAR03162	H+[e]
MAR03162	glucuronate[e]
MAR03162	gamma-carboxyethyl-hydroxychroman[e]
MAR03165	H2O[l]
MAR03165	gamma-CEHC-glucuronide[l]
MAR03165	glucuronate[l]
MAR03165	H+[l]
MAR03165	gamma-carboxyethyl-hydroxychroman[l]
MAR03167	urate[c]
MAR03167	H+[c]
MAR03167	urate radical[c]
MAR03168	H2O[c]
MAR03168	melatonin[c]
MAR03168	H+[c]
MAR03168	melatonin radical[c]
MAR03169	UDP-glucuronate[c]
MAR03169	2-Hydroxyamino-3,8-Dimethylimidazo[4,5-F]Quinoxaline[c]
MAR03169	H+[c]
MAR03169	UDP[c]
MAR03169	2-Hydroxyamino-Meiqx-N2-(Beta-1-Glucosiduronyl)-2-Hydroxyamino-3,8-Dimethylimidazo[4,5-F]Quinoxaline[c]
MAR03207	UDP-glucuronate[r]
MAR03207	2-Hydroxyamino-3,8-Dimethylimidazo[4,5-F]Quinoxaline[r]
MAR03207	H+[r]
MAR03207	UDP[r]
MAR03207	2-Hydroxyamino-Meiqx-N2-(Beta-1-Glucosiduronyl)-2-Hydroxyamino-3,8-Dimethylimidazo[4,5-F]Quinoxaline[r]
MAR03209	5beta-cholestane-3alpha,7alpha,12alpha,26-tetrol[m]
MAR03209	NAD+[m]
MAR03209	3alpha,7alpha,12alpha-trihydroxy-5beta-cholestan-27-al[m]
MAR03209	H+[m]
MAR03209	NADH[m]
MAR03210	H2O[c]
MAR03210	NADP+[c]
MAR03210	3alpha,7alpha,12alpha-trihydroxy-5beta-cholestan-27-al[c]
MAR03210	3alpha,7alpha,12alpha-trihydroxy-5beta-cholestanate[c]
MAR03210	H+[c]
MAR03210	NADPH[c]
MAR03214	3alpha,7alpha,12alpha-trihydroxy-5beta-cholestan-27-al[m]
MAR03214	H2O[m]
MAR03214	NADP+[m]
MAR03214	3alpha,7alpha,12alpha-trihydroxy-5beta-cholestanate[m]
MAR03214	H+[m]
MAR03214	NADPH[m]
MAR03216	cholest-5-ene-3beta,7alpha,27-triol[c]
MAR03216	H+[c]
MAR03216	NADPH[c]
MAR03216	O2[c]
MAR03216	H2O[c]
MAR03216	NADP+[c]
MAR03216	3beta,7alpha-dihydroxy-5-cholestenoate[c]
MAR03217	NADP+[c]
MAR03217	5beta-cholestane-3alpha,7alpha,12alpha,24s,25-pentol[c]
MAR03217	H+[c]
MAR03217	NADPH[c]
MAR03217	3alpha,7alpha,12alpha,25-tetrahydroxy-5beta-cholestane-24-one[c]
MAR03238	dihydroceramide pool[c]
MAR03238	H+[c]
MAR03238	NADH[c]
MAR03238	O2[c]
MAR03238	ceramide pool[c]
MAR03238	H2O[c]
MAR03238	NAD+[c]
MAR03248	UDP-galactose[e]
MAR03248	ceramide pool[e]
MAR03248	H+[e]
MAR03248	UDP[e]
MAR03248	D-galactosyl-N-acylsphingosine[e]
MAR03249	UDP-galactose[n]
MAR03249	ceramide pool[n]
MAR03249	H+[n]
MAR03249	UDP[n]
MAR03249	D-galactosyl-N-acylsphingosine[n]
MAR03251	PAPS[g]
MAR03251	psychosine[g]
MAR03251	H+[g]
MAR03251	PAP[g]
MAR03251	psychosine sulfate[g]
MAR03253	PAPS[g]
MAR03253	Galactosyl Glucosyl Ceramide[g]
